BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.34892,-1.3291,-1.09017,-0.276006,-2.09897,-1.34803,-4.17871,0.0239317,0.0770433,0.0487298,6.71669,0.192379,0.139983,2695000,3726
-2.39464,-1.45628,-1.22739,-0.23046,-1.89455,-1.22826,-4.13661,0.0277416,0.0782886,0.0498817,6.66895,0.190947,0.138158,2696000,3727
-2.37244,-1.28299,-1.07483,-0.360057,-2.26665,-1.33009,-4.53958,0.0354361,0.0678184,0.0615511,6.67566,0.193872,0.13711,2697000,3728
-2.36098,-1.40089,-1.21627,-0.265256,-1.97538,-1.27181,-5.14113,0.0273998,0.0770467,0.0659272,6.6482,0.194098,0.138099,2698000,3729
-2.27545,-1.46322,-1.24178,-0.197109,-1.91138,-1.24396,-5.18175,0.0241272,0.0728014,0.0512261,6.6039,0.196134,0.138971,2699000,3731
-2.3961,-1.45076,-1.24045,-0.224475,-1.8846,-1.29136,-5.30131,0.0278684,0.0759547,0.0580946,6.58239,0.192797,0.139415,2700000,3733
-2.45739,-1.4334,-1.16216,-0.300996,-1.99946,-1.24208,-5.3454,0.0250617,0.0858696,0.0592753,6.70225,0.196447,0.139149,2701000,3735
-2.23362,-1.20406,-0.979548,-0.432196,-2.38479,-1.33869,-5.32249,0.0345506,0.0720978,0.0591261,6.67667,0.194698,0.137656,2702000,3737
-2.36235,-1.14763,-0.929577,-0.514202,-2.50399,-1.4023,-5.46299,0.0297702,0.0860993,0.0673613,6.60533,0.19283,0.138463,2703000,3739
-2.37943,-1.27234,-0.989715,-0.321446,-2.38001,-1.34553,-6.10403,0.0238343,0.0921216,0.0663475,6.74786,0.194435,0.138557,2704000,3741
-2.3653,-1.34019,-1.08386,-0.294502,-2.16579,-1.3579,-6.59258,0.0188385,0.0899547,0.0577775,6.69486,0.19449,0.139672,2705000,3742
-2.55148,-1.53694,-1.27849,-0.131003,-1.79903,-1.21296,-6.22713,0.031749,0.0706291,0.0450194,6.73125,0.198574,0.139794,2706000,3744
-2.18252,-1.16562,-0.921199,-0.464902,-2.48974,-1.3958,-6.52901,0.0325078,0.0682393,0.0646828,6.6207,0.193992,0.137526,2707000,3745
-2.39111,-1.18848,-0.989865,-0.482299,-2.346,-1.37863,-7.15994,0.0397678,0.0710169,0.0553895,6.6477,0.194639,0.136992,2708000,3747
-2.39717,-1.2052,-0.985586,-0.456163,-2.37943,-1.38287,-6.92283,0.0328039,0.0792037,0.0570908,6.72844,0.194519,0.137888,2709000,3748
-2.30515,-1.2878,-1.04725,-0.36876,-2.26682,-1.31966,-7.05542,0.0247518,0.0814217,0.036139,6.54151,0.1921,0.137391,2710000,3750
-2.41956,-1.35825,-1.09745,-0.270951,-2.11764,-1.34071,-6.56039,0.0278515,0.0784062,0.0306505,6.7601,0.192345,0.138104,2711000,3752
-2.4081,-1.41673,-1.20496,-0.224888,-1.95425,-1.28896,-6.97954,0.0182588,0.0890565,0.0456702,6.57613,0.193377,0.136873,2712000,3753
-2.37692,-1.54867,-1.29368,-0.103666,-1.82151,-1.17154,-6.81861,0.0208052,0.0850764,0.0381411,6.65888,0.19105,0.13944,2713000,3755
-2.38119,-1.54404,-1.30657,-0.147887,-1.84621,-1.20101,-6.48671,0.0249826,0.0746227,0.0487397,6.65146,0.194428,0.137095,2714000,3756
-2.37665,-1.43986,-1.16816,-0.194916,-1.99056,-1.26803,-7.20955,0.0226604,0.0836701,0.0301047,6.67793,0.196679,0.140819,2715000,3758
-2.51647,-1.49288,-1.22512,-0.147626,-1.8865,-1.33794,-6.92061,0.0312076,0.0704943,0.0390484,6.57738,0.195055,0.139072,2716000,3760
-2.30529,-1.38174,-1.14178,-0.323378,-2.03359,-1.28728,-6.58808,0.0348987,0.0729793,0.054949,6.72484,0.198821,0.14065,2717000,3762
-2.42537,-1.40601,-1.1847,-0.298917,-1.94857,-1.31036,-6.18776,0.0316283,0.0729839,0.0424419,6.56657,0.195388,0.140319,2718000,3764
-2.56068,-1.63905,-1.41552,-0.164628,-1.5118,-1.23823,-5.7846,0.0368722,0.057923,0.0601458,6.65974,0.193366,0.138891,2719000,3766
-2.37239,-1.48755,-1.20729,-0.271999,-1.80679,-1.25464,-5.47051,0.0209995,0.086474,0.0412387,6.73638,0.192264,0.137812,2720000,3796
-2.52031,-1.43937,-1.22767,-0.220981,-1.95797,-1.27626,-5.39573,0.0269656,0.0867704,0.0606749,6.72125,0.19435,0.1367,2721000,3797
-2.5076,-1.46427,-1.17729,-0.294809,-1.91872,-1.32618,-5.05728,0.0349224,0.0753683,0.0533446,6.66811,0.193134,0.137432,2722000,3799
-2.68375,-1.61139,-1.39644,-0.157171,-1.66556,-1.18501,-4.99641,0.0328988,0.0751065,0.0564719,6.69555,0.197605,0.136741,2723000,3800
-2.62885,-1.71879,-1.50075,-0.138591,-1.35701,-1.17566,-5.26202,0.0263769,0.076711,0.06191,6.74299,0.191388,0.138644,2724000,3802
-2.65148,-1.57672,-1.33045,-0.153138,-1.66065,-1.2528,-5.84899,0.0335656,0.0720999,0.044178,6.67943,0.193552,0.138072,2725000,3804
-2.44206,-1.42385,-1.17271,-0.317675,-1.93189,-1.28526,-4.98914,0.0291101,0.0791524,0.0540194,6.57766,0.194523,0.140666,2726000,3805
-2.41416,-1.32115,-1.13009,-0.311265,-2.16209,-1.28069,-5.01712,0.0272014,0.077508,0.0607123,6.79618,0.196384,0.136964,2727000,3807
-2.39465,-1.31071,-1.05431,-0.324486,-2.24172,-1.39082,-4.8033,0.0339819,0.0698369,0.0466708,6.70046,0.195647,0.136469,2728000,3809
-2.28789,-1.09478,-0.862943,-0.471578,-2.61576,-1.40162,-4.38009,0.035153,0.0734321,0.0564804,6.63432,0.19397,0.139725,2729000,3811
-2.28725,-1.16056,-0.878907,-0.480721,-2.44719,-1.40114,-4.51656,0.0348737,0.0697654,0.0398314,6.60546,0.195885,0.136993,2730000,3812
-2.34567,-1.14286,-0.926319,-0.445642,-2.4781,-1.43964,-4.52906,0.032692,0.0718035,0.0672222,6.72049,0.192362,0.139683,2731000,3814
-2.3997,-1.16807,-0.916858,-0.447251,-2.47117,-1.43339,-4.4384,0.0355495,0.0691264,0.0544572,6.61488,0.194366,0.139891,2732000,3815
-2.39012,-1.25235,-1.0282,-0.394786,-2.29757,-1.37934,-4.4866,0.0444018,0.0576264,0.0704889,6.65865,0.194096,0.13851,2733000,3818
-2.4804,-1.33766,-1.08069,-0.340135,-2.13985,-1.33867,-4.31816,0.0353283,0.0716537,0.0607558,6.6531,0.195944,0.140028,2734000,3820
-2.41894,-1.3702,-1.15665,-0.257194,-2.14846,-1.3481,-4.76419,0.039572,0.0671416,0.0628951,6.68982,0.194271,0.136678,2735000,3822
-2.3459,-1.32275,-1.11501,-0.382806,-2.0489,-1.38863,-5.13606,0.0253486,0.0760519,0.0670798,6.72862,0.196777,0.139247,2736000,3823
-2.52038,-1.56979,-1.31106,-0.120541,-1.73369,-1.24106,-5.27412,0.0266105,0.0754134,0.05844,6.76006,0.194727,0.139587,2737000,3825
-2.54079,-1.54757,-1.31583,-0.142484,-1.73855,-1.22921,-4.64658,0.0309198,0.0733526,0.0468795,6.61319,0.192995,0.138429,2738000,3827
-2.45285,-1.6417,-1.36175,-0.0979176,-1.56086,-1.197,-4.35589,0.0245228,0.070137,0.0410709,6.67266,0.1905,0.139284,2739000,3828
-2.49461,-1.52786,-1.2906,-0.228133,-1.76723,-1.28634,-4.38588,0.0318164,0.0802885,0.0513731,6.64939,0.194636,0.135397,2740000,3830
-2.46649,-1.46144,-1.21512,-0.278467,-1.91952,-1.27934,-4.32946,0.0348189,0.0708876,0.0754035,6.69615,0.193687,0.138694,2741000,3831
-2.42017,-1.58769,-1.32986,-0.0887154,-1.74016,-1.21142,-3.96731,0.0255212,0.072654,0.0525459,6.64601,0.194351,0.138138,2742000,3833
-2.49708,-1.42427,-1.15036,-0.307414,-1.93051,-1.28151,-3.33249,0.0330505,0.0680743,0.0387074,6.61105,0.193609,0.14127,2743000,3835
-2.42576,-1.22822,-0.962194,-0.398295,-2.37635,-1.39567,-2.98762,0.036154,0.0744081,0.04596,6.62216,0.194535,0.138899,2744000,3836
-2.23231,-1.08267,-0.859169,-0.487599,-2.62722,-1.44097,-2.95585,0.0335526,0.0762122,0.0572059,6.76203,0.194425,0.137834,2745000,3838
-2.27817,-1.18575,-0.926416,-0.438774,-2.49186,-1.35869,-2.98815,0.0308167,0.0756212,0.0523364,6.68194,0.19342,0.138401,2746000,3839
-2.33496,-1.21601,-0.939279,-0.420156,-2.45341,-1.3645,-3.51417,0.0424234,0.0702078,0.0654104,6.65539,0.196629,0.13866,2747000,3841
-2.32848,-1.25967,-1.01376,-0.277392,-2.35188,-1.34106,-3.80181,0.0284632,0.0753292,0.0510878,6.61466,0.191818,0.138983,2748000,3842
-2.46655,-1.44012,-1.23944,-0.226666,-1.96928,-1.29128,-4.03413,0.0266809,0.0755329,0.0625185,6.76228,0.195663,0.137323,2749000,3844
-2.4677,-1.50254,-1.27964,-0.240106,-1.82703,-1.24888,-4.29971,0.0272284,0.0762446,0.0588459,6.55604,0.193436,0.137691,2750000,3846
-2.42257,-1.2341,-1.00242,-0.494375,-2.25426,-1.40755,-5.05738,0.0386517,0.0699421,0.0687672,6.81792,0.195126,0.139469,2751000,3848
-2.30821,-1.29895,-1.07598,-0.451719,-2.0452,-1.42479,-4.70552,0.0289638,0.0714234,0.0563041,6.71277,0.191616,0.137041,2752000,3850
-2.39309,-1.45545,-1.18495,-0.281436,-1.93804,-1.34369,-4.07751,0.040016,0.0601301,0.0689315,6.68606,0.194458,0.139766,2753000,3852
-2.41854,-1.36909,-1.14704,-0.336215,-2.07984,-1.30649,-3.64601,0.0279942,0.0762295,0.059306,6.68761,0.191971,0.138098,2754000,3853
-2.49132,-1.63533,-1.40741,-0.128839,-1.51346,-1.2246,-3.89376,0.0310975,0.0662015,0.0629766,6.80367,0.194791,0.138174,2755000,3855
-2.42669,-1.434,-1.17715,-0.242199,-2.00045,-1.3502,-3.71774,0.0291449,0.07711,0.0557452,6.66299,0.199019,0.137629,2756000,3858
-2.31003,-1.39025,-1.14689,-0.319478,-2.08321,-1.31786,-3.73302,0.0364471,0.0567093,0.0667588,6.78219,0.197162,0.138925,2757000,3860
-2.52584,-1.56548,-1.26922,-0.250079,-1.74382,-1.23726,-4.41576,0.0426484,0.0671312,0.0675838,6.63343,0.194317,0.140036,2758000,3862
-2.52258,-1.64855,-1.4261,-0.14888,-1.52806,-1.21914,-4.64289,0.0288977,0.0793675,0.0710482,6.80937,0.195877,0.136464,2759000,3864
-2.42922,-1.45182,-1.22672,-0.304033,-1.854,-1.27979,-4.18338,0.0326024,0.071676,0.0592668,6.6409,0.194391,0.139909,2760000,3866
-2.42859,-1.59723,-1.39652,-0.185953,-1.6025,-1.19836,-4.19848,0.021635,0.0762625,0.061562,6.63655,0.19431,0.137325,2761000,3867
-2.57058,-1.70133,-1.49064,-0.0857915,-1.34209,-1.23132,-4.27956,0.0209575,0.0746775,0.056908,6.62588,0.196596,0.141014,2762000,3869
-2.38786,-1.47071,-1.21499,-0.212867,-1.93443,-1.24397,-4.08771,0.0226556,0.0862247,0.0524552,6.6397,0.194192,0.137461,2763000,3871
-2.403,-1.51987,-1.28058,-0.168607,-1.81987,-1.20991,-4.1918,0.0220137,0.0821524,0.0528794,6.72369,0.197632,0.138779,2764000,3872
-2.54331,-1.59243,-1.3187,-0.147857,-1.67618,-1.2352,-4.61388,0.0394415,0.0554537,0.0531677,6.63002,0.195969,0.137032,2765000,3874
-2.49411,-1.59038,-1.35743,-0.170587,-1.66189,-1.18839,-4.56319,0.0216275,0.0735044,0.0516525,6.63894,0.197426,0.136978,2766000,3875
-2.44704,-1.58088,-1.32543,-0.095014,-1.7525,-1.1822,-4.38292,0.0232595,0.076877,0.0465291,6.58056,0.195424,0.13834,2767000,3877
-2.41634,-1.49695,-1.28045,-0.229777,-1.80989,-1.24048,-4.75036,0.0265032,0.0728443,0.0632548,6.66655,0.196488,0.139558,2768000,3877
-2.58733,-1.59957,-1.41464,-0.237441,-1.56715,-1.19567,-5.01364,0.0356596,0.0626278,0.0773861,6.57122,0.193529,0.138406,2769000,3878
-2.58105,-1.58878,-1.37052,-0.215507,-1.54947,-1.26402,-4.58665,0.033204,0.0678532,0.0622958,6.58413,0.19422,0.140432,2770000,3879
-2.637,-1.82192,-1.59944,0.0238962,-1.19306,-1.14055,-4.66942,0.0289709,0.0683753,0.0506144,6.75142,0.194548,0.138993,2771000,3880
-2.66567,-1.72459,-1.53808,-0.156189,-1.20755,-1.21883,-4.26458,0.0274851,0.0781655,0.0693365,6.60772,0.189861,0.140059,2772000,3881
-2.72332,-1.78816,-1.55206,-0.0601638,-1.22626,-1.19095,-3.90369,0.0303845,0.0680318,0.0588416,6.76093,0.192338,0.139227,2773000,3883
-2.57297,-1.69451,-1.4242,-0.0987489,-1.47344,-1.19235,-3.83017,0.0298944,0.0769579,0.0525294,6.62565,0.193486,0.139717,2774000,3884
-2.62199,-1.75461,-1.54019,-0.0252622,-1.28658,-1.18332,-3.79243,0.0321629,0.0661557,0.0602234,6.67257,0.192448,0.138776,2775000,3887
-2.49852,-1.52959,-1.27507,-0.226873,-1.73086,-1.24917,-4.52065,0.0356851,0.0720296,0.0517386,6.74595,0.192738,0.137171,2776000,3889
-2.5932,-1.53474,-1.27289,-0.193159,-1.75391,-1.27415,-5.0874,0.0319203,0.068463,0.047047,6.74929,0.19501,0.138728,2777000,3891
-2.45146,-1.54565,-1.3119,-0.226574,-1.67633,-1.24021,-5.29309,0.0338701,0.058789,0.0608719,6.84451,0.192373,0.139663,2778000,3893
-2.36713,-1.44575,-1.18572,-0.189992,-1.95737,-1.32264,-4.85781,0.0349144,0.0604051,0.0544186,6.62312,0.193812,0.138949,2779000,3895
-2.38198,-1.39238,-1.10989,-0.281312,-2.06412,-1.29,-5.1498,0.030709,0.0701217,0.0476312,6.71512,0.193468,0.138325,2780000,3897
-2.56068,-1.39777,-1.15751,-0.35841,-1.95324,-1.35725,-5.09299,0.0339011,0.0761328,0.0538286,6.64344,0.192143,0.137368,2781000,3899
-2.53182,-1.42432,-1.20045,-0.324138,-1.91193,-1.32796,-5.23493,0.0364892,0.0691849,0.0607238,6.68829,0.197104,0.138485,2782000,3901
-2.51378,-1.62339,-1.37906,-0.234728,-1.58266,-1.29578,-4.96211,0.0386928,0.0680827,0.0649406,6.58929,0.196478,0.139699,2783000,3904
-2.6219,-1.54098,-1.33713,-0.262277,-1.63501,-1.26148,-4.628,0.0369435,0.0616624,0.0666774,6.71416,0.195225,0.138778,2784000,3906
-2.49832,-1.50297,-1.26734,-0.233888,-1.77701,-1.31645,-4.65301,0.0279657,0.0707547,0.052854,6.69577,0.193205,0.135252,2785000,3908
-2.59394,-1.62142,-1.41827,-0.232089,-1.45602,-1.27928,-4.87864,0.0304723,0.0665723,0.0594467,6.62045,0.194431,0.137883,2786000,3909
-2.47209,-1.60143,-1.34902,-0.202935,-1.60295,-1.28122,-4.66894,0.0328451,0.0617789,0.0518873,6.52582,0.192637,0.138227,2787000,3911
-2.40236,-1.46173,-1.22906,-0.204179,-1.98499,-1.23899,-4.22805,0.0284159,0.0771618,0.0484208,6.63779,0.196544,0.136421,2788000,3912
-2.46882,-1.45783,-1.19758,-0.205018,-1.98333,-1.29361,-4.11293,0.02741,0.0742771,0.0487871,6.72699,0.193052,0.138653,2789000,3914
-2.35821,-1.421,-1.18062,-0.226858,-1.97785,-1.33095,-3.83232,0.0299726,0.0753718,0.0502183,6.6118,0.194117,0.137788,2790000,3915
-2.25242,-1.10739,-0.865078,-0.5463,-2.58098,-1.39068,-4.41849,0.0345539,0.071103,0.0587068,6.5816,0.191451,0.138379,2791000,3917
-2.30284,-1.22395,-1.00455,-0.461105,-2.26774,-1.35281,-4.71598,0.0253319,0.0742257,0.0491831,6.62467,0.193923,0.136643,2792000,3919
-2.33854,-1.34337,-1.08455,-0.394776,-2.15992,-1.32187,-4.97935,0.0346128,0.0711692,0.0576532,6.72234,0.195088,0.137253,2793000,3920
-2.33037,-1.27475,-1.03341,-0.369555,-2.30628,-1.36391,-4.95031,0.0349745,0.0686438,0.0596662,6.59199,0.195638,0.139435,2794000,3922
-2.22801,-1.32811,-1.09275,-0.275445,-2.21922,-1.30942,-4.42231,0.0233675,0.0805634,0.0541675,6.60431,0.192757,0.136854,2795000,3923
-2.27838,-1.14407,-0.891311,-0.461096,-2.56948,-1.40268,-4.67586,0.0299659,0.081781,0.0559295,6.66788,0.193761,0.137146,2796000,3925
-2.27572,-1.21859,-0.991959,-0.410622,-2.3633,-1.34311,-4.49813,0.0346113,0.0702557,0.0683415,6.82864,0.193467,0.138588,2797000,3926
-2.34704,-1.1265,-0.887042,-0.445817,-2.59297,-1.37461,-4.26991,0.036854,0.0764665,0.0561232,6.67773,0.195894,0.137757,2798000,3928
-2.20093,-1.09955,-0.864161,-0.471932,-2.67857,-1.4155,-4.12477,0.0295794,0.077994,0.0659564,6.75375,0.194068,0.13773,2799000,3929
-2.15547,-0.756242,-0.50756,-0.747845,-3.21524,-1.57649,-4.24209,0.0473326,0.0649912,0.0623636,6.66401,0.193447,0.138051,2800000,3930
-2.2459,-0.973642,-0.769487,-0.660123,-2.77906,-1.45771,-4.35592,0.0367968,0.0742472,0.0749054,6.6049,0.193096,0.138103,2801000,3932
-2.16658,-1.10748,-0.898571,-0.470772,-2.56091,-1.42879,-4.18963,0.0319744,0.0724781,0.0757045,6.6792,0.196292,0.138541,2802000,3933
-2.32181,-1.32074,-1.03991,-0.333987,-2.19825,-1.32438,-4.31339,0.0372927,0.065437,0.0449245,6.71537,0.19564,0.137311,2803000,3934
-2.25994,-1.27844,-1.02558,-0.408157,-2.23083,-1.36775,-4.25021,0.0221154,0.0800584,0.0527316,6.57293,0.194153,0.138872,2804000,3936
-2.40908,-1.50322,-1.23563,-0.191579,-1.87783,-1.21819,-4.22393,0.0300223,0.0724083,0.0668191,6.65197,0.193308,0.138011,2805000,3937
-2.42238,-1.41267,-1.17423,-0.227341,-2.07073,-1.27739,-4.19157,0.0351009,0.0694309,0.0786511,6.58382,0.191503,0.138978,2806000,3939
-2.47408,-1.33677,-1.12141,-0.353975,-2.0968,-1.35932,-3.87237,0.0329715,0.0794839,0.064392,6.67951,0.192709,0.136492,2807000,3940
-2.46253,-1.26111,-1.05711,-0.33093,-2.26769,-1.3091,-3.42173,0.0322488,0.0785088,0.0491736,6.61333,0.191563,0.138448,2808000,3942
-2.3348,-1.35648,-1.09549,-0.295874,-2.1467,-1.27617,-3.37335,0.0260688,0.0830835,0.0519601,6.72012,0.193731,0.136284,2809000,3943
-2.30536,-1.22258,-0.975554,-0.376776,-2.33728,-1.38708,-4.26222,0.0305686,0.0693482,0.0541777,6.65267,0.189089,0.138299,2810000,3945
-2.17506,-1.16174,-0.976772,-0.496905,-2.45181,-1.42889,-3.97378,0.0288372,0.0720729,0.0742055,6.6521,0.192469,0.137368,2811000,3946
-2.2548,-1.08797,-0.846674,-0.499828,-2.63032,-1.34651,-3.73171,0.031745,0.0836919,0.0598749,6.75917,0.193094,0.138883,2812000,3948
-2.48527,-1.4206,-1.22311,-0.280503,-1.93831,-1.29084,-3.88652,0.0329309,0.065488,0.0628418,6.65049,0.193897,0.137733,2813000,3949
-2.24107,-1.28477,-1.06803,-0.411494,-2.1739,-1.34339,-4.00776,0.0401893,0.0596999,0.0660111,6.77206,0.192853,0.139911,2814000,3951
-2.25016,-1.22506,-0.996846,-0.42658,-2.32938,-1.37973,-3.6641,0.0358119,0.0609469,0.0662928,6.68337,0.192486,0.13858,2815000,3952
-2.32655,-1.34847,-1.15371,-0.376123,-2.04608,-1.28791,-3.54581,0.0293879,0.0717394,0.0748889,6.65186,0.195001,0.138648,2816000,3954
-2.26668,-1.22218,-1.00426,-0.379027,-2.38311,-1.28911,-3.50656,0.0324798,0.0752903,0.0645935,6.71788,0.190664,0.138938,2817000,3956
-2.31227,-1.16735,-0.973208,-0.49713,-2.34055,-1.39314,-3.31345,0.0280019,0.0703267,0.0622593,6.71513,0.193653,0.137293,2818000,3957
-2.30138,-1.20303,-0.950754,-0.391948,-2.41804,-1.34215,-3.39592,0.0266103,0.0760461,0.0435191,6.68887,0.195105,0.137601,2819000,3958
-2.28327,-1.23402,-1.03101,-0.420773,-2.35741,-1.28478,-3.57407,0.0348035,0.0660023,0.0672123,6.59601,0.19526,0.136576,2820000,3965
-2.39912,-1.14791,-0.981505,-0.540083,-2.30211,-1.39221,-3.32045,0.0299841,0.079595,0.0642855,6.68822,0.193364,0.137879,2821000,3967
-2.37755,-1.31502,-1.05542,-0.285646,-2.23687,-1.30507,-3.41731,0.0308888,0.0727536,0.0441007,6.61731,0.191786,0.140086,2822000,3968
-2.60845,-1.51459,-1.26662,-0.267853,-1.71997,-1.29213,-3.39326,0.0220524,0.084687,0.0357877,6.60043,0.194723,0.138233,2823000,3969
-2.23577,-1.08756,-0.894301,-0.557142,-2.49623,-1.44243,-3.02359,0.031655,0.0789058,0.059061,6.60372,0.195411,0.137444,2824000,3970
-2.36456,-1.29497,-1.0493,-0.354398,-2.21822,-1.34825,-3.43291,0.0369386,0.0619503,0.0440483,6.64024,0.193459,0.13554,2825000,3971
-2.45039,-1.38891,-1.15969,-0.393528,-1.98203,-1.37745,-3.29348,0.0363186,0.0630918,0.0839849,6.7649,0.191098,0.136831,2826000,3973
-2.53923,-1.3403,-1.10587,-0.342426,-2.05995,-1.36273,-3.35426,0.0352,0.0742758,0.0444982,6.63057,0.194731,0.13669,2827000,3974
-2.48026,-1.44725,-1.20123,-0.218259,-1.92796,-1.30139,-3.67174,0.0279214,0.0774942,0.0354922,6.6901,0.193131,0.13672,2828000,3975
-2.43909,-1.43425,-1.18286,-0.260194,-1.98267,-1.27075,-4.32848,0.0374654,0.0626612,0.0499881,6.65899,0.194274,0.138457,2829000,3976
-2.48708,-1.28897,-1.07808,-0.427713,-2.11163,-1.33872,-3.91305,0.0420985,0.0642756,0.0672317,6.72067,0.195638,0.139469,2830000,3977
-2.4294,-1.31036,-1.11556,-0.345575,-2.10261,-1.38303,-5.14327,0.0286235,0.0813862,0.0608908,6.70414,0.193316,0.139001,2831000,3979
-2.41533,-1.34707,-1.13297,-0.323906,-2.09547,-1.30434,-4.96516,0.0315007,0.0702635,0.0670858,6.76851,0.195158,0.138087,2832000,3980
-2.30121,-1.24379,-1.02635,-0.392649,-2.33372,-1.34108,-4.75022,0.0377266,0.0637585,0.0649452,6.79384,0.194087,0.137637,2833000,3981
-2.39823,-1.27923,-1.08895,-0.442397,-2.18199,-1.30719,-4.04841,0.0374499,0.0731636,0.0665761,6.74747,0.194513,0.140186,2834000,3982
-2.48793,-1.488,-1.25457,-0.21245,-1.91286,-1.21766,-3.99044,0.0320348,0.073129,0.0628334,6.71026,0.191742,0.137296,2835000,3983
-2.54398,-1.48,-1.21159,-0.301729,-1.88026,-1.23899,-3.71335,0.0319734,0.0721943,0.0595828,6.72731,0.193003,0.13616,2836000,3985
-2.57982,-1.52314,-1.25273,-0.264634,-1.77566,-1.29225,-4.07148,0.0318719,0.0708229,0.0671503,6.73593,0.193191,0.138935,2837000,3986
-2.50522,-1.44367,-1.25157,-0.228113,-1.91248,-1.26164,-3.83354,0.0313251,0.0745066,0.0778093,6.61749,0.194057,0.138403,2838000,3987
-2.4011,-1.52667,-1.29706,-0.263721,-1.7859,-1.25158,-3.96043,0.0306953,0.0749466,0.0759541,6.59769,0.190075,0.136147,2839000,3988
-2.51672,-1.42476,-1.22469,-0.294818,-1.96243,-1.36292,-3.84762,0.0283768,0.0823435,0.0779162,6.64354,0.191723,0.13866,2840000,3989
-2.30783,-1.30469,-1.10411,-0.342718,-2.22846,-1.33779,-3.70864,0.0404666,0.0579409,0.0776189,6.57703,0.192977,0.138615,2841000,3991
-2.3425,-1.35122,-1.10549,-0.351097,-2.13961,-1.33073,-3.75712,0.0327043,0.0648316,0.0735037,6.59767,0.194728,0.137915,2842000,3992
-2.42615,-1.48278,-1.20013,-0.239635,-1.92161,-1.32293,-3.75255,0.0287139,0.0729254,0.0712858,6.65554,0.193747,0.1365,2843000,3993
-2.42077,-1.39743,-1.17677,-0.23294,-2.06425,-1.30872,-4.05596,0.0262772,0.0814625,0.056429,6.73586,0.195457,0.137525,2844000,3994
-2.19092,-1.13582,-0.851786,-0.448865,-2.61174,-1.43841,-4.4021,0.0305763,0.0825245,0.0670086,6.61986,0.194694,0.137585,2845000,3995
-2.22777,-1.22019,-1.0204,-0.382084,-2.3917,-1.43572,-3.97791,0.0319157,0.0735271,0.0594657,6.62961,0.190877,0.136046,2846000,3996
-2.44725,-1.39211,-1.18883,-0.313847,-1.90618,-1.37388,-3.49276,0.0304411,0.0721557,0.0540112,6.58349,0.191846,0.137565,2847000,3998
-2.42919,-1.38266,-1.17508,-0.333854,-1.97406,-1.27816,-3.49637,0.0341743,0.0575784,0.0574201,6.50333,0.193062,0.137138,2848000,3999
-2.42959,-1.37016,-1.13132,-0.32833,-2.11018,-1.36066,-3.80939,0.0352087,0.0667581,0.0772544,6.64379,0.195625,0.136742,2849000,4000
-2.30135,-1.29408,-1.07548,-0.416127,-2.1463,-1.37363,-3.73657,0.0331963,0.0710083,0.0606924,6.67151,0.192832,0.139541,2850000,4001
-2.2901,-1.21691,-1.02677,-0.406534,-2.39156,-1.36143,-4.43093,0.0316594,0.076872,0.0717958,6.7286,0.192682,0.138495,2851000,4002
-2.36817,-1.24552,-1.0543,-0.461207,-2.29642,-1.35327,-4.59037,0.0391153,0.067536,0.0778813,6.56096,0.192905,0.138816,2852000,4004
-2.21629,-1.23727,-1.02346,-0.395893,-2.34856,-1.39904,-4.60438,0.0295208,0.0717018,0.0774335,6.71986,0.194709,0.140214,2853000,4005
-2.42817,-1.28041,-1.08164,-0.498531,-2.1092,-1.41717,-4.49153,0.0383025,0.0736955,0.0746042,6.68629,0.193575,0.13695,2854000,4006
-2.18365,-1.21978,-1.01392,-0.408681,-2.34446,-1.36271,-4.73634,0.0280305,0.0669706,0.0596577,6.63677,0.194026,0.137489,2855000,4007
-2.34888,-1.31438,-1.10051,-0.393999,-2.11742,-1.36984,-4.53282,0.0294696,0.0766713,0.0601005,6.67106,0.195111,0.136329,2856000,4008
-2.2913,-1.2891,-1.0253,-0.32223,-2.29785,-1.37712,-4.69912,0.0319631,0.0727313,0.0706158,6.66587,0.193557,0.135717,2857000,4010
-2.41562,-1.23573,-1.01711,-0.427216,-2.32875,-1.43712,-4.2693,0.0405448,0.0697465,0.0697483,6.57737,0.193873,0.137098,2858000,4011
-2.21891,-1.06031,-0.83122,-0.509751,-2.64434,-1.36366,-4.35016,0.0326074,0.0769015,0.0660319,6.75064,0.192251,0.139222,2859000,4012
-2.27627,-0.906364,-0.692132,-0.618157,-3.0079,-1.45635,-4.14119,0.0454842,0.0651278,0.0682666,6.76754,0.1929,0.139183,2860000,4013
-2.34931,-1.00218,-0.771982,-0.584126,-2.71667,-1.55471,-3.89848,0.046916,0.0643063,0.0695962,6.69119,0.19321,0.137895,2861000,4014
-2.2943,-1.24907,-1.04513,-0.432413,-2.28135,-1.3455,-3.91448,0.033997,0.0788687,0.0700829,6.75004,0.194148,0.139264,2862000,4016
-2.4153,-1.48424,-1.28217,-0.172555,-1.92609,-1.17956,-3.38697,0.0346064,0.0602798,0.0646523,6.65574,0.191758,0.138171,2863000,4017
-2.45555,-1.28907,-1.0702,-0.409373,-2.16819,-1.36835,-2.91165,0.038881,0.0691191,0.0668135,6.69834,0.192224,0.139758,2864000,4018
