BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.49591,-1.43466,-1.22523,-0.275071,-1.86788,-1.19565,-4.04736,0.0332511,0.076564,0.0462022,6.62594,0.197481,0.140532,173000,197
-2.40417,-1.54227,-1.31148,-0.162572,-1.83134,-1.2165,-4.13811,0.0228717,0.0830688,0.0685681,6.71322,0.200222,0.140016,174000,199
-2.41509,-1.3949,-1.18676,-0.325275,-1.92419,-1.26127,-3.32657,0.0306084,0.0750522,0.0678269,6.6787,0.19833,0.141811,175000,202
-2.46134,-1.44555,-1.26129,-0.375442,-1.74469,-1.34926,-3.26096,0.0421106,0.0483846,0.0750997,6.64172,0.197241,0.140889,176000,204
-2.47168,-1.58287,-1.3654,-0.273488,-1.57708,-1.23127,-3.18179,0.0357955,0.0609042,0.0737163,6.76364,0.199018,0.138533,177000,207
-2.41056,-1.50332,-1.26714,-0.284184,-1.75188,-1.28638,-3.24906,0.041188,0.0523473,0.0683959,6.63844,0.198511,0.139395,178000,209
-2.48941,-1.6389,-1.38214,-0.210405,-1.5,-1.22261,-3.66999,0.0345646,0.0556795,0.0799188,6.61737,0.196226,0.140772,179000,212
-2.47964,-1.61774,-1.3929,-0.18904,-1.56719,-1.16429,-3.39475,0.0238501,0.0763568,0.0601476,6.47771,0.200054,0.141649,180000,215
-2.46476,-1.46975,-1.3064,-0.339672,-1.77699,-1.30878,-3.536,0.0285985,0.083287,0.0717197,6.73309,0.196735,0.138471,181000,217
-2.4448,-1.59822,-1.38113,-0.272883,-1.58702,-1.26662,-3.33705,0.0339493,0.0636261,0.0694427,6.63667,0.197959,0.13988,182000,219
-2.41109,-1.51594,-1.34815,-0.230498,-1.7234,-1.20597,-3.30401,0.0335481,0.0656109,0.0705733,6.63606,0.201643,0.139466,183000,221
-2.45108,-1.52448,-1.30307,-0.241879,-1.7645,-1.24881,-2.67428,0.0363599,0.0603687,0.0709884,6.66013,0.197342,0.13739,184000,222
-2.43377,-1.40215,-1.21028,-0.375534,-1.9166,-1.32141,-3.22764,0.0400557,0.0586956,0.0826327,6.60918,0.195787,0.139602,185000,224
-2.42825,-1.43272,-1.27809,-0.374597,-1.855,-1.23141,-2.43027,0.0390373,0.0541589,0.0914438,6.72694,0.199079,0.141601,186000,225
-2.38767,-1.44444,-1.2462,-0.310507,-1.8854,-1.23004,-1.78886,0.0354602,0.0627283,0.0770793,6.71798,0.195813,0.139729,187000,227
-2.53264,-1.5251,-1.30407,-0.260724,-1.69924,-1.28708,-2.19984,0.0334727,0.077548,0.0628024,6.62822,0.197888,0.140537,188000,229
-2.4053,-1.44761,-1.20291,-0.249281,-1.95364,-1.30092,-3.10061,0.0345066,0.0672321,0.073242,6.63981,0.192937,0.139058,189000,231
-2.44067,-1.52499,-1.28704,-0.325614,-1.69468,-1.2106,-3.62275,0.0383657,0.0628991,0.0636675,6.51382,0.196876,0.137529,190000,232
-2.50678,-1.38877,-1.20497,-0.243236,-1.99975,-1.33157,-3.73412,0.0349098,0.0709013,0.0496331,6.78552,0.200065,0.13905,191000,234
-2.6448,-1.61586,-1.43097,-0.188993,-1.54796,-1.27373,-3.80621,0.039495,0.0668124,0.0826781,6.82274,0.197727,0.14053,192000,235
-2.58994,-1.62365,-1.42404,-0.267391,-1.45565,-1.23459,-3.63624,0.0382553,0.0606494,0.0934484,6.74727,0.199435,0.140641,193000,237
-2.45547,-1.42459,-1.17899,-0.358046,-1.94117,-1.30237,-3.73139,0.0388928,0.0588812,0.0731569,6.68965,0.195051,0.138735,194000,238
-2.48462,-1.35537,-1.16254,-0.423295,-2.05341,-1.35239,-3.12174,0.036418,0.0771741,0.0770291,6.71876,0.196043,0.13921,195000,240
-2.42661,-1.4538,-1.23637,-0.286817,-1.87769,-1.27196,-2.95117,0.0336631,0.0660696,0.0857818,6.80538,0.197874,0.139789,196000,241
-2.47512,-1.30116,-1.12804,-0.48583,-2.02587,-1.31051,-3.60444,0.0436637,0.0552848,0.0811435,6.81068,0.197552,0.139884,197000,243
-2.35323,-1.30886,-1.07767,-0.336685,-2.18732,-1.40025,-3.53476,0.0279932,0.0783891,0.0730384,6.69189,0.194476,0.138231,198000,244
-2.50795,-1.44342,-1.2139,-0.25675,-1.94083,-1.29523,-3.56518,0.031186,0.0684972,0.0767247,6.67055,0.197099,0.137355,199000,246
-2.47496,-1.4493,-1.23428,-0.304251,-1.89966,-1.29455,-3.9452,0.0442674,0.0601506,0.074725,6.60314,0.197587,0.137583,200000,248
-2.50598,-1.53029,-1.29572,-0.196938,-1.75871,-1.30919,-3.75208,0.0364705,0.0716262,0.0630664,6.47527,0.198032,0.137603,201000,250
-2.47261,-1.51649,-1.26702,-0.252405,-1.82211,-1.2819,-3.66249,0.0322804,0.0710929,0.0629489,6.71868,0.197305,0.136264,202000,252
-2.34012,-1.46407,-1.25416,-0.270014,-1.92168,-1.22688,-4.1436,0.030508,0.0705986,0.0851292,6.62808,0.197898,0.140586,203000,253
-2.4003,-1.23626,-1.01721,-0.351796,-2.37317,-1.32756,-4.52497,0.0329998,0.0637965,0.0572064,6.55804,0.199321,0.138426,204000,255
-2.24174,-1.184,-0.948564,-0.466884,-2.40125,-1.34632,-4.39857,0.0342273,0.0625929,0.0542381,6.68001,0.193863,0.138898,205000,256
-2.42202,-1.31709,-1.10132,-0.341671,-2.22283,-1.30907,-4.3329,0.0429541,0.0551538,0.0673414,6.64854,0.19719,0.138088,206000,258
-2.44074,-1.36151,-1.11001,-0.359898,-2.13809,-1.2758,-3.8877,0.0399813,0.0654933,0.0959156,6.8083,0.196947,0.139993,207000,260
-2.3824,-1.33023,-1.13824,-0.444541,-2.05746,-1.31817,-3.8678,0.0323112,0.0715645,0.0879569,6.70536,0.196832,0.139917,208000,262
-2.3984,-1.26345,-1.05553,-0.398058,-2.23956,-1.35183,-3.43875,0.0360931,0.0684543,0.0707013,6.63695,0.19641,0.139392,209000,264
-2.38017,-1.09544,-0.882983,-0.553051,-2.53433,-1.38028,-3.84649,0.0488122,0.0576746,0.0785775,6.66029,0.195281,0.140157,210000,265
-2.36207,-1.33566,-1.1057,-0.387017,-2.13966,-1.31888,-3.80925,0.0396498,0.0588758,0.0720892,6.69968,0.198845,0.13786,211000,267
-2.42372,-1.26405,-1.02291,-0.479944,-2.20611,-1.34412,-4.12023,0.04169,0.0620001,0.0627499,6.68037,0.196187,0.137486,212000,268
-2.23681,-1.09319,-0.866603,-0.488437,-2.56799,-1.43521,-4.19266,0.0311561,0.0686696,0.0642278,6.6499,0.195778,0.138084,213000,271
-2.37684,-1.2472,-1.03032,-0.424152,-2.30316,-1.38256,-3.86293,0.0488725,0.0547142,0.0832878,6.66223,0.199299,0.141079,214000,272
-2.47682,-1.26769,-1.06281,-0.353663,-2.27647,-1.34016,-3.77067,0.0348676,0.0794808,0.068272,6.69513,0.197202,0.137545,215000,274
-2.54742,-1.20843,-1.03807,-0.522425,-2.27076,-1.40782,-3.52191,0.0403092,0.0693147,0.0831325,6.78445,0.194953,0.137557,216000,276
-2.36364,-1.23103,-1.0214,-0.409785,-2.34639,-1.36241,-3.78419,0.0427482,0.0624564,0.084139,6.68777,0.196652,0.139859,217000,277
-2.29612,-1.06277,-0.864713,-0.604907,-2.63299,-1.44024,-4.55299,0.047358,0.0626186,0.0837653,6.62509,0.196579,0.138433,218000,279
-2.3296,-1.0506,-0.874028,-0.584914,-2.62794,-1.40773,-4.71396,0.049516,0.0516864,0.094681,6.75545,0.194691,0.139292,219000,281
-2.32507,-1.14207,-0.916907,-0.477805,-2.47696,-1.35432,-5.14272,0.0438377,0.0584418,0.0694581,6.64095,0.195456,0.138688,220000,286
-2.31333,-1.11547,-0.923092,-0.576184,-2.47197,-1.45462,-5.35435,0.0350399,0.0767719,0.0736974,6.64121,0.196622,0.13794,221000,287
-2.37049,-1.30831,-1.05078,-0.389303,-2.24055,-1.36358,-5.52839,0.0367494,0.067431,0.0755609,6.71586,0.196394,0.140745,222000,288
-2.41892,-1.10445,-0.923718,-0.509389,-2.51678,-1.44088,-5.74369,0.0457519,0.0675443,0.0900719,6.55072,0.197615,0.138213,223000,289
-2.43729,-1.40512,-1.14224,-0.316895,-1.97858,-1.31766,-6.30359,0.0319165,0.0727668,0.0522253,6.61009,0.197942,0.139893,224000,290
-2.47573,-1.39771,-1.18556,-0.378597,-1.86361,-1.26087,-6.2016,0.035724,0.0641121,0.0730572,6.59856,0.199243,0.140097,225000,292
-2.51265,-1.62567,-1.39544,-0.169002,-1.54158,-1.18671,-5.74245,0.0355593,0.0635613,0.063018,6.62337,0.195779,0.141323,226000,293
-2.52916,-1.6849,-1.44406,-0.104184,-1.46395,-1.2218,-5.46616,0.0269199,0.0660396,0.0489134,6.58305,0.196054,0.13833,227000,294
-2.44471,-1.53996,-1.29898,-0.270832,-1.68556,-1.27973,-5.86076,0.035346,0.0623066,0.0709266,6.69803,0.197432,0.140383,228000,295
-2.32019,-1.34696,-1.11842,-0.303592,-2.18122,-1.25616,-6.00187,0.0270408,0.0725617,0.0702784,6.62804,0.197725,0.139167,229000,296
-2.47172,-1.4963,-1.24276,-0.221818,-1.84836,-1.23485,-6.2119,0.0326694,0.0719739,0.062648,6.70173,0.198071,0.138713,230000,298
-2.26257,-1.16538,-0.952714,-0.496025,-2.47801,-1.36803,-6.26033,0.0363905,0.0743376,0.0826734,6.78151,0.197575,0.136734,231000,299
-2.46214,-1.08534,-0.89171,-0.58605,-2.56638,-1.47687,-5.78753,0.050177,0.0644726,0.0928019,6.74222,0.195315,0.1392,232000,300
-2.2794,-1.29577,-1.06536,-0.327852,-2.33416,-1.28566,-5.65099,0.0287516,0.069766,0.0839205,6.66383,0.197788,0.138054,233000,301
-2.24237,-1.07862,-0.857909,-0.516257,-2.65759,-1.4049,-5.88021,0.0447428,0.0554227,0.0797102,6.63312,0.195958,0.138756,234000,302
-2.29728,-1.14009,-0.945091,-0.539759,-2.48718,-1.34348,-6.01598,0.0344714,0.0704146,0.0756645,6.68796,0.198957,0.13993,235000,304
-2.29538,-1.19197,-1.00376,-0.550586,-2.32421,-1.37208,-5.81895,0.04593,0.0539798,0.0738344,6.70234,0.197367,0.136185,236000,305
-2.17045,-1.01348,-0.808466,-0.495687,-2.77604,-1.41077,-5.66097,0.0314927,0.0776929,0.0648453,6.63652,0.197078,0.140144,237000,306
-2.27316,-1.03321,-0.792463,-0.613372,-2.75979,-1.4386,-5.43859,0.0379652,0.0744773,0.0895901,6.63974,0.197926,0.138242,238000,307
-2.18067,-0.9777,-0.753995,-0.579964,-2.8915,-1.44636,-4.90434,0.0452657,0.0620165,0.077076,6.70049,0.197473,0.138834,239000,308
-2.17872,-0.98749,-0.770922,-0.606561,-2.79362,-1.46787,-4.92956,0.0433717,0.0617858,0.0747831,6.56246,0.197544,0.137853,240000,309
-2.21425,-1.11315,-0.909707,-0.525577,-2.6261,-1.42969,-4.5867,0.0366916,0.0674145,0.0924676,6.5698,0.199041,0.136545,241000,311
-2.26183,-1.14907,-0.941667,-0.432376,-2.54018,-1.4388,-4.36223,0.0360671,0.0738293,0.0746327,6.67561,0.197184,0.137101,242000,312
-2.28414,-1.23954,-1.01004,-0.503603,-2.30254,-1.29113,-4.15506,0.0426395,0.0605679,0.073669,6.64439,0.199522,0.138765,243000,313
-2.22456,-1.10175,-0.881952,-0.498503,-2.65556,-1.419,-4.2734,0.0287493,0.0887624,0.085896,6.72226,0.198038,0.137406,244000,314
-2.42176,-1.23611,-1.05503,-0.470282,-2.34991,-1.30541,-4.3213,0.0460373,0.0607798,0.087315,6.74595,0.19748,0.137985,245000,315
-2.33832,-1.22891,-1.03235,-0.439787,-2.34384,-1.37767,-4.18298,0.0408097,0.0632813,0.0800889,6.62582,0.196425,0.137282,246000,317
-2.38083,-1.19095,-1.01943,-0.44868,-2.40208,-1.36438,-4.4834,0.0334046,0.085593,0.0798387,6.58243,0.195626,0.13761,247000,318
-2.23028,-1.26634,-1.01098,-0.325773,-2.34799,-1.25603,-4.94002,0.0366906,0.0603669,0.0481737,6.5904,0.19701,0.139153,248000,319
-2.34037,-1.24958,-1.03981,-0.389044,-2.33843,-1.38424,-5.04289,0.0351088,0.0677922,0.0821592,6.76863,0.193141,0.139116,249000,320
-2.28166,-1.11919,-0.881616,-0.532633,-2.60174,-1.4425,-5.1354,0.038539,0.0705804,0.0716795,6.64263,0.19456,0.13525,250000,321
-2.17094,-1.16405,-0.992394,-0.499062,-2.37428,-1.3698,-4.68119,0.0290841,0.0733093,0.0656492,6.60739,0.19826,0.138232,251000,322
-2.22903,-0.985557,-0.785374,-0.566112,-2.79386,-1.44625,-4.48904,0.0401089,0.0632411,0.0702663,6.60383,0.198929,0.140191,252000,324
-2.36759,-1.23569,-1.08562,-0.509089,-2.18605,-1.39515,-4.19257,0.0443246,0.0628502,0.0769316,6.64985,0.192743,0.138311,253000,325
-2.27132,-1.20292,-0.993937,-0.48603,-2.34632,-1.36676,-4.00508,0.0466947,0.0532058,0.092723,6.68757,0.200404,0.139903,254000,326
-2.22117,-1.0231,-0.854961,-0.577114,-2.68976,-1.46824,-4.48424,0.0409907,0.05712,0.0769671,6.70842,0.20008,0.138882,255000,327
-2.24968,-0.969604,-0.812884,-0.619942,-2.76537,-1.44948,-4.37533,0.044646,0.0557486,0.0833609,6.6301,0.198831,0.13816,256000,328
-2.21998,-1.16624,-0.958413,-0.469798,-2.47432,-1.38485,-4.53104,0.0410896,0.070647,0.0681795,6.60163,0.199082,0.138308,257000,331
-2.4184,-1.32092,-1.11473,-0.448025,-2.07907,-1.38833,-4.39439,0.0407235,0.0622151,0.0874329,6.65341,0.196859,0.137089,258000,333
-2.512,-1.50167,-1.25673,-0.279711,-1.85405,-1.24736,-4.18765,0.0375993,0.0621098,0.074834,6.78509,0.198314,0.138424,259000,335
-2.51063,-1.46597,-1.21642,-0.325363,-1.85733,-1.29666,-4.53151,0.0321981,0.0747179,0.0600478,6.71002,0.196421,0.135934,260000,338
-2.42776,-1.43931,-1.24349,-0.343891,-1.85005,-1.35761,-4.80926,0.0409479,0.0541389,0.0899788,6.74192,0.197209,0.140025,261000,340
-2.45136,-1.48707,-1.26464,-0.323783,-1.79704,-1.3135,-4.86833,0.0383529,0.062078,0.080752,6.70998,0.198551,0.136841,262000,341
-2.50429,-1.6568,-1.43864,-0.200212,-1.45885,-1.1827,-5.3092,0.0351963,0.0572187,0.0638867,6.70658,0.195125,0.137092,263000,343
-2.40314,-1.51617,-1.28043,-0.282225,-1.77064,-1.34648,-5.58145,0.0357225,0.0603875,0.0610761,6.65743,0.194155,0.138828,264000,345
-2.50111,-1.39487,-1.15788,-0.308742,-1.99662,-1.36345,-5.51573,0.0313396,0.0803283,0.055833,6.71016,0.193487,0.137151,265000,347
-2.43038,-1.17835,-0.948721,-0.520314,-2.40478,-1.40682,-5.19017,0.0410174,0.070902,0.0766309,6.65656,0.198609,0.13999,266000,348
-2.46751,-1.41642,-1.19134,-0.316446,-1.95671,-1.23772,-4.93795,0.03819,0.0579765,0.0603072,6.7209,0.195514,0.138803,267000,350
-2.46972,-1.39537,-1.21058,-0.280064,-2.0473,-1.28265,-4.833,0.0323159,0.0743612,0.0800931,6.64791,0.19869,0.139612,268000,352
-2.46357,-1.33867,-1.12709,-0.401687,-2.10468,-1.32789,-4.75938,0.042434,0.0589993,0.0809753,6.6565,0.194659,0.139377,269000,354
-2.4933,-1.28065,-1.08177,-0.38024,-2.2777,-1.34965,-4.87597,0.0342678,0.0753318,0.0818054,6.67879,0.196064,0.139477,270000,357
-2.51084,-1.48156,-1.24188,-0.326497,-1.82148,-1.32956,-4.66764,0.0366864,0.0760136,0.0788721,6.87729,0.196547,0.135888,271000,359
-2.32262,-1.24074,-1.02058,-0.444377,-2.37153,-1.31632,-4.06481,0.039706,0.068497,0.0759287,6.68557,0.195956,0.137595,272000,360
-2.40064,-1.30633,-1.07799,-0.340702,-2.17718,-1.38142,-3.9277,0.0392752,0.0611503,0.0632402,6.70137,0.199279,0.1391,273000,362
-2.39417,-1.12979,-0.91244,-0.529929,-2.51288,-1.46262,-3.74478,0.0435221,0.0593025,0.0780178,6.66006,0.198068,0.136741,274000,364
-2.29827,-1.23453,-1.02964,-0.394132,-2.23987,-1.42982,-3.15302,0.0349411,0.0657798,0.0674339,6.84387,0.198638,0.139149,275000,366
-2.30983,-1.09291,-0.865951,-0.529645,-2.582,-1.43904,-2.90186,0.0433151,0.065991,0.0672566,6.66164,0.202153,0.137433,276000,367
-2.28223,-1.01533,-0.75296,-0.576249,-2.78686,-1.45275,-2.69629,0.0347086,0.0779864,0.0640489,6.692,0.196906,0.138532,277000,369
-2.26101,-1.25064,-1.01923,-0.477808,-2.26245,-1.37124,-2.79747,0.0441354,0.0523839,0.0655579,6.63603,0.196065,0.135649,278000,371
-2.30653,-1.38226,-1.13652,-0.337126,-1.99804,-1.31477,-3.58349,0.0320604,0.065202,0.0550696,6.65873,0.199979,0.13705,279000,372
-2.46453,-1.35297,-1.11516,-0.421206,-2.13185,-1.32566,-3.34164,0.0397113,0.0724945,0.0869038,6.65658,0.195489,0.137465,280000,374
-2.37887,-1.51706,-1.25662,-0.2525,-1.82262,-1.26916,-3.12674,0.0329776,0.0705092,0.0667967,6.54964,0.196915,0.13777,281000,375
-2.59049,-1.6586,-1.40487,-0.124451,-1.51603,-1.2181,-3.16968,0.0346763,0.0594475,0.0623505,6.6957,0.194643,0.14021,282000,377
-2.51061,-1.54408,-1.34883,-0.140487,-1.67538,-1.22831,-2.76317,0.0273606,0.0747037,0.0514672,6.64497,0.196022,0.138399,283000,378
-2.56397,-1.43543,-1.15252,-0.327656,-1.92815,-1.29263,-2.83786,0.0317311,0.0708817,0.0640461,6.72619,0.198347,0.138988,284000,380
-2.53437,-1.61043,-1.39437,-0.113439,-1.58986,-1.222,-2.87159,0.0345034,0.0702828,0.0597622,6.74125,0.196584,0.138275,285000,381
-2.60599,-1.56924,-1.32146,-0.279338,-1.63947,-1.28079,-3.63406,0.0273488,0.0905606,0.0680038,6.70779,0.197409,0.13775,286000,382
-2.48355,-1.53979,-1.3533,-0.19499,-1.70076,-1.24326,-3.93722,0.0361571,0.0551145,0.0669142,6.62781,0.195738,0.139136,287000,383
-2.40427,-1.5132,-1.31573,-0.27025,-1.73157,-1.28811,-3.88361,0.0275589,0.0710108,0.0761833,6.61969,0.19763,0.13882,288000,384
-2.54264,-1.6322,-1.41501,-0.203333,-1.52584,-1.24547,-3.93847,0.0332875,0.0599168,0.0828026,6.62872,0.200574,0.136269,289000,386
-2.56587,-1.5738,-1.32277,-0.21393,-1.62674,-1.27276,-4.86312,0.0350436,0.0649566,0.0621441,6.61672,0.196881,0.137606,290000,387
-2.42699,-1.4255,-1.20999,-0.274056,-1.98726,-1.26734,-4.49975,0.0339954,0.0657077,0.0763434,6.74713,0.192301,0.138534,291000,388
-2.42394,-1.29247,-1.03765,-0.385234,-2.24257,-1.3744,-4.64235,0.0388758,0.0668237,0.0736037,6.54747,0.193089,0.137871,292000,389
-2.34089,-1.25386,-1.02357,-0.409971,-2.32872,-1.38637,-4.18104,0.0484781,0.0496053,0.0832896,6.71169,0.201305,0.138894,293000,390
-2.22357,-1.08942,-0.865094,-0.471411,-2.66002,-1.44567,-4.30559,0.0344544,0.077148,0.0653685,6.77052,0.197061,0.136578,294000,392
-2.31482,-1.06915,-0.874843,-0.536785,-2.60273,-1.47491,-4.16156,0.0423218,0.059428,0.0803988,6.69119,0.197808,0.137352,295000,393
-2.27432,-1.14632,-0.962108,-0.505154,-2.44178,-1.46219,-4.60746,0.0373472,0.0673818,0.089818,6.59793,0.196464,0.140646,296000,394
-2.40466,-1.05983,-0.851207,-0.686478,-2.51701,-1.4935,-4.81653,0.0514768,0.0563955,0.0871714,6.77786,0.198902,0.137928,297000,395
-2.27626,-1.05818,-0.845462,-0.586871,-2.57929,-1.44505,-4.41008,0.0403914,0.0622569,0.069288,6.64819,0.19539,0.138399,298000,396
-2.14262,-0.934845,-0.722315,-0.630527,-2.84301,-1.54118,-4.5778,0.0403805,0.0602509,0.0734968,6.66333,0.194825,0.137761,299000,398
-2.08913,-1.06289,-0.802526,-0.513579,-2.75248,-1.4164,-3.87697,0.0413993,0.0542477,0.0708049,6.6718,0.198057,0.139006,300000,399
-2.28438,-0.848559,-0.653749,-0.663318,-3.03954,-1.54219,-3.11657,0.0462477,0.0711218,0.0700091,6.69193,0.194474,0.137189,301000,400
-2.16374,-0.968297,-0.742472,-0.5507,-2.89299,-1.4438,-2.79055,0.0357224,0.0698615,0.0678329,6.7297,0.197292,0.138489,302000,401
-2.33507,-1.2114,-0.963916,-0.372171,-2.36725,-1.3469,-3.18547,0.0286359,0.0801358,0.0424258,6.69351,0.194522,0.141518,303000,402
-2.28129,-1.15792,-0.974148,-0.512235,-2.37132,-1.39978,-2.79064,0.0331404,0.0792597,0.0792663,6.63035,0.193014,0.13986,304000,404
-2.30264,-1.10333,-0.917146,-0.572602,-2.57492,-1.43162,-2.6933,0.0436776,0.0670205,0.0899191,6.67247,0.197062,0.138491,305000,405
-2.38713,-1.31899,-1.11814,-0.320238,-2.23372,-1.32662,-3.02751,0.0395306,0.0703393,0.0930671,6.73011,0.197669,0.141109,306000,406
-2.38946,-1.24993,-1.013,-0.357606,-2.3319,-1.34312,-3.58039,0.0310104,0.078325,0.0625285,6.76504,0.194886,0.137633,307000,407
-2.38791,-1.30035,-1.09225,-0.396849,-2.13039,-1.31558,-3.21766,0.034878,0.0686271,0.0553874,6.55288,0.193395,0.138219,308000,408
-2.45956,-1.55832,-1.31652,-0.175643,-1.73134,-1.30589,-3.13031,0.0304584,0.0676908,0.0632163,6.53764,0.193473,0.139568,309000,410
-2.51637,-1.55327,-1.33849,-0.22345,-1.72111,-1.23103,-3.67859,0.0350717,0.0742525,0.0660081,6.72765,0.19467,0.139917,310000,411
-2.40485,-1.46671,-1.24104,-0.250724,-1.86185,-1.31769,-3.08817,0.0310194,0.0672123,0.0680581,6.64329,0.196429,0.140653,311000,411
-2.38735,-1.34182,-1.14091,-0.349251,-2.11703,-1.28638,-3.20849,0.0325081,0.0720454,0.0708914,6.71737,0.197032,0.135861,312000,412
-2.59554,-1.51887,-1.34504,-0.294858,-1.69327,-1.29562,-3.88901,0.0361073,0.0711151,0.0833518,6.72427,0.198787,0.138389,313000,413
-2.51836,-1.56695,-1.33858,-0.289048,-1.63972,-1.25907,-3.80364,0.0411174,0.0574673,0.0878447,6.70909,0.19308,0.138817,314000,414
-2.4305,-1.52114,-1.27445,-0.242051,-1.88231,-1.24508,-3.34663,0.0365582,0.0587625,0.0765363,6.60107,0.200976,0.135231,315000,414
-2.43916,-1.44204,-1.24517,-0.3747,-1.79891,-1.28851,-3.12082,0.0274939,0.0839116,0.0634804,6.62927,0.195356,0.138399,316000,415
-2.65672,-1.57663,-1.39455,-0.241699,-1.5594,-1.20709,-3.24293,0.030823,0.075372,0.085581,6.65989,0.19409,0.138587,317000,416
-2.56659,-1.65031,-1.44431,-0.158038,-1.51797,-1.22655,-3.39686,0.0338809,0.0665557,0.0756777,6.7022,0.198162,0.13869,318000,417
-2.64535,-1.63567,-1.44218,-0.172114,-1.49182,-1.21937,-3.70767,0.0315187,0.0675127,0.0610361,6.64582,0.196456,0.136201,319000,417
-2.56658,-1.56082,-1.29661,-0.17587,-1.8232,-1.21342,-2.82562,0.0356856,0.0696627,0.0773169,6.64251,0.193291,0.138055,320000,418
-2.43077,-1.55554,-1.32826,-0.177729,-1.79084,-1.23448,-3.0749,0.0368145,0.0572653,0.0750214,6.60854,0.195614,0.137859,321000,420
-2.59145,-1.69491,-1.4682,-0.0677109,-1.55149,-1.15645,-2.77731,0.0362455,0.0718763,0.0832282,6.56046,0.195077,0.137719,322000,421
-2.4755,-1.35371,-1.13755,-0.409565,-2.05878,-1.3366,-2.52181,0.0398169,0.0671991,0.0912663,6.56143,0.19336,0.139932,323000,422
-2.5093,-1.47513,-1.25979,-0.349497,-1.84069,-1.29353,-3.12437,0.0372875,0.0691436,0.0755266,6.54955,0.196492,0.1377,324000,423
-2.33502,-1.32226,-1.11981,-0.42657,-2.10237,-1.37979,-2.64549,0.0287525,0.0797533,0.0744887,6.74062,0.196791,0.138098,325000,424
-2.60109,-1.49246,-1.29188,-0.332893,-1.67236,-1.29526,-2.8699,0.0258849,0.0801004,0.0624152,6.59911,0.194324,0.137323,326000,426
-2.47416,-1.35966,-1.11549,-0.387725,-2.09847,-1.34644,-2.53962,0.0367923,0.0757734,0.0741802,6.60721,0.195394,0.139875,327000,427
-2.45014,-1.43859,-1.18185,-0.277264,-1.96238,-1.31734,-2.45825,0.0359901,0.0732107,0.0685273,6.72758,0.19489,0.137888,328000,428
-2.35517,-1.30096,-1.08798,-0.301008,-2.27816,-1.27298,-2.3415,0.0325114,0.066245,0.0672181,6.7032,0.192129,0.138017,329000,429
-2.40761,-1.4676,-1.23594,-0.245375,-1.89017,-1.27949,-2.68533,0.0334832,0.0695711,0.0688131,6.67416,0.196488,0.138028,330000,431
-2.35496,-1.45368,-1.25237,-0.25173,-1.89349,-1.25824,-2.33908,0.0336014,0.0653333,0.0644152,6.65198,0.196636,0.140127,331000,432
-2.41487,-1.38621,-1.16733,-0.367402,-1.96155,-1.37154,-2.46081,0.0402597,0.0593289,0.0738663,6.56226,0.196099,0.137393,332000,433
-2.36636,-1.2108,-1.04363,-0.433917,-2.3579,-1.33164,-3.17429,0.0352138,0.0764331,0.0624839,6.69419,0.195142,0.136173,333000,434
-2.38649,-1.35794,-1.12127,-0.263511,-2.1679,-1.36233,-2.99108,0.0341801,0.0782471,0.0810062,6.75471,0.19643,0.137351,334000,435
-2.45248,-1.27675,-1.07351,-0.357122,-2.2212,-1.37476,-3.46055,0.035958,0.0786689,0.0693933,6.55852,0.195059,0.138938,335000,437
-2.55035,-1.35247,-1.12066,-0.240879,-2.15671,-1.30272,-3.36729,0.0322512,0.0813552,0.0546803,6.59106,0.194048,0.139697,336000,438
-2.56092,-1.46152,-1.29058,-0.252784,-1.93371,-1.3292,-3.32441,0.0362953,0.0806521,0.0898005,6.65624,0.194815,0.135808,337000,439
-2.55106,-1.51355,-1.32316,-0.211277,-1.81376,-1.25036,-3.73684,0.0349939,0.0685685,0.0760478,6.6626,0.195005,0.139566,338000,440
-2.58293,-1.51012,-1.27533,-0.214991,-1.84816,-1.22153,-3.83195,0.0322131,0.0768115,0.0583565,6.58964,0.195038,0.13677,339000,441
-2.55835,-1.57729,-1.34193,-0.136957,-1.65903,-1.24747,-3.8979,0.0328299,0.0796181,0.0612026,6.63419,0.192955,0.142364,340000,443
-2.46185,-1.51763,-1.30258,-0.149673,-1.87316,-1.22775,-4.26156,0.0244856,0.0806142,0.0634175,6.55127,0.19475,0.136528,341000,444
-2.51878,-1.46424,-1.22199,-0.225574,-1.93013,-1.30361,-4.44032,0.0384135,0.070617,0.0645352,6.59049,0.195434,0.137999,342000,445
-2.54376,-1.58262,-1.31363,-0.149021,-1.67421,-1.22834,-4.66975,0.030749,0.0704658,0.0663613,6.57396,0.195686,0.140122,343000,446
-2.52364,-1.53736,-1.33467,-0.223446,-1.65373,-1.3355,-4.72403,0.0269215,0.079715,0.0673775,6.60041,0.193497,0.137548,344000,447
-2.48605,-1.50385,-1.28677,-0.173764,-1.87186,-1.289,-4.60478,0.0263284,0.0789576,0.0577871,6.65961,0.192962,0.138135,345000,449
-2.489,-1.60165,-1.36468,-0.136536,-1.61858,-1.26733,-4.09251,0.0190365,0.0798228,0.0544349,6.67941,0.193059,0.139698,346000,450
