BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.06222,-1.31516,-1.08506,-0.37363,-1.73903,-1.11616,0.0777182,6.72208,0.182652,0.138746,2361000,6487
-2.17374,-1.29174,-1.12005,-0.434752,-1.78536,-1.0614,0.0946772,6.55493,0.18615,0.137359,2362000,6490
-2.27566,-1.33482,-1.17531,-0.437125,-1.65385,-1.08463,0.0908357,6.55873,0.184622,0.138894,2363000,6493
-2.06299,-1.17004,-1.01358,-0.502269,-1.954,-1.15029,0.0880564,6.64173,0.183574,0.139408,2364000,6496
-2.16574,-1.29024,-1.13015,-0.429225,-1.7302,-1.03527,0.0866363,6.57404,0.183991,0.137221,2365000,6499
-2.07425,-1.115,-0.925806,-0.521134,-2.10529,-1.14779,0.0911087,6.60278,0.185295,0.140678,2366000,6501
-2.30262,-1.34735,-1.15673,-0.389873,-1.654,-1.06356,0.0909723,6.65515,0.184392,0.138238,2367000,6504
-2.19291,-1.3039,-1.15141,-0.490355,-1.64861,-1.07715,0.0820519,6.60322,0.185683,0.138634,2368000,6506
-2.31443,-1.48965,-1.3013,-0.357304,-1.28687,-1.00977,0.0860007,6.56609,0.185454,0.141848,2369000,6508
-2.15235,-1.43555,-1.22814,-0.324012,-1.46118,-1.00643,0.0819627,6.61945,0.186504,0.141377,2370000,6510
-1.99882,-1.11316,-0.942152,-0.480056,-2.1574,-1.09681,0.0842142,6.63962,0.182431,0.139609,2371000,6513
-2.19552,-1.16125,-1.01448,-0.494388,-1.97847,-1.12471,0.0959063,6.58858,0.186439,0.13962,2372000,6516
-2.03655,-1.22425,-1.05325,-0.541222,-1.7853,-1.10531,0.0830598,6.66186,0.183529,0.139213,2373000,6520
-2.09216,-1.07606,-0.870676,-0.518655,-2.26299,-1.18571,0.0933609,6.69208,0.180565,0.137692,2374000,6523
-2.04025,-1.05851,-0.882109,-0.559357,-2.25214,-1.13446,0.0882844,6.61797,0.182304,0.139868,2375000,6525
-1.97356,-1.0749,-0.882452,-0.66581,-2.11002,-1.2231,0.0829244,6.57365,0.184402,0.135513,2376000,6527
-2.15994,-1.2545,-1.06339,-0.496285,-1.74535,-1.12579,0.0788736,6.73204,0.182683,0.138863,2377000,6529
-1.93133,-1.04062,-0.864634,-0.555553,-2.23503,-1.12055,0.0808477,6.65444,0.185014,0.139752,2378000,6532
-1.92682,-0.994789,-0.796098,-0.569551,-2.48461,-1.12006,0.0922686,6.73614,0.185497,0.138468,2379000,6534
-1.97235,-1.03636,-0.876607,-0.551335,-2.29918,-1.16769,0.090341,6.58428,0.183799,0.138064,2380000,6536
-2.05738,-1.13313,-0.933669,-0.426748,-2.21365,-1.12134,0.0981077,6.73049,0.184645,0.139213,2381000,6539
-2.1121,-1.22103,-1.02873,-0.434973,-1.88532,-1.13159,0.0889098,6.67199,0.185354,0.138163,2382000,6542
-2.25333,-1.21018,-0.990782,-0.426758,-1.95821,-1.14268,0.0880252,6.73349,0.183554,0.13946,2383000,6545
-2.06925,-1.32029,-1.11515,-0.418833,-1.75149,-1.0494,0.0833842,6.62204,0.185423,0.138269,2384000,6547
-2.03913,-1.28107,-1.07161,-0.443495,-1.77975,-1.07998,0.0798723,6.56332,0.184696,0.139749,2385000,6550
-2.08638,-1.17225,-0.991935,-0.510256,-1.9225,-1.1571,0.0871252,6.53432,0.183595,0.140819,2386000,6553
-2.2089,-1.32157,-1.12126,-0.453338,-1.68906,-1.06314,0.0851344,6.65534,0.185146,0.138151,2387000,6556
-2.2485,-1.46518,-1.28673,-0.336393,-1.38567,-1.0228,0.0791631,6.73284,0.183659,0.137793,2388000,6560
-2.17702,-1.40822,-1.24132,-0.399503,-1.46177,-1.06916,0.0802653,6.74164,0.183956,0.139857,2389000,6562
-2.32528,-1.42948,-1.2417,-0.452244,-1.3722,-1.04334,0.0885713,6.62543,0.186533,0.137949,2390000,6566
-2.17372,-1.54575,-1.35804,-0.169513,-1.32984,-0.955086,0.0754082,6.61413,0.184401,0.138126,2391000,6568
-2.2962,-1.4119,-1.25199,-0.318015,-1.50522,-1.03009,0.0764462,6.62973,0.187374,0.13763,2392000,6571
-2.20223,-1.41622,-1.26459,-0.20837,-1.57721,-1.02212,0.0858939,6.68956,0.186032,0.140831,2393000,6574
-1.99052,-1.1543,-0.969593,-0.471231,-2.04571,-1.12178,0.0757216,6.62739,0.182955,0.140114,2394000,6576
-2.20217,-1.19354,-1.00962,-0.487074,-1.9661,-1.06813,0.0931913,6.61869,0.184339,0.135318,2395000,6580
-2.00821,-1.17438,-0.971633,-0.439182,-2.07057,-1.13331,0.0845286,6.65342,0.184723,0.140144,2396000,6583
-1.82025,-1.00503,-0.788308,-0.565362,-2.39526,-1.12256,0.0764183,6.62491,0.187742,0.14,2397000,6586
-1.84131,-0.980698,-0.807162,-0.572706,-2.38742,-1.13337,0.0855362,6.6444,0.18322,0.13986,2398000,6589
-1.92887,-0.986668,-0.823955,-0.591533,-2.35887,-1.125,0.0856992,6.59242,0.184261,0.141082,2399000,6593
-1.96322,-1.04696,-0.8795,-0.559124,-2.26369,-1.15077,0.091658,6.70817,0.186447,0.139116,2400000,6596
-1.95637,-1.02668,-0.844368,-0.569266,-2.30558,-1.17537,0.0840708,6.7264,0.182948,0.139755,2401000,6599
-2.05814,-1.0925,-0.928496,-0.552369,-2.07941,-1.17029,0.0876611,6.64519,0.184288,0.140855,2402000,6602
-1.84486,-1.03485,-0.86163,-0.631759,-2.2341,-1.13959,0.0810464,6.60094,0.183005,0.140477,2403000,6606
-1.94121,-0.932953,-0.756791,-0.666896,-2.48271,-1.19523,0.0968541,6.72075,0.18253,0.138271,2404000,6608
-1.86565,-0.796338,-0.643954,-0.761192,-2.71688,-1.22525,0.0986662,6.65546,0.18284,0.138704,2405000,6611
-1.80933,-0.721237,-0.551603,-0.771215,-2.85131,-1.27151,0.0917141,6.75877,0.181952,0.138436,2406000,6614
-2.04132,-0.994082,-0.811427,-0.619099,-2.31526,-1.17862,0.0924223,6.70859,0.187477,0.141029,2407000,6618
-1.83283,-0.828015,-0.658555,-0.761963,-2.58328,-1.266,0.0875413,6.80628,0.183215,0.138186,2408000,6620
-1.95905,-1.08521,-0.874635,-0.61745,-2.18447,-1.21455,0.0894512,6.65582,0.184238,0.135613,2409000,6622
-1.87216,-0.979239,-0.792026,-0.68992,-2.37987,-1.20105,0.0874841,6.66447,0.1824,0.137251,2410000,6625
-1.99414,-1.05516,-0.85776,-0.686624,-2.12733,-1.14446,0.0921353,6.6259,0.18321,0.140081,2411000,6628
-2.04854,-1.15664,-0.97906,-0.464588,-2.01226,-1.1448,0.0833725,6.70902,0.183821,0.137783,2412000,6631
-2.09968,-1.19034,-1.03285,-0.469644,-1.94199,-1.08201,0.0857193,6.58899,0.184876,0.140912,2413000,6634
-2.1446,-1.35148,-1.18366,-0.387107,-1.59798,-1.05521,0.0822456,6.62435,0.181955,0.141449,2414000,6637
-2.11212,-1.13295,-0.997341,-0.587947,-1.99215,-1.11756,0.0913713,6.58843,0.185247,0.139963,2415000,6639
-2.20992,-1.32656,-1.15748,-0.357366,-1.66789,-1.0807,0.0868103,6.54016,0.181647,0.141197,2416000,6641
-2.10218,-1.31061,-1.15168,-0.370941,-1.76174,-1.06103,0.0811123,6.70643,0.181407,0.137434,2417000,6643
-2.11963,-1.21545,-1.04253,-0.45079,-1.87834,-1.08818,0.0859276,6.72332,0.179849,0.142925,2418000,6646
-2.32173,-1.30999,-1.10247,-0.477162,-1.64492,-1.10247,0.0990614,6.81601,0.184084,0.138845,2419000,6650
-2.27114,-1.38278,-1.17081,-0.442417,-1.50695,-1.13478,0.0873585,6.72783,0.186212,0.140358,2420000,6658
-2.27041,-1.51036,-1.34862,-0.305151,-1.24135,-1.02843,0.0847872,6.61991,0.181323,0.139107,2421000,6661
-2.204,-1.46599,-1.28872,-0.336341,-1.38969,-1.01929,0.0794656,6.77247,0.181078,0.139144,2422000,6663
-2.17309,-1.33883,-1.17979,-0.372086,-1.59228,-1.06804,0.0812195,6.67688,0.183057,0.139966,2423000,6666
-2.06087,-1.26044,-1.09554,-0.435738,-1.84329,-1.01415,0.0858003,6.71556,0.185671,0.140167,2424000,6669
-2.0596,-1.06398,-0.861043,-0.615862,-2.18415,-1.13371,0.0929877,6.61116,0.180804,0.138942,2425000,6673
-2.05798,-1.10809,-0.937342,-0.637639,-1.95536,-1.17356,0.0870286,6.70201,0.181962,0.141332,2426000,6676
-2.02465,-1.15796,-0.942692,-0.412011,-2.14205,-1.11572,0.0843253,6.65399,0.181696,0.138955,2427000,6679
-2.09524,-1.25414,-1.07027,-0.415337,-1.86615,-1.04708,0.0831992,6.65212,0.1803,0.138819,2428000,6681
-2.05622,-1.27356,-1.08384,-0.436466,-1.81775,-1.06931,0.092294,6.72328,0.184098,0.139146,2429000,6684
-2.15505,-1.22132,-1.05355,-0.491632,-1.86318,-1.12903,0.0924184,6.74112,0.183654,0.138744,2430000,6686
-1.97779,-1.05716,-0.885405,-0.523307,-2.24758,-1.11129,0.0918139,6.66447,0.181611,0.141811,2431000,6689
-2.09397,-1.16546,-0.982843,-0.572256,-1.93098,-1.14127,0.0906017,6.7787,0.180954,0.13822,2432000,6692
-1.95773,-1.05891,-0.852603,-0.598004,-2.26067,-1.13547,0.0835618,6.78217,0.184413,0.138156,2433000,6694
-1.84055,-1.02636,-0.836049,-0.518127,-2.35975,-1.15387,0.0847457,6.6411,0.18167,0.140501,2434000,6697
-2.10647,-1.13762,-0.997882,-0.583161,-1.93226,-1.08795,0.0907469,6.73452,0.182388,0.138853,2435000,6700
-2.07496,-1.12856,-0.95043,-0.593525,-1.96904,-1.12294,0.0906362,6.75053,0.180416,0.140797,2436000,6703
-2.02547,-1.15096,-0.966455,-0.619229,-1.92517,-1.15522,0.0890223,6.59715,0.183241,0.138419,2437000,6707
-2.06533,-1.07116,-0.907796,-0.500061,-2.23993,-1.10635,0.0905224,6.63096,0.182482,0.137909,2438000,6709
-1.98715,-0.898213,-0.738674,-0.670293,-2.46572,-1.22167,0.0988521,6.57992,0.182074,0.139862,2439000,6712
-2.02077,-0.971637,-0.803105,-0.610652,-2.39047,-1.14054,0.0933567,6.57213,0.184176,0.139365,2440000,6715
-2.1411,-1.22333,-1.04231,-0.482594,-1.89084,-1.10242,0.0900217,6.59857,0.1829,0.139257,2441000,6718
-2.08273,-1.29131,-1.16436,-0.39452,-1.70535,-1.04186,0.0787236,6.70424,0.183175,0.137897,2442000,6721
-1.9276,-1.11683,-0.920716,-0.587673,-2.01849,-1.15585,0.0741517,6.66331,0.18176,0.140053,2443000,6724
-1.9737,-1.06044,-0.862899,-0.513693,-2.264,-1.14515,0.0882622,6.66211,0.183468,0.139685,2444000,6726
-2.22325,-1.22785,-1.0365,-0.542166,-1.79854,-1.17436,0.0945827,6.68922,0.183178,0.138671,2445000,6729
-2.20168,-1.38321,-1.23426,-0.429564,-1.45959,-1.04429,0.0769619,6.70892,0.183637,0.140284,2446000,6732
-2.21814,-1.43918,-1.2532,-0.294713,-1.47987,-1.10346,0.0814102,6.65114,0.181214,0.136939,2447000,6736
-2.27861,-1.32097,-1.16249,-0.388795,-1.67863,-1.12646,0.0919306,6.73214,0.181248,0.139324,2448000,6739
-2.37415,-1.37475,-1.21851,-0.492136,-1.4652,-1.14256,0.100092,6.68266,0.179932,0.137419,2449000,6742
-2.1644,-1.33595,-1.1693,-0.388356,-1.62447,-1.07369,0.0850051,6.72157,0.185083,0.137755,2450000,6744
-2.16239,-1.30353,-1.09751,-0.471346,-1.71167,-1.11964,0.0874987,6.65899,0.18389,0.139173,2451000,6747
-2.22126,-1.33157,-1.18056,-0.445682,-1.59888,-1.07364,0.0854411,6.6985,0.183525,0.137822,2452000,6749
-2.10514,-1.19973,-1.03887,-0.441597,-1.94901,-1.1109,0.0882755,6.55333,0.18155,0.13727,2453000,6752
-2.06389,-1.33199,-1.19553,-0.468009,-1.56766,-1.07306,0.0848763,6.86784,0.182376,0.139894,2454000,6755
-2.18256,-1.25255,-1.07094,-0.463108,-1.78647,-1.07272,0.0880752,6.58659,0.180626,0.140123,2455000,6757
-2.25775,-1.31386,-1.13601,-0.478339,-1.54608,-1.11758,0.0844822,6.7795,0.183433,0.140245,2456000,6759
-2.2904,-1.41787,-1.23863,-0.424844,-1.37169,-1.0311,0.0890367,6.67867,0.181481,0.140806,2457000,6762
-2.02759,-1.34577,-1.17996,-0.35773,-1.65905,-0.999583,0.0805943,6.62474,0.183304,0.139514,2458000,6764
-2.23348,-1.46291,-1.24691,-0.2418,-1.53082,-0.997067,0.0844211,6.70371,0.179153,0.13997,2459000,6766
-2.24426,-1.54631,-1.33006,-0.219752,-1.25984,-0.996133,0.0757623,6.63316,0.182607,0.140996,2460000,6769
-2.09219,-1.28512,-1.10048,-0.466181,-1.72054,-1.06339,0.0868502,6.62018,0.178293,0.14072,2461000,6771
-2.13185,-1.36815,-1.18463,-0.334784,-1.56843,-1.06765,0.0707307,6.73025,0.182916,0.140208,2462000,6773
-2.15293,-1.34932,-1.183,-0.360282,-1.60692,-1.08323,0.0836412,6.66851,0.184489,0.140794,2463000,6776
-2.06144,-1.26937,-1.10026,-0.446916,-1.69728,-1.08202,0.0802835,6.7076,0.182241,0.13978,2464000,6778
-1.8401,-1.01872,-0.822508,-0.611277,-2.24782,-1.12799,0.0733117,6.68649,0.182057,0.139877,2465000,6781
-1.99264,-1.20397,-1.01827,-0.52061,-1.87903,-1.10453,0.0840011,6.58723,0.177454,0.139634,2466000,6784
-2.11658,-1.15451,-1.01967,-0.516491,-1.9603,-1.11338,0.0863262,6.68076,0.180063,0.138074,2467000,6786
-2.03029,-1.24635,-1.06086,-0.476223,-1.81064,-1.07811,0.0738818,6.68208,0.183017,0.137706,2468000,6789
-2.16409,-1.14563,-0.952056,-0.538647,-2.00207,-1.12593,0.0908545,6.59224,0.181349,0.137984,2469000,6792
-2.29807,-1.32326,-1.14249,-0.33955,-1.75086,-1.04404,0.0869796,6.56915,0.181376,0.138604,2470000,6794
-2.19158,-1.43431,-1.25039,-0.346351,-1.41675,-1.02595,0.0794348,6.67779,0.182255,0.14069,2471000,6796
-2.26688,-1.49437,-1.30833,-0.270552,-1.33055,-1.04947,0.0840677,6.70882,0.182686,0.138623,2472000,6798
-1.94321,-1.13762,-0.946905,-0.521682,-2.02038,-1.14786,0.08079,6.65321,0.181509,0.139242,2473000,6801
-2.19452,-1.21922,-1.04585,-0.494023,-1.8969,-1.11436,0.0950562,6.64654,0.180511,0.138848,2474000,6803
-2.10283,-1.15605,-0.979625,-0.514843,-2.05612,-1.10801,0.0954756,6.66602,0.181599,0.137794,2475000,6805
-2.03796,-1.17177,-0.927815,-0.586719,-1.96923,-1.17598,0.0890373,6.68708,0.183904,0.140989,2476000,6808
-2.13898,-1.21165,-1.08714,-0.473318,-1.77105,-1.10454,0.0848568,6.61078,0.182686,0.140259,2477000,6811
-2.28916,-1.20378,-1.06884,-0.493968,-1.83441,-1.10265,0.0956885,6.64239,0.18337,0.140144,2478000,6813
-2.06393,-1.18226,-1.01458,-0.50604,-1.86745,-1.10537,0.0873237,6.58515,0.183181,0.141857,2479000,6815
-2.14335,-1.31946,-1.15118,-0.477702,-1.59312,-1.05797,0.0831161,6.73059,0.181949,0.138319,2480000,6818
-2.24127,-1.38115,-1.17568,-0.44127,-1.52446,-1.05112,0.0863136,6.57033,0.182243,0.138546,2481000,6821
-2.05337,-1.13031,-0.952141,-0.564751,-1.95511,-1.14346,0.0852415,6.67241,0.183031,0.140115,2482000,6824
-2.16892,-1.29053,-1.08027,-0.433479,-1.77498,-1.08658,0.0917949,6.64956,0.180797,0.138428,2483000,6826
-2.24496,-1.37538,-1.20589,-0.468752,-1.43473,-1.03095,0.0843606,6.82345,0.183718,0.140162,2484000,6829
-2.30468,-1.39901,-1.25643,-0.321922,-1.52875,-0.974673,0.0841704,6.64412,0.181113,0.139843,2485000,6832
-2.25293,-1.50465,-1.34317,-0.297737,-1.29152,-1.03096,0.0811831,6.69586,0.184288,0.139652,2486000,6835
-2.1109,-1.32769,-1.14532,-0.48073,-1.56643,-1.07064,0.0867199,6.6179,0.184661,0.139398,2487000,6837
-2.16346,-1.39676,-1.20602,-0.453284,-1.49633,-1.09439,0.0886624,6.58089,0.181517,0.139728,2488000,6839
-2.15988,-1.36335,-1.21382,-0.425723,-1.47932,-1.06869,0.0781955,6.55549,0.183471,0.140708,2489000,6842
-2.31362,-1.41641,-1.29701,-0.366217,-1.36598,-1.05863,0.0820438,6.67452,0.180127,0.138406,2490000,6845
-2.3437,-1.50192,-1.35633,-0.273265,-1.32265,-0.967242,0.0825733,6.64969,0.179887,0.140473,2491000,6847
-2.27589,-1.59566,-1.42053,-0.238282,-1.11078,-0.96605,0.0731842,6.62623,0.186732,0.138764,2492000,6849
-2.16204,-1.4671,-1.27899,-0.352701,-1.35651,-1.01307,0.0767796,6.69555,0.18073,0.138479,2493000,6851
-2.18185,-1.40499,-1.24038,-0.374073,-1.48419,-1.02676,0.0765404,6.65799,0.182199,0.137317,2494000,6853
-2.17753,-1.35957,-1.14333,-0.467448,-1.59036,-1.01833,0.0922516,6.62037,0.184026,0.13858,2495000,6856
-2.14738,-1.22312,-1.02057,-0.480014,-1.9022,-1.09195,0.0921537,6.71461,0.184613,0.140019,2496000,6859
-2.09843,-1.28177,-1.12274,-0.395376,-1.76453,-1.07369,0.0857412,6.74252,0.183749,0.137344,2497000,6861
-2.06723,-1.07308,-0.870208,-0.595835,-2.13383,-1.15566,0.0931723,6.6678,0.181651,0.139075,2498000,6863
-1.89291,-0.77705,-0.649401,-0.79103,-2.6777,-1.25219,0.096897,6.72195,0.183479,0.141615,2499000,6866
-2.06256,-1.08525,-0.892939,-0.482123,-2.27524,-1.13025,0.0875047,6.69032,0.181388,0.139859,2500000,6869
-1.85645,-0.985747,-0.839475,-0.56594,-2.39625,-1.15288,0.0869419,6.5889,0.186463,0.138538,2501000,6871
-1.9813,-1.04515,-0.823697,-0.594207,-2.3218,-1.19684,0.096318,6.70865,0.183654,0.138884,2502000,6874
-2.24295,-1.23519,-1.07374,-0.50156,-1.75183,-1.13308,0.0949504,6.6934,0.181925,0.14036,2503000,6877
-2.02209,-1.13703,-0.995712,-0.506599,-2.02115,-1.10798,0.0843918,6.61896,0.179318,0.138561,2504000,6880
-2.22873,-1.26873,-1.09771,-0.481259,-1.72617,-1.1362,0.0933626,6.67786,0.183679,0.140896,2505000,6883
-2.19822,-1.36809,-1.21644,-0.439339,-1.48115,-1.06329,0.0841154,6.60417,0.182398,0.139971,2506000,6886
-2.10686,-1.34199,-1.20691,-0.397222,-1.57799,-1.03439,0.0791689,6.59087,0.185657,0.138292,2507000,6890
-2.02375,-1.2129,-0.978315,-0.476783,-1.96355,-1.0779,0.0874785,6.64216,0.182722,0.140298,2508000,6893
-1.90049,-1.03212,-0.874387,-0.567414,-2.23116,-1.16745,0.0834209,6.51427,0.186467,0.139588,2509000,6896
-1.98944,-1.02601,-0.86673,-0.577914,-2.30811,-1.21084,0.0929566,6.7633,0.184182,0.13775,2510000,6900
-1.88521,-1.02627,-0.850092,-0.678237,-2.23416,-1.20416,0.0843506,6.61595,0.184548,0.138983,2511000,6903
-2.03903,-1.1473,-0.99033,-0.525783,-1.97992,-1.13518,0.0842019,6.68119,0.183699,0.138487,2512000,6905
-2.1264,-1.26268,-1.10099,-0.509352,-1.72905,-1.05974,0.077411,6.70691,0.185497,0.137569,2513000,6907
-2.18702,-1.32371,-1.12828,-0.406113,-1.68769,-1.04212,0.0920375,6.58506,0.183765,0.139029,2514000,6909
-2.19764,-1.41961,-1.2526,-0.357893,-1.42457,-1.07506,0.0808024,6.66923,0.183248,0.139935,2515000,6912
-2.13613,-1.31295,-1.09915,-0.482912,-1.69347,-1.04823,0.0839389,6.66024,0.186297,0.137714,2516000,6915
-2.18636,-1.25525,-1.04731,-0.47623,-1.83325,-1.13821,0.0877129,6.62147,0.181766,0.13794,2517000,6918
-2.07275,-1.34264,-1.13116,-0.434833,-1.65132,-1.04027,0.0855936,6.59175,0.184073,0.137424,2518000,6921
-2.23943,-1.29594,-1.10595,-0.441772,-1.7412,-1.03219,0.0884808,6.53451,0.180606,0.137316,2519000,6925
-2.038,-1.29709,-1.13854,-0.358528,-1.75513,-1.04282,0.0740525,6.57196,0.182952,0.137073,2520000,6948
-2.19846,-1.39539,-1.21789,-0.352346,-1.51106,-1.08796,0.0860073,6.64336,0.18304,0.139881,2521000,6951
-2.4711,-1.57184,-1.40015,-0.28367,-1.14968,-0.984323,0.0954485,6.65661,0.180549,0.140896,2522000,6953
-2.07027,-1.39833,-1.21201,-0.366583,-1.49265,-1.00152,0.0772494,6.64839,0.183036,0.139855,2523000,6956
-2.12909,-1.36987,-1.17597,-0.36213,-1.61992,-0.983014,0.0764191,6.69111,0.183614,0.139646,2524000,6959
-2.24142,-1.41519,-1.2566,-0.471875,-1.39534,-1.06062,0.0862139,6.75013,0.183428,0.136564,2525000,6963
-2.0161,-1.21961,-1.04558,-0.55768,-1.764,-1.12355,0.0782208,6.67764,0.182739,0.139344,2526000,6966
-2.20953,-1.33703,-1.15178,-0.46522,-1.65746,-1.04614,0.090223,6.89229,0.180042,0.141119,2527000,6969
-2.28843,-1.44942,-1.30019,-0.412449,-1.28473,-0.991654,0.0818476,6.70383,0.185269,0.140689,2528000,6971
-2.31959,-1.39611,-1.18844,-0.464889,-1.45117,-1.09184,0.0953044,6.67062,0.181198,0.138968,2529000,6975
-2.27225,-1.43748,-1.26849,-0.360062,-1.38401,-0.973972,0.089353,6.6045,0.181833,0.136633,2530000,6978
-2.31665,-1.53419,-1.36397,-0.282999,-1.24951,-0.983976,0.0825827,6.8192,0.185343,0.137624,2531000,6981
-2.29927,-1.5613,-1.40181,-0.374619,-1.03855,-1.00383,0.0785929,6.62544,0.183505,0.138934,2532000,6984
-2.29733,-1.57808,-1.41741,-0.307377,-1.09956,-0.963178,0.0841264,6.73424,0.184484,0.140867,2533000,6988
-2.14608,-1.45336,-1.26322,-0.313101,-1.40351,-1.05429,0.0763746,6.68774,0.1829,0.138825,2534000,6991
-2.42595,-1.49227,-1.34954,-0.321783,-1.2406,-1.00861,0.0904504,6.63496,0.1848,0.140223,2535000,6993
-2.16483,-1.3948,-1.20891,-0.353248,-1.59853,-1.01178,0.0853246,6.62915,0.183824,0.138155,2536000,6996
-2.16454,-1.25162,-1.09863,-0.464282,-1.6935,-1.12351,0.0806544,6.61005,0.183918,0.141449,2537000,6998
-2.25684,-1.34643,-1.14805,-0.461686,-1.61698,-1.07997,0.0877734,6.67933,0.183633,0.137597,2538000,7000
-2.10887,-1.24716,-1.09602,-0.546063,-1.66669,-1.14187,0.0854551,6.7085,0.183787,0.138782,2539000,7002
-2.12904,-1.28743,-1.13832,-0.477477,-1.63532,-1.09743,0.0821563,6.63981,0.184248,0.138822,2540000,7004
-2.09235,-1.37849,-1.19879,-0.368389,-1.57035,-1.0473,0.0767521,6.6824,0.184374,0.138596,2541000,7007
-2.08543,-1.15583,-0.983386,-0.587916,-1.9857,-1.15495,0.0905189,6.60738,0.1814,0.138801,2542000,7010
-1.92611,-0.95607,-0.799757,-0.672849,-2.40143,-1.11009,0.0915996,6.74867,0.181144,0.138891,2543000,7012
-2.04446,-1.08985,-0.916362,-0.583481,-2.06752,-1.10368,0.0912016,6.6633,0.183368,0.140128,2544000,7015
-2.08345,-1.13952,-0.950223,-0.547517,-2.0515,-1.16675,0.0906537,6.70467,0.184876,0.138561,2545000,7017
-2.04212,-1.05689,-0.887738,-0.644045,-2.12191,-1.18047,0.0931464,6.7041,0.185891,0.139297,2546000,7019
-2.12323,-1.21994,-1.05045,-0.507535,-1.83005,-1.0746,0.087576,6.74642,0.183518,0.140559,2547000,7021
-2.00926,-1.28476,-1.07169,-0.45992,-1.68525,-1.08554,0.0755943,6.6567,0.182433,0.13969,2548000,7024
-2.06739,-1.27678,-1.10898,-0.451923,-1.68761,-1.06886,0.080061,6.75609,0.184124,0.138828,2549000,7027
-2.34401,-1.43412,-1.24691,-0.401103,-1.39951,-1.04679,0.0890078,6.67653,0.184089,0.140139,2550000,7029
-2.16842,-1.34728,-1.15788,-0.431648,-1.55688,-1.08185,0.0857025,6.68966,0.184148,0.138526,2551000,7031
-2.31856,-1.35068,-1.19218,-0.39794,-1.603,-1.06905,0.0939053,6.67977,0.185255,0.13888,2552000,7034
-2.26217,-1.40211,-1.2426,-0.412124,-1.45894,-1.08504,0.0879693,6.66004,0.185302,0.13729,2553000,7036
-2.19628,-1.40906,-1.22215,-0.357244,-1.50275,-1.05871,0.079274,6.65909,0.182441,0.138741,2554000,7039
-2.1136,-1.2482,-1.05824,-0.492755,-1.76338,-1.09224,0.0877464,6.60839,0.183017,0.140384,2555000,7041
-2.22178,-1.34022,-1.15285,-0.420227,-1.64842,-1.04831,0.0801795,6.62574,0.183569,0.140713,2556000,7044
-2.14874,-1.45967,-1.27973,-0.365667,-1.302,-1.02155,0.0748527,6.60925,0.184428,0.138321,2557000,7046
-2.13297,-1.25097,-1.06575,-0.522937,-1.74933,-1.04889,0.0839286,6.62939,0.184078,0.140056,2558000,7049
-2.15033,-1.34291,-1.14827,-0.45953,-1.57607,-1.07492,0.0839151,6.75186,0.184201,0.140791,2559000,7052
-1.98269,-1.03894,-0.835347,-0.668277,-2.24825,-1.13354,0.0917521,6.63877,0.181865,0.1381,2560000,7054
-2.10997,-1.25948,-1.03502,-0.497723,-1.83558,-1.04309,0.0861657,6.62513,0.184794,0.138239,2561000,7057
-2.18747,-1.38821,-1.22577,-0.40321,-1.46075,-1.0332,0.0836464,6.60752,0.182487,0.140329,2562000,7059
-2.42326,-1.41741,-1.26522,-0.417627,-1.45982,-0.998147,0.0940493,6.72008,0.184286,0.13847,2563000,7062
-2.23814,-1.31064,-1.15046,-0.540253,-1.54777,-1.04174,0.0894525,6.68977,0.183985,0.139085,2564000,7066
-2.20871,-1.38428,-1.21342,-0.443785,-1.49583,-1.07202,0.0835876,6.64269,0.184654,0.138663,2565000,7069
-2.32592,-1.52933,-1.35497,-0.301909,-1.23745,-0.902295,0.0829284,6.58845,0.186107,0.137445,2566000,7072
-2.12276,-1.45059,-1.25652,-0.363162,-1.41134,-0.959714,0.0785243,6.59949,0.184619,0.138097,2567000,7076
-2.29381,-1.51372,-1.35031,-0.320135,-1.18741,-1.04085,0.0802321,6.68391,0.1864,0.140109,2568000,7079
-2.13381,-1.48098,-1.34443,-0.327555,-1.34825,-0.998602,0.0849693,6.55341,0.185836,0.139407,2569000,7082
-2.23031,-1.41854,-1.18314,-0.393783,-1.49986,-1.0481,0.0800823,6.60922,0.181355,0.138873,2570000,7084
-2.1926,-1.32422,-1.16706,-0.509716,-1.54841,-1.05867,0.0765973,6.66494,0.184582,0.136423,2571000,7086
-2.10603,-1.36037,-1.16217,-0.456879,-1.60381,-1.10505,0.0820718,6.76289,0.182357,0.134708,2572000,7090
-2.2052,-1.23375,-1.0965,-0.520519,-1.76519,-1.14892,0.100445,6.68782,0.182899,0.13917,2573000,7093
-2.30197,-1.4518,-1.2826,-0.373063,-1.37969,-1.04902,0.086112,6.74874,0.183663,0.138578,2574000,7096
-2.24803,-1.49803,-1.29732,-0.31642,-1.38373,-0.997194,0.0864973,6.6272,0.181096,0.136991,2575000,7100
-2.32976,-1.52344,-1.34945,-0.366615,-1.23702,-1.00958,0.0890239,6.68545,0.182246,0.137239,2576000,7103
-2.54247,-1.64018,-1.47733,-0.269935,-1.0036,-0.994213,0.08769,6.82506,0.184786,0.137908,2577000,7106
