BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.03734,-1.18326,-0.996896,-0.407529,-2.01144,-1.13573,0.0822688,6.5586,0.181991,0.141544,2913000,8044
-2.078,-1.10558,-0.957211,-0.57529,-2.05983,-1.17242,0.0905589,6.71441,0.182714,0.138125,2914000,8047
-2.13017,-1.15649,-0.99027,-0.449029,-2.07601,-1.11296,0.0847697,6.69069,0.182381,0.137395,2915000,8051
-2.21561,-1.28026,-1.1191,-0.448118,-1.74275,-1.16503,0.0869139,6.6898,0.183777,0.135593,2916000,8053
-1.87345,-1.11637,-0.91904,-0.603475,-2.07646,-1.12605,0.0769533,6.70447,0.182165,0.138545,2917000,8056
-2.06412,-1.14679,-0.987122,-0.556937,-1.9626,-1.15573,0.0886535,6.49591,0.183329,0.13967,2918000,8058
-2.17343,-1.40933,-1.24326,-0.281717,-1.56555,-1.03187,0.0809029,6.60331,0.182624,0.138611,2919000,8061
-2.1205,-1.38946,-1.23431,-0.410833,-1.47566,-1.07036,0.0809568,6.64736,0.183417,0.139706,2920000,8066
-2.19262,-1.29008,-1.1465,-0.464971,-1.66585,-1.05225,0.0823896,6.63999,0.182419,0.137011,2921000,8069
-2.28302,-1.43528,-1.24244,-0.325675,-1.48969,-1.03086,0.0858807,6.68001,0.181878,0.136788,2922000,8072
-2.20457,-1.32034,-1.15548,-0.394225,-1.65511,-1.10207,0.0839652,6.66445,0.181298,0.140205,2923000,8075
-2.20373,-1.27987,-1.11582,-0.461214,-1.68416,-1.1703,0.0846405,6.60967,0.18129,0.137804,2924000,8078
-2.20926,-1.45437,-1.22055,-0.290032,-1.4798,-1.10721,0.0769508,6.59632,0.183297,0.136796,2925000,8081
-2.1362,-1.31321,-1.11346,-0.408315,-1.71857,-1.07977,0.0890294,6.7485,0.185659,0.138512,2926000,8085
-2.14939,-1.34638,-1.18898,-0.430804,-1.55862,-1.05683,0.0843907,6.70954,0.183009,0.138431,2927000,8087
-2.16288,-1.30591,-1.10908,-0.397113,-1.75955,-1.05532,0.0896849,6.62372,0.18105,0.139939,2928000,8090
-2.1823,-1.44875,-1.23498,-0.269848,-1.5218,-1.0091,0.0825526,6.69892,0.183916,0.140125,2929000,8093
-2.13508,-1.26292,-1.0663,-0.417252,-1.84538,-1.08018,0.0822855,6.65367,0.183942,0.137477,2930000,8095
-2.20022,-1.34111,-1.1938,-0.365633,-1.58474,-1.1084,0.0843481,6.78313,0.182929,0.138249,2931000,8098
-2.14105,-1.39284,-1.15663,-0.349818,-1.65634,-1.08679,0.0779394,6.71406,0.182484,0.138371,2932000,8101
-2.22797,-1.34187,-1.14641,-0.465829,-1.61167,-1.14386,0.0838596,6.61303,0.181833,0.137076,2933000,8104
-2.19379,-1.29156,-1.08165,-0.375742,-1.86291,-1.16502,0.0876257,6.60192,0.181201,0.136753,2934000,8107
-2.04668,-1.12794,-0.986702,-0.577659,-1.91759,-1.16489,0.0837341,6.63512,0.182384,0.13762,2935000,8109
-2.02679,-1.23077,-1.03337,-0.472253,-1.89258,-1.10891,0.0821619,6.64652,0.181603,0.138326,2936000,8112
-2.19339,-1.4324,-1.22931,-0.26446,-1.61263,-1.03662,0.0878675,6.7416,0.181528,0.140065,2937000,8115
-2.22472,-1.39598,-1.24233,-0.423672,-1.52048,-1.05809,0.0844543,6.70427,0.182084,0.136392,2938000,8118
-2.09143,-1.31814,-1.16189,-0.38205,-1.66051,-1.05412,0.0779548,6.59253,0.18246,0.138565,2939000,8120
-1.98348,-1.35398,-1.18261,-0.392694,-1.63785,-1.07139,0.0754027,6.72467,0.180508,0.134954,2940000,8123
-2.17803,-1.32971,-1.13864,-0.425808,-1.62437,-1.0712,0.0833115,6.50767,0.180514,0.139312,2941000,8126
-2.33637,-1.40355,-1.22188,-0.327272,-1.57323,-1.0451,0.0816304,6.64545,0.180773,0.136792,2942000,8130
-2.16938,-1.36862,-1.19005,-0.346693,-1.65509,-1.05611,0.0861755,6.72417,0.181759,0.138887,2943000,8133
-2.31267,-1.41007,-1.2493,-0.353045,-1.51482,-1.09045,0.0852674,6.68645,0.18256,0.138495,2944000,8136
-2.24794,-1.52018,-1.34356,-0.229146,-1.33399,-1.01527,0.078219,6.57791,0.182117,0.138361,2945000,8139
-2.25403,-1.51944,-1.32306,-0.188889,-1.42069,-0.990495,0.0780743,6.68605,0.182919,0.135865,2946000,8141
-2.18401,-1.26404,-1.07873,-0.438625,-1.81606,-1.10429,0.0873903,6.58593,0.181343,0.13956,2947000,8145
-2.16826,-1.21219,-0.996906,-0.490913,-1.93237,-1.14978,0.0878493,6.67143,0.182824,0.137623,2948000,8148
-2.09371,-1.19159,-1.01116,-0.43016,-2.04753,-1.09592,0.086739,6.69618,0.178874,0.137071,2949000,8151
-2.19713,-1.31,-1.12308,-0.426056,-1.70083,-1.10637,0.0857679,6.63809,0.180076,0.13746,2950000,8153
-1.86917,-1.10264,-0.901052,-0.41674,-2.26403,-1.06145,0.0773578,6.66194,0.184895,0.136484,2951000,8156
-2.15677,-1.25743,-1.03891,-0.465853,-1.78125,-1.15758,0.0835898,6.6998,0.184618,0.138528,2952000,8159
-2.13114,-1.30634,-1.15233,-0.371517,-1.70778,-1.03396,0.085708,6.71994,0.181371,0.139177,2953000,8162
-2.14355,-1.1918,-1.01811,-0.417166,-1.99106,-1.08053,0.0879916,6.71891,0.182101,0.13835,2954000,8166
-2.16137,-1.27096,-1.11717,-0.407992,-1.76638,-1.09719,0.0879676,6.63458,0.182968,0.141647,2955000,8169
-2.14567,-1.50209,-1.28091,-0.25207,-1.344,-1.01212,0.0762892,6.57247,0.183834,0.14002,2956000,8172
-2.28993,-1.41743,-1.26794,-0.35408,-1.43724,-1.0136,0.0875995,6.58177,0.180991,0.137873,2957000,8174
-2.17835,-1.41847,-1.21729,-0.356517,-1.50829,-1.09989,0.0856636,6.6089,0.183419,0.137833,2958000,8177
-2.28049,-1.375,-1.16304,-0.409389,-1.55906,-1.11497,0.0872654,6.72626,0.183811,0.139254,2959000,8180
-2.21902,-1.34105,-1.15439,-0.433273,-1.56444,-1.09093,0.0834626,6.53052,0.185355,0.139437,2960000,8182
-2.04374,-1.21301,-1.03445,-0.410694,-1.95999,-1.15031,0.0827662,6.69563,0.183498,0.139991,2961000,8186
-2.18638,-1.32218,-1.1157,-0.423185,-1.67401,-1.18136,0.0794279,6.742,0.180702,0.138727,2962000,8189
-2.17747,-1.38961,-1.17592,-0.418281,-1.51438,-1.0529,0.0776077,6.61012,0.186834,0.138219,2963000,8192
-2.2159,-1.45184,-1.29893,-0.301089,-1.38104,-0.99483,0.08089,6.57987,0.184849,0.14001,2964000,8196
-2.27809,-1.43298,-1.27574,-0.353479,-1.45636,-1.05708,0.0855571,6.60999,0.184154,0.136253,2965000,8198
-2.34434,-1.39308,-1.20979,-0.285738,-1.63305,-1.03319,0.088199,6.60806,0.184695,0.13939,2966000,8201
-2.36066,-1.46521,-1.29043,-0.316199,-1.35273,-1.04763,0.0840197,6.61979,0.182578,0.139343,2967000,8204
-2.12651,-1.27875,-1.06974,-0.445021,-1.83714,-1.0869,0.0872581,6.74962,0.18482,0.136941,2968000,8206
-2.16361,-1.36409,-1.19531,-0.419151,-1.5171,-1.08743,0.0833035,6.66948,0.182179,0.138913,2969000,8209
-2.23221,-1.47965,-1.28196,-0.308872,-1.37151,-1.01408,0.0814497,6.64841,0.183345,0.138575,2970000,8211
-2.27262,-1.47456,-1.26557,-0.33574,-1.38978,-1.05626,0.0764443,6.65365,0.181419,0.136798,2971000,8214
-2.33437,-1.55987,-1.35328,-0.327485,-1.13435,-1.00547,0.0896011,6.61414,0.183806,0.140314,2972000,8217
-2.23001,-1.42802,-1.25204,-0.331024,-1.432,-1.0552,0.0774016,6.61787,0.183082,0.139749,2973000,8220
-2.26902,-1.42591,-1.24135,-0.40775,-1.4826,-0.982401,0.0909061,6.69162,0.183138,0.138467,2974000,8223
-2.2355,-1.31626,-1.12888,-0.516227,-1.64648,-1.10828,0.0906205,6.69599,0.183818,0.136577,2975000,8226
-2.34015,-1.6149,-1.43015,-0.171702,-1.15047,-0.957364,0.0783309,6.68722,0.185093,0.138457,2976000,8229
-2.29221,-1.52305,-1.33646,-0.331886,-1.242,-1.03677,0.077084,6.71674,0.180236,0.138671,2977000,8232
-2.38372,-1.58373,-1.41782,-0.276662,-1.14306,-0.998024,0.0796102,6.59688,0.181818,0.137712,2978000,8236
-2.314,-1.57508,-1.40255,-0.273697,-1.11875,-0.949016,0.0774251,6.58796,0.182522,0.138633,2979000,8239
-2.22462,-1.38832,-1.19574,-0.368254,-1.52528,-1.06034,0.0837059,6.72862,0.181445,0.140053,2980000,8242
-2.2256,-1.4471,-1.27746,-0.386677,-1.37084,-1.0301,0.0811918,6.62554,0.185175,0.138214,2981000,8246
-2.22957,-1.43581,-1.24573,-0.330131,-1.43952,-1.03834,0.0808944,6.69377,0.182354,0.139912,2982000,8248
-2.11633,-1.28432,-1.11502,-0.437968,-1.76868,-1.11382,0.0869437,6.69912,0.180929,0.139063,2983000,8250
-2.09047,-1.24064,-1.02793,-0.520426,-1.86002,-1.06675,0.089812,6.75913,0.183448,0.139435,2984000,8253
-2.13952,-1.13737,-0.941891,-0.551693,-2.03464,-1.09429,0.0875861,6.78323,0.182162,0.140373,2985000,8257
-2.05544,-1.1945,-1.03776,-0.557325,-1.82006,-1.12778,0.0883374,6.63262,0.182452,0.140666,2986000,8260
-2.24381,-1.50487,-1.3365,-0.320351,-1.24609,-1.03515,0.0809152,6.62309,0.182609,0.139125,2987000,8263
-2.39626,-1.49997,-1.3143,-0.322755,-1.34559,-1.05121,0.0886687,6.59694,0.181458,0.13774,2988000,8266
-2.30074,-1.38019,-1.14215,-0.292823,-1.65816,-1.1174,0.0871784,6.63836,0.181056,0.140975,2989000,8270
-2.41861,-1.50644,-1.35461,-0.364982,-1.23928,-1.05939,0.0924552,6.62206,0.186588,0.139261,2990000,8273
-2.19756,-1.30314,-1.08757,-0.458457,-1.68211,-1.09935,0.0856292,6.63403,0.182142,0.138772,2991000,8276
-2.09651,-1.16215,-0.98197,-0.500672,-1.98754,-1.13401,0.0836404,6.62931,0.18133,0.138501,2992000,8279
-2.16495,-1.27428,-1.1314,-0.461168,-1.71789,-1.07106,0.0851735,6.72731,0.183054,0.137098,2993000,8283
-2.19365,-1.40964,-1.22243,-0.379121,-1.46538,-1.10948,0.0821111,6.60009,0.185359,0.141271,2994000,8286
-2.13081,-1.19009,-1.00635,-0.500964,-1.9386,-1.16134,0.0901207,6.63834,0.185411,0.13793,2995000,8289
-2.09162,-1.26781,-1.089,-0.507319,-1.69267,-1.10794,0.0834247,6.70223,0.182699,0.13928,2996000,8291
-2.18443,-1.43399,-1.26105,-0.317579,-1.46691,-0.999248,0.0758145,6.59552,0.18054,0.140923,2997000,8293
-2.19563,-1.53918,-1.3647,-0.190387,-1.32775,-1.00304,0.0801601,6.7051,0.181742,0.137624,2998000,8295
-2.28686,-1.44885,-1.31389,-0.28011,-1.4219,-0.986357,0.085667,6.71465,0.184087,0.138982,2999000,8297
-2.38398,-1.64637,-1.45362,-0.232934,-1.02741,-0.97084,0.0807698,6.57093,0.184683,0.138051,3000000,8300
-2.34383,-1.56082,-1.39272,-0.241565,-1.2198,-1.01751,0.078443,6.69482,0.184826,0.138281,3001000,8303
-2.38274,-1.54383,-1.36333,-0.202031,-1.29483,-1.02842,0.0833399,6.66773,0.185181,0.13919,3002000,8305
-2.4533,-1.55292,-1.3522,-0.26579,-1.26867,-1.05466,0.092019,6.59295,0.183099,0.137867,3003000,8307
-2.31032,-1.5895,-1.40076,-0.236666,-1.13565,-1.03033,0.0804859,6.56423,0.183585,0.139038,3004000,8309
-2.44426,-1.70615,-1.48223,-0.110637,-1.02031,-0.962178,0.0786992,6.70434,0.184189,0.136244,3005000,8312
-2.24264,-1.43772,-1.29597,-0.393986,-1.40198,-1.01192,0.0770941,6.80752,0.184276,0.136704,3006000,8314
-2.19587,-1.53874,-1.34323,-0.236872,-1.29438,-1.00844,0.0774215,6.6458,0.183547,0.138725,3007000,8318
-2.26495,-1.49864,-1.30513,-0.251505,-1.39176,-0.949763,0.0767921,6.7601,0.184254,0.138352,3008000,8321
-2.31685,-1.6086,-1.42272,-0.171534,-1.08078,-0.996795,0.0710651,6.65103,0.182984,0.140642,3009000,8324
-2.33743,-1.61622,-1.44193,-0.230285,-1.11111,-0.934928,0.081115,6.66378,0.182136,0.139949,3010000,8327
-2.37467,-1.54458,-1.35674,-0.262187,-1.2523,-1.03225,0.0864256,6.61503,0.183728,0.139167,3011000,8331
-2.06875,-1.36098,-1.17743,-0.381389,-1.60399,-1.04704,0.075272,6.63042,0.180582,0.138645,3012000,8333
-2.22303,-1.3363,-1.18438,-0.467456,-1.58691,-1.09875,0.0873841,6.65999,0.186622,0.135766,3013000,8335
-2.17406,-1.26841,-1.06517,-0.452936,-1.80358,-1.10829,0.0879733,6.60857,0.183642,0.138429,3014000,8338
-2.22166,-1.29008,-1.15844,-0.419352,-1.74306,-1.09221,0.0864083,6.64132,0.184511,0.136438,3015000,8342
-2.23121,-1.37956,-1.21769,-0.40756,-1.51066,-1.06786,0.0888461,6.66098,0.183369,0.13858,3016000,8345
-2.37766,-1.41812,-1.21145,-0.315426,-1.51106,-1.05881,0.0862998,6.74147,0.185238,0.13984,3017000,8348
-2.12579,-1.27099,-1.10481,-0.43924,-1.73635,-1.11952,0.08535,6.63825,0.183464,0.137362,3018000,8351
-2.15067,-1.24167,-1.1067,-0.4888,-1.74705,-1.06869,0.0902318,6.67002,0.183382,0.139737,3019000,8353
-2.25063,-1.44417,-1.23873,-0.319557,-1.39596,-1.05776,0.079628,6.78165,0.181035,0.138996,3020000,8360
-2.26213,-1.39626,-1.20328,-0.338967,-1.61125,-1.05185,0.0878587,6.65485,0.185368,0.138386,3021000,8363
-2.37517,-1.49149,-1.32566,-0.282132,-1.26182,-1.09218,0.081693,6.69782,0.183074,0.139522,3022000,8366
-2.26981,-1.5265,-1.35898,-0.321773,-1.16255,-1.02033,0.0800077,6.7181,0.186242,0.139544,3023000,8368
-2.26828,-1.59302,-1.38114,-0.232632,-1.11161,-0.997284,0.0708812,6.6088,0.182347,0.139782,3024000,8370
-2.27875,-1.59036,-1.40539,-0.229979,-1.1571,-0.925359,0.0810396,6.72677,0.18466,0.140067,3025000,8373
-2.26088,-1.59519,-1.42473,-0.260713,-1.14027,-0.983768,0.0771365,6.63017,0.182827,0.139522,3026000,8375
-2.43846,-1.64837,-1.4606,-0.138143,-1.07736,-0.957013,0.0791229,6.68972,0.183725,0.138108,3027000,8379
-2.54507,-1.71425,-1.54522,-0.142894,-0.896398,-0.929292,0.079847,6.6531,0.185941,0.139541,3028000,8381
-2.35911,-1.66013,-1.52381,-0.254616,-0.894138,-0.957068,0.0737269,6.61868,0.18468,0.140792,3029000,8384
-2.3841,-1.67438,-1.51754,-0.189689,-0.893095,-0.978096,0.0712007,6.77403,0.185002,0.140143,3030000,8386
-2.55938,-1.76723,-1.56334,-0.113812,-0.793927,-0.917457,0.077933,6.5985,0.182544,0.136628,3031000,8389
-2.3748,-1.57145,-1.37996,-0.258272,-1.17677,-1.01663,0.083773,6.67999,0.187982,0.1392,3032000,8392
-2.25474,-1.49197,-1.34402,-0.328519,-1.28556,-0.990689,0.0756407,6.59577,0.185051,0.138343,3033000,8395
-2.31155,-1.38098,-1.1847,-0.342198,-1.6256,-1.05521,0.0856243,6.61157,0.184984,0.135755,3034000,8398
-2.05195,-1.31482,-1.1006,-0.443406,-1.64993,-1.07958,0.0851814,6.6184,0.182816,0.140975,3035000,8402
-1.98635,-1.14446,-0.942338,-0.37504,-2.20191,-1.11902,0.0853704,6.69272,0.18707,0.137959,3036000,8404
-1.94576,-1.12623,-0.939973,-0.512608,-2.03525,-1.14869,0.0801304,6.72325,0.187413,0.141409,3037000,8407
-2.01787,-1.15032,-0.935912,-0.553651,-2.0177,-1.13113,0.0851135,6.61748,0.184938,0.139138,3038000,8410
-1.99744,-1.02106,-0.885846,-0.60233,-2.1682,-1.21043,0.0921903,6.58845,0.185976,0.139097,3039000,8413
-1.98598,-1.13741,-0.979416,-0.52328,-2.03442,-1.10391,0.0859556,6.60584,0.184221,0.139098,3040000,8415
-1.84456,-1.07005,-0.880296,-0.521,-2.19699,-1.15056,0.0830057,6.71537,0.185444,0.141127,3041000,8418
-2.19248,-1.42408,-1.24836,-0.294798,-1.48083,-1.06968,0.0771799,6.59317,0.184313,0.136227,3042000,8420
-2.14914,-1.34195,-1.17351,-0.444423,-1.50687,-1.09195,0.0824368,6.66241,0.184399,0.139089,3043000,8422
-2.09477,-1.29185,-1.13125,-0.424421,-1.78079,-1.06411,0.0856783,6.69564,0.185046,0.139275,3044000,8424
-2.18011,-1.35521,-1.14737,-0.409521,-1.57292,-1.01453,0.0868382,6.73491,0.183388,0.141034,3045000,8427
-2.28788,-1.39189,-1.18233,-0.32527,-1.60713,-1.08241,0.0837336,6.65185,0.18329,0.137177,3046000,8430
-2.27807,-1.28669,-1.1489,-0.504223,-1.69687,-1.09551,0.0971312,6.55423,0.184568,0.140485,3047000,8432
-2.28595,-1.33706,-1.10577,-0.470447,-1.64639,-1.13096,0.0832134,6.71648,0.187655,0.138199,3048000,8435
-2.29284,-1.42853,-1.28008,-0.328709,-1.51263,-1.04043,0.0846552,6.86262,0.18431,0.138315,3049000,8437
-2.1857,-1.31803,-1.11496,-0.404749,-1.76976,-1.08736,0.0884403,6.67334,0.184773,0.138608,3050000,8439
-2.10863,-1.14628,-0.971134,-0.652621,-1.92443,-1.22333,0.0943591,6.72221,0.183749,0.137771,3051000,8442
-1.89427,-1.11584,-0.959001,-0.464495,-2.13033,-1.10631,0.0831538,6.6347,0.186019,0.139923,3052000,8444
-2.06,-1.21927,-1.05163,-0.505028,-1.86433,-1.06827,0.0856325,6.83111,0.187675,0.137848,3053000,8447
-1.91947,-1.08157,-0.888496,-0.548644,-2.20406,-1.13977,0.0773958,6.51142,0.185995,0.138049,3054000,8449
-2.07604,-1.0903,-0.908492,-0.603221,-2.09954,-1.22409,0.086828,6.6771,0.183469,0.137181,3055000,8451
-1.97511,-1.20065,-1.04565,-0.488128,-1.90559,-1.07787,0.0805663,6.63834,0.18506,0.138819,3056000,8454
-2.26343,-1.18533,-0.998191,-0.496012,-1.96324,-1.1388,0.0924292,6.68357,0.187408,0.137592,3057000,8456
-1.94564,-1.05093,-0.820354,-0.496802,-2.36509,-1.17069,0.0844191,6.63297,0.184403,0.136623,3058000,8458
-2.03033,-1.14575,-0.936355,-0.520964,-2.07985,-1.20353,0.0862443,6.66485,0.186163,0.138252,3059000,8461
-2.03328,-1.18008,-1.03833,-0.478076,-1.93041,-1.08867,0.0795995,6.64861,0.183048,0.139171,3060000,8464
-2.19853,-1.33159,-1.16203,-0.428518,-1.64172,-1.06864,0.0819011,6.67931,0.183061,0.139408,3061000,8467
-2.20537,-1.45072,-1.2535,-0.397408,-1.42698,-1.04257,0.0897011,6.65418,0.18355,0.138863,3062000,8469
-2.11229,-1.41092,-1.21752,-0.308569,-1.57998,-1.01701,0.0759308,6.67538,0.181539,0.135993,3063000,8471
-2.15993,-1.28326,-1.0746,-0.460621,-1.7807,-1.05201,0.0838119,6.57991,0.185797,0.139694,3064000,8474
-2.11111,-1.1644,-0.957044,-0.544809,-2.00875,-1.12082,0.0854711,6.65762,0.183946,0.138419,3065000,8477
-1.96905,-1.12727,-0.911669,-0.580176,-2.09177,-1.21566,0.0771668,6.7071,0.185813,0.138497,3066000,8480
-2.01089,-1.13078,-0.961112,-0.55073,-2.0302,-1.2194,0.086437,6.68207,0.183866,0.139619,3067000,8482
-2.13588,-1.28194,-1.06543,-0.410798,-1.8075,-1.12313,0.0842259,6.77278,0.185413,0.139596,3068000,8485
-2.24511,-1.26969,-1.07426,-0.447118,-1.80382,-1.05171,0.0901114,6.64751,0.182808,0.138843,3069000,8488
-2.1732,-1.31087,-1.11978,-0.457081,-1.61644,-1.13154,0.0821629,6.71642,0.184208,0.139772,3070000,8490
-2.3434,-1.53219,-1.31641,-0.318376,-1.20558,-1.05212,0.0855697,6.77275,0.182678,0.141488,3071000,8493
-2.28537,-1.57195,-1.364,-0.244497,-1.21985,-0.98479,0.07609,6.63218,0.183894,0.137025,3072000,8496
-2.32002,-1.55254,-1.34897,-0.164565,-1.26648,-1.00874,0.076079,6.66689,0.185101,0.139168,3073000,8498
-2.33972,-1.58187,-1.37584,-0.2166,-1.15502,-0.999811,0.0788346,6.76825,0.184651,0.139734,3074000,8500
-2.22056,-1.41675,-1.23514,-0.396015,-1.42977,-1.09363,0.0856102,6.77467,0.183929,0.13949,3075000,8502
-2.25655,-1.52973,-1.32931,-0.301195,-1.19586,-1.03468,0.0807002,6.55169,0.185404,0.141147,3076000,8505
-2.2801,-1.62285,-1.41118,-0.155744,-1.16643,-0.971335,0.0751034,6.66165,0.182866,0.138063,3077000,8507
-2.2831,-1.52037,-1.29865,-0.244035,-1.32687,-1.02374,0.0813636,6.73323,0.185047,0.139433,3078000,8510
-2.26261,-1.4334,-1.22726,-0.39222,-1.50529,-1.01751,0.0863381,6.64627,0.184407,0.137037,3079000,8512
-2.31874,-1.47832,-1.2558,-0.240608,-1.49108,-1.00436,0.0835602,6.59576,0.184252,0.140294,3080000,8515
-2.06244,-1.29667,-1.12188,-0.36799,-1.73685,-1.11286,0.0826973,6.65658,0.182361,0.138115,3081000,8518
-2.24735,-1.41038,-1.19036,-0.307209,-1.49773,-1.03576,0.0811261,6.69575,0.179874,0.140708,3082000,8521
-2.19962,-1.38826,-1.21553,-0.329439,-1.51607,-1.05966,0.0779133,6.61688,0.184977,0.142699,3083000,8524
-2.23147,-1.34324,-1.16849,-0.428819,-1.55095,-1.08341,0.086755,6.56847,0.183986,0.140938,3084000,8528
-2.25963,-1.50667,-1.32849,-0.270901,-1.35768,-1.00903,0.081555,6.54758,0.186088,0.138233,3085000,8531
-2.2955,-1.42342,-1.25777,-0.306948,-1.43781,-1.03623,0.0818594,6.62462,0.184618,0.139332,3086000,8534
-2.32824,-1.51927,-1.32211,-0.273901,-1.31783,-1.04785,0.0818648,6.77373,0.183865,0.139045,3087000,8537
-1.98916,-1.13867,-0.94146,-0.494414,-2.09464,-1.13598,0.0811269,6.56699,0.183486,0.139461,3088000,8540
-2.17934,-1.18028,-1.00121,-0.494046,-1.99515,-1.12822,0.0943929,6.58501,0.185475,0.138438,3089000,8542
-2.15675,-1.19781,-0.970837,-0.515352,-2.01836,-1.14435,0.0910383,6.68903,0.183758,0.138794,3090000,8546
-2.11602,-1.21171,-1.01999,-0.454994,-1.95277,-1.13483,0.0844793,6.66648,0.183033,0.138429,3091000,8548
-2.07329,-1.00641,-0.826463,-0.666723,-2.23091,-1.22256,0.0957546,6.72629,0.181945,0.140797,3092000,8550
-2.25273,-1.19821,-0.989495,-0.494553,-1.99766,-1.14632,0.0938584,6.73419,0.182394,0.138405,3093000,8553
-2.19089,-1.1547,-0.968042,-0.556839,-1.95274,-1.17454,0.0914453,6.61897,0.185217,0.138964,3094000,8557
-2.1455,-1.40578,-1.22385,-0.34361,-1.54498,-1.07382,0.0735997,6.66026,0.185633,0.137133,3095000,8560
-2.18663,-1.31603,-1.14379,-0.468633,-1.66085,-1.08417,0.0853447,6.66582,0.181094,0.136981,3096000,8563
-2.22165,-1.34116,-1.13404,-0.462894,-1.61281,-1.0698,0.0860565,6.72901,0.182106,0.138564,3097000,8566
-2.14049,-1.21152,-1.02282,-0.436863,-1.97993,-1.16841,0.0871618,6.68196,0.17983,0.13629,3098000,8570
-2.11922,-1.27446,-1.0728,-0.369244,-1.92066,-1.05115,0.0867278,6.62757,0.185442,0.138071,3099000,8573
-2.19827,-1.17859,-0.974857,-0.553916,-2.00791,-1.17683,0.100504,6.67711,0.187338,0.135747,3100000,8576
-2.15242,-1.11344,-0.917849,-0.555492,-2.07775,-1.13418,0.0923586,6.6187,0.184325,0.140109,3101000,8579
-2.42712,-1.48215,-1.32722,-0.28661,-1.36892,-1.04774,0.0934554,6.58882,0.183833,0.137829,3102000,8581
-2.251,-1.40349,-1.24682,-0.375845,-1.49574,-1.03773,0.0848301,6.61889,0.184204,0.139072,3103000,8584
-2.19786,-1.341,-1.16304,-0.330812,-1.68915,-1.04334,0.0796725,6.70025,0.187815,0.139413,3104000,8586
-2.0965,-1.22625,-1.02572,-0.502382,-1.86568,-1.13302,0.089559,6.63593,0.185243,0.140017,3105000,8588
-2.14836,-1.30762,-1.11004,-0.384406,-1.76427,-1.11291,0.0902225,6.6788,0.183978,0.139577,3106000,8590
-2.03825,-1.21695,-1.0596,-0.443009,-1.93122,-1.07581,0.0877538,6.6757,0.183686,0.136678,3107000,8592
-1.93826,-1.07622,-0.902983,-0.590107,-2.17947,-1.21142,0.085692,6.74574,0.185659,0.136947,3108000,8594
-2.04448,-1.09506,-0.897382,-0.576209,-2.1199,-1.15177,0.087411,6.80922,0.186394,0.14052,3109000,8596
-1.88216,-0.993182,-0.82731,-0.626145,-2.33911,-1.21404,0.0840154,6.62919,0.184381,0.138985,3110000,8598
-2.02853,-1.01896,-0.860191,-0.61297,-2.2391,-1.17636,0.0913519,6.59464,0.18783,0.136825,3111000,8601
-2.03557,-1.1842,-0.980479,-0.457201,-2.05836,-1.14523,0.0810601,6.5289,0.183389,0.136453,3112000,8604
-2.22007,-1.20152,-1.04276,-0.429228,-1.94388,-1.14509,0.0938857,6.81016,0.184352,0.137103,3113000,8606
-2.07539,-1.18053,-1.00882,-0.443132,-1.98408,-1.13324,0.0845532,6.66324,0.187008,0.137611,3114000,8610
-1.97659,-1.13304,-0.925606,-0.536593,-2.07127,-1.20661,0.0876397,6.62221,0.188043,0.139684,3115000,8612
-2.13183,-1.16022,-1.01415,-0.452103,-2.01565,-1.1013,0.0915706,6.5423,0.18365,0.141335,3116000,8615
-1.92078,-1.02077,-0.840369,-0.641296,-2.2258,-1.21557,0.0844058,6.67788,0.180669,0.139541,3117000,8618
-2.0492,-1.07355,-0.932899,-0.470375,-2.24104,-1.17369,0.0845612,6.60564,0.182363,0.136197,3118000,8621
-2.09344,-1.26481,-1.08395,-0.360498,-1.86037,-1.08023,0.0850773,6.67879,0.18489,0.139485,3119000,8624
-2.09138,-1.17414,-1.02679,-0.532309,-1.92771,-1.17239,0.0947698,6.58178,0.183362,0.138063,3120000,8630
-2.28899,-1.35589,-1.16218,-0.380172,-1.66832,-1.11238,0.0923314,6.69309,0.184294,0.139443,3121000,8633
-2.12704,-1.2772,-1.11161,-0.456899,-1.69415,-1.09792,0.0857476,6.5863,0.187358,0.138708,3122000,8636
-2.21697,-1.08861,-0.909569,-0.601684,-2.1639,-1.20018,0.0967669,6.61245,0.183605,0.134594,3123000,8639
-2.08123,-1.13083,-0.926989,-0.474059,-2.10107,-1.12718,0.0847386,6.68356,0.183905,0.138774,3124000,8642
-2.09887,-1.10041,-0.903171,-0.498629,-2.20431,-1.16294,0.0900286,6.69074,0.182907,0.139441,3125000,8645
-2.03111,-1.08294,-0.870582,-0.556742,-2.18392,-1.16575,0.0909643,6.6376,0.183778,0.139776,3126000,8649
-2.0355,-1.13756,-0.950633,-0.48867,-2.06656,-1.20155,0.0839837,6.58307,0.185285,0.139358,3127000,8652
-2.06385,-1.15621,-0.954182,-0.477948,-2.06675,-1.16338,0.0859814,6.75294,0.183893,0.138264,3128000,8655
-2.05925,-1.02697,-0.795444,-0.538157,-2.36181,-1.18598,0.0919588,6.81494,0.187639,0.138798,3129000,8657
-2.12539,-1.18261,-0.99516,-0.476027,-1.96022,-1.17996,0.0867824,6.74824,0.184609,0.136956,3130000,8660
