BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.73592,-2.46245,-2.48397,0.0384789,0.000273864,0.148804,6.68423,0.204006,0.142669,77500,35
-2.75,-2.49189,-2.48704,0.0368188,0.00928161,0.155498,6.67282,0.203233,0.141217,77600,35
-2.7454,-2.46379,-2.50992,0.0380206,0.000788758,0.165077,6.77447,0.202518,0.141048,77700,35
-2.66198,-2.46579,-2.48399,0.0335095,0.0108616,0.151568,6.7577,0.204139,0.141783,77800,35
-2.81748,-2.46532,-2.51467,0.0442142,0.00609752,0.169235,6.78435,0.207062,0.142729,77900,35
-2.80431,-2.45557,-2.48985,0.0391931,0.0105182,0.153663,6.67273,0.204844,0.142074,78000,35
-2.77913,-2.4697,-2.47158,0.0422431,0.00781774,0.158513,6.55802,0.20386,0.141184,78100,36
-2.71145,-2.46104,-2.50398,0.0367348,0.000711303,0.165191,6.68062,0.202904,0.1449,78200,36
-2.79738,-2.45327,-2.47186,0.0389679,0.00646412,0.150352,6.62269,0.202973,0.144023,78300,36
-2.71347,-2.47692,-2.46918,0.0419961,0.00138579,0.160854,6.58437,0.206529,0.139515,78400,36
-2.74682,-2.4549,-2.49795,0.0316951,0.00867392,0.16505,6.73453,0.202253,0.143558,78500,36
-2.71537,-2.46523,-2.4676,0.0352668,0.00662744,0.145816,6.67867,0.202266,0.141559,78600,36
-2.78375,-2.47983,-2.51443,0.0417912,0.00369259,0.163061,6.60798,0.202723,0.141819,78700,36
-2.82389,-2.47618,-2.50138,0.0403122,0.0121616,0.163073,6.83345,0.204747,0.14395,78800,36
-2.69092,-2.46971,-2.48013,0.0261303,0.016701,0.156962,6.74684,0.201246,0.143611,78900,36
-2.77977,-2.46351,-2.46395,0.0365555,0.00839963,0.151172,6.6999,0.204325,0.144608,79000,36
-2.75325,-2.47264,-2.4585,0.0364589,0.0042955,0.154563,6.66477,0.20283,0.143846,79100,36
-2.76572,-2.44243,-2.47569,0.0373374,0.00583805,0.158967,6.71097,0.20521,0.14422,79200,36
-2.78287,-2.44972,-2.44747,0.0409321,0.00615855,0.143373,6.62019,0.205245,0.143726,79300,36
-2.74717,-2.45309,-2.4712,0.0337733,0.0188451,0.145534,6.57217,0.203268,0.144918,79400,36
-2.86628,-2.47678,-2.50145,0.0343807,0.0269649,0.154909,6.60008,0.203851,0.142494,79500,36
-2.80643,-2.47057,-2.49334,0.0355305,0.0158108,0.15399,6.64088,0.203829,0.141218,79600,36
-2.80986,-2.47782,-2.47529,0.0432965,0.00113774,0.163594,6.65297,0.2031,0.144859,79700,36
-2.77452,-2.45256,-2.47975,0.0396412,0.00167046,0.156958,6.5893,0.204377,0.143918,79800,37
-2.83115,-2.4512,-2.45059,0.0357775,0.0184992,0.134895,6.70302,0.203441,0.141786,79900,37
-2.71924,-2.45923,-2.47441,0.0355778,0.0112821,0.142289,6.69658,0.205404,0.14261,80000,37
-2.76038,-2.48957,-2.52455,0.044734,5.01005e-05,0.177859,6.56453,0.206882,0.144588,80100,37
-2.73282,-2.45506,-2.46712,0.0453211,0.000400381,0.146913,6.72446,0.205303,0.143854,80200,37
-2.74149,-2.46241,-2.51694,0.0394872,0.00662202,0.169535,6.58954,0.203512,0.143563,80300,37
-2.72725,-2.44951,-2.47562,0.0411549,0.00335865,0.154692,6.63974,0.20617,0.145036,80400,37
-2.78229,-2.43545,-2.48741,0.0341208,0.0191806,0.157474,6.6176,0.202916,0.14605,80500,37
-2.80862,-2.47242,-2.42637,0.0382156,0.0163394,0.142481,6.5942,0.201099,0.143417,80600,37
-2.74453,-2.44535,-2.45732,0.0334285,0.0119493,0.154331,6.66006,0.201742,0.142938,80700,37
-2.75899,-2.44685,-2.44313,0.028818,0.0239804,0.141246,6.53651,0.205624,0.144803,80800,37
-2.73074,-2.44123,-2.46722,0.0344481,0.0122745,0.14508,6.82822,0.20261,0.14217,80900,37
-2.81225,-2.48621,-2.49805,0.0415953,0.0127223,0.175501,6.63555,0.203586,0.143865,81000,37
-2.78192,-2.46793,-2.46729,0.0370293,0.0187276,0.166514,6.69079,0.202272,0.142549,81100,37
-2.79377,-2.46279,-2.50406,0.0386707,0.016499,0.169317,6.66156,0.204204,0.142809,81200,37
-2.78099,-2.47926,-2.45343,0.0412479,0.00404743,0.148247,6.55835,0.206734,0.142274,81300,37
-2.7671,-2.44735,-2.48473,0.0351644,0.00490467,0.149892,6.53992,0.203084,0.142734,81400,37
-2.86637,-2.45928,-2.47857,0.0389019,0.0156424,0.149051,6.73603,0.203437,0.142069,81500,38
-2.75335,-2.4664,-2.4907,0.0374206,0.00989109,0.161131,6.66584,0.207651,0.141086,81600,38
-2.72216,-2.44121,-2.4913,0.0309414,0.00375627,0.151448,6.71496,0.202702,0.141534,81700,38
-2.75474,-2.47421,-2.45266,0.0411304,0.00542564,0.151689,6.81983,0.20436,0.142804,81800,38
-2.80801,-2.47488,-2.47435,0.0389389,0.0213199,0.152283,6.67733,0.203554,0.141612,81900,38
-2.76606,-2.43544,-2.47064,0.0331928,0.0176881,0.137787,6.61594,0.203804,0.143382,82000,38
-2.8305,-2.45983,-2.41874,0.0310516,0.0242236,0.127659,6.74738,0.207212,0.143578,82100,38
-2.74096,-2.43917,-2.48205,0.0349205,0.0164888,0.140588,6.59681,0.204928,0.144677,82200,38
-2.85106,-2.42787,-2.48714,0.0338026,0.0314469,0.159355,6.68191,0.206003,0.143761,82300,38
-2.85312,-2.4564,-2.46491,0.035552,0.0222939,0.146639,6.6166,0.202749,0.143603,82400,38
-2.83831,-2.49114,-2.44642,0.0359919,0.0262983,0.149584,6.69928,0.203407,0.1418,82500,38
-2.86566,-2.44477,-2.4867,0.0334886,0.027694,0.155776,6.71861,0.20424,0.142147,82600,38
-2.78649,-2.45457,-2.44781,0.0327334,0.0160971,0.144231,6.68835,0.204858,0.142227,82700,38
-2.80581,-2.46218,-2.50709,0.0385646,0.0157122,0.150871,6.66997,0.204152,0.143253,82800,38
-2.78077,-2.45469,-2.43309,0.037025,0.00585174,0.144783,6.59333,0.203398,0.143261,82900,38
-2.68542,-2.43767,-2.47135,0.0264963,0.0217924,0.1481,6.61985,0.204763,0.144251,83000,38
-2.80255,-2.43773,-2.45877,0.0349473,0.0155242,0.145363,6.7329,0.202392,0.143405,83100,38
-2.727,-2.45515,-2.4854,0.0331122,0.00181239,0.151151,6.74921,0.202346,0.144031,83200,38
-2.77305,-2.4497,-2.4678,0.0409785,0.00359083,0.156451,6.63426,0.201903,0.1425,83300,39
-2.79068,-2.46469,-2.49064,0.0366092,0.0114718,0.156777,6.62852,0.205229,0.144186,83400,39
-2.70511,-2.47181,-2.47534,0.0343462,0.00369532,0.155155,6.71831,0.204451,0.142944,83500,39
-2.78642,-2.46821,-2.50877,0.0340912,0.020167,0.152495,6.65682,0.20788,0.144063,83600,39
-2.72779,-2.472,-2.46354,0.038413,0.00971494,0.165694,6.62294,0.201987,0.14316,83700,39
-2.77592,-2.43438,-2.49995,0.0351703,0.00928734,0.16552,6.72685,0.206039,0.143607,83800,39
-2.81015,-2.44985,-2.47209,0.037162,0.00686068,0.139355,6.82392,0.202871,0.14367,83900,39
-2.82467,-2.46465,-2.44026,0.0397675,0.00365125,0.145084,6.76076,0.206108,0.141193,84000,39
-2.6714,-2.45625,-2.50314,0.0342873,0.00493894,0.162598,6.72539,0.205032,0.143777,84100,39
-2.68126,-2.47299,-2.46277,0.0316962,0.0118174,0.153498,6.63798,0.202945,0.141515,84200,39
-2.77407,-2.45494,-2.44636,0.038841,0.00605405,0.136162,6.57405,0.203512,0.142901,84300,39
-2.76302,-2.48216,-2.52281,0.0419511,0.00196778,0.171526,6.69861,0.204695,0.140813,84400,39
-2.78527,-2.46304,-2.50456,0.0413123,0.00375984,0.159931,6.68801,0.202854,0.142579,84500,39
-2.70149,-2.47344,-2.47863,0.0330967,0.0100149,0.160958,6.67594,0.202216,0.141743,84600,39
-2.75515,-2.47198,-2.47032,0.0409415,0.00490485,0.149183,6.75802,0.202577,0.142643,84700,39
-2.74871,-2.44917,-2.45771,0.0396465,0.00753431,0.1497,6.75013,0.203066,0.142571,84800,39
-2.76798,-2.46933,-2.49294,0.0435305,0.00046696,0.156669,6.68363,0.204229,0.142394,84900,39
-2.77766,-2.45523,-2.54313,0.0378351,0.00216047,0.174228,6.59433,0.203506,0.14049,85000,39
-2.8442,-2.41763,-2.51578,0.0430089,0.00587428,0.161652,6.69371,0.200149,0.143617,85100,39
-2.8028,-2.45211,-2.47751,0.0439438,0.00278432,0.16001,6.53658,0.200867,0.141965,85200,39
-2.76522,-2.47032,-2.45426,0.033793,0.0153137,0.15712,6.54975,0.202261,0.141985,85300,39
-2.70919,-2.44249,-2.47562,0.0344887,0.00809553,0.157381,6.78122,0.203299,0.142514,85400,39
-2.75892,-2.45115,-2.48528,0.0372354,0.00990892,0.161894,6.70281,0.201262,0.141075,85500,39
-2.74582,-2.45702,-2.5584,0.0374493,0.00481056,0.164875,6.67728,0.20376,0.143852,85600,39
-2.79096,-2.44678,-2.47505,0.0325136,0.0203462,0.14252,6.75671,0.201562,0.142238,85700,39
-2.78597,-2.46786,-2.51734,0.0380281,0.00775475,0.159147,6.62554,0.202921,0.140689,85800,40
-2.83461,-2.45056,-2.45841,0.0402061,0.0183079,0.147055,6.59681,0.202167,0.142162,85900,40
-2.86219,-2.45495,-2.45508,0.0389495,0.0122878,0.145057,6.69892,0.203812,0.143839,86000,40
-2.85038,-2.48404,-2.47064,0.0429257,0.00705227,0.159483,6.64099,0.20362,0.141465,86100,40
-2.83418,-2.46028,-2.49069,0.0323763,0.0249734,0.14811,6.67962,0.205196,0.140184,86200,40
-2.85558,-2.46465,-2.49583,0.0418067,0.0124256,0.157111,6.66127,0.202537,0.141342,86300,40
-2.83228,-2.4594,-2.48366,0.041379,0.00590813,0.145247,6.65611,0.204974,0.140036,86400,40
-2.94293,-2.44639,-2.48989,0.0465175,0.00891343,0.157216,6.80257,0.200508,0.140776,86500,40
-2.83182,-2.46343,-2.47676,0.0431098,0.0141065,0.158544,6.65818,0.200893,0.141817,86600,40
-2.78541,-2.46215,-2.49199,0.0362024,0.00703076,0.157149,6.60379,0.202476,0.141727,86700,40
-2.75094,-2.45843,-2.4632,0.0387083,0.00951294,0.146133,6.69115,0.202804,0.140863,86800,40
-2.84154,-2.49218,-2.52201,0.0400655,0.0189185,0.171966,6.79301,0.200178,0.141742,86900,40
-2.82141,-2.4619,-2.4593,0.0439317,0.01422,0.142301,6.62349,0.204409,0.143401,87000,40
-2.89433,-2.45065,-2.46474,0.0419487,0.0185775,0.138054,6.66341,0.204307,0.142335,87100,40
-2.80724,-2.48219,-2.53495,0.0402408,0.0102508,0.182083,6.64928,0.203271,0.144211,87200,40
-2.75829,-2.44091,-2.49953,0.0364781,0.0172461,0.163929,6.76348,0.203396,0.14336,87300,40
-2.74231,-2.43437,-2.47624,0.0310293,0.0166822,0.160408,6.78328,0.200734,0.142499,87400,40
-2.79972,-2.47991,-2.47763,0.044691,0.00419993,0.160953,6.69838,0.201162,0.143731,87500,40
-2.68414,-2.48247,-2.45654,0.0336822,0.0110933,0.162411,6.66092,0.2007,0.145811,87600,40
-2.76807,-2.46926,-2.51692,0.0449796,0.00210559,0.166354,6.68184,0.201181,0.141671,87700,40
-2.80416,-2.42485,-2.46044,0.036912,0.0129802,0.148769,6.70007,0.202547,0.142705,87800,40
-2.83571,-2.46019,-2.48833,0.0404936,0.00984762,0.156918,6.45454,0.202305,0.141314,87900,40
-2.86563,-2.47894,-2.51158,0.0397094,0.0141502,0.168982,6.69792,0.202647,0.141079,88000,40
-2.7569,-2.48869,-2.4844,0.0389671,0.00662583,0.154161,6.69357,0.201642,0.141309,88100,40
-2.7135,-2.44342,-2.48405,0.0362287,0.0121911,0.14923,6.53937,0.201461,0.142793,88200,40
-2.8167,-2.45635,-2.47102,0.0356641,0.00632351,0.151342,6.6228,0.201708,0.141607,88300,40
-2.68206,-2.45657,-2.53177,0.0356428,0.00930823,0.15904,6.829,0.196692,0.142041,88400,41
-2.74638,-2.46627,-2.52249,0.0329325,0.0196908,0.166396,6.6392,0.199279,0.143762,88500,41
-2.63655,-2.44374,-2.48838,0.030512,0.00815306,0.154027,6.64134,0.200446,0.141988,88600,41
-2.7682,-2.46617,-2.47129,0.041168,0.00443231,0.142036,6.62195,0.197721,0.14242,88700,41
-2.75072,-2.44836,-2.51516,0.0369794,0.00565211,0.160976,6.61686,0.200085,0.141231,88800,41
-2.73953,-2.46054,-2.51544,0.0384059,0.0113507,0.174571,6.59766,0.201146,0.140382,88900,41
-2.72553,-2.47399,-2.46737,0.0359321,0.00480463,0.144958,6.73572,0.201215,0.140595,89000,41
-2.73151,-2.44896,-2.44622,0.0344703,0.00564167,0.149466,6.66332,0.200087,0.142035,89100,41
-2.85233,-2.45918,-2.44397,0.0359563,0.0233179,0.135661,6.59762,0.198152,0.142471,89200,41
-2.70292,-2.45991,-2.48648,0.0328976,0.0143603,0.151651,6.5648,0.198533,0.141909,89300,41
-2.75518,-2.44661,-2.49087,0.0319175,0.0142783,0.14744,6.57675,0.202177,0.141675,89400,41
-2.74689,-2.44303,-2.476,0.0331809,0.00703682,0.153673,6.72579,0.200115,0.142697,89500,41
-2.82763,-2.46006,-2.47456,0.036495,0.0256416,0.149522,6.81342,0.201639,0.140708,89600,41
-2.71313,-2.43364,-2.48647,0.0329004,0.00955956,0.156819,6.69976,0.202909,0.143404,89700,41
-2.71564,-2.46519,-2.48219,0.0354727,0.00743586,0.153174,6.66742,0.199931,0.144048,89800,41
-2.69177,-2.46594,-2.49553,0.0330856,0.00312189,0.170985,6.65998,0.202764,0.144477,89900,41
-2.6477,-2.48136,-2.43867,0.0297692,0.0203462,0.158353,6.78173,0.201934,0.142467,90000,41
-2.67771,-2.47051,-2.51073,0.0290888,0.0109951,0.169829,6.70712,0.203018,0.143559,90100,41
-2.74483,-2.48047,-2.45501,0.0337081,0.012281,0.153918,6.6984,0.202817,0.143387,90200,42
-2.74357,-2.47213,-2.46212,0.0376032,0.0132032,0.16378,6.6788,0.202285,0.145637,90300,42
-2.79415,-2.43089,-2.44792,0.0344541,0.0194839,0.14281,6.68542,0.200042,0.146785,90400,42
-2.69331,-2.45383,-2.45304,0.0374697,0.0100693,0.157526,6.63495,0.197505,0.143405,90500,42
-2.72746,-2.45865,-2.48117,0.0363374,0.00783599,0.160847,6.73656,0.19871,0.143957,90600,42
-2.73877,-2.45529,-2.45449,0.0344319,0.0106393,0.159636,6.74021,0.200031,0.141665,90700,42
-2.81952,-2.45051,-2.49209,0.0348491,0.0199418,0.174556,6.6022,0.20096,0.1453,90800,42
-2.75407,-2.44432,-2.43166,0.0382721,0.00842103,0.140294,6.6742,0.199121,0.14336,90900,42
-2.92593,-2.48054,-2.46581,0.0430839,0.0220687,0.149697,6.59987,0.201517,0.143388,91000,42
-2.79851,-2.47268,-2.5002,0.039015,0.0153779,0.171566,6.61641,0.203874,0.142618,91100,42
-2.74315,-2.45523,-2.44237,0.0372351,0.0153536,0.140844,6.68228,0.202638,0.144157,91200,42
-2.75541,-2.44967,-2.46558,0.0330192,0.0115937,0.149767,6.67172,0.200094,0.14349,91300,42
-2.70684,-2.46871,-2.47464,0.036391,0.00451987,0.154256,6.63506,0.197969,0.143558,91400,42
-2.70972,-2.46197,-2.51446,0.032409,0.0174058,0.165954,6.64302,0.201658,0.142441,91500,42
-2.77069,-2.47192,-2.50313,0.034444,0.0162837,0.153422,6.59825,0.201906,0.142023,91600,42
-2.78805,-2.47344,-2.45781,0.0344591,0.0131332,0.14961,6.83812,0.201926,0.142438,91700,42
-2.70789,-2.47157,-2.49198,0.0413928,0.00181734,0.173362,6.60539,0.200569,0.143782,91800,43
-2.70991,-2.42051,-2.49569,0.029448,0.0124477,0.151371,6.68853,0.199379,0.142439,91900,43
-2.78138,-2.45056,-2.48874,0.0377568,0.000493586,0.160723,6.77016,0.201406,0.142128,92000,43
-2.72927,-2.45583,-2.49382,0.0365314,0.016408,0.171055,6.72516,0.204597,0.142895,92100,43
-2.78358,-2.44736,-2.50712,0.043334,0.00306776,0.161916,6.69396,0.200766,0.143071,92200,43
-2.80001,-2.48083,-2.46885,0.0422302,0.0057672,0.151217,6.65403,0.200441,0.143722,92300,43
-2.72508,-2.46077,-2.47066,0.0339467,0.00596373,0.147547,6.63426,0.202103,0.143143,92400,43
-2.6697,-2.47161,-2.4845,0.0347322,0.000930029,0.166577,6.59046,0.204167,0.141898,92500,43
-2.62664,-2.4803,-2.4649,0.0300269,0.00920864,0.146982,6.60475,0.199634,0.142449,92600,43
-2.68991,-2.45473,-2.48274,0.0377612,0.00149897,0.164957,6.83574,0.203101,0.14208,92700,43
-2.8017,-2.44256,-2.47355,0.0349954,0.0164494,0.155157,6.6907,0.198058,0.141633,92800,43
-2.77901,-2.45686,-2.52045,0.0352374,0.0117268,0.162853,6.75103,0.200685,0.141367,92900,43
-2.69398,-2.44725,-2.46718,0.036643,0.00329236,0.163776,6.70504,0.197923,0.142758,93000,43
-2.69618,-2.48244,-2.49269,0.0356086,0.0105595,0.170751,6.66438,0.201832,0.143879,93100,43
-2.79388,-2.48711,-2.51619,0.0395813,0.0113168,0.172521,6.71079,0.198961,0.142475,93200,43
-2.78002,-2.4413,-2.48861,0.0302694,0.027098,0.133724,6.60615,0.205726,0.140378,93300,43
-2.78852,-2.44932,-2.48674,0.0355365,0.0204941,0.160185,6.74367,0.203869,0.143372,93400,43
-2.85271,-2.46606,-2.47696,0.0405768,0.0192802,0.153642,6.67567,0.200158,0.141115,93500,44
-2.76425,-2.47872,-2.48584,0.0402731,0.00225816,0.159158,6.59218,0.201891,0.143968,93600,44
-2.71695,-2.46461,-2.4837,0.0397504,0.00395238,0.151199,6.54465,0.200233,0.141874,93700,44
-2.76272,-2.46622,-2.50147,0.0375046,0.00922655,0.174748,6.64779,0.198833,0.141859,93800,44
-2.78391,-2.43909,-2.51999,0.038208,0.0210001,0.156963,6.72243,0.202093,0.142417,93900,44
-2.77358,-2.47095,-2.49436,0.0377041,0.00962912,0.155535,6.6253,0.201413,0.142444,94000,44
-2.72287,-2.47384,-2.48165,0.0378721,0.00347324,0.16464,6.61187,0.199869,0.141276,94100,44
-2.78631,-2.44969,-2.51216,0.0377557,0.0140717,0.152108,6.7935,0.202262,0.141654,94200,44
-2.87267,-2.48985,-2.479,0.0423116,0.0143103,0.162801,6.68058,0.201533,0.142138,94300,44
-2.745,-2.46188,-2.46771,0.0377818,0.0112299,0.163689,6.52404,0.201205,0.143263,94400,44
-2.76962,-2.45382,-2.4378,0.0404724,0.00520527,0.148982,6.69131,0.201844,0.14308,94500,44
-2.7888,-2.48275,-2.47801,0.0350975,0.0138376,0.154669,6.69145,0.202251,0.140353,94600,44
-2.77467,-2.47491,-2.47731,0.0445904,0.00271959,0.163554,6.70541,0.201699,0.1418,94700,44
-2.72008,-2.48004,-2.47273,0.0311451,0.0167549,0.155472,6.75421,0.205166,0.142833,94800,44
-2.69654,-2.43908,-2.43834,0.0284629,0.0144441,0.136169,6.74988,0.199772,0.141543,94900,44
-2.81913,-2.46381,-2.47297,0.0396208,0.0146811,0.15954,6.63884,0.202088,0.143638,95000,44
-2.73972,-2.46827,-2.4527,0.0377646,0.0115184,0.168521,6.65229,0.201203,0.141838,95100,44
-2.77972,-2.46551,-2.46402,0.0402442,0.0093511,0.144687,6.66187,0.201354,0.142836,95200,45
-2.73208,-2.44382,-2.47595,0.03122,0.019266,0.151059,6.67525,0.198009,0.142705,95300,45
-2.76277,-2.46772,-2.50621,0.0349152,0.0155511,0.174459,6.76135,0.20255,0.145402,95400,45
-2.76195,-2.42353,-2.46482,0.0322143,0.0199992,0.139145,6.73178,0.200688,0.142608,95500,45
-2.8295,-2.42666,-2.43907,0.0310997,0.0257659,0.137882,6.63812,0.202604,0.143654,95600,45
-2.73669,-2.46819,-2.45543,0.0357069,0.0107577,0.15365,6.64946,0.200553,0.142465,95700,45
-2.76688,-2.44882,-2.50434,0.0408926,0.00570609,0.165252,6.71753,0.202235,0.144719,95800,45
-2.73051,-2.44684,-2.5234,0.0360845,0.0118713,0.166464,6.59475,0.202606,0.14136,95900,45
-2.67634,-2.48079,-2.4644,0.0337002,0.0102952,0.161306,6.81814,0.199878,0.143224,96000,45
-2.61757,-2.45654,-2.48656,0.0282064,0.00673383,0.160543,6.61221,0.202989,0.143628,96100,45
-2.69779,-2.46328,-2.49099,0.0336521,0.00853905,0.178751,6.58184,0.198717,0.145038,96200,45
-2.72929,-2.44417,-2.5077,0.0361348,0.0100286,0.164228,6.6687,0.20169,0.143027,96300,45
-2.68446,-2.44366,-2.49392,0.0327869,0.00423517,0.174758,6.64395,0.198099,0.143605,96400,45
-2.76956,-2.43144,-2.49808,0.0303401,0.0221429,0.162278,6.66629,0.200773,0.142792,96500,45
-2.7107,-2.47067,-2.53437,0.0317269,0.0120718,0.175169,6.64506,0.200303,0.143075,96600,45
-2.77314,-2.46829,-2.4566,0.0320819,0.0336399,0.144833,6.70446,0.200777,0.143761,96700,45
-2.73846,-2.45631,-2.49066,0.0305597,0.017329,0.17508,6.7314,0.200626,0.144702,96800,46
-2.71214,-2.44024,-2.46665,0.0367003,0.0145136,0.153721,6.68317,0.203006,0.144327,96900,46
-2.74328,-2.47343,-2.4979,0.0408011,0.00301101,0.17303,6.7478,0.201195,0.14363,97000,46
-2.74185,-2.43347,-2.48954,0.0347419,0.0111875,0.151464,6.65265,0.201402,0.145328,97100,46
-2.72621,-2.47504,-2.4654,0.0343222,0.0128327,0.166319,6.69709,0.202431,0.14178,97200,46
-2.77099,-2.44446,-2.47102,0.0255742,0.0372409,0.160878,6.73932,0.202684,0.144601,97300,46
-2.68163,-2.45172,-2.45398,0.0284824,0.0113824,0.152663,6.6701,0.201437,0.143624,97400,46
-2.66583,-2.45677,-2.47506,0.0351875,0.00320607,0.166229,6.72774,0.197619,0.142842,97500,46
-2.74905,-2.43513,-2.44627,0.0286839,0.0264933,0.152978,6.77702,0.200982,0.145777,97600,46
-2.77925,-2.4681,-2.52738,0.0301545,0.0353573,0.17818,6.7108,0.201444,0.144617,97700,46
-2.71003,-2.48183,-2.49576,0.0322272,0.010603,0.158488,6.7948,0.202375,0.144259,97800,46
-2.7268,-2.43871,-2.4618,0.0352323,0.0114344,0.149228,6.76545,0.201432,0.143188,97900,46
-2.73596,-2.46973,-2.47433,0.0341569,0.00807792,0.157604,6.59586,0.202384,0.143764,98000,46
-2.69818,-2.45305,-2.46569,0.0383069,0.00404179,0.15913,6.56953,0.201557,0.142544,98100,46
-2.77628,-2.45189,-2.47853,0.0342061,0.0226022,0.15649,6.64641,0.200406,0.143969,98200,46
-2.7,-2.4711,-2.45917,0.0300019,0.0124412,0.156359,6.5902,0.198488,0.142738,98300,46
-2.88053,-2.45643,-2.50651,0.0372633,0.026471,0.160891,6.66413,0.203007,0.142595,98400,46
-2.73264,-2.47087,-2.50749,0.0311945,0.0151006,0.166928,6.5227,0.199716,0.142074,98500,47
-2.81172,-2.4673,-2.50579,0.0397914,0.0132357,0.176075,6.54891,0.200229,0.142542,98600,47
-2.81157,-2.42733,-2.47714,0.0406286,0.0159351,0.134954,6.71451,0.200088,0.142095,98700,47
-2.77682,-2.45466,-2.51539,0.0304331,0.0255173,0.159374,6.58301,0.199621,0.142492,98800,47
-2.7432,-2.4586,-2.48922,0.0386753,0.00829281,0.15607,6.63936,0.202402,0.141191,98900,47
-2.78409,-2.45937,-2.51609,0.0270434,0.0275679,0.171413,6.62792,0.200529,0.140244,99000,47
-2.73003,-2.46375,-2.52021,0.0326857,0.00472465,0.164271,6.6197,0.200995,0.141634,99100,47
-2.74039,-2.45998,-2.50578,0.0345611,0.0169825,0.157475,6.59063,0.199888,0.143213,99200,47
-2.80792,-2.43944,-2.50985,0.0309871,0.0232627,0.147965,6.7373,0.20029,0.142953,99300,47
-2.81731,-2.45327,-2.5257,0.039227,0.0107319,0.171963,6.83236,0.198384,0.143473,99400,47
-2.74554,-2.43343,-2.46757,0.0338783,0.0127409,0.151169,6.67456,0.200455,0.144656,99500,47
-2.78839,-2.4744,-2.51554,0.0450979,0.0093053,0.165646,6.67021,0.201732,0.14393,99600,47
-2.71442,-2.48117,-2.48677,0.0381151,0.0116877,0.16863,6.64724,0.201996,0.142841,99700,47
-2.66187,-2.45392,-2.49027,0.0338938,0.00469097,0.160946,6.6229,0.199731,0.1422,99800,47
-2.77434,-2.44578,-2.50375,0.0355294,0.016111,0.154659,6.56013,0.201899,0.141608,99900,47
-2.73373,-2.47228,-2.47308,0.0335049,0.00994888,0.146814,6.59391,0.200609,0.139737,100000,47
-2.7939,-2.48483,-2.48499,0.0370752,0.00881015,0.161859,6.65743,0.203667,0.140448,100100,48
-2.74311,-2.44292,-2.52608,0.0309878,0.0139317,0.157667,6.75201,0.199862,0.140063,100200,48
-2.78335,-2.45567,-2.49961,0.0338739,0.0233721,0.143327,6.60019,0.204473,0.140979,100300,48
-2.75174,-2.47833,-2.48172,0.0316485,0.0180867,0.156563,6.70411,0.203586,0.1393,100400,48
-2.77564,-2.48435,-2.49775,0.0334621,0.0159948,0.153289,6.5619,0.200743,0.1412,100500,48
-2.81231,-2.45498,-2.49713,0.0274511,0.0306615,0.150103,6.54824,0.20081,0.139087,100600,48
-2.86285,-2.47083,-2.47743,0.0426999,0.0183612,0.155566,6.60778,0.201367,0.141157,100700,48
-2.71804,-2.46316,-2.47803,0.0356992,0.010855,0.148695,6.63279,0.201979,0.141336,100800,48
-2.76581,-2.45009,-2.49148,0.043799,0.000348377,0.154199,6.71382,0.202468,0.140622,100900,48
-2.76293,-2.47052,-2.47699,0.0302008,0.020847,0.160549,6.6543,0.201641,0.143393,101000,48
-2.69143,-2.46354,-2.50023,0.0337622,0.00601513,0.164101,6.82551,0.201141,0.142899,101100,48
-2.67414,-2.46197,-2.45711,0.0413296,0.00142319,0.14688,6.74172,0.200156,0.143937,101200,48
-2.80511,-2.4421,-2.45928,0.0379265,0.0135529,0.151324,6.70758,0.201459,0.142536,101300,48
-2.68936,-2.47019,-2.49571,0.0352805,0.0059305,0.163932,6.72655,0.201993,0.14228,101400,48
-2.79487,-2.45987,-2.50032,0.0422149,0.0100683,0.169752,6.64193,0.199322,0.143084,101500,48
-2.74048,-2.49102,-2.50466,0.032896,0.0169021,0.183789,6.75476,0.200694,0.142668,101600,48
-2.78823,-2.48988,-2.51557,0.0420509,0.0102967,0.179218,6.72634,0.202212,0.142559,101700,48
