BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.43677,-2.17918,-1.98494,0.00107118,0.0592254,0.00455358,6.61336,0.187021,0.143268,2987000,6816
-2.5089,-2.19875,-2.01953,0.00347744,0.0633316,0.00614905,6.75423,0.187114,0.141743,2988000,6818
-2.51855,-2.2082,-2.03432,0.00811793,0.0579344,0.0109149,6.66742,0.186656,0.141815,2989000,6820
-2.43566,-2.21777,-2.04717,0.00579614,0.0448293,0.0183522,6.61866,0.188115,0.14135,2990000,6822
-2.66291,-2.1815,-1.99985,0.0185531,0.0514672,0.00669025,6.67712,0.182101,0.142747,2991000,6825
-2.55186,-2.18419,-2.01892,0.0103756,0.05607,0.00123807,6.67873,0.183634,0.139931,2992000,6827
-2.52245,-2.18108,-2.00384,0.00902522,0.0525981,0.0116597,6.7238,0.183955,0.141991,2993000,6829
-2.46658,-2.17917,-2.03914,0.000314542,0.060231,0.0193675,6.81795,0.18417,0.139089,2994000,6831
-2.35106,-2.18801,-2.06958,0.00120296,0.0501943,0.0181771,6.71133,0.184413,0.13946,2995000,6833
-2.41781,-2.17127,-2.02617,0.00459753,0.0477934,0.00535144,6.73767,0.185413,0.140924,2996000,6835
-2.38683,-2.16952,-2.04523,0.00176057,0.0584218,0.0053429,6.74173,0.186177,0.138086,2997000,6837
-2.50234,-2.21918,-2.04237,0.00198758,0.0661133,0.00951916,6.6748,0.186297,0.140134,2998000,6839
-2.50231,-2.19166,-2.05133,0.00795597,0.0519339,0.0177742,6.74355,0.187495,0.140017,2999000,6841
-2.51619,-2.20504,-2.09106,0.00655952,0.0613189,0.0301633,6.65458,0.186898,0.141813,3000000,6843
-2.50614,-2.19468,-2.04276,0.00815718,0.0517357,0.0187057,6.58238,0.187589,0.140521,3001000,6845
-2.55359,-2.19337,-2.05197,0.00435714,0.0621752,0.0243271,6.62982,0.184342,0.141996,3002000,6847
-2.46523,-2.17748,-2.03799,0.00732837,0.0467625,0.0156201,6.70828,0.188918,0.140907,3003000,6849
-2.58385,-2.17235,-2.03526,0.0142134,0.0540253,0.0058576,6.73431,0.188127,0.141324,3004000,6851
-2.44586,-2.19332,-2.02639,0.00522878,0.0518956,0.0055773,6.54422,0.186546,0.14208,3005000,6853
-2.43606,-2.17295,-2.02904,0.00201881,0.0549771,0.01986,6.70537,0.186969,0.142117,3006000,6855
-2.375,-2.1553,-2.05546,0.000644667,0.0498944,0.00683693,6.70535,0.184828,0.142185,3007000,6857
-2.50089,-2.19234,-2.01488,0.0100992,0.0493893,0.0105553,6.66961,0.186496,0.141646,3008000,6859
-2.52106,-2.18536,-2.02188,0.0100732,0.0520831,0.00694229,6.7546,0.18718,0.140743,3009000,6862
-2.39903,-2.16923,-2.00705,0.00639265,0.0444264,0.0048214,6.67307,0.186083,0.142839,3010000,6864
-2.47,-2.16531,-2.02445,0.00483199,0.0550344,0.0075441,6.75924,0.184971,0.14237,3011000,6866
-2.42766,-2.17435,-2.03883,0.00159555,0.0638841,0.00587863,6.76592,0.185348,0.140737,3012000,6868
-2.59164,-2.19369,-1.99733,0.0104644,0.0508157,0.0044462,6.59637,0.184391,0.140696,3013000,6870
-2.5286,-2.18955,-2.0061,0.0154225,0.0415528,0.00253843,6.64009,0.185843,0.140368,3014000,6872
-2.40671,-2.17753,-2.04832,0.00132012,0.0537379,0.0265846,6.68247,0.186227,0.143013,3015000,6874
-2.42433,-2.17002,-2.00394,0.00590307,0.049234,0.00554639,6.804,0.184936,0.141499,3016000,6876
-2.49908,-2.18056,-1.99093,0.0034263,0.0557572,0.00127362,6.68234,0.183445,0.141927,3017000,6878
-2.38224,-2.17388,-2.02558,0.00321476,0.0502927,0.00437403,6.60702,0.187833,0.142011,3018000,6880
-2.54457,-2.19322,-2.04914,0.0127013,0.0499968,0.00593092,6.68937,0.185248,0.141031,3019000,6882
-2.49485,-2.16699,-2.00828,0.00333346,0.0642867,0.0148136,6.65811,0.186466,0.144204,3020000,6886
-2.52776,-2.19635,-2.04414,0.00743397,0.0541275,0.0139318,6.67844,0.18474,0.140442,3021000,6888
-2.49083,-2.17381,-2.01263,0.00680975,0.0555711,0.00365068,6.70361,0.185987,0.140162,3022000,6890
-2.4754,-2.17381,-2.02883,0.00387244,0.0559079,0.0124278,6.73084,0.186566,0.141502,3023000,6892
-2.53935,-2.19307,-2.05263,0.00396898,0.0542806,0.00758703,6.66615,0.184538,0.140269,3024000,6894
-2.46785,-2.18329,-2.01097,0.0120429,0.042265,0.0129145,6.66533,0.186412,0.140768,3025000,6896
-2.46237,-2.19624,-2.04421,0.00582263,0.0542789,0.0143914,6.67613,0.183386,0.140626,3026000,6898
-2.43937,-2.17698,-2.02037,0.000518822,0.0550437,0.00217451,6.60869,0.18609,0.140342,3027000,6900
-2.5684,-2.16843,-1.98484,0.0023824,0.0666138,0.00902171,6.65965,0.18533,0.141866,3028000,6903
-2.43607,-2.19525,-2.02845,0.00443628,0.0518808,0.0183842,6.60445,0.184736,0.141656,3029000,6905
-2.51897,-2.20389,-2.07085,0.0124264,0.0534319,0.00947243,6.64811,0.185994,0.139464,3030000,6907
-2.44301,-2.20977,-2.06491,0.0113322,0.0435402,0.0106459,6.62686,0.18405,0.1392,3031000,6909
-2.50996,-2.18592,-2.01615,0.000522593,0.0656596,0.00822325,6.63681,0.183342,0.139976,3032000,6911
-2.36575,-2.18973,-2.04465,0.00223033,0.047741,0.00247406,6.56927,0.184151,0.139558,3033000,6913
-2.44519,-2.19894,-2.02935,0.00981496,0.0522748,0.00606936,6.63858,0.181992,0.140208,3034000,6915
-2.36013,-2.19587,-2.03121,0.00359335,0.0530052,0.00702002,6.65298,0.186594,0.141789,3035000,6917
-2.48503,-2.20468,-2.02515,0.00737833,0.0581556,0.00462582,6.68,0.184056,0.139552,3036000,6919
-2.39821,-2.17926,-2.04565,0.00570314,0.0506849,0.0183454,6.72741,0.184472,0.141492,3037000,6921
-2.4963,-2.19855,-2.00814,0.00302648,0.0620871,0.00464242,6.63326,0.18475,0.142718,3038000,6923
-2.305,-2.16925,-2.01077,0.000976897,0.0430834,0.00219835,6.77296,0.184207,0.142059,3039000,6925
-2.39423,-2.19353,-2.0117,0.00128345,0.0536153,0.0034295,6.64615,0.186672,0.141854,3040000,6927
-2.49399,-2.17899,-2.01505,0.00567284,0.0601548,0.00318024,6.60834,0.18701,0.143614,3041000,6929
-2.50031,-2.19672,-2.03043,0.00101623,0.0577887,0.00383987,6.59921,0.183525,0.139231,3042000,6931
-2.49248,-2.17765,-2.04541,0.0120364,0.0439032,0.0181221,6.57056,0.185346,0.140853,3043000,6933
-2.61198,-2.19178,-2.05541,0.0190119,0.047638,0.0165049,6.54213,0.186174,0.140223,3044000,6935
-2.43994,-2.18814,-1.99189,0.00109134,0.0617357,0.00606433,6.76946,0.183576,0.142624,3045000,6937
-2.46114,-2.174,-2.01686,0.00958756,0.0436875,0.00958972,6.56781,0.184976,0.142425,3046000,6940
-2.45907,-2.1824,-2.03295,4.21327e-05,0.065749,0.0184604,6.65824,0.186551,0.142328,3047000,6942
-2.54843,-2.18447,-2.03998,0.00786837,0.0574853,0.0217595,6.47711,0.187721,0.141426,3048000,6944
-2.47361,-2.17142,-2.01118,0.0118631,0.0496225,0.00164952,6.65358,0.184664,0.142187,3049000,6946
-2.53134,-2.18417,-1.99201,0.00900448,0.0536004,0.0104813,6.68596,0.184999,0.14157,3050000,6948
-2.48649,-2.16357,-2.00797,0.0080411,0.0569268,0.0121432,6.71978,0.185379,0.14018,3051000,6950
-2.42546,-2.18924,-2.00598,0.00455721,0.0525532,0.00376357,6.76262,0.188518,0.141047,3052000,6952
-2.39333,-2.18655,-2.03662,0.00166029,0.0531332,0.00144853,6.72499,0.186418,0.140086,3053000,6954
-2.34657,-2.1711,-1.99785,0.0026085,0.0453974,0.00422409,6.69407,0.186854,0.142414,3054000,6956
-2.44563,-2.18024,-2.01354,0.00369153,0.0564228,0.00384467,6.78343,0.187873,0.139827,3055000,6958
-2.51541,-2.15673,-2.02862,0.00924963,0.0485961,2.79878e-05,6.64307,0.18603,0.142134,3056000,6960
-2.47225,-2.17625,-2.01635,0.000984242,0.063942,0.0043374,6.74201,0.184476,0.139732,3057000,6962
-2.38963,-2.17686,-2.01995,0.00342016,0.0482013,0.0068042,6.76284,0.186273,0.141627,3058000,6964
-2.52216,-2.18599,-2.00355,0.0123477,0.0460772,0.00448428,6.66615,0.18711,0.142301,3059000,6966
-2.55661,-2.17784,-2.02898,0.0133771,0.0529983,0.00893693,6.7063,0.182984,0.142977,3060000,6968
-2.4555,-2.18898,-2.01778,0.0123664,0.0417873,0.00271463,6.75216,0.185097,0.139357,3061000,6970
-2.53319,-2.21225,-2.0056,0.0117206,0.0499584,0.0135613,6.59827,0.183947,0.142933,3062000,6972
-2.48673,-2.19009,-2.00774,0.0130396,0.0530807,0.00383842,6.67099,0.182867,0.144041,3063000,6974
-2.49922,-2.14744,-2.01279,0.00464277,0.0655603,0.0019382,6.68818,0.184612,0.142,3064000,6977
-2.44494,-2.18398,-2.0038,0.00806249,0.0500589,0.00506249,6.72749,0.188153,0.141368,3065000,6979
-2.42786,-2.18785,-2.02311,0.007194,0.0537743,0.00765261,6.69495,0.183151,0.145026,3066000,6981
-2.3859,-2.15899,-2.00549,0.00372749,0.0506046,0.00534703,6.69479,0.184906,0.14262,3067000,6983
-2.5055,-2.17917,-2.02201,0.00639337,0.0609939,0.00146434,6.60915,0.18501,0.14063,3068000,6985
-2.35593,-2.1611,-2.01833,0.00288176,0.0436419,0.00219979,6.63133,0.186458,0.14187,3069000,6987
-2.49493,-2.18283,-2.04544,0.00144749,0.0603624,0.00674008,6.57921,0.18375,0.13772,3070000,6989
-2.52309,-2.18224,-2.02198,0.0120904,0.0494266,0.0111447,6.76322,0.186001,0.144478,3071000,6991
-2.39198,-2.16465,-2.04557,0.00732557,0.0514533,0.00229886,6.66127,0.186512,0.143182,3072000,6993
-2.37876,-2.17997,-2.01212,0.00423369,0.0503432,0.00935827,6.58208,0.188812,0.141543,3073000,6995
-2.51754,-2.18709,-2.01774,0.00698385,0.0581575,0.0115421,6.66169,0.186949,0.140157,3074000,6997
-2.4256,-2.18373,-2.02777,0.00438153,0.0497347,0.00381911,6.61012,0.188008,0.139994,3075000,6999
-2.45813,-2.1937,-2.03469,0.00606437,0.0567992,0.00866622,6.74297,0.186281,0.141172,3076000,7001
-2.42091,-2.17871,-1.99693,0.00451552,0.0463477,0.00253604,6.6332,0.184406,0.140935,3077000,7003
-2.64386,-2.17354,-2.00219,0.0120084,0.0538349,0.00306125,6.48303,0.186201,0.140158,3078000,7005
-2.44489,-2.16899,-2.02372,0.00865813,0.0441557,0.00279367,6.72594,0.186658,0.143479,3079000,7007
-2.50499,-2.20139,-2.0339,0.00757284,0.0517894,0.00228804,6.76447,0.185723,0.139789,3080000,7009
-2.5167,-2.15787,-2.00856,0.00569662,0.0547115,0.00245394,6.64688,0.182917,0.142175,3081000,7012
-2.41427,-2.1881,-1.99138,0.00205145,0.051747,0.00513334,6.66088,0.185336,0.141883,3082000,7014
-2.43918,-2.17043,-2.02347,0.00164349,0.0589819,0.0114416,6.62979,0.186579,0.140606,3083000,7016
-2.38041,-2.18952,-2.03849,0.00253168,0.0526286,0.00308747,6.56162,0.184203,0.13951,3084000,7018
-2.37952,-2.15855,-2.00355,0.00216927,0.0461468,0.000443735,6.82111,0.188403,0.144385,3085000,7020
-2.39022,-2.18242,-2.009,0.00382614,0.0478128,0.00360504,6.61931,0.186377,0.14157,3086000,7022
-2.43308,-2.17702,-1.98239,0.00284576,0.0569656,0.000279883,6.76501,0.185722,0.142865,3087000,7024
-2.41001,-2.18858,-2.00395,0.00197764,0.0520912,0.00810519,6.77305,0.186076,0.14117,3088000,7026
-2.45173,-2.17778,-2.00955,0.00147964,0.0518088,0.00443645,6.65613,0.188544,0.142404,3089000,7028
-2.44093,-2.17467,-2.01303,0.00719151,0.0538101,0.0192546,6.70061,0.18676,0.143336,3090000,7030
-2.40647,-2.18859,-2.03228,0.00103533,0.0572748,0.00840657,6.62076,0.186707,0.139785,3091000,7032
-2.41572,-2.15196,-2.05052,0.00467882,0.0560156,0.00651338,6.65842,0.186579,0.144361,3092000,7034
-2.38956,-2.1617,-1.98083,0.00482738,0.0555956,0.000554348,6.73481,0.184442,0.144339,3093000,7036
-2.40086,-2.20811,-2.02428,5.13268e-05,0.0517806,0.00419192,6.63571,0.187587,0.140725,3094000,7038
-2.42132,-2.16614,-2.04495,0.00936003,0.0472209,0.00420966,6.64836,0.185809,0.143191,3095000,7040
-2.44924,-2.15815,-1.99924,0.00632542,0.0553797,0.00176267,6.55773,0.186996,0.142602,3096000,7042
-2.42927,-2.18937,-2.04778,0.00154257,0.0533965,0.00375609,6.66311,0.185171,0.139062,3097000,7044
-2.40201,-2.1662,-2.0135,0.000127987,0.0528118,0.00275397,6.63041,0.184277,0.142713,3098000,7047
-2.46165,-2.16458,-2.00481,0.00267251,0.0547051,0.000349607,6.70505,0.185831,0.143079,3099000,7049
-2.51529,-2.16769,-2.00374,0.0114654,0.0423386,0.0122402,6.64956,0.187004,0.142627,3100000,7051
-2.5836,-2.1895,-2.00966,0.0160676,0.0511814,0.00254748,6.59966,0.185784,0.139823,3101000,7053
-2.467,-2.21214,-2.03663,0.00220844,0.0495798,0.00341853,6.73769,0.184664,0.141414,3102000,7055
-2.37869,-2.17517,-2.00591,0.00445862,0.0455153,0.00967127,6.58349,0.183654,0.143079,3103000,7057
-2.42339,-2.1696,-2.01459,0.00528035,0.0500801,0.00465419,6.68816,0.185391,0.14201,3104000,7059
-2.46056,-2.16314,-2.00293,0.0194289,0.035694,0.00267885,6.69792,0.185649,0.138807,3105000,7061
-2.63661,-2.15801,-1.98579,0.0132542,0.05646,0.00314776,6.64052,0.186544,0.14166,3106000,7063
-2.50099,-2.20146,-2.04145,0.0078069,0.0473049,0.00722041,6.8393,0.185188,0.141124,3107000,7065
-2.52472,-2.18881,-2.03661,0.00792842,0.0589964,0.00425386,6.66333,0.183792,0.141,3108000,7067
-2.4505,-2.19197,-2.01309,0.00565011,0.0486907,0.00454707,6.65042,0.184665,0.142442,3109000,7069
-2.44931,-2.18281,-2.04203,0.00211478,0.0579804,0.0088474,6.7671,0.184971,0.142884,3110000,7071
-2.43246,-2.18612,-2.02221,0.00702384,0.0457424,0.00757631,6.73009,0.186264,0.143191,3111000,7073
-2.46898,-2.17011,-2.00921,0.0102029,0.0462699,0.000703904,6.69958,0.183674,0.143447,3112000,7075
-2.55426,-2.17381,-2.04067,0.00460853,0.0624217,0.00385334,6.57265,0.187063,0.140819,3113000,7077
-2.49034,-2.20597,-2.0269,0.00983273,0.0445298,0.00787923,6.59514,0.185342,0.138987,3114000,7079
-2.56062,-2.18047,-2.04855,0.0113446,0.0542735,0.0138742,6.75252,0.185663,0.14234,3115000,7081
-2.568,-2.1694,-1.99958,0.011139,0.0518216,0.00029115,6.61235,0.187293,0.14221,3116000,7083
-2.4368,-2.18835,-2.01136,0.0127879,0.0437288,0.0145327,6.66662,0.185669,0.143967,3117000,7085
-2.45402,-2.17533,-2.02567,0.00794294,0.0512558,0.00278907,6.74988,0.186616,0.142586,3118000,7088
-2.3056,-2.18167,-2.01263,0.0059869,0.0401073,0.00341428,6.65839,0.184148,0.142183,3119000,7090
-2.457,-2.17003,-1.97997,0.00525252,0.0504323,0.000987976,6.56389,0.185709,0.142069,3120000,7095
-2.50311,-2.20722,-2.01632,0.0123804,0.0476608,0.00702676,6.69688,0.188541,0.141278,3121000,7097
-2.4869,-2.19478,-2.02721,0.000393193,0.0683722,0.0024238,6.67561,0.190609,0.140853,3122000,7099
-2.4905,-2.1883,-2.02316,0.00827579,0.0536621,0.000922842,6.64379,0.184949,0.140376,3123000,7101
-2.45456,-2.18079,-2.03071,0.000426772,0.0618204,0.00330155,6.66655,0.185858,0.140488,3124000,7103
-2.59636,-2.19916,-2.02527,0.00897119,0.0553964,0.0042552,6.64223,0.184735,0.139722,3125000,7105
-2.49591,-2.1436,-2.0007,0.00624401,0.0588688,0.000312236,6.79779,0.184577,0.142924,3126000,7107
-2.4675,-2.1928,-2.0363,0.00744349,0.0509237,0.00946438,6.70365,0.184539,0.138464,3127000,7109
-2.57913,-2.18912,-2.02964,0.0121341,0.0519278,0.00401205,6.55005,0.188939,0.141413,3128000,7111
-2.57798,-2.16481,-1.97475,0.0222207,0.0388674,0.0029398,6.53542,0.187827,0.142493,3129000,7113
-2.41846,-2.18503,-2.04677,0.00207584,0.0570911,0.000633885,6.71081,0.185094,0.139326,3130000,7115
-2.49717,-2.16811,-2.05198,0.0108327,0.0510162,0.00878492,6.6431,0.187374,0.14137,3131000,7117
-2.56458,-2.18638,-2.08255,0.0159677,0.0529754,0.0173407,6.66497,0.187585,0.141057,3132000,7119
-2.56059,-2.19395,-2.02128,0.0181081,0.0497228,0.000946478,6.67272,0.18427,0.140142,3133000,7121
-2.50146,-2.16552,-2.01991,0.00262001,0.0589622,0.000267707,6.7074,0.186014,0.141498,3134000,7123
-2.55242,-2.19852,-2.02447,0.00890611,0.0544274,0.00669747,6.72464,0.188533,0.138715,3135000,7125
-2.47846,-2.18298,-2.01012,0.00623246,0.0546447,0.00264905,6.73019,0.182437,0.141283,3136000,7127
-2.51188,-2.17345,-2.01859,0.00770167,0.0629342,0.00143081,6.72815,0.184348,0.140929,3137000,7130
-2.53794,-2.17549,-2.00786,0.00570964,0.0602974,0.00728741,6.62121,0.186377,0.141749,3138000,7132
-2.49021,-2.16558,-2.02441,0.00541619,0.056798,0.00291976,6.60864,0.187302,0.140446,3139000,7134
-2.44543,-2.189,-2.02231,0.000387866,0.0495135,0.00303762,6.76049,0.184702,0.140364,3140000,7136
-2.55733,-2.17687,-2.00357,0.0121512,0.0496674,0.00176219,6.66307,0.184388,0.138908,3141000,7138
-2.4315,-2.21189,-2.07399,0.0116867,0.0483861,0.0260382,6.67509,0.183169,0.142314,3142000,7140
-2.61115,-2.20921,-2.01687,0.0167493,0.0504146,0.00480931,6.77499,0.186779,0.141421,3143000,7142
-2.44662,-2.19615,-2.02537,0.00811123,0.0548038,0.00940076,6.72671,0.186719,0.140377,3144000,7144
-2.468,-2.17533,-2.06986,0.0134101,0.0441583,0.010532,6.58986,0.185919,0.139966,3145000,7146
-2.41378,-2.16386,-2.02158,0.000444082,0.0513769,0.00699737,6.85682,0.185602,0.142189,3146000,7148
-2.46766,-2.19017,-2.07685,0.0061895,0.0524691,0.0132067,6.67233,0.186967,0.139202,3147000,7150
-2.50129,-2.19018,-2.02581,0.00731807,0.0562612,0.00414294,6.63093,0.185245,0.140522,3148000,7152
-2.43314,-2.15537,-1.99502,0.00606705,0.0557767,0.00795827,6.55757,0.185041,0.144132,3149000,7154
-2.41207,-2.19489,-2.04504,0.00715644,0.0489025,0.00292979,6.69007,0.184904,0.140143,3150000,7156
-2.49097,-2.1759,-1.99725,0.0144838,0.0389847,0.000258005,6.66135,0.185998,0.140796,3151000,7158
-2.50147,-2.18781,-2.01686,0.00762518,0.052142,0.00693697,6.54378,0.186516,0.142276,3152000,7160
-2.5538,-2.19873,-2.0278,0.00264824,0.0640352,0.0033972,6.57282,0.182698,0.141178,3153000,7162
-2.48087,-2.18779,-2.02243,0.00256355,0.0598406,0.00439487,6.52487,0.185668,0.139907,3154000,7164
-2.43279,-2.18551,-2.01856,0.0111672,0.0512,0.00757294,6.73414,0.186937,0.141662,3155000,7167
-2.48963,-2.17939,-2.03404,0.00730285,0.0487442,0.0164635,6.654,0.183658,0.139613,3156000,7169
-2.47269,-2.17719,-2.01887,0.0100788,0.0502361,0.0128177,6.72964,0.183558,0.139211,3157000,7171
-2.49479,-2.18382,-2.00029,0.00574966,0.0568786,0.000315148,6.66031,0.185945,0.140672,3158000,7173
-2.48703,-2.20126,-2.0247,0.0070787,0.0574568,0.010681,6.6127,0.185609,0.141243,3159000,7175
-2.45326,-2.18452,-2.01223,0.00501794,0.0518244,0.00207408,6.74599,0.18444,0.13971,3160000,7177
-2.46538,-2.21225,-2.03845,0.00323936,0.0557139,0.0143508,6.66779,0.184987,0.14083,3161000,7179
-2.42637,-2.17088,-2.01564,0.00670748,0.0464115,0.00179799,6.68286,0.18749,0.144316,3162000,7181
-2.48352,-2.18343,-2.02043,0.00387278,0.0555779,0.0131007,6.68927,0.184444,0.142093,3163000,7183
-2.52308,-2.20476,-2.06261,0.0139782,0.0468703,0.0158475,6.61032,0.185421,0.140726,3164000,7185
-2.50156,-2.17335,-2.01009,0.00625583,0.0599934,0.00541169,6.76245,0.186593,0.14248,3165000,7187
-2.55543,-2.20149,-2.03792,0.00514308,0.0658894,0.00529,6.59739,0.18859,0.140133,3166000,7189
-2.49729,-2.17163,-2.04135,0.00275074,0.0514829,0.0139382,6.54379,0.186376,0.141637,3167000,7191
-2.41352,-2.184,-2.01075,0.00047774,0.0553916,0.0119144,6.62386,0.185325,0.141742,3168000,7193
-2.46834,-2.15973,-2.01134,0.000364343,0.055711,0.00381172,6.57468,0.18332,0.144735,3169000,7195
-2.46413,-2.18774,-2.00255,0.00624473,0.0504628,0.00592083,6.64911,0.185855,0.141574,3170000,7197
-2.51141,-2.19081,-2.0619,0.00393072,0.063516,0.0188582,6.66562,0.186263,0.141755,3171000,7199
-2.42694,-2.17756,-2.01766,0.00381329,0.0525309,0.00336811,6.69558,0.185482,0.1423,3172000,7201
-2.49068,-2.1598,-1.98297,0.00599153,0.0569311,0.00218721,6.66756,0.186656,0.144263,3173000,7203
-2.38976,-2.18162,-2.02868,0.000764642,0.0598535,0.0134017,6.67943,0.186216,0.142401,3174000,7206
-2.61661,-2.17322,-2.01298,0.0177044,0.0456548,0.000922797,6.68961,0.18745,0.140441,3175000,7208
-2.57672,-2.17409,-2.02493,0.00730744,0.0596615,0.0035223,6.63798,0.186031,0.14065,3176000,7210
-2.45169,-2.16637,-2.02039,0.00600558,0.0563318,0.000184565,6.68212,0.188055,0.139603,3177000,7212
-2.54797,-2.16012,-1.98187,0.0108428,0.0611913,0.000618746,6.75865,0.183429,0.14378,3178000,7214
-2.43696,-2.16625,-1.98534,0.00262192,0.0533624,0.0063788,6.60018,0.18811,0.141104,3179000,7216
-2.40388,-2.19692,-2.03731,0.00179104,0.0440691,0.00731203,6.58544,0.18371,0.141228,3180000,7218
-2.43861,-2.17923,-2.00164,0.0064566,0.044034,0.00169954,6.66408,0.188985,0.140382,3181000,7220
-2.43723,-2.17889,-2.02712,0.00463388,0.0484594,0.00523817,6.65435,0.189329,0.142063,3182000,7222
-2.45937,-2.19293,-2.0363,0.00302859,0.0548781,0.0010885,6.72554,0.188512,0.139183,3183000,7224
-2.56755,-2.16835,-2.01943,0.00238692,0.0643141,0.00237373,6.67614,0.188401,0.142449,3184000,7226
-2.47278,-2.19491,-2.01065,0.000878547,0.0608452,0.0128934,6.69495,0.186455,0.140424,3185000,7228
-2.45308,-2.15091,-2.00331,0.0050858,0.054421,0.00192893,6.77817,0.185036,0.141893,3186000,7230
-2.57861,-2.18613,-2.02378,0.00820899,0.0537708,0.00363071,6.73639,0.184937,0.140556,3187000,7232
-2.63678,-2.1966,-2.02176,0.0170641,0.0501499,0.00350335,6.67114,0.187068,0.140673,3188000,7234
-2.51496,-2.19364,-1.97449,0.0071477,0.0532542,0.00220577,6.65907,0.188337,0.141868,3189000,7236
-2.51442,-2.18606,-2.01028,0.00938019,0.0579176,6.02326e-05,6.82967,0.186623,0.142314,3190000,7238
-2.5284,-2.17961,-1.9882,0.0057875,0.055566,0.00155718,6.66078,0.188896,0.143362,3191000,7240
-2.54073,-2.19872,-2.00946,0.0113743,0.0471505,0.00355342,6.69609,0.185286,0.14086,3192000,7242
-2.49198,-2.19223,-2.01436,0.00186332,0.0538869,0.00535307,6.55028,0.18961,0.142578,3193000,7245
-2.45323,-2.18694,-1.99556,0.0106626,0.0439922,0.00314385,6.7779,0.187923,0.142221,3194000,7247
-2.50028,-2.16879,-2.01602,0.00861282,0.0555537,0.0041472,6.79406,0.188211,0.141652,3195000,7249
-2.48704,-2.18474,-1.98133,0.0135252,0.0434813,0.00221991,6.54365,0.188628,0.143214,3196000,7251
-2.53365,-2.17138,-2.01575,0.0111109,0.0518936,0.00650716,6.55735,0.187242,0.140861,3197000,7253
-2.50454,-2.19978,-2.03812,0.00758453,0.0496032,0.0146874,6.59642,0.190147,0.139616,3198000,7255
-2.52858,-2.19749,-2.01433,0.0126455,0.0479157,0.00512244,6.64562,0.187699,0.139816,3199000,7257
-2.44393,-2.16264,-1.99484,0.0118612,0.0429401,0.0106334,6.58758,0.187251,0.143493,3200000,7259
-2.42258,-2.18666,-2.01552,0.00285642,0.0492413,0.00356537,6.58406,0.187896,0.139411,3201000,7261
-2.49822,-2.18172,-1.97232,0.0126707,0.0488302,0.000922798,6.60807,0.185853,0.141907,3202000,7263
-2.56263,-2.16933,-1.99984,0.00976603,0.0572861,0.00304002,6.7285,0.188184,0.140866,3203000,7265
-2.46622,-2.17479,-2.03179,0.0084918,0.0514613,0.00126264,6.79283,0.186423,0.140708,3204000,7267
-2.39656,-2.19315,-2.00715,0.00430966,0.0471627,0.00451273,6.69145,0.188206,0.140714,3205000,7269
-2.49535,-2.17553,-2.01869,0.00999008,0.0495397,0.00449313,6.60764,0.187692,0.141723,3206000,7271
-2.44482,-2.17922,-2.01181,0.0056163,0.0542092,0.0042431,6.55843,0.185503,0.142665,3207000,7273
-2.52892,-2.20642,-2.01876,0.00662113,0.0623675,0.000136807,6.61737,0.184959,0.140642,3208000,7275
-2.56076,-2.17589,-2.00434,0.0066188,0.0578773,7.07167e-05,6.65993,0.188938,0.140502,3209000,7277
-2.58011,-2.18198,-2.02053,0.0101341,0.0571806,0.00631872,6.54302,0.188744,0.142357,3210000,7279
-2.396,-2.19981,-2.0156,0.00333488,0.0559599,0.0109497,6.65322,0.184941,0.141744,3211000,7282
-2.52401,-2.19495,-2.00918,0.00717169,0.0527082,0.0063901,6.73238,0.187184,0.140192,3212000,7284
