BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, BetaP_SE_8, BetaP_SE_9, BetaP_RS_0, rho,gamma_ei,gamma_ir,P_RS_0, P_RS_1, P_RS_2, P_RS_3, P_RS_4, P_RS_5, P_RS_6, P_RS_7, P_RS_8, P_RS_9, P_RS_10, P_RS_11, P_RS_12, P_RS_13, P_RS_14, P_RS_15, P_RS_16, P_RS_17, P_RS_18, P_RS_19, P_RS_20, P_RS_21, P_RS_22, P_RS_23, P_RS_24, P_RS_25, P_RS_26, P_RS_27, P_RS_28, P_RS_29, P_RS_30, P_RS_31, P_RS_32, P_RS_33, P_RS_34, P_RS_35, P_RS_36, P_RS_37, P_RS_38, P_RS_39, P_RS_40, P_RS_41, P_RS_42, P_RS_43, P_RS_44, P_RS_45, P_RS_46, P_RS_47, P_RS_48, P_RS_49, P_RS_50, P_RS_51, P_RS_52, P_RS_53, P_RS_54, P_RS_55, P_RS_56, P_RS_57, P_RS_58, P_RS_59, P_RS_60, P_RS_61, P_RS_62, P_RS_63, Iteration,Time
-1.37577,-1.12243,-1.38786,-3.6974,-2.11288,1.12059,-1.71233,0.525719,-1.49136,-0.821143,0,0.00868678,1.77054,0.132876,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 10000,12
-1.22944,-0.995437,-1.21663,-4.45326,-2.11308,0.693083,-1.8043,0.484481,-1.87682,-0.794424,0,0.00971462,1.7278,0.128256,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 11000,13
-1.32943,-1.13386,-1.34764,-4.50138,-2.17659,0.982483,-1.73204,0.616096,-1.67765,-0.710685,0,0.00814449,1.78829,0.128318,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 12000,14
-1.36041,-1.20173,-1.4107,-5.13128,-2.32133,1.29346,-1.86059,0.651908,-1.60541,-0.795698,0,0.00920165,1.79648,0.121401,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 13000,15
-1.12909,-0.930414,-1.08061,-4.74443,-2.80591,0.916523,-2.09265,0.411921,-2.08812,-0.887657,0,0.00923865,1.73903,0.126298,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 14000,17
-1.15043,-0.968551,-1.1824,-5.99017,-2.74223,0.753311,-1.81628,0.291608,-1.70974,-1.08228,0,0.00832745,1.72528,0.120607,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 15000,18
-1.40022,-1.09693,-1.37708,-5.74883,-1.99025,1.014,-1.85563,0.564217,-1.57446,-0.848896,0,0.0101284,1.7197,0.120899,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 16000,19
-1.2036,-0.935037,-1.13769,-5.30854,-2.07785,0.77855,-1.95692,0.501102,-1.99725,-0.797988,0,0.00820857,1.72652,0.128121,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 17000,20
-1.47597,-1.20444,-1.35833,-5.54283,-1.65325,1.12979,-1.74929,0.643158,-1.74532,-0.628961,0,0.0104338,1.62482,0.125502,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 18000,21
-1.43379,-1.28344,-1.43519,-5.79098,-2.37062,0.949729,-1.78409,0.714156,-1.434,-0.810898,0,0.0077642,1.67243,0.116065,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 19000,22
-1.1606,-0.814702,-1.03491,-5.10951,-2.41246,0.96673,-2.15512,0.499628,-2.421,-0.866214,0,0.0153363,1.75759,0.132386,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 20000,24
-1.54104,-1.23079,-1.54776,-4.53216,-2.98488,0.340913,-2.10882,-0.175393,-2.39618,-0.567654,0,0.00867594,1.73142,0.0466264,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 21000,45
-1.30985,-0.749587,-1.14043,-3.59179,-2.88589,0.301183,-2.32448,-0.212265,-3.31514,-0.431033,0,0.0103205,1.72811,0.0655151,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 22000,65
-1.02717,-0.698033,-1.03552,-2.84812,-3.10954,-0.340651,-2.40185,-0.34671,-3.8085,-0.290567,0,0.00931705,1.70594,0.0538114,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 23000,85
-1.17095,-0.763856,-1.02098,-4.03712,-3.06013,-0.0240759,-2.46553,-0.201387,-3.50235,-0.53,0,0.0112156,1.77972,0.0537485,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 24000,106
-1.003,-0.764957,-1.03609,-4.31482,-3.13388,-0.628648,-2.29395,-0.089252,-4.17107,0.00202053,0,0.0108083,1.71888,0.0582443,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 25000,126
-1.12878,-0.544347,-0.953688,-4.60286,-3.75637,-0.155425,-2.68399,-0.455358,-3.86449,-0.785959,0,0.0111088,1.92817,0.0452581,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 26000,147
-1.01533,-0.626253,-0.986434,-5.61356,-3.61127,-0.125587,-2.68035,-0.269177,-3.61001,-0.533907,0,0.00933998,1.84184,0.0549537,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 27000,167
-1.25599,-0.832864,-1.08745,-5.41854,-3.34699,0.0389854,-2.47343,-0.289515,-3.17192,-0.865914,0,0.0115914,1.972,0.0476483,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 28000,188
-1.20444,-0.945099,-1.1513,-6.50298,-2.77331,-0.417498,-2.16919,-0.431804,-3.31123,-0.301128,0,0.0124791,1.79789,0.0484682,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 29000,208
