BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.23304,-1.55842,-1.42881,-0.0749365,-0.463128,-0.426721,-1.02153,-0.761923,0.069936,6.66066,0.203662,0.149379,182000,310
-2.35114,-1.52937,-1.37897,-0.31515,-0.469933,-0.611384,-0.655191,-1.06664,0.0837839,6.72209,0.200376,0.151895,183000,314
-2.25562,-1.47073,-1.3276,-0.436133,-0.483051,-0.654717,-0.793251,-1.07336,0.0719918,6.7809,0.202558,0.152281,184000,317
-1.99127,-1.1886,-1.01845,-0.691712,-0.802044,-0.854652,-1.4042,-1.15929,0.0817051,6.57519,0.199191,0.152321,185000,320
-2.1335,-1.34903,-1.19331,-0.336112,-0.709163,-0.694558,-1.14161,-1.08807,0.072587,6.52877,0.200922,0.151734,186000,324
-2.13227,-1.30231,-1.16872,-0.432714,-0.733955,-0.660414,-1.16625,-1.19139,0.0807553,6.64871,0.202138,0.153386,187000,327
-2.02041,-1.30721,-1.13733,-0.401758,-0.759365,-0.728556,-1.19389,-1.11682,0.0710408,6.76002,0.199983,0.149256,188000,329
-2.10369,-1.30886,-1.15914,-0.379635,-0.771165,-0.657954,-1.24966,-1.16203,0.0805638,6.6882,0.203442,0.152239,189000,333
-2.33867,-1.39957,-1.3013,-0.354027,-0.677857,-0.553391,-0.901748,-1.15031,0.0841384,6.80868,0.200622,0.15043,190000,336
-2.15826,-1.40595,-1.24578,-0.291233,-0.668708,-0.578717,-1.13656,-1.01825,0.0707518,6.67777,0.201006,0.152448,191000,339
-2.03125,-1.39349,-1.29792,-0.263686,-0.676478,-0.489968,-1.30973,-0.863262,0.0703358,6.57133,0.202647,0.150616,192000,341
-1.96158,-1.31932,-1.1509,-0.422927,-0.71668,-0.723092,-1.1408,-1.10864,0.0695861,6.67039,0.202164,0.151929,193000,343
-1.99984,-1.2873,-1.15314,-0.255567,-0.838214,-0.549775,-1.45482,-0.999538,0.075145,6.68032,0.198366,0.15135,194000,345
-1.9377,-1.08068,-0.920397,-0.6095,-0.977688,-0.83069,-1.92385,-1.08006,0.0819554,6.62398,0.201115,0.149065,195000,348
-1.95343,-1.10483,-0.970083,-0.603211,-0.941893,-0.884532,-1.53453,-1.22935,0.0839475,6.52536,0.204254,0.150591,196000,352
-1.8656,-1.15768,-0.991714,-0.606734,-0.898559,-0.805955,-1.61367,-1.0804,0.0760939,6.69144,0.198634,0.150484,197000,355
-2.14218,-1.30791,-1.15708,-0.519989,-0.71145,-0.851061,-0.994547,-1.22088,0.0855497,6.63201,0.20195,0.150766,198000,358
-2.22475,-1.53306,-1.38847,-0.205089,-0.478646,-0.532372,-0.845402,-1.01347,0.0757146,6.7295,0.201947,0.149785,199000,360
-2.16287,-1.49536,-1.34213,-0.200782,-0.504277,-0.606112,-0.930185,-0.966492,0.0777363,6.74081,0.200055,0.151388,200000,363
-2.23386,-1.52383,-1.34603,-0.336777,-0.513735,-0.564997,-0.829073,-1.07643,0.0726873,6.61211,0.1996,0.149367,201000,365
-2.19359,-1.4499,-1.3312,-0.331675,-0.565426,-0.67057,-0.729129,-1.15028,0.074813,6.68653,0.201597,0.151033,202000,368
-2.19217,-1.38959,-1.22427,-0.374167,-0.672594,-0.635172,-1.09451,-1.10263,0.08224,6.66045,0.19872,0.151959,203000,371
-2.13472,-1.49347,-1.32974,-0.21831,-0.508017,-0.480867,-1.18046,-0.844839,0.0702727,6.6776,0.197847,0.151916,204000,373
-2.27209,-1.60378,-1.47786,-0.149751,-0.402213,-0.534259,-0.644903,-1.01361,0.0707257,6.69001,0.197846,0.14984,205000,376
-2.36251,-1.47782,-1.34628,-0.313959,-0.522485,-0.551438,-0.73137,-1.19203,0.0789503,6.59824,0.201236,0.152298,206000,379
-2.34561,-1.49648,-1.34899,-0.277413,-0.514284,-0.578321,-0.915584,-1.06637,0.083684,6.66983,0.196774,0.150121,207000,381
-2.13538,-1.48984,-1.35183,-0.347698,-0.571702,-0.589692,-0.727644,-1.13227,0.07336,6.67577,0.202277,0.147699,208000,384
-2.25047,-1.47268,-1.30409,-0.356959,-0.601144,-0.56951,-0.927617,-1.05826,0.0756412,6.6054,0.199191,0.150599,209000,387
-2.0982,-1.40785,-1.23953,-0.313949,-0.630034,-0.616297,-1.20069,-0.93226,0.0755337,6.71609,0.198908,0.15095,210000,389
-2.28282,-1.5103,-1.37453,-0.380302,-0.482937,-0.701967,-0.556309,-1.18237,0.074691,6.66864,0.200226,0.148976,211000,391
-2.32499,-1.61388,-1.43146,-0.177045,-0.486747,-0.497176,-0.683237,-1.06466,0.0824223,6.6767,0.20032,0.150709,212000,393
-2.21186,-1.68077,-1.59087,-0.12901,-0.282878,-0.44121,-0.671849,-0.740659,0.0672548,6.7551,0.195357,0.149649,213000,395
-2.41062,-1.67867,-1.5423,-0.249625,-0.330492,-0.535233,-0.277405,-1.08685,0.0726839,6.72353,0.198814,0.15026,214000,397
-2.19601,-1.54416,-1.41407,-0.301692,-0.444106,-0.540829,-0.81896,-0.893628,0.065743,6.74302,0.197681,0.148481,215000,399
-2.30486,-1.48708,-1.36862,-0.40223,-0.505214,-0.590991,-0.809898,-1.13532,0.0802561,6.57489,0.199415,0.149086,216000,402
-2.14592,-1.48447,-1.32834,-0.356095,-0.540696,-0.608107,-0.940757,-1.01205,0.0696044,6.70417,0.197939,0.146796,217000,405
-2.14188,-1.50144,-1.35345,-0.303111,-0.545587,-0.488891,-1.12118,-0.925069,0.0730369,6.57436,0.201257,0.148342,218000,408
-2.25759,-1.58384,-1.43309,-0.18766,-0.471669,-0.480899,-0.807304,-1.0908,0.0705127,6.66153,0.200422,0.146733,219000,410
-2.09058,-1.45275,-1.31779,-0.323333,-0.609551,-0.628939,-0.970338,-1.12469,0.0726489,6.66055,0.198519,0.148277,220000,423
-2.485,-1.70233,-1.59912,0.00997394,-0.382245,-0.383557,-0.533828,-0.980913,0.074716,6.67953,0.197017,0.146971,221000,426
-2.2765,-1.63633,-1.49301,-0.000384392,-0.461583,-0.373206,-0.875128,-0.860155,0.0720241,6.60129,0.20055,0.147515,222000,429
-2.35578,-1.47981,-1.35412,-0.227391,-0.622587,-0.457157,-1.02772,-1.15899,0.0817433,6.73644,0.195721,0.148919,223000,432
-2.23424,-1.53651,-1.39249,-0.302847,-0.501308,-0.506587,-0.886744,-0.985337,0.0765541,6.62355,0.199539,0.15133,224000,435
-2.46371,-1.86688,-1.71295,-1.7453e-05,-0.132531,-0.355847,-0.206922,-0.947388,0.0697754,6.53931,0.201108,0.149434,225000,437
-2.37308,-1.71199,-1.53804,0.0614257,-0.385073,-0.314272,-0.656463,-0.911834,0.0650751,6.69189,0.198768,0.149026,226000,440
-2.37739,-1.55105,-1.40532,-0.330047,-0.477673,-0.564171,-0.671629,-1.14051,0.0825671,6.63191,0.19535,0.148051,227000,442
-2.16152,-1.43975,-1.27252,-0.263213,-0.64184,-0.585749,-1.05477,-1.08507,0.0711463,6.74194,0.202149,0.148789,228000,445
-2.2063,-1.34971,-1.27689,-0.364664,-0.664239,-0.594497,-1.13335,-1.21491,0.0767813,6.63495,0.20228,0.148081,229000,448
-2.23324,-1.36643,-1.2239,-0.570897,-0.622717,-0.766483,-0.873125,-1.3517,0.0761855,6.6738,0.198971,0.147802,230000,451
-2.24235,-1.39761,-1.2663,-0.534272,-0.561285,-0.614662,-1.12976,-1.09634,0.0742864,6.6877,0.198927,0.147279,231000,454
-2.37436,-1.4867,-1.36099,-0.435558,-0.512387,-0.627008,-0.774439,-1.19488,0.0801264,6.64355,0.197833,0.148487,232000,457
-2.16439,-1.40575,-1.281,-0.290632,-0.696785,-0.594766,-1.02902,-1.16515,0.0781071,6.65842,0.199523,0.145513,233000,459
-2.24531,-1.46777,-1.34271,-0.207074,-0.653887,-0.522572,-1.03658,-1.09572,0.0819317,6.77938,0.198374,0.1457,234000,461
-2.38113,-1.46955,-1.36372,-0.309158,-0.561984,-0.6615,-0.693682,-1.21098,0.0837547,6.49157,0.197847,0.147396,235000,463
-2.38812,-1.46538,-1.35248,-0.338917,-0.513794,-0.7158,-0.734986,-1.26214,0.0832604,6.56469,0.199095,0.147794,236000,466
-2.37398,-1.60822,-1.47595,-0.116513,-0.531716,-0.416518,-0.714084,-1.10814,0.0836575,6.70594,0.199087,0.146962,237000,468
-2.33002,-1.52693,-1.40976,-0.304939,-0.503265,-0.557129,-0.741868,-1.14582,0.074989,6.67884,0.198637,0.146623,238000,472
-2.1648,-1.35678,-1.23183,-0.367712,-0.640888,-0.70658,-1.22885,-1.01676,0.0809116,6.66195,0.196587,0.148337,239000,475
-1.92152,-1.28911,-1.13848,-0.476922,-0.710589,-0.655873,-1.39517,-1.07974,0.0634637,6.52154,0.198646,0.148962,240000,478
-2.11197,-1.32952,-1.19461,-0.432773,-0.796848,-0.657222,-1.19517,-1.14725,0.076672,6.58326,0.199783,0.147917,241000,481
-2.11813,-1.24471,-1.13025,-0.586085,-0.763117,-0.821094,-1.148,-1.32578,0.0841193,6.63513,0.198239,0.147505,242000,485
-2.15087,-1.39964,-1.26994,-0.230647,-0.748426,-0.51178,-1.40036,-1.01297,0.0781833,6.6925,0.200987,0.147923,243000,488
-2.03643,-1.29968,-1.1926,-0.276691,-0.801387,-0.558694,-1.55492,-1.01518,0.0751068,6.68472,0.19775,0.148119,244000,491
-2.17238,-1.23769,-1.16418,-0.415938,-0.902623,-0.596079,-1.4192,-1.17122,0.0753285,6.60141,0.198772,0.14492,245000,493
-2.04767,-1.23323,-1.06783,-0.496116,-0.805752,-0.793543,-1.53419,-1.18473,0.0842209,6.73837,0.200681,0.145661,246000,496
-1.90947,-1.06634,-0.963248,-0.772957,-0.924165,-0.905021,-1.54879,-1.38384,0.0800598,6.57569,0.201921,0.147564,247000,499
-2.2202,-1.34266,-1.21915,-0.475013,-0.730156,-0.617682,-1.30933,-1.11877,0.0863787,6.72126,0.199097,0.146183,248000,503
-2.11287,-1.21791,-1.06891,-0.691587,-0.794016,-0.850894,-1.22773,-1.38901,0.0838539,6.77137,0.197154,0.148632,249000,506
-2.07005,-1.21563,-1.09403,-0.682573,-0.801367,-0.801471,-1.3645,-1.24828,0.0876372,6.69473,0.194804,0.150837,250000,510
-2.11725,-1.19486,-1.09342,-0.641706,-0.786481,-0.812275,-1.41249,-1.23117,0.0848753,6.7083,0.198247,0.147607,251000,513
-2.20627,-1.45074,-1.30505,-0.429535,-0.543156,-0.680898,-0.926936,-1.10354,0.0802957,6.63096,0.200911,0.148319,252000,516
-2.27265,-1.4341,-1.31327,-0.247508,-0.679127,-0.575813,-1.07223,-1.11687,0.0837101,6.66286,0.199321,0.147551,253000,520
-2.02529,-1.32804,-1.24116,-0.135469,-0.86211,-0.502696,-1.44083,-0.931414,0.0707255,6.74351,0.199843,0.148024,254000,523
-2.0125,-1.291,-1.21003,-0.29179,-0.749974,-0.646819,-1.52693,-0.914765,0.0790173,6.7198,0.201288,0.1446,255000,526
-1.93567,-1.26856,-1.15483,-0.34827,-0.791455,-0.603366,-1.48839,-1.06999,0.074118,6.67739,0.198717,0.149776,256000,530
-2.06982,-1.21567,-1.09494,-0.561008,-0.8208,-0.797751,-1.39705,-1.29433,0.0817005,6.65005,0.200698,0.14686,257000,533
-2.25507,-1.31697,-1.17862,-0.462056,-0.734089,-0.715253,-1.12192,-1.22792,0.0851482,6.59133,0.198236,0.147599,258000,537
-2.1923,-1.42797,-1.30014,-0.226014,-0.616832,-0.606991,-1.12949,-1.01731,0.0793173,6.77476,0.199335,0.147063,259000,539
-2.18475,-1.38935,-1.2783,-0.338088,-0.694677,-0.510932,-1.23556,-1.09021,0.077601,6.66553,0.198173,0.148352,260000,541
-2.15751,-1.43544,-1.30384,-0.220286,-0.579276,-0.557751,-1.18153,-1.02383,0.0704547,6.65822,0.197703,0.147758,261000,545
-2.20994,-1.34172,-1.20923,-0.452209,-0.68764,-0.668612,-1.25493,-1.0864,0.0848703,6.68401,0.202001,0.148141,262000,547
-2.29192,-1.46849,-1.31712,-0.242703,-0.56176,-0.643077,-0.91837,-1.097,0.0801618,6.55678,0.198883,0.147904,263000,549
-1.94514,-1.22091,-1.09628,-0.589562,-0.799528,-0.764844,-1.44078,-1.12575,0.0743489,6.70931,0.198447,0.148232,264000,553
-1.94731,-1.27212,-1.15693,-0.460016,-0.726902,-0.622148,-1.61437,-0.985326,0.0759849,6.72024,0.19897,0.14907,265000,555
-1.95864,-1.23823,-1.14111,-0.300313,-0.8161,-0.610044,-1.84812,-0.855275,0.0742381,6.62562,0.19666,0.149439,266000,558
-1.99198,-1.10091,-0.974922,-0.688361,-0.844984,-0.914819,-1.66113,-1.15415,0.0762406,6.67806,0.198546,0.145264,267000,560
-1.88315,-1.1234,-1.01027,-0.506163,-0.908546,-0.791943,-1.80032,-1.06911,0.0764576,6.64672,0.196596,0.144147,268000,562
-2.03911,-1.30396,-1.19427,-0.459608,-0.726151,-0.718643,-1.26373,-1.1843,0.0781653,6.69082,0.197356,0.14773,269000,566
-2.0206,-1.33163,-1.2194,-0.341094,-0.738999,-0.658641,-1.28445,-1.1126,0.0656045,6.52599,0.196382,0.146184,270000,569
-2.10555,-1.33628,-1.21177,-0.417958,-0.692735,-0.681578,-1.16062,-1.19674,0.0776124,6.67565,0.198654,0.147929,271000,571
-2.12171,-1.36935,-1.22446,-0.400293,-0.649949,-0.691889,-1.15569,-1.13428,0.0778548,6.64216,0.19662,0.147406,272000,574
-2.07701,-1.29661,-1.15845,-0.571048,-0.773663,-0.740998,-1.21919,-1.23597,0.08134,6.58762,0.197768,0.14699,273000,576
-2.16956,-1.33997,-1.22331,-0.388195,-0.760942,-0.691376,-1.1231,-1.16182,0.0763655,6.48719,0.198642,0.147558,274000,578
-2.31748,-1.51726,-1.3959,-0.237214,-0.472937,-0.611774,-0.923763,-0.96303,0.0806321,6.586,0.199883,0.146601,275000,581
-2.06636,-1.3019,-1.17322,-0.631536,-0.775015,-0.722437,-1.21318,-1.23208,0.0858028,6.61029,0.196132,0.145992,276000,583
-2.19481,-1.38956,-1.25436,-0.41301,-0.694147,-0.634329,-1.0729,-1.22312,0.0849146,6.83189,0.197761,0.14796,277000,586
-2.05271,-1.25036,-1.15946,-0.441207,-0.843889,-0.668624,-1.49115,-1.10967,0.0810538,6.72413,0.196257,0.147678,278000,589
-2.19845,-1.37975,-1.26712,-0.281224,-0.715996,-0.651118,-1.17067,-1.07912,0.0856368,6.63441,0.197036,0.147617,279000,591
-2.36917,-1.45553,-1.33895,-0.343927,-0.518338,-0.68757,-0.787584,-1.23138,0.0856825,6.65946,0.199903,0.148029,280000,594
-2.2291,-1.41104,-1.30204,-0.441213,-0.629352,-0.618372,-0.958247,-1.35186,0.0801138,6.55338,0.195531,0.146951,281000,596
-2.15568,-1.28985,-1.16478,-0.493883,-0.732182,-0.879856,-0.989601,-1.35997,0.0823921,6.62189,0.198018,0.144299,282000,598
-2.05569,-1.34824,-1.20176,-0.371686,-0.653136,-0.686069,-1.30352,-1.08731,0.069755,6.60344,0.199054,0.14339,283000,600
-2.03597,-1.28519,-1.15428,-0.470001,-0.745805,-0.823275,-1.15535,-1.23041,0.0815932,6.69494,0.196167,0.14681,284000,603
-2.16663,-1.46019,-1.33258,-0.377535,-0.518951,-0.643838,-0.905722,-1.12122,0.0759776,6.68571,0.197753,0.146914,285000,606
-2.20418,-1.34041,-1.2255,-0.436201,-0.696561,-0.673632,-1.15508,-1.26579,0.0819282,6.577,0.197053,0.145772,286000,610
-2.20902,-1.36033,-1.19647,-0.286685,-0.754158,-0.603632,-1.21636,-1.22033,0.0840368,6.78642,0.19696,0.147473,287000,613
-1.97262,-1.12988,-1.03384,-0.552904,-1.01298,-0.756606,-1.6856,-1.24354,0.0849315,6.63933,0.195795,0.145617,288000,616
-2.04122,-1.27834,-1.137,-0.45368,-0.772089,-0.703781,-1.33066,-1.22584,0.0802128,6.63109,0.196572,0.147084,289000,619
-1.90174,-1.22128,-1.08154,-0.46751,-0.828058,-0.657332,-1.63266,-1.06251,0.0619612,6.6385,0.196237,0.147687,290000,622
-2.06646,-1.19336,-1.05741,-0.468051,-0.907582,-0.734621,-1.56862,-1.27551,0.0885986,6.62834,0.194257,0.14629,291000,624
-2.18279,-1.2016,-1.08215,-0.466493,-0.883029,-0.673429,-1.51843,-1.22325,0.079169,6.54646,0.198127,0.148877,292000,627
-2.23422,-1.29564,-1.14121,-0.507041,-0.798849,-0.703524,-1.26704,-1.21022,0.0817191,6.75181,0.194589,0.146822,293000,629
-2.11459,-1.34509,-1.21452,-0.321119,-0.733808,-0.634244,-1.3846,-1.10119,0.0832058,6.65224,0.193707,0.146797,294000,633
-2.25939,-1.55388,-1.41118,-0.10194,-0.540387,-0.469193,-0.924333,-1.00588,0.0736253,6.76138,0.192545,0.146119,295000,636
-2.42128,-1.69127,-1.56795,-0.0758057,-0.316985,-0.44353,-0.58975,-0.90199,0.0742979,6.81407,0.197851,0.147366,296000,639
-2.56107,-1.76491,-1.61948,-0.0748123,-0.194502,-0.436413,-0.40955,-0.954984,0.0761298,6.56809,0.198732,0.147554,297000,641
-2.54908,-1.61785,-1.53006,-0.140847,-0.445423,-0.524589,-0.475074,-1.19786,0.0879562,6.62045,0.19634,0.147415,298000,644
-2.38259,-1.54781,-1.43773,-0.209492,-0.423962,-0.559502,-0.779684,-1.09502,0.086683,6.78963,0.198591,0.148727,299000,647
-2.29137,-1.47512,-1.35388,-0.268947,-0.502727,-0.588575,-0.994025,-1.053,0.0812761,6.66612,0.195988,0.14904,300000,649
-1.98651,-1.29479,-1.19073,-0.529028,-0.629015,-0.715623,-1.50602,-0.922826,0.0707234,6.60832,0.197572,0.147251,301000,652
-2.06626,-1.35801,-1.22911,-0.464633,-0.61115,-0.659946,-1.34047,-1.0246,0.0710872,6.65165,0.196075,0.147183,302000,655
-2.16999,-1.38087,-1.25226,-0.409695,-0.6136,-0.649931,-1.23512,-1.02931,0.0760861,6.64391,0.198277,0.147708,303000,657
-2.4456,-1.65181,-1.5139,-0.0159316,-0.372422,-0.456246,-0.750991,-0.89501,0.0786327,6.68092,0.194141,0.147037,304000,659
-2.52665,-1.698,-1.55521,-0.295667,-0.249087,-0.622873,-0.235939,-1.12623,0.0856458,6.68197,0.197196,0.14597,305000,661
-2.5248,-1.61411,-1.43853,-0.434488,-0.357687,-0.676248,-0.396859,-1.28865,0.0904922,6.63137,0.198162,0.146345,306000,664
-2.50415,-1.52878,-1.40913,-0.214218,-0.481519,-0.623328,-0.618884,-1.21329,0.0778936,6.6821,0.19389,0.146417,307000,667
-2.42672,-1.69843,-1.57173,-0.194365,-0.260555,-0.528484,-0.373578,-1.10113,0.0698688,6.66906,0.19965,0.147436,308000,670
-2.49995,-1.75429,-1.63481,-0.141471,-0.22782,-0.499496,-0.371711,-1.02999,0.0833574,6.63866,0.196072,0.146702,309000,672
-2.49937,-1.74507,-1.57213,-0.0931479,-0.255842,-0.398495,-0.529284,-0.968598,0.0795203,6.658,0.193028,0.144741,310000,674
-2.18114,-1.52323,-1.38209,-0.31411,-0.470348,-0.594512,-1.02501,-0.91288,0.0731054,6.62542,0.196625,0.144561,311000,677
-2.32384,-1.61495,-1.48841,-0.237382,-0.360887,-0.571509,-0.685309,-1.10059,0.0760379,6.70594,0.195223,0.147027,312000,679
-2.33294,-1.59295,-1.44926,-0.277468,-0.384852,-0.642751,-0.568708,-1.23052,0.0823664,6.58984,0.196547,0.14625,313000,681
-2.43624,-1.44498,-1.31719,-0.551887,-0.507775,-0.856887,-0.662491,-1.34084,0.088795,6.66405,0.195643,0.145309,314000,683
-2.34058,-1.50433,-1.39216,-0.260543,-0.552367,-0.529491,-0.856694,-1.21581,0.080631,6.70215,0.196848,0.146643,315000,685
-2.49531,-1.59839,-1.40857,-0.443221,-0.298964,-0.780823,-0.373962,-1.20025,0.0854295,6.6939,0.197477,0.146662,316000,687
-2.39664,-1.46092,-1.31437,-0.468074,-0.508612,-0.764418,-0.764575,-1.21338,0.0867476,6.65711,0.199074,0.146118,317000,690
-2.18006,-1.41271,-1.30969,-0.43062,-0.486397,-0.759648,-0.860937,-1.10631,0.0739685,6.64109,0.194782,0.148642,318000,693
-2.15551,-1.47132,-1.33198,-0.336185,-0.560364,-0.650179,-0.869959,-1.14767,0.0773168,6.67853,0.197019,0.147175,319000,695
-2.27085,-1.46423,-1.33552,-0.138921,-0.613346,-0.512667,-1.17968,-0.99807,0.0811912,6.81233,0.19786,0.147084,320000,725
-2.18451,-1.42949,-1.25877,-0.400741,-0.57393,-0.694334,-1.00241,-1.10148,0.0736554,6.60146,0.197756,0.14817,321000,728
-2.22893,-1.44984,-1.32441,-0.477806,-0.50063,-0.725437,-0.933274,-1.1901,0.0806866,6.69796,0.196418,0.146473,322000,731
-2.20935,-1.32359,-1.16921,-0.606149,-0.686424,-0.78061,-1.05618,-1.30573,0.0888521,6.65238,0.200674,0.144756,323000,733
-2.02903,-1.2698,-1.16367,-0.518468,-0.750745,-0.701544,-1.5093,-1.08302,0.0838148,6.62622,0.198941,0.146601,324000,737
-2.12818,-1.28753,-1.19483,-0.420384,-0.718089,-0.750934,-1.32035,-1.10875,0.0822629,6.59652,0.199861,0.145398,325000,739
-2.13318,-1.24553,-1.11766,-0.479913,-0.766731,-0.663928,-1.66112,-1.09134,0.0834554,6.79063,0.198155,0.146783,326000,742
-2.21219,-1.42591,-1.26581,-0.429864,-0.617621,-0.661595,-1.0551,-1.18532,0.0820341,6.78946,0.199092,0.145167,327000,745
-2.25576,-1.42179,-1.29674,-0.41568,-0.556496,-0.74184,-0.850357,-1.12928,0.0849397,6.74929,0.198474,0.149485,328000,748
-2.25838,-1.41456,-1.29345,-0.352039,-0.654188,-0.57118,-1.2043,-1.19595,0.0852934,6.64271,0.195673,0.14387,329000,751
-2.15254,-1.27985,-1.1466,-0.418585,-0.771323,-0.675151,-1.51031,-1.05658,0.0822809,6.62263,0.197514,0.145777,330000,753
-2.17545,-1.25116,-1.17722,-0.578626,-0.772127,-0.807489,-1.28311,-1.17125,0.08982,6.61238,0.196077,0.144898,331000,755
-2.0588,-1.24419,-1.10662,-0.566528,-0.760518,-0.803447,-1.55938,-1.01105,0.0831907,6.62971,0.197568,0.146301,332000,758
-2.1211,-1.20768,-1.10081,-0.653657,-0.784992,-0.838189,-1.33118,-1.31291,0.0837705,6.69691,0.197944,0.146538,333000,760
-2.36951,-1.39373,-1.29684,-0.49078,-0.589995,-0.692424,-1.07531,-1.22136,0.0871053,6.68337,0.196312,0.145565,334000,763
-2.2656,-1.28904,-1.16539,-0.561278,-0.71974,-0.873393,-1.06521,-1.29867,0.0906774,6.61576,0.198853,0.145328,335000,766
-2.2036,-1.24248,-1.11918,-0.574313,-0.7832,-0.845143,-1.11415,-1.42822,0.0871913,6.68066,0.199677,0.146543,336000,768
-2.03318,-1.12131,-1.01547,-0.835364,-0.835508,-0.977886,-1.4941,-1.29042,0.0882017,6.68461,0.196316,0.145715,337000,770
-2.1771,-1.15847,-1.04774,-0.720255,-0.83985,-0.904475,-1.3388,-1.37427,0.0895422,6.63788,0.198153,0.143961,338000,773
-2.22265,-1.25449,-1.10766,-0.538871,-0.758003,-0.850037,-1.11199,-1.34918,0.0878933,6.68683,0.198434,0.146645,339000,775
-2.20764,-1.3206,-1.213,-0.468298,-0.671596,-0.794983,-0.973289,-1.29906,0.0909084,6.7332,0.198167,0.147034,340000,779
-2.15657,-1.42136,-1.33775,-0.261958,-0.617743,-0.531181,-1.22546,-0.969557,0.0769621,6.63587,0.200011,0.147587,341000,782
-2.26923,-1.41675,-1.32076,-0.368868,-0.615749,-0.599368,-1.00076,-1.17282,0.0834462,6.68965,0.195753,0.147837,342000,784
-2.31418,-1.46385,-1.32717,-0.466701,-0.592701,-0.713452,-0.806074,-1.22581,0.0808379,6.66798,0.198613,0.144754,343000,787
-2.22914,-1.37003,-1.21521,-0.49282,-0.69507,-0.750877,-0.851585,-1.31676,0.0764451,6.60615,0.195522,0.147575,344000,789
-2.33843,-1.42158,-1.2703,-0.366014,-0.67702,-0.649846,-0.95994,-1.33207,0.0863414,6.6791,0.195732,0.148696,345000,792
-2.25872,-1.33479,-1.23703,-0.559106,-0.668909,-0.751877,-0.979078,-1.31973,0.089238,6.68242,0.198165,0.147364,346000,794
-1.96412,-1.24179,-1.14179,-0.467709,-0.846361,-0.674969,-1.37773,-1.35173,0.0764748,6.73192,0.196415,0.14434,347000,797
-2.01683,-1.17191,-1.03456,-0.682064,-0.901261,-0.809897,-1.63539,-1.17969,0.0856796,6.63786,0.198885,0.146716,348000,800
-1.91495,-1.17355,-1.03947,-0.651785,-0.932651,-0.71659,-1.50602,-1.32419,0.0731846,6.69803,0.193546,0.14438,349000,803
-2.01146,-1.18592,-1.03867,-0.520968,-0.892014,-0.78855,-1.70209,-1.16019,0.0832927,6.74647,0.196745,0.14468,350000,805
-1.99379,-1.16384,-1.02563,-0.54849,-0.913534,-0.743673,-1.64425,-1.217,0.0765404,6.6508,0.195642,0.146176,351000,808
-1.90002,-1.08254,-0.959534,-0.718806,-0.913768,-0.885204,-1.69506,-1.35005,0.0749798,6.49293,0.194852,0.147787,352000,810
-2.11459,-1.18123,-1.04397,-0.52857,-0.862328,-0.795813,-1.53383,-1.37145,0.0858411,6.5869,0.198118,0.14818,353000,814
-2.08506,-1.21159,-1.10076,-0.451604,-0.866999,-0.68465,-1.63961,-1.15968,0.0831696,6.63954,0.196145,0.145752,354000,817
-2.11389,-1.35615,-1.21755,-0.429506,-0.718874,-0.625187,-1.35534,-1.14858,0.0802517,6.65585,0.197091,0.143795,355000,819
-1.99692,-1.27892,-1.14717,-0.489956,-0.737803,-0.807812,-1.39238,-1.20939,0.0851072,6.62261,0.194782,0.148163,356000,823
-1.95175,-1.23667,-1.11597,-0.51154,-0.798701,-0.686343,-1.49812,-1.12605,0.073027,6.6518,0.192789,0.147325,357000,826
-1.9646,-1.30706,-1.17607,-0.344782,-0.777428,-0.596655,-1.55641,-1.10462,0.0762802,6.62786,0.196306,0.14591,358000,828
-2.24854,-1.28371,-1.13591,-0.527638,-0.745037,-0.74875,-1.35878,-1.19789,0.0853882,6.7404,0.195213,0.146443,359000,831
-2.3212,-1.57754,-1.43905,-0.163175,-0.437083,-0.557412,-0.678927,-1.17908,0.0774678,6.70947,0.195842,0.145774,360000,833
-2.30784,-1.53733,-1.37773,-0.3528,-0.459065,-0.625548,-0.776622,-1.17086,0.0799325,6.52831,0.198579,0.148073,361000,836
-2.25944,-1.50595,-1.33628,-0.32074,-0.555371,-0.591078,-0.88166,-1.10891,0.082977,6.58591,0.194872,0.145953,362000,838
-2.38899,-1.48494,-1.37586,-0.378901,-0.474743,-0.746194,-0.631513,-1.33158,0.077183,6.74561,0.196956,0.145132,363000,841
-2.38017,-1.50531,-1.37432,-0.299125,-0.474403,-0.692229,-0.721852,-1.18531,0.0784585,6.66103,0.200103,0.143799,364000,845
-2.32658,-1.60788,-1.45597,-0.147653,-0.435904,-0.532642,-0.728994,-1.07992,0.0754108,6.68607,0.194374,0.145592,365000,847
-2.45002,-1.7582,-1.67006,-0.0180734,-0.308717,-0.381657,-0.336934,-1.16646,0.0729127,6.65156,0.195564,0.145786,366000,849
-2.08673,-1.45966,-1.36111,-0.378083,-0.476922,-0.640023,-0.958038,-1.11109,0.0707835,6.62985,0.193948,0.146981,367000,852
-2.36185,-1.40543,-1.31745,-0.421387,-0.636813,-0.676348,-0.889523,-1.36792,0.0873593,6.70718,0.197925,0.145084,368000,854
-2.22564,-1.3458,-1.18695,-0.376136,-0.671509,-0.701899,-1.35725,-1.07557,0.0787829,6.63032,0.194631,0.145019,369000,857
