BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.13942,-1.53958,-1.36756,-0.16848,-1.1373,-0.974203,0.0140342,0.0552763,1.43658e-05,6.62929,0.184339,0.142952,853000,2270
-2.13208,-1.42408,-1.18697,-0.271125,-1.46114,-1.01981,0.011353,0.0751121,0.00390091,6.69,0.186672,0.143318,854000,2274
-2.19362,-1.66607,-1.45035,-0.0136683,-1.08429,-0.841135,0.000415259,0.0760006,0.00145615,6.6305,0.186701,0.14181,855000,2277
-2.28573,-1.60319,-1.44171,-0.197486,-1.02454,-0.903835,0.0054655,0.0807846,0.000444572,6.62271,0.187904,0.13913,856000,2280
-2.287,-1.65807,-1.48434,-0.103609,-1.00157,-0.891528,0.0151782,0.0753736,0.00273047,6.77182,0.185039,0.141266,857000,2284
-2.16314,-1.49331,-1.29863,-0.226987,-1.28941,-0.906567,0.0155659,0.0614038,0.00341771,6.75484,0.18958,0.140128,858000,2287
-2.08217,-1.59159,-1.41246,-0.164464,-1.16635,-0.897362,0.00667928,0.0692469,0.00226078,6.77289,0.186253,0.136525,859000,2289
-2.20341,-1.58272,-1.35398,-0.134548,-1.19704,-0.937755,0.00113197,0.0874166,0.0030528,6.63128,0.186809,0.141261,860000,2292
-2.07423,-1.45878,-1.23537,-0.223193,-1.43622,-0.955799,0.00444381,0.0874747,0.00109853,6.72992,0.18417,0.140201,861000,2294
-2.16186,-1.32215,-1.13464,-0.290888,-1.64616,-0.99704,0.014969,0.0777069,0.00262639,6.60203,0.18801,0.140321,862000,2297
-2.09972,-1.37796,-1.15569,-0.397675,-1.48991,-1.00344,0.0143618,0.0799983,0.00756392,6.66231,0.18736,0.139973,863000,2301
-2.11721,-1.28915,-1.10033,-0.395715,-1.62339,-1.0237,0.0186341,0.0613988,0.00315536,6.6558,0.183495,0.141295,864000,2304
-1.97546,-1.51177,-1.25991,-0.237474,-1.30329,-0.924963,0.0136654,0.0572588,0.00102375,6.68204,0.188133,0.140659,865000,2307
-2.30085,-1.78617,-1.59774,0.0074661,-0.767299,-0.832346,0.00600366,0.073332,0.00901761,6.60038,0.188085,0.141394,866000,2310
-2.30916,-1.60849,-1.3782,-0.148816,-1.07085,-0.964375,0.0223279,0.0571941,0.00189765,6.69873,0.187619,0.140616,867000,2313
-2.38845,-1.69951,-1.51021,-0.0865702,-0.867439,-0.893058,0.0152679,0.0721114,4.43674e-05,6.66664,0.189412,0.139758,868000,2317
-2.35007,-1.81002,-1.61672,-0.0673104,-0.621758,-0.829657,0.0163205,0.0596624,0.00153147,6.54721,0.188378,0.140152,869000,2320
-2.24165,-1.58374,-1.42293,-0.143589,-1.12598,-0.850136,0.0182686,0.0635941,0.00889877,6.66458,0.190861,0.142069,870000,2322
-2.29414,-1.5401,-1.30566,-0.207339,-1.28166,-0.870309,0.022711,0.0622222,0.000139708,6.74346,0.187229,0.139594,871000,2325
-2.24314,-1.5187,-1.28923,-0.227156,-1.26074,-0.970419,0.0232359,0.0599863,0.0015127,6.68269,0.189007,0.139436,872000,2328
-2.09193,-1.39779,-1.18598,-0.26718,-1.51956,-0.955481,0.016544,0.0595851,0.00399731,6.72998,0.185444,0.140473,873000,2331
-2.23318,-1.52542,-1.30681,-0.199752,-1.23013,-0.930434,0.0119088,0.0741683,0.00229575,6.58344,0.186993,0.140642,874000,2334
-2.18804,-1.52182,-1.35845,-0.251667,-1.14808,-0.998717,0.0151178,0.0691662,0.00398564,6.70383,0.18536,0.140093,875000,2337
-2.19445,-1.52959,-1.36151,-0.165621,-1.18072,-0.947986,0.0178446,0.0679195,0.00233587,6.63031,0.187497,0.140929,876000,2340
-2.17159,-1.69349,-1.49301,-0.0576148,-0.959382,-0.890389,0.0125043,0.0552381,0.00107438,6.66426,0.185095,0.140578,877000,2343
-2.30029,-1.7828,-1.62802,-0.00148814,-0.750392,-0.85987,0.00867905,0.0678433,0.003252,6.68112,0.185069,0.138556,878000,2346
-2.27164,-1.50926,-1.28741,-0.364123,-1.14437,-0.947349,0.0256619,0.0593582,0.000166284,6.61057,0.186687,0.140097,879000,2348
-2.25116,-1.60859,-1.41385,-0.0545076,-1.13535,-0.862429,0.0118635,0.0711149,0.00205109,6.65504,0.185526,0.142902,880000,2351
-2.3063,-1.67975,-1.48436,-0.113464,-0.923515,-0.894519,0.00987354,0.0771514,0.00154461,6.73689,0.183891,0.144248,881000,2354
-2.18797,-1.58661,-1.38302,-0.146778,-1.16717,-0.910855,0.0129822,0.0707085,0.00217714,6.6314,0.186495,0.142433,882000,2357
-2.11652,-1.50575,-1.30649,-0.216857,-1.27896,-0.988441,0.0133194,0.0726909,0.00273618,6.71099,0.186849,0.143641,883000,2360
-2.18711,-1.39823,-1.23615,-0.227922,-1.51054,-1.03759,0.00826113,0.0857945,0.00164014,6.54588,0.185494,0.139006,884000,2363
-2.17179,-1.29302,-1.12375,-0.360325,-1.63742,-1.02237,0.0170762,0.0686267,0.0030988,6.61408,0.187887,0.139054,885000,2366
-2.12524,-1.23959,-1.04884,-0.333538,-1.80491,-1.03617,0.0181144,0.0658367,0.000422489,6.7287,0.187589,0.141454,886000,2369
-2.23171,-1.46247,-1.24898,-0.183109,-1.38283,-0.975955,0.0112258,0.0774032,0.00341928,6.7069,0.185779,0.142404,887000,2372
-2.121,-1.37712,-1.16705,-0.286292,-1.55953,-0.997338,0.024331,0.0587779,0.00111481,6.59323,0.185291,0.142419,888000,2375
-2.19611,-1.38409,-1.1694,-0.353968,-1.47159,-1.03903,0.0236718,0.0652107,0.00280236,6.63823,0.18668,0.14213,889000,2377
-2.15454,-1.455,-1.25649,-0.258008,-1.36172,-1.02596,0.00494852,0.0791073,0.000989041,6.67485,0.183571,0.140388,890000,2380
-2.07531,-1.28092,-1.05817,-0.372917,-1.66388,-1.11047,0.0209973,0.0630765,0.000381986,6.58708,0.186464,0.140733,891000,2383
-1.96116,-1.14652,-0.962717,-0.506073,-1.89243,-1.11389,0.0190459,0.0706451,0.0011542,6.64543,0.185586,0.140047,892000,2385
-2.02889,-1.2822,-1.02877,-0.379397,-1.72736,-1.06818,0.0221343,0.0658263,0.00212505,6.70093,0.18734,0.141585,893000,2388
-2.24594,-1.41302,-1.19834,-0.31985,-1.38192,-1.02779,0.0246309,0.0631726,0.00101567,6.66197,0.183662,0.140772,894000,2392
-2.27693,-1.34611,-1.1607,-0.288152,-1.56478,-1.05907,0.0281335,0.0613579,0.00335707,6.72176,0.184741,0.14371,895000,2394
-1.99097,-1.19885,-0.990426,-0.376248,-1.94075,-1.0165,0.0213041,0.0670712,0.00182062,6.69365,0.18753,0.13867,896000,2398
-1.89142,-1.21375,-0.973566,-0.513127,-1.78789,-1.0848,0.0267255,0.0566372,0.0022359,6.6269,0.187469,0.14211,897000,2400
-2.20657,-1.28638,-1.07516,-0.375241,-1.70398,-1.04214,0.0231425,0.0672512,0.000760015,6.7213,0.187247,0.139463,898000,2403
-2.08448,-1.31897,-1.12912,-0.199898,-1.73554,-1.03298,0.0193633,0.0737965,0.00479624,6.66636,0.189761,0.140941,899000,2407
-2.14138,-1.41347,-1.19541,-0.326536,-1.43379,-1.05231,0.0195944,0.0645896,0.00389277,6.64322,0.187742,0.13912,900000,2410
-2.15973,-1.23523,-1.02985,-0.469295,-1.70048,-1.12376,0.0216989,0.070927,0.00131229,6.72226,0.186386,0.140329,901000,2413
-2.07858,-1.31004,-1.09231,-0.413986,-1.64404,-1.03344,0.0192268,0.0709534,0.00627351,6.62138,0.18665,0.142579,902000,2416
-2.13635,-1.38586,-1.16541,-0.274431,-1.54742,-0.999564,0.016761,0.0688272,0.00201032,6.56881,0.187525,0.141599,903000,2419
-2.1823,-1.38017,-1.19835,-0.305391,-1.46812,-1.0628,0.0156949,0.0760715,0.00130589,6.74313,0.185418,0.141853,904000,2421
-2.07246,-1.30403,-1.0803,-0.388377,-1.67048,-1.03987,0.0249059,0.0690381,0.00202964,6.6714,0.18675,0.140615,905000,2424
-2.07109,-1.38,-1.16473,-0.276591,-1.5598,-0.939945,0.0141074,0.0725308,2.20935e-05,6.71087,0.186101,0.140299,906000,2427
-2.14255,-1.33212,-1.13876,-0.316939,-1.65365,-1.06748,0.016861,0.0761997,0.00160136,6.70924,0.185973,0.139429,907000,2430
-2.20074,-1.52998,-1.31381,-0.289632,-1.13981,-0.942757,0.016808,0.0689907,0.000769061,6.58767,0.187544,0.143223,908000,2432
-2.36204,-1.81887,-1.59598,-0.016171,-0.657015,-0.863698,0.000948713,0.0749041,0.000730583,6.5917,0.187799,0.139068,909000,2434
-2.2846,-1.60972,-1.40527,-0.183583,-1.07971,-0.912961,0.0258838,0.0510058,0.000191395,6.68641,0.188998,0.138935,910000,2436
-2.10318,-1.51867,-1.34364,-0.274347,-1.17615,-0.940589,0.011853,0.0659884,0.00286735,6.63551,0.184994,0.140464,911000,2439
-2.03978,-1.36751,-1.17194,-0.24228,-1.60361,-0.985138,0.0130304,0.0722118,0.00336574,6.64533,0.186187,0.140985,912000,2442
-2.06739,-1.34941,-1.14736,-0.38074,-1.5236,-1.02208,0.0228848,0.0579684,0.00183244,6.58184,0.186,0.138634,913000,2444
-2.13686,-1.35723,-1.18883,-0.321425,-1.49273,-1.01801,0.0216221,0.0584797,0.000338605,6.70099,0.185179,0.142503,914000,2446
-2.00403,-1.23813,-1.01246,-0.437773,-1.83137,-1.00459,0.0255014,0.0614302,0.00393448,6.66514,0.188392,0.138446,915000,2449
-1.96321,-1.15449,-0.933506,-0.383355,-2.0576,-1.07083,0.0130685,0.0667457,0.00156478,6.65628,0.185106,0.138301,916000,2451
-1.89512,-1.06404,-0.849053,-0.490512,-2.24883,-1.09166,0.0266815,0.0667383,0.00110263,6.71667,0.188025,0.138031,917000,2453
-1.98608,-1.15285,-0.954614,-0.460979,-1.97764,-1.14205,0.0142625,0.0715562,0.000534082,6.7172,0.18543,0.137415,918000,2455
-2.00173,-1.10234,-0.890973,-0.520155,-2.00319,-1.10134,0.0183757,0.0841545,0.000900136,6.57196,0.186236,0.142703,919000,2457
-2.137,-1.29411,-1.07913,-0.425152,-1.65991,-1.05466,0.0273036,0.0589407,0.00750161,6.68286,0.186011,0.141391,920000,2460
-1.96094,-1.15929,-0.956632,-0.537119,-1.84458,-1.17531,0.0200393,0.0654398,0.00166073,6.67748,0.184357,0.140767,921000,2462
-1.96557,-1.27029,-1.07064,-0.42226,-1.67834,-1.10365,0.0167462,0.0704828,0.00915159,6.62478,0.187045,0.140255,922000,2466
-1.93687,-1.17166,-0.952699,-0.514386,-1.84229,-1.09736,0.0166058,0.0702021,0.00104248,6.62081,0.188944,0.140336,923000,2469
-1.97845,-1.24191,-1.04969,-0.371935,-1.7549,-1.06743,0.0209169,0.0636582,0.0101032,6.64941,0.188895,0.14177,924000,2471
-2.12562,-1.34214,-1.11491,-0.310714,-1.6542,-0.986407,0.0191307,0.0721993,0.00214625,6.70592,0.189227,0.141423,925000,2473
-2.10278,-1.35378,-1.16674,-0.385434,-1.49051,-1.08034,0.0200929,0.0733872,0.00903238,6.69589,0.185286,0.141093,926000,2476
-2.11406,-1.27622,-1.08088,-0.362936,-1.68593,-1.08645,0.0230856,0.0677275,0.00139947,6.66134,0.185564,0.13947,927000,2479
-1.99321,-1.16276,-0.990675,-0.434803,-1.89784,-1.03321,0.0203512,0.0775014,0.000748073,6.59759,0.185782,0.142905,928000,2481
-2.00019,-1.13006,-0.947623,-0.494613,-1.97622,-1.13061,0.0267298,0.0579206,0.00157368,6.70901,0.188795,0.139154,929000,2483
-2.17171,-1.46854,-1.26964,-0.172157,-1.41156,-0.908402,0.010823,0.0755795,0.00261133,6.71894,0.188614,0.141458,930000,2486
-2.02952,-1.32803,-1.14042,-0.351006,-1.60504,-0.947615,0.0158717,0.0632856,0.00328725,6.60404,0.18473,0.140366,931000,2488
-2.0406,-1.38079,-1.15332,-0.275534,-1.6025,-0.943245,0.0194085,0.060448,0.00113055,6.55561,0.185445,0.140669,932000,2491
-2.1765,-1.43402,-1.23713,-0.283016,-1.41987,-0.930993,0.0211448,0.0639506,0.0110119,6.69352,0.184901,0.141735,933000,2493
-2.07191,-1.29884,-1.10321,-0.357537,-1.64223,-1.00605,0.0206611,0.0692895,0.00621159,6.7587,0.188674,0.143347,934000,2497
-2.23151,-1.4712,-1.27847,-0.240224,-1.37859,-0.91872,0.0196794,0.0676082,0.00384639,6.65159,0.184775,0.14019,935000,2499
-2.268,-1.50902,-1.29978,-0.176019,-1.30906,-0.937928,0.0224551,0.0639568,0.0010791,6.73715,0.186975,0.141097,936000,2501
-2.25014,-1.59927,-1.38485,-0.166714,-1.1412,-0.915076,0.0140343,0.0715096,0.00148974,6.65829,0.188011,0.137508,937000,2503
-2.21585,-1.47181,-1.26417,-0.240604,-1.31094,-0.981312,0.0211836,0.0656656,0.00144408,6.60791,0.182974,0.141701,938000,2506
-2.08834,-1.28665,-1.06975,-0.358411,-1.76234,-1.02165,0.016448,0.0640976,0.00650429,6.57157,0.185974,0.138569,939000,2508
-2.16072,-1.20115,-0.988524,-0.481971,-1.80964,-1.09063,0.0268507,0.063376,0.00474692,6.65161,0.186141,0.141339,940000,2510
-2.07976,-1.36639,-1.1815,-0.301877,-1.54136,-0.9524,0.0165271,0.0709286,0.00226356,6.69373,0.186362,0.139307,941000,2512
-2.24174,-1.46079,-1.27163,-0.275746,-1.3683,-0.917219,0.0187649,0.074341,0.00127415,6.57803,0.183621,0.140456,942000,2515
-2.01384,-1.34814,-1.12665,-0.302842,-1.66585,-1.06007,0.0103175,0.0737943,0.00291512,6.68543,0.187843,0.139113,943000,2517
-2.11241,-1.37268,-1.19853,-0.245212,-1.60408,-0.967669,0.0114135,0.0729899,0.000621426,6.6544,0.184892,0.138383,944000,2520
-1.99017,-1.22221,-0.991402,-0.403131,-1.87366,-1.07857,0.016257,0.0767605,0.00168215,6.85713,0.184629,0.14092,945000,2524
-1.99241,-1.34649,-1.13587,-0.34325,-1.54658,-1.08505,0.0226668,0.0538019,0.0017254,6.56617,0.187171,0.140667,946000,2527
-2.08857,-1.35429,-1.14097,-0.330089,-1.58531,-1.03614,0.0126133,0.0775799,0.000382141,6.66137,0.183961,0.139553,947000,2530
-2.20593,-1.58957,-1.40869,-0.206023,-1.00156,-0.995746,0.0126268,0.0692282,0.00336056,6.62683,0.183522,0.140827,948000,2534
-2.29481,-1.46742,-1.26937,-0.335249,-1.29552,-0.98407,0.0265565,0.0624044,0.00796308,6.64076,0.185349,0.139982,949000,2536
-1.97524,-1.23595,-1.02332,-0.351802,-1.85408,-1.0842,0.0197046,0.0635494,0.00219344,6.68671,0.186049,0.140915,950000,2539
-2.13314,-1.39398,-1.14623,-0.330515,-1.53649,-1.02802,0.0185722,0.0748112,0.00596902,6.64128,0.185579,0.141006,951000,2542
-2.03314,-1.28744,-1.07052,-0.375108,-1.70114,-1.01782,0.0120753,0.0779328,0.00199197,6.70308,0.189241,0.138249,952000,2545
-2.13305,-1.45394,-1.24817,-0.146885,-1.51642,-0.932951,0.00711733,0.0762738,0.000758373,6.66403,0.182751,0.137836,953000,2548
-2.02509,-1.40992,-1.20873,-0.200457,-1.58177,-0.973051,0.0134682,0.0683983,0.00135504,6.71558,0.184147,0.139994,954000,2551
-2.12374,-1.40941,-1.20915,-0.193546,-1.52832,-0.962385,0.0118334,0.075288,0.000154242,6.65062,0.185517,0.139608,955000,2554
-2.22367,-1.38502,-1.16811,-0.257934,-1.58861,-0.997941,0.027179,0.0649145,0.000113303,6.66063,0.184374,0.140433,956000,2557
-2.16127,-1.43471,-1.25873,-0.183788,-1.43754,-1.05331,0.0193562,0.0712653,0.00474685,6.64939,0.187186,0.139879,957000,2560
-2.28884,-1.36302,-1.15555,-0.401964,-1.51447,-1.04,0.0157552,0.0794715,0.00164141,6.72758,0.187797,0.140882,958000,2564
-2.12782,-1.36026,-1.17579,-0.289347,-1.57944,-1.06563,0.0193456,0.0639208,0.00146083,6.75087,0.185585,0.138728,959000,2566
-2.21026,-1.36332,-1.14639,-0.311096,-1.57687,-1.08391,0.0136848,0.0761934,0.000713846,6.74048,0.184058,0.140704,960000,2569
-2.08074,-1.42763,-1.2353,-0.216093,-1.484,-1.01631,0.0127757,0.0740078,0.00365014,6.65522,0.187171,0.140008,961000,2571
-2.32396,-1.52034,-1.35783,-0.181444,-1.20381,-0.96843,0.0133492,0.0785815,0.0011631,6.66571,0.184787,0.140734,962000,2574
-2.18911,-1.40844,-1.23048,-0.271819,-1.46713,-0.969652,0.0213864,0.0672447,0.000203743,6.57913,0.184948,0.138252,963000,2577
-2.16092,-1.33289,-1.13603,-0.272314,-1.63892,-1.00448,0.0222061,0.0673491,0.00365398,6.738,0.185316,0.139275,964000,2580
-2.1222,-1.42827,-1.26081,-0.257821,-1.40698,-0.94238,0.0194842,0.0577571,0.00135763,6.65578,0.185809,0.140508,965000,2583
-2.39659,-1.74084,-1.51551,-0.156007,-0.809878,-0.917285,0.0110896,0.0670484,0.00135569,6.74188,0.186281,0.139342,966000,2586
-2.26012,-1.56773,-1.34462,-0.169079,-1.15975,-0.922036,0.0102561,0.0722626,0.00202461,6.65156,0.189538,0.140809,967000,2588
-2.26404,-1.65954,-1.45118,-0.1832,-0.927276,-0.936934,0.0155374,0.065709,0.0122704,6.67995,0.185164,0.140591,968000,2592
-2.27227,-1.61192,-1.40999,-0.179393,-1.05073,-0.942881,0.0203452,0.0558467,0.00318624,6.74593,0.18601,0.140162,969000,2595
-2.17097,-1.48911,-1.29311,-0.26279,-1.22372,-1.04999,0.0165406,0.0645382,0.00472041,6.7254,0.187114,0.141749,970000,2598
-2.18045,-1.44828,-1.22148,-0.261605,-1.41391,-1.05642,0.0131238,0.0725041,0.00467684,6.58121,0.187237,0.138521,971000,2601
-2.16037,-1.51046,-1.31873,-0.245812,-1.23113,-0.92651,0.0190668,0.0629742,0.00278324,6.67299,0.189788,0.143469,972000,2603
-2.02802,-1.38129,-1.16214,-0.360434,-1.47251,-1.03826,0.0086977,0.0744397,0.00161931,6.67943,0.186178,0.141662,973000,2607
-2.10748,-1.44153,-1.21505,-0.283232,-1.39289,-1.00045,0.0156462,0.0670745,0.00135053,6.57159,0.182771,0.140228,974000,2610
-2.4577,-1.63341,-1.43149,-0.150904,-0.974919,-0.927928,0.0253288,0.0613228,0.000320184,6.79315,0.186587,0.140851,975000,2613
-2.32465,-1.67775,-1.46683,-0.0917206,-0.913598,-0.954558,0.0184416,0.0581346,0.00377626,6.67167,0.187344,0.13987,976000,2615
-2.36784,-1.86982,-1.68027,-0.0397294,-0.495666,-0.84741,0.00883359,0.0691423,0.00670331,6.81905,0.186587,0.140224,977000,2618
-2.51009,-1.93966,-1.69608,0.0785181,-0.488851,-0.84683,0.0135082,0.0646416,0.00345643,6.67293,0.185096,0.138511,978000,2621
-2.55399,-1.9589,-1.75441,0.0406915,-0.334213,-0.817523,0.0125006,0.0685616,0.000265929,6.66754,0.186573,0.140467,979000,2624
-2.58314,-2.02344,-1.80698,0.0470531,-0.174736,-0.781649,0.0118085,0.0621272,0.00151603,6.64311,0.186804,0.139809,980000,2628
-2.49388,-1.95134,-1.78866,0.140275,-0.485349,-0.803675,0.0135015,0.0671305,0.00545242,6.65952,0.184736,0.137981,981000,2631
-2.44219,-1.91201,-1.68195,0.0724303,-0.526234,-0.840615,0.00357532,0.0721849,0.00486485,6.75484,0.186334,0.139094,982000,2634
-2.39803,-1.88653,-1.69487,0.0497237,-0.517558,-0.841715,0.0167562,0.055991,0.00112952,6.56648,0.185557,0.140075,983000,2638
-2.65301,-2.06104,-1.85327,0.0746395,-0.187392,-0.730446,0.0208599,0.0594453,0.00648087,6.70966,0.183602,0.140336,984000,2641
-2.47596,-1.94851,-1.73979,0.0751835,-0.415218,-0.856742,0.00566934,0.0732517,0.00119322,6.54375,0.183973,0.140517,985000,2643
-2.25917,-1.68873,-1.48513,-0.178697,-0.894596,-0.966922,0.0149172,0.0620317,0.00364036,6.62024,0.184936,0.138061,986000,2645
-2.19066,-1.48265,-1.28859,-0.234406,-1.37224,-0.964555,0.0134291,0.0742327,0.00144891,6.62584,0.185106,0.140298,987000,2648
-2.11909,-1.43199,-1.1991,-0.2535,-1.50226,-0.969518,0.0105459,0.0748413,0.00298161,6.69932,0.18545,0.139013,988000,2651
-2.26176,-1.58403,-1.42644,-0.117256,-1.12641,-0.936113,0.0165488,0.0691413,0.00110277,6.68018,0.184353,0.141093,989000,2654
-2.40952,-1.61641,-1.45656,-0.179509,-1.0059,-0.962847,0.0217967,0.0674011,0.00440405,6.47858,0.183243,0.139827,990000,2656
-2.20984,-1.5554,-1.37021,-0.219302,-1.16415,-0.956013,0.01863,0.0636097,0.0126102,6.53267,0.184207,0.14011,991000,2658
-2.19221,-1.34495,-1.14598,-0.304714,-1.58026,-1.01517,0.0178403,0.0800992,0.001961,6.67345,0.183468,0.143001,992000,2661
-2.28313,-1.5167,-1.29585,-0.178117,-1.33245,-1.04539,0.0130323,0.0762391,0.00969392,6.72842,0.183977,0.138311,993000,2664
-2.21003,-1.60702,-1.40451,-0.248227,-1.02472,-1.02755,0.015037,0.0570423,0.000790996,6.7475,0.185098,0.137577,994000,2668
-2.26212,-1.64567,-1.40693,-0.137142,-1.05506,-0.916562,0.00917258,0.0771823,0.00112956,6.65857,0.188623,0.139391,995000,2671
-2.33631,-1.79954,-1.63202,0.057368,-0.697433,-0.822527,0.0096784,0.0664673,0.000571188,6.70266,0.184934,0.141059,996000,2674
-2.26535,-1.56687,-1.36523,-0.0869573,-1.2346,-0.911259,0.00920757,0.0709406,0.00427761,6.80637,0.185176,0.139358,997000,2676
-2.38641,-1.79117,-1.57173,-0.0404449,-0.774483,-0.944051,0.00442971,0.0846736,0.00722346,6.72935,0.188303,0.140929,998000,2679
-2.42383,-1.72929,-1.52897,-0.0787842,-0.876373,-0.870874,0.0115981,0.074507,0.00154658,6.67074,0.185449,0.138745,999000,2682
-2.29124,-1.68367,-1.50419,-0.0752279,-0.977539,-0.841298,0.0103351,0.0730321,0.00251675,6.63289,0.184554,0.140793,1000000,2684
-2.49184,-1.79087,-1.63283,0.0256874,-0.711389,-0.854868,0.00437617,0.0814456,0.000822912,6.58198,0.18436,0.139935,1001000,2686
-2.24203,-1.59941,-1.40468,-0.1051,-1.18447,-0.986859,0.01281,0.0706873,0.00387109,6.64805,0.186045,0.137998,1002000,2689
-2.21449,-1.54505,-1.3411,-0.245981,-1.14337,-0.96189,0.0118968,0.0746615,0.0111052,6.69685,0.184081,0.139617,1003000,2692
-2.22455,-1.36653,-1.18011,-0.322691,-1.52756,-0.991374,0.0226913,0.0684064,0.00671229,6.72983,0.184302,0.143121,1004000,2694
-2.19813,-1.46299,-1.21601,-0.261405,-1.3796,-0.922234,0.0226612,0.0615184,0.00031839,6.64904,0.183379,0.141716,1005000,2697
-2.02166,-1.45214,-1.26418,-0.28606,-1.35781,-0.990326,0.0185145,0.0604006,0.00387537,6.61256,0.185318,0.140938,1006000,2700
-2.06229,-1.43284,-1.23004,-0.222317,-1.46387,-1.0113,0.00556669,0.0791666,0.00162312,6.69772,0.18548,0.141728,1007000,2702
-2.06,-1.45076,-1.24641,-0.249567,-1.43892,-0.957841,0.0175719,0.0589169,0.00156048,6.70536,0.183213,0.139606,1008000,2705
-2.32301,-1.65305,-1.49881,-0.186169,-0.869073,-0.87533,0.0222014,0.0540229,0.0121611,6.64944,0.185854,0.139929,1009000,2707
-2.28332,-1.64124,-1.45585,-0.174152,-0.946363,-0.853923,0.0152521,0.0689161,0.000485384,6.64681,0.183605,0.142345,1010000,2710
-2.13352,-1.4189,-1.19486,-0.296532,-1.48183,-0.94274,0.0223673,0.0566177,0.00263447,6.71503,0.184336,0.14012,1011000,2712
-2.15458,-1.45656,-1.24299,-0.176364,-1.46004,-0.95089,0.00909658,0.0739996,0.00168828,6.7218,0.186059,0.138686,1012000,2715
-2.30724,-1.64255,-1.43459,-0.119407,-1.01819,-0.960103,0.00764727,0.0766569,0.00118369,6.65818,0.187599,0.140597,1013000,2719
-2.22424,-1.62488,-1.42772,-0.128708,-1.09818,-0.868499,0.00931633,0.0776799,0.00243573,6.58823,0.184635,0.14134,1014000,2722
-2.1419,-1.54431,-1.32426,-0.206873,-1.19742,-0.948751,0.00397621,0.077049,0.00419249,6.67772,0.185444,0.141747,1015000,2724
-2.34524,-1.5207,-1.32429,-0.265258,-1.18031,-0.979428,0.0206699,0.0701172,0.00188816,6.78877,0.187038,0.142158,1016000,2726
-2.20475,-1.45646,-1.31975,-0.296417,-1.27766,-0.939435,0.0224255,0.0670669,0.00493848,6.78758,0.184389,0.141294,1017000,2730
-2.2778,-1.43485,-1.23242,-0.298714,-1.36331,-1.0121,0.0228746,0.0629176,0.00196292,6.74265,0.18142,0.140566,1018000,2733
-2.13062,-1.49248,-1.30541,-0.242821,-1.22621,-1.01364,0.0195746,0.06019,0.00298188,6.62071,0.184803,0.141352,1019000,2735
-2.26652,-1.51898,-1.29955,-0.164186,-1.27463,-0.972446,0.0267893,0.0561453,0.000698724,6.69935,0.184876,0.140126,1020000,2739
-2.2353,-1.37446,-1.17575,-0.337819,-1.43512,-1.00516,0.0162423,0.0739443,0.00109592,6.66814,0.187368,0.140273,1021000,2743
-2.25995,-1.71495,-1.49649,-0.100209,-0.903565,-0.92507,0.0108869,0.0631928,0.00234326,6.75885,0.185152,0.138605,1022000,2746
-2.35735,-1.73476,-1.52213,-0.10341,-0.788584,-0.894541,0.00999271,0.071022,9.87066e-05,6.62792,0.183576,0.141274,1023000,2748
-2.45502,-1.87132,-1.71582,-0.00923488,-0.522994,-0.85496,0.0069598,0.0761907,0.00682696,6.71934,0.186885,0.139641,1024000,2750
-2.36522,-1.68965,-1.47271,-0.0769326,-0.925054,-0.958465,0.0152553,0.0665768,0.00494581,6.73565,0.185444,0.139809,1025000,2754
-2.33357,-1.69327,-1.46722,-0.0273001,-1.05046,-0.867115,0.015863,0.0734656,0.00306437,6.68441,0.184438,0.13873,1026000,2757
-2.39296,-1.68604,-1.45628,-0.100564,-0.980072,-0.882945,0.0160117,0.0677405,0.000276048,6.66122,0.184991,0.137985,1027000,2760
-2.31295,-1.73787,-1.54319,-0.0551871,-0.893077,-0.855531,0.00664326,0.0703657,0.00587779,6.76608,0.186643,0.139056,1028000,2764
-2.35189,-1.60129,-1.4347,-0.188501,-1.04712,-0.94348,0.014674,0.0705422,0.00284876,6.58219,0.190128,0.137373,1029000,2767
-2.15644,-1.37162,-1.1647,-0.248734,-1.53376,-1.01509,0.0142956,0.073361,0.000330224,6.7447,0.184301,0.141609,1030000,2769
