BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.83243,-2.14245,-1.97123,0.208657,-0.591795,-1.05065,0.0304576,0.0589097,0.0875554,6.6311,0.205514,0.139126,62300,34
-2.89605,-2.1439,-1.94925,0.213639,-0.599328,-1.06547,0.0268109,0.0677643,0.0744076,6.60098,0.20521,0.138024,62400,34
-2.87214,-2.22447,-1.98572,0.324613,-0.50509,-1.03065,0.0262463,0.0579283,0.0772383,6.59393,0.202781,0.139004,62500,34
-2.83422,-2.20194,-2.00821,0.296748,-0.546291,-1.0214,0.0263045,0.0625754,0.0874678,6.68332,0.202336,0.140723,62600,34
-2.99461,-2.19741,-2.02798,0.323356,-0.526125,-1.02334,0.0267784,0.0747773,0.0780546,6.71753,0.201799,0.142406,62700,34
-2.88327,-2.22344,-2.01211,0.361495,-0.554344,-1.00191,0.0208288,0.0754414,0.0862456,6.64448,0.20441,0.140127,62800,34
-2.89295,-2.20654,-2.00354,0.349734,-0.52745,-1.0208,0.0258645,0.0687044,0.0756122,6.66578,0.206844,0.140683,62900,34
-2.84864,-2.21322,-2.04236,0.30426,-0.473331,-0.991271,0.0264695,0.0586284,0.0813673,6.6623,0.202577,0.140579,63000,34
-2.85797,-2.20491,-2.06227,0.258126,-0.457888,-1.00319,0.0298709,0.0545239,0.0845811,6.66044,0.205138,0.139645,63100,35
-2.90898,-2.25314,-2.11451,0.335314,-0.417525,-0.998578,0.0252165,0.0711385,0.10098,6.63429,0.205587,0.141282,63200,35
-2.96582,-2.31811,-2.09578,0.339382,-0.325772,-0.972967,0.0293162,0.0702197,0.078882,6.60064,0.204001,0.13905,63300,35
-2.88227,-2.25213,-2.02744,0.422667,-0.531677,-0.934505,0.0272718,0.0652824,0.0725496,6.60919,0.207069,0.140765,63400,35
-2.96857,-2.20541,-2.02218,0.361438,-0.560753,-0.997738,0.0185288,0.0860787,0.075767,6.70914,0.204348,0.14177,63500,35
-3.01471,-2.16674,-1.94786,0.283489,-0.593071,-1.08896,0.0332044,0.0658612,0.0867994,6.64592,0.20611,0.141516,63600,35
-2.93232,-2.18716,-1.96394,0.239721,-0.561922,-1.07306,0.0273267,0.0660202,0.0860686,6.6533,0.203495,0.141401,63700,35
-2.88287,-2.17299,-1.97606,0.292938,-0.668104,-0.994911,0.0376029,0.058842,0.094064,6.59949,0.204224,0.141502,63800,35
-2.93321,-2.13959,-1.95479,0.223195,-0.698258,-1.02442,0.0266029,0.0762997,0.110747,6.58018,0.206083,0.140341,63900,35
-2.84835,-2.00781,-1.86344,0.0991758,-0.760564,-1.10008,0.0315498,0.0693467,0.0793842,6.63341,0.20598,0.141162,64000,35
-2.84633,-2.015,-1.85708,0.177257,-0.851602,-1.09247,0.0324715,0.0655572,0.0914798,6.67536,0.206624,0.139043,64100,35
-2.75286,-2.05864,-1.89975,0.220746,-0.804072,-1.08431,0.0280773,0.0620221,0.0801235,6.72054,0.205815,0.141079,64200,35
-2.77593,-2.05218,-1.91666,0.190424,-0.717016,-1.08875,0.0277605,0.0670505,0.0814957,6.63888,0.203814,0.140612,64300,35
-2.84398,-2.12177,-1.95112,0.230812,-0.620865,-1.04074,0.0273191,0.0664339,0.0682605,6.72213,0.206246,0.140403,64400,35
-2.85022,-2.10062,-1.90041,0.288461,-0.802604,-1.02409,0.0288059,0.0700207,0.0760329,6.74868,0.203505,0.139709,64500,35
-2.84697,-2.02095,-1.86852,0.115568,-0.810329,-1.06648,0.0311292,0.0636925,0.0897343,6.71924,0.208575,0.141615,64600,36
-2.84424,-2.04679,-1.84704,0.209797,-0.842588,-1.0839,0.0348728,0.0626538,0.105166,6.63468,0.206309,0.14077,64700,36
-2.76386,-2.04847,-1.89332,0.290639,-0.86244,-1.01985,0.0339611,0.0555891,0.0830887,6.70346,0.205918,0.141585,64800,36
-2.76857,-2.0199,-1.85709,0.246688,-0.900095,-1.02798,0.0332495,0.0644708,0.0840088,6.7882,0.207691,0.140868,64900,36
-2.71412,-2.00694,-1.8456,0.112649,-0.833676,-1.11529,0.0265202,0.0647249,0.100452,6.75297,0.204552,0.142825,65000,36
-2.8056,-2.04706,-1.87649,0.14096,-0.779527,-1.03475,0.032719,0.0603174,0.092426,6.652,0.207104,0.141269,65100,36
-2.72289,-2.04586,-1.85776,0.125295,-0.801927,-1.07244,0.0329425,0.0548245,0.10294,6.63043,0.207588,0.140171,65200,36
-2.64611,-1.96312,-1.79414,0.167558,-0.9759,-1.09124,0.0342416,0.0528267,0.088842,6.68326,0.205875,0.142572,65300,36
-2.73221,-1.99443,-1.84714,0.188869,-0.93282,-1.06786,0.0270747,0.0756077,0.0848983,6.6111,0.203216,0.142759,65400,36
-2.7253,-1.9489,-1.74727,0.189287,-1.07833,-1.0997,0.0277446,0.0742688,0.0792803,6.7109,0.20385,0.140309,65500,36
-2.70743,-1.96305,-1.74706,0.179403,-1.07734,-1.04217,0.0308866,0.0572967,0.0943196,6.63654,0.206235,0.141967,65600,36
-2.73127,-1.9171,-1.73791,0.102546,-1.02622,-1.15717,0.0292328,0.0691333,0.0779916,6.73472,0.202727,0.142337,65700,36
-2.731,-1.93268,-1.70894,0.0912056,-1.04445,-1.11344,0.0367879,0.0526871,0.083695,6.76964,0.203995,0.143366,65800,36
-2.74097,-1.97452,-1.82629,0.155886,-0.959321,-1.07117,0.0268119,0.0754654,0.0974287,6.76476,0.20273,0.140644,65900,36
-2.86013,-2.11216,-1.91092,0.267625,-0.77104,-1.04039,0.0318438,0.0597424,0.103963,6.57845,0.200505,0.142074,66000,36
-2.75232,-2.18335,-1.98538,0.346785,-0.700069,-0.963075,0.0233994,0.0722575,0.0828857,6.6743,0.204853,0.140675,66100,36
-2.80946,-2.22229,-2.00058,0.340031,-0.592063,-0.998976,0.0281661,0.0566833,0.0783645,6.74178,0.204201,0.140271,66200,37
-2.7818,-2.21694,-1.96206,0.317982,-0.555613,-1.03213,0.0229114,0.0687403,0.079717,6.69135,0.199075,0.141431,66300,37
-2.8569,-2.13688,-1.94828,0.190829,-0.595221,-1.05749,0.0265777,0.0658625,0.0800545,6.62914,0.202632,0.140688,66400,37
-2.69564,-2.04028,-1.86174,0.215311,-0.88083,-1.0664,0.022542,0.0624309,0.0910806,6.64239,0.200274,0.142064,66500,37
-2.73837,-2.00869,-1.83376,0.214169,-0.947032,-1.07161,0.0308198,0.0657437,0.0944258,6.69774,0.20567,0.141591,66600,37
-2.77484,-2.04624,-1.86989,0.199074,-0.76866,-1.08498,0.0152456,0.0684025,0.0851144,6.77101,0.20484,0.142263,66700,37
-2.84121,-2.08938,-1.91427,0.185993,-0.687634,-1.02952,0.0312064,0.0571324,0.0798531,6.69586,0.204298,0.143698,66800,37
-2.73129,-2.10204,-1.93687,0.192914,-0.656067,-1.08746,0.0288598,0.0635523,0.0944706,6.57492,0.202849,0.142942,66900,37
-2.83749,-2.03918,-1.85654,0.166661,-0.799028,-1.09199,0.031863,0.0668149,0.0834647,6.72363,0.201625,0.142089,67000,37
-2.80391,-2.06786,-1.89032,0.172815,-0.722737,-1.07419,0.0294112,0.0611634,0.083,6.62633,0.201583,0.141656,67100,37
-2.84998,-2.1148,-1.95287,0.224303,-0.657983,-1.08554,0.0343933,0.0657953,0.100807,6.6753,0.201807,0.140609,67200,37
-2.80291,-2.15534,-1.99529,0.282329,-0.599938,-1.00035,0.0223167,0.0669109,0.0876996,6.58644,0.204597,0.141381,67300,37
-2.86257,-2.20085,-1.97769,0.320916,-0.575074,-1.01541,0.0244771,0.0708654,0.0734939,6.75822,0.203267,0.139594,67400,37
-2.73968,-2.18255,-1.96351,0.296211,-0.675122,-0.994893,0.0224955,0.0706394,0.097183,6.84647,0.203047,0.141584,67500,37
-2.73175,-2.17384,-1.97946,0.229068,-0.536301,-0.999894,0.0238349,0.0583736,0.0915349,6.61035,0.203995,0.141451,67600,37
-2.83935,-2.11733,-1.91908,0.228389,-0.594735,-1.02875,0.0252361,0.0721902,0.0691175,6.52979,0.201331,0.143256,67700,37
-2.76178,-2.03846,-1.84774,0.221987,-0.862614,-1.0717,0.0282936,0.0611405,0.084529,6.57042,0.204405,0.140822,67800,37
-2.8435,-2.10717,-1.94266,0.266496,-0.716105,-1.08041,0.027976,0.0792071,0.0989014,6.64782,0.200359,0.140692,67900,37
-2.85976,-2.13809,-1.9798,0.299312,-0.654398,-1.01668,0.0213966,0.0662739,0.0922866,6.56101,0.202925,0.141794,68000,37
-2.9061,-2.16151,-1.94514,0.279452,-0.606225,-1.03452,0.0287572,0.0642767,0.0696365,6.64356,0.201795,0.141766,68100,37
-2.80532,-2.16813,-1.9607,0.279183,-0.607881,-1.03627,0.0179212,0.0761758,0.0844908,6.59855,0.202272,0.141174,68200,37
-2.90857,-2.0932,-1.90383,0.0883808,-0.585388,-1.08771,0.0343894,0.064004,0.0914931,6.72502,0.203509,0.140206,68300,37
-2.83194,-2.07431,-1.8658,0.171484,-0.760855,-1.12558,0.0288549,0.0654305,0.0861445,6.68581,0.202225,0.1404,68400,38
-2.72847,-1.97807,-1.77101,0.136061,-1.04405,-1.05732,0.0344264,0.0554439,0.107028,6.65262,0.202872,0.138901,68500,38
-2.63708,-1.9441,-1.7719,0.0323031,-0.941195,-1.09952,0.0278825,0.0670229,0.0971043,6.6273,0.20301,0.140253,68600,38
-2.75722,-2.01774,-1.80865,0.139169,-0.878034,-1.07886,0.0243702,0.0780937,0.0894711,6.71924,0.205453,0.141294,68700,38
-2.69762,-2.02299,-1.85001,0.106933,-0.853184,-1.02433,0.0261256,0.0678525,0.108503,6.73974,0.204758,0.141823,68800,38
-2.74293,-1.97978,-1.781,0.15347,-0.964957,-1.08449,0.0337193,0.0600051,0.0941231,6.64521,0.204694,0.141386,68900,38
-2.74022,-1.92719,-1.75834,0.10644,-1.05084,-1.07758,0.0352882,0.0588268,0.0892083,6.65444,0.204012,0.140438,69000,38
-2.7083,-1.96377,-1.79342,0.141328,-0.957775,-1.1,0.0191538,0.0757046,0.0962847,6.59257,0.203038,0.139055,69100,38
-2.73117,-2.02491,-1.82278,0.16079,-0.876591,-1.0457,0.0250004,0.0663356,0.0914608,6.69281,0.203669,0.143277,69200,38
-2.8008,-2.02501,-1.85203,0.129251,-0.814753,-1.08255,0.0306501,0.0686661,0.0937654,6.73119,0.204471,0.143152,69300,38
-2.71096,-2.07028,-1.87644,0.190063,-0.809432,-1.0435,0.0223601,0.0671646,0.097928,6.68261,0.200682,0.140829,69400,38
-2.72863,-2.02266,-1.81077,0.0587839,-0.81614,-1.07518,0.028425,0.0669863,0.093576,6.73076,0.203288,0.140613,69500,38
-2.77001,-1.99404,-1.80846,0.0355389,-0.805944,-1.04648,0.0337941,0.0562398,0.0680739,6.72453,0.203581,0.141142,69600,38
-2.83847,-2.04327,-1.88392,0.150735,-0.757511,-1.10202,0.0210384,0.0782221,0.0856897,6.61994,0.201935,0.1421,69700,38
-2.79842,-2.07143,-1.86342,0.164042,-0.737967,-1.10182,0.0287531,0.0671968,0.0858795,6.68612,0.203938,0.141011,69800,38
-2.71961,-2.08387,-1.88651,0.155817,-0.64948,-1.01862,0.0218022,0.0637822,0.0648077,6.71285,0.203565,0.142087,69900,38
-2.66276,-2.11675,-1.91698,0.199206,-0.715643,-1.05057,0.0280708,0.0538171,0.0907422,6.73501,0.202647,0.141361,70000,38
-2.80852,-2.09802,-1.9068,0.136414,-0.63371,-1.07703,0.0308609,0.0605467,0.0768047,6.61056,0.203457,0.141794,70100,38
-2.70236,-2.13026,-1.90766,0.218201,-0.704774,-0.989592,0.0234278,0.063559,0.0791223,6.59742,0.202201,0.139498,70200,38
-2.75254,-2.04415,-1.84774,0.105925,-0.804467,-1.08621,0.0252782,0.0657854,0.106856,6.592,0.204096,0.140229,70300,38
-2.74372,-2.05183,-1.88868,0.121949,-0.797263,-1.10626,0.0277224,0.0647751,0.110044,6.72917,0.201368,0.14135,70400,38
-2.7598,-2.02207,-1.84604,0.162114,-0.891365,-1.09227,0.0285055,0.0633419,0.0924174,6.72951,0.203828,0.142743,70500,38
-2.80347,-2.00063,-1.83101,0.0775672,-0.83799,-1.08226,0.0340514,0.067154,0.0959608,6.73006,0.202948,0.141417,70600,38
-2.74437,-1.9569,-1.78028,0.0469153,-0.967351,-1.11074,0.0438284,0.0531992,0.114851,6.75765,0.201969,0.140169,70700,38
-2.75931,-1.97541,-1.78949,0.0994638,-0.921802,-1.07776,0.0347913,0.057179,0.0817252,6.72986,0.201531,0.139553,70800,39
-2.72778,-2.01558,-1.7695,0.178574,-0.893807,-1.13713,0.0257717,0.0704745,0.0853884,6.65486,0.203533,0.141585,70900,39
-2.71695,-2.02448,-1.80924,0.16192,-0.817454,-1.0868,0.0311114,0.0575658,0.0678706,6.55992,0.202588,0.140252,71000,39
-2.67217,-2.02622,-1.81023,0.165515,-0.823657,-1.07349,0.0210265,0.0651542,0.0662749,6.67204,0.202192,0.142512,71100,39
-2.72054,-2.04829,-1.8703,0.156637,-0.803046,-1.08754,0.0302722,0.0658533,0.0933786,6.59878,0.202876,0.140154,71200,39
-2.84643,-2.0143,-1.847,0.10607,-0.808275,-1.1434,0.0338273,0.0650851,0.102468,6.70026,0.202351,0.140392,71300,39
-2.83279,-2.03874,-1.87211,0.099059,-0.72745,-1.13634,0.0384201,0.0495737,0.101007,6.72211,0.20327,0.140645,71400,39
-2.86663,-2.07191,-1.87246,0.147092,-0.743011,-1.13601,0.0414143,0.0549447,0.0909133,6.7199,0.201548,0.141947,71500,39
-2.91871,-2.02976,-1.86412,0.0299408,-0.726055,-1.15717,0.0328871,0.074756,0.0887449,6.62528,0.20277,0.143204,71600,39
-2.86384,-2.07433,-1.92911,0.148595,-0.682799,-1.07898,0.0305367,0.0640843,0.0933598,6.62002,0.202497,0.14212,71700,39
-2.90381,-2.11901,-1.91104,0.187967,-0.642711,-1.08797,0.0298969,0.0732986,0.0873948,6.72514,0.204518,0.141044,71800,39
-2.9824,-2.11446,-1.98299,0.146053,-0.577237,-1.06329,0.0322463,0.0621565,0.0835023,6.72166,0.20443,0.139269,71900,39
-2.85308,-2.2127,-2.00941,0.210472,-0.508161,-1.06082,0.0291888,0.0600423,0.0926637,6.74233,0.200713,0.138935,72000,39
-2.84754,-2.12737,-1.89783,0.176923,-0.718359,-1.05521,0.0409761,0.0442084,0.0933156,6.59729,0.20214,0.139575,72100,39
-2.77903,-2.13417,-1.89003,0.222938,-0.712334,-1.05837,0.031438,0.0529528,0.0883709,6.68907,0.200136,0.138296,72200,39
-2.83954,-2.06611,-1.87798,0.133573,-0.769505,-1.07671,0.0349586,0.0618447,0.0934407,6.67049,0.20229,0.140354,72300,39
-2.83474,-2.09679,-1.89278,0.153399,-0.763306,-1.04965,0.0308515,0.0567049,0.0851473,6.67368,0.203665,0.138389,72400,39
-2.78373,-2.12187,-1.93797,0.246345,-0.726203,-0.98491,0.0288887,0.0693149,0.087538,6.67948,0.204243,0.139045,72500,39
-2.80147,-2.17353,-1.97018,0.19941,-0.527175,-1.0628,0.0289844,0.0505834,0.0920149,6.65712,0.20339,0.13865,72600,39
-2.73842,-2.09877,-1.91046,0.217939,-0.729595,-1.05918,0.0231756,0.0684644,0.0869882,6.5869,0.202867,0.140114,72700,39
-2.85733,-2.13438,-1.90723,0.151276,-0.66651,-1.10325,0.0323546,0.064275,0.092913,6.64863,0.203387,0.137168,72800,39
-2.90082,-2.09259,-1.91452,0.130216,-0.614209,-1.04041,0.0380902,0.0511771,0.0761888,6.56056,0.203106,0.138293,72900,39
-2.79065,-2.16231,-1.96575,0.283654,-0.655221,-1.04551,0.034856,0.059727,0.0964756,6.73588,0.206507,0.141273,73000,40
-2.80402,-2.1641,-1.94541,0.260828,-0.636688,-1.04429,0.0311587,0.0524179,0.0838669,6.68673,0.201469,0.143384,73100,40
-2.80585,-2.09911,-1.8933,0.147741,-0.687144,-1.05287,0.035942,0.0547803,0.0871822,6.62304,0.202916,0.1411,73200,40
-2.96381,-2.07566,-1.91458,0.138623,-0.695978,-1.06757,0.0359399,0.062089,0.0885979,6.69853,0.202519,0.141143,73300,40
-2.87225,-2.12161,-1.91543,0.192631,-0.621066,-1.03192,0.0234059,0.0641417,0.086358,6.5973,0.201629,0.141442,73400,40
-2.84575,-2.11621,-1.89154,0.217188,-0.733987,-1.03948,0.0331293,0.054106,0.0914928,6.68577,0.204617,0.141019,73500,40
-2.8861,-2.13024,-1.93883,0.227553,-0.619621,-1.01794,0.0268132,0.0704628,0.0792853,6.60047,0.204077,0.141881,73600,40
-2.91252,-2.20269,-2.01823,0.197128,-0.503168,-0.984403,0.0340489,0.0524312,0.104768,6.60993,0.204525,0.139749,73700,40
-3.0019,-2.18303,-2.01019,0.224598,-0.495082,-0.987447,0.0280582,0.0699916,0.0824379,6.63818,0.204347,0.139627,73800,40
-2.95177,-2.22837,-2.00676,0.304464,-0.534834,-0.97163,0.0279959,0.0633919,0.0797776,6.69853,0.204056,0.139433,73900,40
-2.95146,-2.20299,-2.00291,0.263592,-0.551011,-0.999577,0.0292783,0.0610165,0.0866362,6.71397,0.204419,0.13979,74000,40
-2.94736,-2.1718,-1.98739,0.178097,-0.457951,-1.04067,0.0387358,0.0458784,0.0831583,6.63073,0.201569,0.138561,74100,40
-2.93663,-2.19788,-2.02742,0.2149,-0.498215,-1.01505,0.0348701,0.0537567,0.093963,6.65672,0.204001,0.140583,74200,40
-2.98321,-2.28833,-2.08279,0.335056,-0.362401,-0.98659,0.0339756,0.0535896,0.0891664,6.59431,0.200459,0.139491,74300,40
-3.0158,-2.27089,-2.06447,0.27208,-0.318806,-1.00272,0.0341907,0.0579269,0.0822069,6.5831,0.203595,0.140603,74400,40
-2.98656,-2.22873,-2.07395,0.248934,-0.366329,-1.04131,0.0356012,0.0677397,0.101203,6.6928,0.205135,0.139355,74500,40
-2.88743,-2.22031,-2.01339,0.255061,-0.433907,-1.0117,0.0278001,0.053832,0.0900076,6.53093,0.204104,0.14175,74600,41
-2.97871,-2.26392,-2.02021,0.24844,-0.392389,-1.02723,0.0324746,0.0630769,0.0912765,6.59122,0.204704,0.1396,74700,41
-3.04782,-2.23973,-2.06027,0.246673,-0.374616,-1.05875,0.0376659,0.0553325,0.078178,6.6771,0.204732,0.14049,74800,41
-3.00646,-2.28044,-2.06053,0.316217,-0.355874,-1.01572,0.0357249,0.0604818,0.0719407,6.74722,0.202716,0.139578,74900,41
-3.01502,-2.27564,-2.1053,0.290452,-0.334476,-0.999728,0.0322331,0.0593466,0.0802349,6.64629,0.20386,0.140387,75000,41
-2.92268,-2.28213,-2.10189,0.295697,-0.331683,-1.0052,0.0327661,0.0491982,0.0983698,6.64244,0.201637,0.13838,75100,41
-3.06816,-2.22029,-2.03103,0.244308,-0.396384,-1.08518,0.0338201,0.0670785,0.0960885,6.6002,0.203109,0.140241,75200,41
-3.04778,-2.23277,-2.07862,0.250424,-0.314566,-1.04363,0.039986,0.0456871,0.0847711,6.66693,0.201108,0.140635,75300,41
-3.05244,-2.32581,-2.12515,0.338269,-0.250382,-1.03488,0.0358895,0.0551945,0.0805371,6.6939,0.200957,0.141053,75400,41
-3.00437,-2.2888,-2.12092,0.288798,-0.272017,-1.03996,0.0340459,0.0608267,0.0882686,6.7183,0.202451,0.140954,75500,41
-3.01032,-2.28675,-2.13114,0.33447,-0.31544,-0.923684,0.0345662,0.0625126,0.0832391,6.68548,0.20229,0.139216,75600,41
-3.06399,-2.33095,-2.11292,0.337873,-0.261821,-0.985488,0.0344631,0.0554325,0.0833111,6.66255,0.203601,0.139626,75700,41
-2.99081,-2.23092,-2.0417,0.207157,-0.356443,-1.00578,0.025921,0.0752452,0.0821016,6.63255,0.205873,0.139477,75800,41
-3.00317,-2.18966,-2.00877,0.259608,-0.525556,-1.00099,0.0313095,0.0633228,0.0855439,6.66946,0.206871,0.139849,75900,41
-2.94837,-2.27386,-2.07345,0.329981,-0.383037,-0.931667,0.0325603,0.056393,0.0798437,6.65427,0.20642,0.140753,76000,41
-2.85572,-2.23412,-2.03865,0.253012,-0.425036,-0.956763,0.0299122,0.0596833,0.0620884,6.72323,0.205157,0.139905,76100,42
-2.9432,-2.27039,-2.08931,0.354457,-0.433572,-0.934578,0.0297737,0.0528481,0.0881342,6.66268,0.201151,0.141882,76200,42
-2.97808,-2.25777,-2.08651,0.299021,-0.405948,-0.986276,0.0261347,0.0660701,0.0932236,6.68685,0.202842,0.139164,76300,42
-2.90301,-2.22538,-2.05509,0.203781,-0.32738,-1.00811,0.0270946,0.0583709,0.0831355,6.68403,0.2013,0.140198,76400,42
-2.88601,-2.23735,-2.04397,0.216236,-0.372651,-1.03065,0.0228035,0.0652879,0.0794418,6.63499,0.200766,0.140017,76500,42
-2.96759,-2.25735,-2.07812,0.262326,-0.394177,-0.981335,0.0353821,0.0505065,0.099135,6.66167,0.205091,0.139719,76600,42
-2.95698,-2.179,-2.01063,0.253044,-0.489601,-1.06259,0.0355934,0.0624665,0.0798085,6.80566,0.199289,0.1404,76700,42
-2.91571,-2.15094,-1.97459,0.187709,-0.567884,-1.01926,0.0369281,0.0624558,0.0759051,6.60674,0.201945,0.14104,76800,42
-2.9686,-2.10642,-1.92188,0.167309,-0.62397,-1.04536,0.0367113,0.061568,0.0861038,6.69309,0.201952,0.14065,76900,42
-2.90226,-2.11546,-1.93204,0.20331,-0.652934,-1.05855,0.0304786,0.0633497,0.0760648,6.65317,0.202965,0.140877,77000,42
-3.01048,-2.15129,-1.96771,0.209502,-0.53314,-1.04826,0.0367846,0.0648845,0.0811804,6.58718,0.203577,0.139539,77100,42
-2.96586,-2.17759,-1.94005,0.212862,-0.505569,-1.07364,0.0327736,0.0558183,0.0600033,6.53262,0.205846,0.138915,77200,42
-2.99984,-2.16108,-1.97278,0.197252,-0.481348,-1.06035,0.0299438,0.0623849,0.0711591,6.67148,0.20435,0.139362,77300,42
-3.00477,-2.23686,-2.02041,0.239447,-0.360982,-1.0668,0.0276377,0.0702204,0.0746881,6.62795,0.202868,0.140702,77400,42
-2.98466,-2.24804,-2.05033,0.274885,-0.348515,-1.03855,0.0328101,0.0553389,0.0759828,6.69113,0.202552,0.142725,77500,42
-2.96263,-2.24988,-2.05913,0.234507,-0.349537,-1.03184,0.0358492,0.0567577,0.0723395,6.72388,0.202615,0.139591,77600,42
-2.93414,-2.29306,-2.13659,0.280487,-0.216963,-1.02582,0.0292732,0.0570372,0.0861847,6.72797,0.199995,0.138832,77700,43
-2.89865,-2.313,-2.12399,0.344648,-0.284209,-0.963622,0.0272021,0.061076,0.0830477,6.55405,0.199265,0.139605,77800,43
-3.04302,-2.35709,-2.14617,0.362978,-0.209318,-1.00827,0.0326669,0.0563016,0.0829557,6.65301,0.198921,0.140099,77900,43
-2.97928,-2.2987,-2.11128,0.277845,-0.254736,-0.997966,0.0304479,0.0616939,0.0845765,6.72195,0.199602,0.14239,78000,43
-3.01397,-2.25618,-2.02437,0.279236,-0.331039,-1.1206,0.0348989,0.0535461,0.0795045,6.64669,0.198495,0.139248,78100,43
-3.02047,-2.23817,-2.0266,0.243991,-0.430591,-1.02261,0.0351276,0.057663,0.0868917,6.65478,0.201934,0.139973,78200,43
-3.02021,-2.2604,-2.04839,0.264736,-0.358974,-1.00404,0.0328545,0.0558359,0.0724663,6.64019,0.203943,0.140066,78300,43
-2.89701,-2.31346,-2.10698,0.351458,-0.322773,-0.978382,0.0228454,0.0637631,0.0842032,6.64901,0.201477,0.139238,78400,43
-2.93601,-2.23485,-2.04115,0.200491,-0.35116,-1.0852,0.0378854,0.0477199,0.0905338,6.63543,0.200958,0.139345,78500,43
-2.89319,-2.21185,-2.06268,0.305988,-0.427948,-1.06635,0.0293003,0.0602239,0.086667,6.58403,0.201574,0.142885,78600,43
-2.89597,-2.19687,-2.02192,0.150989,-0.365649,-1.09267,0.0284444,0.0588862,0.0786982,6.66961,0.203057,0.139566,78700,43
-2.88783,-2.2214,-2.01092,0.182768,-0.364111,-1.0604,0.0365289,0.0501981,0.0781702,6.71762,0.20262,0.138506,78800,43
-2.84916,-2.25438,-2.05416,0.236629,-0.327746,-1.03912,0.0212988,0.0649106,0.0799278,6.66103,0.203285,0.139641,78900,43
-2.96757,-2.21671,-2.03814,0.261979,-0.427876,-1.01185,0.0309345,0.0610973,0.079215,6.7866,0.203942,0.139831,79000,43
-2.87427,-2.25437,-2.06093,0.259765,-0.413821,-1.02245,0.0340165,0.0538228,0.0928202,6.76339,0.203334,0.139093,79100,43
-3.03273,-2.24492,-2.03582,0.291042,-0.38576,-1.01495,0.0300948,0.0678626,0.0704543,6.66941,0.204831,0.140398,79200,43
-3.02004,-2.32315,-2.11681,0.376993,-0.325123,-0.943997,0.0259604,0.0739964,0.0767837,6.59328,0.20235,0.140136,79300,43
-3.03435,-2.34015,-2.15345,0.363055,-0.233446,-0.961943,0.0281921,0.0632905,0.0878555,6.60597,0.201234,0.138428,79400,44
-3.04768,-2.27323,-2.09995,0.271709,-0.302296,-0.975188,0.0353313,0.0633379,0.0818005,6.65164,0.205497,0.14123,79500,44
-2.98431,-2.27364,-2.03718,0.318162,-0.328862,-1.05314,0.0304156,0.0581555,0.0660385,6.56612,0.201243,0.139552,79600,44
-2.98747,-2.24554,-2.05561,0.302603,-0.446414,-1.01865,0.032616,0.0568235,0.094229,6.74759,0.203743,0.139542,79700,44
-2.83733,-2.18658,-1.98904,0.2968,-0.547707,-1.00725,0.026135,0.0606118,0.0722112,6.82119,0.200997,0.141781,79800,44
-2.87799,-2.20043,-1.96837,0.247924,-0.576236,-0.995832,0.035375,0.0581002,0.0740279,6.63962,0.203402,0.139123,79900,44
-2.98142,-2.2176,-1.99804,0.311776,-0.493018,-1.00655,0.0243572,0.070576,0.0772185,6.58917,0.199796,0.138987,80000,44
-2.80288,-2.15384,-1.89704,0.20311,-0.68861,-1.0204,0.0393264,0.0460999,0.0987149,6.77617,0.202464,0.139595,80100,44
-2.87618,-2.11269,-1.8835,0.217854,-0.740395,-1.03602,0.0293273,0.0678069,0.0824301,6.6702,0.202232,0.137419,80200,44
-2.94201,-2.14494,-1.90216,0.239442,-0.678964,-1.05094,0.0320992,0.0630011,0.0805646,6.69511,0.203566,0.138411,80300,44
-2.8678,-2.08743,-1.89082,0.196484,-0.713108,-1.07545,0.031775,0.0640685,0.0812907,6.79457,0.204674,0.14111,80400,44
-2.83793,-2.13902,-1.93813,0.217174,-0.631017,-1.05235,0.0373101,0.0521292,0.0788808,6.59406,0.206011,0.139705,80500,44
-2.78527,-2.15117,-1.93963,0.261138,-0.640613,-1.04914,0.0276232,0.0567463,0.079345,6.68376,0.205477,0.13998,80600,44
-2.83026,-2.17577,-2.00514,0.223731,-0.57143,-1.02349,0.0253226,0.0695512,0.0857404,6.66769,0.204019,0.139247,80700,44
-2.84516,-2.14651,-1.97897,0.238625,-0.585985,-1.04524,0.0290647,0.055938,0.0791944,6.76932,0.206998,0.139141,80800,44
-2.8337,-2.16842,-1.96855,0.268642,-0.599422,-0.99542,0.0271712,0.0604522,0.0773123,6.70388,0.205617,0.13904,80900,44
-2.85284,-2.13287,-1.91622,0.23579,-0.692742,-0.997767,0.0292211,0.0600952,0.0910924,6.6776,0.204069,0.139346,81000,44
