BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.1089,-1.42442,-1.25739,-0.117223,-0.694797,-0.450326,-1.51383,-1.1112,0.0232458,0.0561585,0.0146488,6.66376,0.188986,0.142588,612000,1569
-1.8445,-1.25044,-1.09442,-0.388764,-0.796301,-0.606843,-1.70204,-1.18012,0.0115286,0.0671239,0.00133741,6.75656,0.187732,0.142441,613000,1572
-2.03106,-1.13246,-0.912202,-0.661989,-0.891108,-0.923093,-1.5175,-1.53461,0.0269189,0.0668435,0.00451719,6.76931,0.187819,0.142627,614000,1575
-2.00014,-1.08078,-0.93492,-0.835828,-0.873275,-0.844238,-1.78641,-1.38226,0.0130919,0.0870609,0.00329074,6.67411,0.188356,0.143036,615000,1579
-2.0593,-1.07677,-0.879484,-0.686052,-0.958822,-0.855112,-1.83538,-1.46016,0.0239663,0.0683487,0.00156597,6.74711,0.188588,0.140956,616000,1582
-2.14914,-1.2706,-1.10359,-0.489433,-0.767946,-0.610635,-1.51445,-1.30245,0.0197929,0.0702921,0.00951625,6.67047,0.184525,0.141106,617000,1585
-2.08847,-1.31549,-1.13169,-0.383072,-0.721596,-0.61143,-1.51661,-1.28058,0.0180648,0.0694953,0.00183128,6.60951,0.189068,0.142904,618000,1588
-2.25697,-1.57315,-1.41864,-0.27572,-0.373849,-0.460128,-0.886746,-1.13968,0.0164232,0.0646552,0.00586986,6.54573,0.189449,0.143543,619000,1592
-2.41204,-1.89095,-1.70272,0.065528,-0.0901246,-0.229471,-0.643593,-0.90055,0.0109206,0.0639509,0.00428842,6.62275,0.188083,0.140571,620000,1596
-2.47987,-1.84533,-1.70346,-0.0175316,-0.109977,-0.341151,-0.367852,-1.0233,0.00954774,0.0732962,0.00559107,6.72137,0.190063,0.140564,621000,1599
-2.66623,-1.92337,-1.75898,0.0889419,-0.109448,-0.295522,-0.0231608,-1.1676,0.0161991,0.0673165,0.0067188,6.61878,0.186055,0.140889,622000,1601
-2.5478,-1.86679,-1.71184,0.0619217,-0.129453,-0.205815,-0.396936,-1.02069,0.0157008,0.0657858,0.0017995,6.66563,0.186111,0.144597,623000,1603
-2.55726,-1.82828,-1.63414,0.00196699,-0.108655,-0.327682,-0.506387,-1.02895,0.0106215,0.0737916,0.00390242,6.7038,0.189061,0.143426,624000,1606
-2.65484,-1.95538,-1.76333,-0.0107203,-0.0211767,-0.297492,-0.210117,-1.00309,0.0270959,0.058533,0.0136528,6.67023,0.189773,0.14248,625000,1609
-2.65725,-1.79655,-1.59606,-0.104228,-0.165917,-0.464063,-0.185816,-1.29649,0.0257218,0.0622296,0.000318664,6.71285,0.186614,0.142399,626000,1612
-2.63881,-1.93186,-1.72513,0.181377,-0.13195,-0.160852,-0.337155,-1.04414,0.0187084,0.0720464,0.00126238,6.54609,0.190043,0.142969,627000,1615
-2.6482,-1.85782,-1.6816,-0.0943837,-0.15966,-0.390737,-0.168961,-1.20002,0.0174166,0.071263,0.00179818,6.62914,0.189422,0.141113,628000,1617
-2.50593,-1.82027,-1.62025,-0.111364,-0.200069,-0.394658,-0.243232,-1.25324,0.0182678,0.0639022,0.00652936,6.65222,0.188454,0.140481,629000,1621
-2.6173,-1.6782,-1.49931,-0.195241,-0.324137,-0.580687,-0.332526,-1.42263,0.0254218,0.0698106,0.00208667,6.76275,0.18849,0.141877,630000,1624
-2.5952,-1.67961,-1.51549,-0.140334,-0.306081,-0.427181,-0.598225,-1.25137,0.0153236,0.0807146,0.00247886,6.56874,0.189745,0.142493,631000,1627
-2.6469,-1.95616,-1.78511,0.168197,-0.0418792,-0.273485,-0.12163,-1.04624,0.0179826,0.0652175,0.00441832,6.62669,0.187162,0.140629,632000,1629
-2.60574,-1.95021,-1.75512,0.303605,-0.189583,-0.0435502,-0.485257,-0.981331,0.0192393,0.0634819,0.00465802,6.60002,0.186965,0.14575,633000,1632
-2.67074,-1.9882,-1.80369,0.105516,-0.0594044,-0.11554,-0.212755,-1.08518,0.0209974,0.0615521,0.00554849,6.63062,0.186321,0.14195,634000,1635
-2.76322,-2.03177,-1.87177,0.383862,-0.0243236,-0.109648,-0.145801,-1.07434,0.0177705,0.0659198,0.000101453,6.59002,0.185922,0.141377,635000,1637
-2.74079,-1.95051,-1.7857,0.151986,-0.0296551,-0.21813,-0.159017,-1.09236,0.0198501,0.0685464,0.00102734,6.60089,0.184951,0.143272,636000,1640
-2.81185,-1.81498,-1.6406,-0.0272333,-0.216757,-0.364554,0.0105286,-1.4194,0.0302868,0.0562025,8.55918e-05,6.67187,0.187339,0.144891,637000,1643
-2.63358,-1.94256,-1.78453,0.0999362,0.00817825,-0.294021,-0.0831299,-1.14448,0.0225455,0.0572975,0.00160807,6.68517,0.188459,0.143389,638000,1647
-2.67915,-1.93378,-1.77389,0.263442,-0.0688346,-0.282506,-0.12484,-1.18048,0.0195133,0.0679037,0.000385631,6.65516,0.188427,0.142414,639000,1650
-2.7678,-1.89807,-1.73007,-0.0594195,-0.0505077,-0.390313,0.0727934,-1.39418,0.0275738,0.0566847,0.00609394,6.75021,0.18823,0.143452,640000,1653
-2.73756,-2.08548,-1.90402,0.155245,0.0511418,-0.216308,0.14792,-1.14353,0.0125929,0.0799627,0.00291295,6.74176,0.189528,0.140435,641000,1655
-2.85773,-2.07808,-1.86813,0.124312,0.135314,-0.248636,0.3235,-1.24639,0.0217511,0.056656,0.00172252,6.63195,0.187093,0.14427,642000,1658
-3.06461,-2.15258,-2.02335,0.327134,0.204235,-0.184178,0.563746,-1.119,0.0250854,0.0644273,0.00456897,6.67447,0.186262,0.143135,643000,1662
-3.00537,-2.25557,-2.06535,0.237067,0.330205,-0.231577,0.679341,-1.07672,0.0199775,0.067679,0.00601389,6.67981,0.188602,0.14136,644000,1665
-2.72613,-2.01068,-1.87751,0.232847,0.0279806,-0.132525,-0.0584849,-1.03731,0.0190695,0.058492,0.00293603,6.62682,0.187864,0.142224,645000,1667
-2.80305,-1.94449,-1.7748,0.126261,0.0233302,-0.265593,-0.0664724,-0.997581,0.0199384,0.0715373,0.00323703,6.70084,0.187589,0.142662,646000,1669
-2.79364,-2.01451,-1.83424,0.265926,-0.0882024,-0.184156,0.0509578,-1.17764,0.016981,0.0740178,0.00265757,6.75312,0.186514,0.141212,647000,1672
-2.69089,-1.91785,-1.75861,-0.0588316,-0.0218394,-0.331367,-0.0434803,-1.12279,0.0258446,0.0517474,8.72768e-05,6.67279,0.187539,0.141549,648000,1674
-2.83665,-2.05049,-1.8287,0.192414,-0.0104761,-0.175951,0.0860909,-1.11939,0.0254546,0.0627353,0.00313437,6.49961,0.188375,0.143062,649000,1677
-2.83363,-2.06094,-1.90102,0.138637,0.161312,-0.259992,0.321063,-1.11119,0.0197942,0.0663455,0.00231798,6.71962,0.186209,0.14168,650000,1680
-2.97184,-2.11573,-1.95583,0.268753,0.103453,-0.0813409,0.32487,-1.206,0.0210495,0.0695501,0.00142384,6.74243,0.186777,0.142918,651000,1683
-2.982,-2.18382,-1.99212,0.235618,0.221712,-0.133112,0.464054,-1.06925,0.0211444,0.0570306,0.00367599,6.68124,0.189226,0.140358,652000,1686
-2.78622,-2.12421,-1.91553,0.203333,0.19832,-0.102303,0.0184181,-0.928154,0.0128658,0.0683393,0.00221774,6.64688,0.18997,0.14183,653000,1688
-2.94243,-2.21706,-2.01186,0.375685,0.244881,-0.0237574,0.300841,-1.03491,0.0254034,0.0554243,0.00208383,6.73944,0.187769,0.143096,654000,1691
-2.71273,-2.05619,-1.88027,0.374124,0.0020339,-0.0636102,-0.146724,-1.02684,0.0147932,0.0687385,0.00246079,6.68699,0.189281,0.143574,655000,1694
-2.86331,-2.13711,-1.95945,0.372284,0.0824848,-0.111245,0.353522,-1.12452,0.00793068,0.0769448,0.0029245,6.68612,0.188398,0.141216,656000,1697
-2.99547,-2.18025,-1.96622,0.317532,0.180551,-0.118225,0.365017,-1.05405,0.0195578,0.0694818,0.00105902,6.64252,0.185353,0.144124,657000,1700
-2.89126,-2.19762,-1.98545,0.211465,0.198076,-0.0969114,0.364892,-1.09615,0.0182003,0.0639093,0.00414255,6.63966,0.1871,0.140759,658000,1703
-2.81619,-2.14548,-1.95192,0.248519,0.172861,-0.0585822,0.108316,-0.994614,0.0131487,0.0688038,0.00621608,6.69419,0.190611,0.14358,659000,1705
-2.73719,-2.03327,-1.86712,0.151931,0.056619,-0.169888,-0.0502858,-1.10927,0.027068,0.056287,0.012616,6.66026,0.186573,0.139257,660000,1708
-2.53561,-1.7949,-1.61132,-0.0321399,-0.21327,-0.317681,-0.544051,-1.10049,0.015792,0.0708133,0.00279089,6.4594,0.188017,0.141474,661000,1712
-2.58476,-1.90628,-1.72349,-0.00178083,-0.0322913,-0.258282,-0.276817,-1.02873,0.0117345,0.0712924,0.000405493,6.69354,0.186828,0.143685,662000,1715
-2.87681,-2.0593,-1.86307,0.26442,0.0208509,-0.145995,0.0324369,-1.14586,0.0167048,0.0775628,0.00340579,6.72517,0.185885,0.140417,663000,1718
-2.77222,-1.97727,-1.82101,0.192697,-0.0240197,-0.0991366,-0.172765,-1.05775,0.0209322,0.0674459,0.00566629,6.70796,0.188615,0.145333,664000,1722
-2.54799,-1.79358,-1.56883,-0.00976171,-0.194756,-0.446381,-0.453191,-1.18794,0.0186938,0.0644569,0.00464673,6.68177,0.187119,0.140945,665000,1725
-2.73968,-1.94632,-1.78051,0.172181,-0.119171,-0.223448,-0.153857,-1.21427,0.0291659,0.0633847,0.0166959,6.67389,0.189733,0.142633,666000,1728
-2.67429,-1.87523,-1.71234,0.0199561,-0.0916282,-0.318781,-0.269009,-1.15854,0.0191102,0.067757,0.00105403,6.71321,0.186282,0.141537,667000,1732
-2.70074,-1.93121,-1.77518,0.190144,-0.104784,-0.162308,-0.266583,-1.17093,0.0245841,0.0627384,0.000578224,6.73088,0.186014,0.142571,668000,1735
-2.74477,-1.8753,-1.72506,0.0756057,-0.156721,-0.288146,-0.151543,-1.26016,0.0234086,0.0682301,0.0136215,6.7413,0.187679,0.142082,669000,1737
-2.53862,-1.84955,-1.61238,0.0239382,-0.230626,-0.277163,-0.587183,-1.06525,0.0225179,0.0601862,0.00334925,6.67727,0.187522,0.14037,670000,1740
-2.70738,-1.89246,-1.70022,0.133359,-0.169679,-0.196286,-0.303037,-1.1951,0.0173016,0.0734663,0.00668559,6.63337,0.18459,0.143442,671000,1743
-2.6125,-1.97719,-1.80026,0.225282,-0.0584143,-0.122605,-0.406219,-0.93154,0.0229908,0.0554285,0.000794752,6.71235,0.191875,0.143397,672000,1747
-2.64781,-2.01064,-1.87065,0.253231,-0.00749227,-0.111602,-0.193674,-1.0127,0.0184665,0.0532808,0.00380704,6.66903,0.189186,0.141988,673000,1750
-2.69139,-1.90777,-1.72528,0.0933546,-0.133634,-0.283155,-0.209791,-1.09089,0.0281682,0.0496677,0.00923263,6.73674,0.183694,0.141494,674000,1753
-2.65813,-1.83315,-1.65942,-0.027506,-0.129046,-0.333885,-0.293409,-1.22296,0.0146247,0.0743246,0.0011536,6.69748,0.189645,0.140817,675000,1757
-2.83776,-1.92244,-1.77493,0.195655,-0.0826892,-0.257588,-0.0216702,-1.17744,0.0240532,0.0644786,0.0013639,6.81267,0.186345,0.143225,676000,1759
-2.78734,-2.22875,-2.05085,0.52644,0.143744,0.0506505,0.287854,-0.995293,0.0177255,0.0588342,0.00311526,6.61482,0.191825,0.142913,677000,1761
-2.72974,-2.02586,-1.81854,0.241775,0.000211066,-0.202207,-0.0940761,-1.09919,0.0127793,0.0798459,0.000570332,6.66005,0.189755,0.142104,678000,1764
-2.761,-2.03158,-1.8431,0.227254,-0.0195476,-0.187646,0.065194,-1.06936,0.0277113,0.0538985,0.00504419,6.55385,0.18714,0.143027,679000,1767
-2.55535,-1.82538,-1.61743,0.103393,-0.237775,-0.268937,-0.579729,-1.19706,0.023424,0.0617581,3.02199e-05,6.79031,0.191032,0.140851,680000,1770
-2.29223,-1.72289,-1.54362,0.00892929,-0.324058,-0.290684,-0.824943,-1.11807,0.0137146,0.0627677,0.00176733,6.62707,0.184771,0.141854,681000,1773
-2.2789,-1.65393,-1.45783,-0.0154419,-0.422723,-0.321157,-0.973567,-0.984967,0.021869,0.047006,0.00204407,6.61665,0.188318,0.14159,682000,1777
-2.32806,-1.77033,-1.59696,0.0707238,-0.25821,-0.314463,-0.680184,-1.11357,0.0146727,0.0621147,0.00370343,6.71949,0.186201,0.140745,683000,1779
-2.39653,-1.79151,-1.57896,0.0776467,-0.259193,-0.22932,-0.87405,-0.996309,0.0154749,0.0634435,0.0004972,6.62378,0.189345,0.142184,684000,1782
-2.44874,-1.74631,-1.52168,-0.0562984,-0.267303,-0.35048,-0.76405,-1.15547,0.0127269,0.0741954,0.00577873,6.72882,0.188263,0.14266,685000,1784
-2.27345,-1.65059,-1.46609,-0.149391,-0.343077,-0.393608,-0.979903,-1.14929,0.0100361,0.0734047,0.00242788,6.69256,0.187673,0.139861,686000,1787
-2.54454,-1.82477,-1.61986,0.126988,-0.252099,-0.275831,-0.716107,-1.00892,0.0149862,0.083289,0.00816284,6.7202,0.188602,0.141818,687000,1790
-2.49193,-1.89748,-1.69229,0.121119,-0.171395,-0.171288,-0.483558,-1.0898,0.0186443,0.0550865,0.00676667,6.8576,0.18811,0.139915,688000,1793
-2.62275,-1.90183,-1.7365,0.145235,-0.146881,-0.227723,-0.289351,-1.23022,0.0214849,0.0582469,0.00560693,6.67231,0.187377,0.141399,689000,1797
-2.67775,-1.94359,-1.76461,0.0897962,-0.11723,-0.158959,-0.323445,-1.1836,0.0213056,0.0688813,0.00584007,6.67654,0.186854,0.13892,690000,1799
-2.42525,-1.70077,-1.50262,-0.0430679,-0.335735,-0.368933,-0.710301,-1.17204,0.0199249,0.0648361,0.00271115,6.64323,0.187904,0.14142,691000,1802
-2.62498,-1.86973,-1.6982,0.182252,-0.258768,-0.153603,-0.472184,-1.11877,0.0189272,0.0726838,0.0042246,6.72789,0.186059,0.143184,692000,1804
-2.48129,-1.87753,-1.70779,0.187186,-0.213046,-0.182571,-0.430904,-1.11642,0.00572361,0.0777903,0.00326341,6.70404,0.190213,0.142006,693000,1807
-2.30916,-1.66405,-1.47706,-0.0383931,-0.396912,-0.384047,-0.886328,-1.09242,0.0183108,0.0684641,0.00299986,6.64227,0.187522,0.142389,694000,1809
-2.38754,-1.65499,-1.45173,-0.0218003,-0.389373,-0.416602,-0.78062,-1.20139,0.0229691,0.0541648,0.000172774,6.61179,0.190257,0.141787,695000,1812
-2.49781,-1.6278,-1.46651,-0.0591317,-0.419438,-0.35859,-0.827051,-1.22166,0.0190483,0.0694062,0.00201785,6.62464,0.187566,0.144397,696000,1814
-2.49414,-1.78169,-1.60378,0.137854,-0.31705,-0.255962,-0.834153,-1.0075,0.0137424,0.0751324,0.000598001,6.679,0.187901,0.139885,697000,1817
-2.3756,-1.64009,-1.46146,-0.148244,-0.423149,-0.404987,-0.854687,-1.18583,0.0172717,0.0570967,0.00341305,6.61425,0.186267,0.141361,698000,1820
-2.23718,-1.60893,-1.45916,-0.0493795,-0.494552,-0.309991,-1.1246,-1.15699,0.00756292,0.0796133,0.00365747,6.74291,0.186919,0.141934,699000,1823
-2.26584,-1.52345,-1.37023,-0.153196,-0.532414,-0.432688,-1.1773,-1.20284,0.0177699,0.0664176,0.00399609,6.5179,0.186327,0.141492,700000,1826
-2.25634,-1.54498,-1.38313,0.0617698,-0.590824,-0.275087,-1.38968,-0.984452,0.0149798,0.0679798,0.00454427,6.58828,0.185531,0.14132,701000,1830
-2.3347,-1.54006,-1.37928,-0.169308,-0.536475,-0.448006,-1.00889,-1.26289,0.0202096,0.0656676,0.00541374,6.60948,0.188318,0.146323,702000,1833
-2.35393,-1.58761,-1.41614,-0.149609,-0.470836,-0.424222,-0.931633,-1.17448,0.0259161,0.056684,0.00523187,6.59703,0.186605,0.139526,703000,1836
-2.46089,-1.63687,-1.4651,-0.13363,-0.377252,-0.377132,-0.899796,-1.15091,0.0246658,0.064228,0.0013895,6.70691,0.186581,0.142083,704000,1839
-2.45601,-1.62137,-1.45511,-0.266965,-0.40045,-0.537034,-0.571687,-1.40954,0.0210697,0.0766471,0.007916,6.58602,0.190067,0.140568,705000,1841
-2.55553,-1.72765,-1.53303,-0.104045,-0.296891,-0.420805,-0.381008,-1.39204,0.0246255,0.0681207,0.00167062,6.76609,0.187737,0.142866,706000,1845
-2.46022,-1.89886,-1.70955,0.147645,-0.149813,-0.165222,-0.577417,-1.13096,0.0172506,0.0612945,0.00780003,6.62899,0.186845,0.14043,707000,1848
-2.42253,-1.67157,-1.49494,-0.162378,-0.374425,-0.416316,-0.579568,-1.32354,0.0165021,0.0711558,0.0019461,6.68021,0.185049,0.140053,708000,1851
-2.3861,-1.61614,-1.4658,-0.173087,-0.416227,-0.421931,-0.73851,-1.33459,0.0191923,0.073536,0.00971478,6.68687,0.189709,0.142905,709000,1853
-2.31662,-1.71188,-1.47089,-0.0233983,-0.31916,-0.371898,-0.899754,-1.00983,0.0101845,0.063937,0.00391747,6.64869,0.188148,0.143238,710000,1855
-2.24653,-1.6853,-1.47133,-0.0705407,-0.336598,-0.394231,-1.0327,-1.02846,0.0103496,0.070412,0.00396918,6.60528,0.186977,0.139852,711000,1857
-2.37735,-1.74924,-1.57965,-0.0494886,-0.332791,-0.294964,-0.744103,-1.1093,0.0101322,0.0735093,0.00130185,6.58158,0.185128,0.139961,712000,1860
-2.30192,-1.49495,-1.28385,-0.300746,-0.542313,-0.515719,-1.0737,-1.26935,0.0275591,0.0540485,0.00507424,6.55156,0.188481,0.141781,713000,1862
-2.22109,-1.32607,-1.18005,-0.417971,-0.718955,-0.546678,-1.39476,-1.42162,0.0124496,0.0793185,6.40546e-05,6.68373,0.185846,0.139739,714000,1865
-2.26383,-1.27143,-1.09814,-0.638998,-0.672152,-0.799148,-1.31001,-1.56744,0.0314388,0.063494,0.010646,6.58827,0.188434,0.140715,715000,1868
-2.11369,-1.39777,-1.19177,-0.445225,-0.623427,-0.570098,-1.37265,-1.32284,0.0143591,0.0737796,0.00128121,6.67871,0.186302,0.142445,716000,1871
-2.20055,-1.48869,-1.29257,-0.396561,-0.507667,-0.554387,-1.0525,-1.27322,0.0219952,0.0593068,0.000748161,6.71315,0.18909,0.142108,717000,1874
-2.16003,-1.38898,-1.19667,-0.373773,-0.546634,-0.663465,-1.37661,-1.10707,0.0265941,0.0543657,0.00024653,6.66684,0.18721,0.139398,718000,1877
-2.05612,-1.42112,-1.25171,-0.202373,-0.647658,-0.474777,-1.50602,-1.14765,0.0134337,0.0656202,0.00200801,6.78469,0.187665,0.140288,719000,1880
-2.22961,-1.59297,-1.42835,-0.0748338,-0.48207,-0.372963,-1.1282,-1.10943,0.018514,0.061741,0.0127706,6.6582,0.188283,0.140673,720000,1885
-2.63774,-1.87465,-1.70819,0.130931,-0.164347,-0.225329,-0.395765,-1.14464,0.0234954,0.0614859,0.000785769,6.55031,0.18848,0.142793,721000,1887
-2.43764,-1.74134,-1.56183,-0.0627321,-0.276142,-0.366932,-0.614811,-1.05237,0.0226152,0.0595911,0.00154452,6.62424,0.19208,0.142265,722000,1890
-2.3779,-1.63322,-1.43524,-0.208033,-0.359817,-0.500158,-0.61949,-1.37321,0.0228442,0.0568215,0.000822259,6.60865,0.188145,0.14283,723000,1893
-2.5184,-1.77488,-1.59353,-0.0554379,-0.272169,-0.370937,-0.390357,-1.20879,0.019463,0.0629629,0.00190391,6.73837,0.187218,0.141035,724000,1896
-2.689,-1.89433,-1.71092,-0.0258275,-0.167915,-0.31793,-0.125625,-1.24796,0.021747,0.0661893,0.0076051,6.65762,0.188235,0.142124,725000,1899
-2.53358,-1.75177,-1.59842,-0.245581,-0.239135,-0.407213,-0.321637,-1.36802,0.0212389,0.0641436,0.00245257,6.67449,0.188325,0.142396,726000,1901
-2.36917,-1.68344,-1.51877,-0.0855002,-0.357353,-0.340447,-0.770701,-1.20665,0.0134442,0.0766673,0.000363929,6.71808,0.18718,0.141383,727000,1904
-2.50989,-1.72968,-1.5309,-0.186219,-0.224485,-0.514155,-0.534493,-1.15223,0.0167713,0.0655981,0.00565128,6.77511,0.185798,0.138776,728000,1906
-2.37808,-1.79222,-1.61494,0.0332643,-0.247772,-0.250218,-0.71917,-0.971538,0.0112263,0.0755676,0.00466297,6.72833,0.189422,0.140466,729000,1909
-2.40701,-1.74838,-1.55354,0.00522635,-0.259382,-0.298082,-0.751506,-1.12155,0.0169096,0.0605116,0.00149519,6.77051,0.187043,0.144334,730000,1913
-2.50947,-1.80977,-1.60874,-0.0970463,-0.190202,-0.228835,-0.63738,-1.12044,0.0123002,0.0768974,0.000118836,6.69377,0.187194,0.141491,731000,1915
-2.3813,-1.70642,-1.50021,-0.0887878,-0.360347,-0.347626,-0.701092,-1.21546,0.0171718,0.0653943,0.0100214,6.62032,0.186608,0.143328,732000,1918
-2.2974,-1.6275,-1.41688,-0.233035,-0.403648,-0.46336,-0.694309,-1.20214,0.0158726,0.0635671,0.00220268,6.64666,0.189848,0.143762,733000,1920
-2.50752,-1.7071,-1.51473,-0.209322,-0.203337,-0.435915,-0.649564,-1.25144,0.0112643,0.0855764,0.000323858,6.69947,0.188929,0.142563,734000,1923
-2.39629,-1.66105,-1.4651,-0.290007,-0.265415,-0.550875,-0.512196,-1.34855,0.0166868,0.0675954,0.000142558,6.55798,0.190326,0.142808,735000,1926
-2.55957,-1.66301,-1.49341,-0.143229,-0.333993,-0.488498,-0.465501,-1.36375,0.0242296,0.068954,0.000243715,6.74858,0.187362,0.143363,736000,1929
-2.49363,-1.73818,-1.57402,-0.00640301,-0.20629,-0.442717,-0.549022,-1.16933,0.0153526,0.0734346,0.00346237,6.66104,0.184049,0.14077,737000,1933
-2.50937,-1.62303,-1.44934,-0.238615,-0.3284,-0.468809,-0.716513,-1.36036,0.0136602,0.0873838,0.0039056,6.69254,0.186808,0.141232,738000,1936
-2.27523,-1.63289,-1.4562,-0.193456,-0.399611,-0.435533,-0.834761,-1.22774,0.0135542,0.0684509,0.0103567,6.78181,0.189716,0.141674,739000,1939
-2.38171,-1.60478,-1.42605,-0.124632,-0.379539,-0.511006,-0.856952,-1.20898,0.0157375,0.0717881,0.00511956,6.68682,0.185791,0.139103,740000,1942
-2.25914,-1.53262,-1.36939,-0.290247,-0.479534,-0.540547,-0.91903,-1.22053,0.017731,0.0669044,0.000355473,6.66797,0.185531,0.141828,741000,1945
-2.31721,-1.74291,-1.53618,-0.0537098,-0.264079,-0.308923,-0.861886,-1.02431,0.0160079,0.064734,0.00579648,6.67313,0.188489,0.142404,742000,1948
-2.58003,-1.804,-1.62441,0.132969,-0.26575,-0.214389,-0.671887,-1.10418,0.0271743,0.0569548,0.00380783,6.64004,0.18968,0.141872,743000,1951
-2.30551,-1.81662,-1.64959,0.186095,-0.270185,-0.211159,-0.762465,-0.954782,0.0148548,0.0565064,0.00630597,6.65194,0.187121,0.142212,744000,1954
-2.49246,-1.85183,-1.66691,0.163164,-0.231464,-0.167027,-0.607719,-1.07649,0.0204247,0.0637621,0.00241201,6.66932,0.188266,0.141415,745000,1957
-2.53316,-1.92412,-1.73481,0.0874635,-0.117707,-0.205932,-0.342627,-1.03116,0.0146896,0.0670498,0.00283278,6.75783,0.190173,0.141003,746000,1959
-2.52221,-1.85673,-1.66614,0.232108,-0.164044,-0.221294,-0.422611,-1.08617,0.014184,0.0604389,0.00116447,6.63359,0.18772,0.141227,747000,1963
-2.34092,-1.62114,-1.45404,0.0190736,-0.512843,-0.332239,-1.01828,-1.16089,0.0142577,0.0741547,0.000332321,6.73548,0.188194,0.141252,748000,1966
-2.68853,-1.66601,-1.5037,-0.211336,-0.312624,-0.537647,-0.310381,-1.46332,0.0301388,0.0575797,0.000378484,6.74105,0.18723,0.141472,749000,1969
-2.57102,-1.71555,-1.50375,-0.197833,-0.211055,-0.479979,-0.521176,-1.21742,0.0221897,0.0692022,0.000424913,6.63467,0.187454,0.139634,750000,1972
-2.55219,-1.65312,-1.47528,-0.177912,-0.277904,-0.485527,-0.767216,-1.20248,0.0236249,0.0570589,0.00345997,6.71612,0.190933,0.142172,751000,1975
-2.5886,-1.67952,-1.5085,-0.200049,-0.321674,-0.442733,-0.57463,-1.35272,0.0204397,0.0753195,0.00284999,6.71674,0.18493,0.140766,752000,1978
-2.44626,-1.73981,-1.58319,-0.00478618,-0.276507,-0.296907,-0.581013,-1.19733,0.0222135,0.0550164,0.00138475,6.73834,0.185612,0.141788,753000,1980
-2.39043,-1.59711,-1.39906,-0.0221763,-0.418899,-0.471731,-0.885717,-1.29723,0.0231283,0.0575285,0.00132261,6.70504,0.185397,0.144128,754000,1983
-2.47093,-1.65948,-1.48316,-0.283517,-0.334626,-0.504367,-0.572346,-1.32128,0.0286112,0.0522405,0.00663414,6.69574,0.191053,0.141135,755000,1986
-2.48449,-1.62724,-1.41496,-0.242513,-0.451735,-0.435367,-0.760828,-1.36104,0.0206686,0.0708556,0.00224352,6.55108,0.186888,0.142752,756000,1988
-2.5563,-1.54481,-1.33973,-0.243473,-0.518078,-0.522847,-0.938312,-1.35596,0.0313963,0.0691598,0.00748494,6.63338,0.188051,0.140865,757000,1990
-2.56761,-1.60822,-1.38667,-0.145426,-0.401493,-0.489497,-0.685902,-1.38416,0.032138,0.0586619,0.00174981,6.74192,0.187228,0.142282,758000,1992
-2.86381,-1.80003,-1.60686,-0.0597453,-0.187485,-0.43991,-0.323966,-1.41362,0.0375609,0.058914,0.0131093,6.71305,0.185087,0.139516,759000,1995
-2.55216,-1.69671,-1.51476,-0.218145,-0.322976,-0.452409,-0.578932,-1.27612,0.0245388,0.0643712,0.00406076,6.70801,0.187884,0.142524,760000,1998
-2.57406,-1.68996,-1.51641,-0.0529551,-0.362953,-0.413115,-0.525126,-1.40843,0.0252016,0.0583974,0.00158651,6.5872,0.186926,0.141275,761000,2000
-2.58843,-1.73673,-1.53542,-0.108386,-0.281985,-0.355796,-0.625238,-1.21056,0.0247116,0.0660656,0.006505,6.70791,0.189157,0.142676,762000,2003
-2.54035,-1.83298,-1.6804,0.119012,-0.19249,-0.325488,-0.471491,-1.10783,0.0200838,0.0638267,0.0101605,6.67898,0.189211,0.141805,763000,2006
-2.59446,-1.99086,-1.78548,0.169741,-0.00920951,-0.204633,-0.213535,-1.05869,0.0111936,0.0701696,0.000629396,6.5915,0.186391,0.141309,764000,2010
-2.61075,-1.91024,-1.72132,0.136293,-0.121449,-0.231874,-0.431332,-0.960681,0.0180273,0.0660047,0.000546829,6.66997,0.189358,0.140208,765000,2013
-2.85018,-2.05494,-1.85967,0.243318,0.00559397,-0.0540715,-0.20244,-1.01144,0.0221456,0.0705882,6.92651e-05,6.53742,0.186847,0.142536,766000,2017
