BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-3.47423,-2.67704,-2.4209,0.357797,0.6305,-0.0260165,0.85374,-1.36039,0.0299752,0.0672944,0.0634254,6.71803,0.197215,0.140352,986000,842
-3.54527,-2.65906,-2.42654,0.273714,0.689719,-0.177428,0.917959,-1.44145,0.0293935,0.0726584,0.0730222,6.57783,0.194872,0.138201,987000,842
-3.30622,-2.5221,-2.29826,0.295893,0.46068,-0.150045,0.501284,-1.37488,0.0267714,0.0675543,0.0612025,6.67248,0.195205,0.136833,988000,843
-3.29401,-2.47339,-2.23949,0.133582,0.393989,-0.153042,0.314444,-1.44295,0.0278852,0.0713155,0.0890435,6.60882,0.194506,0.136668,989000,844
-3.15725,-2.27215,-2.00512,-0.0514101,0.210042,-0.310315,-0.0655695,-1.48946,0.0292722,0.0704465,0.0673222,6.75452,0.194098,0.13551,990000,845
-3.16925,-2.12393,-1.9134,-0.119922,0.0314424,-0.40021,-0.270426,-1.60434,0.0438688,0.0609543,0.0864239,6.69866,0.193052,0.138063,991000,846
-3.1712,-2.26358,-2.01933,0.0776512,0.142404,-0.249466,-0.20697,-1.45941,0.0354198,0.0595672,0.0795834,6.72715,0.194209,0.135131,992000,846
-3.1808,-2.20202,-2.00314,-0.0464049,0.172162,-0.412327,-0.0113525,-1.53349,0.0333005,0.0653907,0.0779499,6.61363,0.196792,0.136927,993000,847
-3.3149,-2.36172,-2.12916,0.105701,0.294635,-0.235383,0.197322,-1.46151,0.0244515,0.0840169,0.0689483,6.6334,0.193685,0.136865,994000,848
-3.32908,-2.42584,-2.15426,0.144928,0.451199,-0.279622,0.45145,-1.44419,0.0207062,0.0753924,0.0370135,6.51426,0.191802,0.13738,995000,849
-3.41327,-2.56182,-2.33919,0.353823,0.522823,-0.0821444,0.558964,-1.33024,0.0299944,0.0717396,0.0613233,6.64733,0.193236,0.138662,996000,849
-3.33806,-2.48465,-2.22151,0.237765,0.479866,-0.211042,0.385543,-1.33902,0.036117,0.0523928,0.0661959,6.60208,0.193781,0.136771,997000,850
-3.2267,-2.47895,-2.26696,0.156417,0.532657,-0.201622,0.418694,-1.30879,0.0209938,0.0737814,0.0649772,6.78904,0.197457,0.139604,998000,851
-3.43096,-2.4077,-2.16821,0.00965638,0.469291,-0.371336,0.458768,-1.46829,0.0294058,0.0754619,0.071401,6.63091,0.192904,0.138178,999000,852
-3.28099,-2.37291,-2.11592,0.146978,0.286135,-0.284797,0.241306,-1.52554,0.0313296,0.0669942,0.0685436,6.55963,0.194577,0.137293,1000000,853
-3.15607,-2.38435,-2.13028,0.175979,0.346012,-0.172212,0.0823193,-1.41875,0.0213325,0.0703522,0.0438013,6.60285,0.196034,0.137331,1001000,853
-3.0056,-2.25099,-2.00276,0.0859701,0.118561,-0.22124,-0.384643,-1.33397,0.0288884,0.0608347,0.0689203,6.52363,0.195134,0.136676,1002000,854
-3.22837,-2.46877,-2.2183,0.235791,0.410453,-0.153069,0.233505,-1.32255,0.0271204,0.0675529,0.0650037,6.57516,0.19475,0.13935,1003000,855
-3.10947,-2.37339,-2.11192,0.202206,0.248992,-0.115096,-0.0713753,-1.31832,0.0289255,0.0566549,0.0567216,6.73206,0.19598,0.136625,1004000,856
-3.02961,-2.21736,-1.97422,0.0624186,0.143752,-0.352379,-0.241709,-1.34561,0.0267313,0.0681472,0.0619045,6.62426,0.19579,0.138286,1005000,857
-2.95644,-2.0993,-1.80525,-0.236039,0.0526046,-0.436037,-0.426957,-1.51529,0.0270509,0.0749147,0.0599494,6.69219,0.193939,0.137793,1006000,857
-3.00165,-2.07349,-1.84052,-0.051367,-0.0158359,-0.398998,-0.637985,-1.32151,0.0339331,0.0734787,0.0712566,6.62999,0.196342,0.13799,1007000,858
-2.96701,-2.18615,-1.99102,0.0174034,0.140309,-0.306019,-0.381985,-1.3619,0.0275478,0.0651082,0.0659337,6.69611,0.197406,0.135402,1008000,859
-3.11625,-2.32051,-2.10293,0.0961412,0.186121,-0.17747,-0.140726,-1.36511,0.0291653,0.0732628,0.0870533,6.65336,0.196627,0.13718,1009000,860
-3.14582,-2.27299,-2.02301,-0.129378,0.289727,-0.372235,0.0118757,-1.55643,0.029278,0.0731732,0.061983,6.66777,0.195573,0.13597,1010000,860
-3.33337,-2.60285,-2.40634,0.33481,0.54958,-0.0979972,0.628864,-1.27833,0.0272689,0.0612041,0.0737851,6.74498,0.193559,0.134365,1011000,861
-3.20557,-2.53811,-2.27346,0.264862,0.525162,-0.0539742,0.315079,-1.27105,0.0163295,0.074198,0.0557138,6.63167,0.194788,0.138124,1012000,862
-3.29158,-2.4739,-2.21691,0.086088,0.49451,-0.292588,0.51432,-1.47522,0.0327593,0.0615574,0.0627755,6.54759,0.199321,0.136029,1013000,863
-3.42778,-2.48236,-2.23719,0.117265,0.393798,-0.290729,0.590392,-1.51167,0.0305467,0.078467,0.0790313,6.65234,0.194272,0.13605,1014000,864
-3.32769,-2.44324,-2.27063,0.250284,0.403813,-0.208498,0.392129,-1.4242,0.033249,0.0632707,0.0656647,6.64098,0.192776,0.137377,1015000,864
-3.34115,-2.56348,-2.34595,0.0977417,0.605949,-0.238841,0.740801,-1.50972,0.0268763,0.0670043,0.0755265,6.6972,0.196527,0.136227,1016000,865
-3.36557,-2.44996,-2.20405,0.137153,0.403343,-0.252403,0.409679,-1.41185,0.0328125,0.069636,0.0744748,6.48324,0.198003,0.138257,1017000,866
-3.34705,-2.46211,-2.21295,0.19896,0.399563,-0.305157,0.454038,-1.45274,0.0379495,0.0586901,0.0937775,6.71934,0.196277,0.136838,1018000,867
-3.21635,-2.3936,-2.17394,0.0823627,0.415637,-0.309856,0.233325,-1.3681,0.0313149,0.0661616,0.0810351,6.8023,0.195971,0.137329,1019000,868
-3.23391,-2.46663,-2.21388,0.100328,0.490378,-0.192497,0.336982,-1.38555,0.0204658,0.0750226,0.0650169,6.54178,0.19624,0.1385,1020000,885
-3.1697,-2.48335,-2.2526,0.215938,0.423962,-0.123944,0.242669,-1.31473,0.02866,0.0653228,0.0722468,6.71213,0.194721,0.137053,1021000,886
-3.27691,-2.68474,-2.44653,0.381734,0.63601,0.0688227,0.502705,-1.20766,0.0226717,0.0659031,0.0779951,6.69978,0.195087,0.136068,1022000,887
-3.15997,-2.34896,-2.15273,0.129252,0.364,-0.296779,0.129987,-1.3683,0.0322201,0.0597869,0.0805864,6.66723,0.194777,0.136397,1023000,888
-3.50271,-2.63435,-2.38894,0.355537,0.57972,-0.0938678,0.749518,-1.40196,0.034975,0.0596148,0.0729081,6.70301,0.194654,0.136349,1024000,889
-3.5444,-2.72004,-2.4818,0.385965,0.706043,-0.0388406,0.846043,-1.23645,0.0309417,0.0704323,0.0729548,6.63439,0.194907,0.139654,1025000,891
-3.60066,-2.72295,-2.46298,0.43476,0.704066,0.00534918,0.871302,-1.29288,0.0236464,0.0698384,0.0621436,6.65427,0.193184,0.139485,1026000,892
-3.6307,-2.68741,-2.47524,0.504255,0.641507,-0.0528392,0.924025,-1.34421,0.0295819,0.0682751,0.0680041,6.68472,0.197769,0.137593,1027000,893
-3.54942,-2.7176,-2.45123,0.3304,0.684853,-0.116131,0.995508,-1.42126,0.0326256,0.0647509,0.0853886,6.81403,0.196057,0.139953,1028000,894
-3.64017,-2.86153,-2.66368,0.56661,0.860609,0.0520204,1.27155,-1.32269,0.0203842,0.0715129,0.0639556,6.6349,0.19584,0.139601,1029000,895
-3.72856,-2.96693,-2.73901,0.688325,0.924761,0.154318,1.49453,-1.26877,0.0241724,0.0734872,0.0655157,6.65793,0.1959,0.138897,1030000,896
-3.6117,-2.9259,-2.68195,0.600155,0.962578,0.0712159,1.29551,-1.21555,0.0269263,0.0665914,0.0588238,6.60102,0.191247,0.139739,1031000,897
-3.58798,-2.85123,-2.64139,0.507538,0.859003,-0.0622708,1.21125,-1.21645,0.0283949,0.0633933,0.0836424,6.7412,0.197666,0.139114,1032000,897
-3.56915,-2.67043,-2.45872,0.402394,0.696485,-0.0873139,0.868599,-1.32634,0.0269396,0.0775025,0.0662481,6.68249,0.196493,0.139676,1033000,898
-3.33962,-2.66047,-2.43948,0.431065,0.612827,-0.0448663,0.633015,-1.16078,0.0260516,0.0626397,0.0780501,6.72244,0.195994,0.135964,1034000,899
-3.58022,-2.72487,-2.45636,0.374513,0.61863,-0.011686,0.844931,-1.2503,0.0306835,0.0609237,0.0733422,6.75666,0.196731,0.136385,1035000,900
-3.39096,-2.46235,-2.23884,0.208628,0.405955,-0.217172,0.531768,-1.53791,0.027369,0.0709574,0.063917,6.56725,0.195491,0.137064,1036000,901
-3.26147,-2.47982,-2.23543,0.312492,0.45271,-0.168331,0.246329,-1.27419,0.0283254,0.0619734,0.0735378,6.69067,0.195995,0.138435,1037000,901
-3.41905,-2.43252,-2.20497,0.0657608,0.427679,-0.316245,0.486091,-1.58494,0.0335823,0.0687925,0.0800186,6.59772,0.196216,0.137652,1038000,902
-3.56058,-2.50707,-2.26863,0.139789,0.507692,-0.282969,0.851003,-1.64494,0.0393383,0.0568225,0.0569312,6.67999,0.194244,0.135972,1039000,903
-3.50383,-2.75479,-2.51219,0.460339,0.751462,-0.0565768,0.948415,-1.24085,0.0283423,0.0583269,0.0762031,6.66357,0.194524,0.13865,1040000,904
-3.70881,-2.74096,-2.51094,0.36816,0.67544,-0.0778534,1.08392,-1.4137,0.0273959,0.0855295,0.0739966,6.69029,0.197207,0.137,1041000,904
-3.61207,-2.81418,-2.53199,0.520995,0.743087,0.0836978,1.02065,-1.31779,0.0221091,0.0819506,0.0556623,6.71957,0.194271,0.135873,1042000,905
-3.60218,-2.70677,-2.47257,0.448655,0.664343,-0.0376358,0.928054,-1.38085,0.0294087,0.06714,0.0642808,6.70422,0.194773,0.139206,1043000,906
-3.56813,-2.67319,-2.44836,0.416166,0.618169,-0.072755,0.741805,-1.20072,0.0327859,0.0720086,0.076689,6.58487,0.195774,0.137566,1044000,907
-3.51862,-2.72255,-2.47021,0.425486,0.646034,-0.0947385,0.93779,-1.39997,0.0339599,0.0672342,0.0812043,6.7177,0.194807,0.134918,1045000,908
-3.52564,-2.52085,-2.33419,0.321251,0.403507,-0.0856112,0.461476,-1.43864,0.038777,0.0620784,0.0945224,6.62638,0.197206,0.139405,1046000,908
-3.42069,-2.49752,-2.29345,0.271464,0.460146,-0.133153,0.490136,-1.44689,0.0354855,0.0639371,0.0586008,6.60987,0.19581,0.137538,1047000,909
-3.1016,-2.37236,-2.13584,0.0608993,0.36361,-0.28646,0.0577419,-1.30937,0.0313284,0.0606703,0.0608309,6.56367,0.194077,0.138653,1048000,910
-3.31579,-2.37274,-2.12428,-0.011057,0.340882,-0.355195,0.264815,-1.44559,0.0347257,0.0638262,0.0725455,6.67069,0.195118,0.136222,1049000,911
-3.18734,-2.29559,-2.07049,0.214028,0.183613,-0.244054,-0.0949948,-1.40574,0.0352687,0.0660586,0.0646838,6.69395,0.197776,0.13895,1050000,911
-3.24166,-2.3393,-2.09001,0.051753,0.271714,-0.328013,0.143611,-1.49306,0.0437241,0.0453478,0.0899628,6.69389,0.194145,0.13653,1051000,912
-3.15626,-2.2209,-2.0097,-0.0588243,0.194848,-0.441999,0.0156445,-1.52657,0.0388488,0.063686,0.0781736,6.7255,0.19629,0.137537,1052000,913
-3.18145,-2.37797,-2.132,0.11953,0.365798,-0.26539,0.0982121,-1.36391,0.0209959,0.0802264,0.0643123,6.74136,0.195093,0.138619,1053000,914
-3.19545,-2.49449,-2.29057,0.304149,0.411562,-0.204932,0.453084,-1.37793,0.0207874,0.0708457,0.0790022,6.71403,0.194116,0.135095,1054000,915
-3.34329,-2.57358,-2.34736,0.316675,0.455097,-0.0886012,0.560012,-1.40819,0.0308127,0.0516295,0.076897,6.5841,0.196319,0.135451,1055000,915
-3.4244,-2.53296,-2.30066,0.224666,0.475388,-0.220327,0.670557,-1.52996,0.034323,0.0669183,0.0743295,6.6992,0.194244,0.13623,1056000,916
-3.47579,-2.73085,-2.48988,0.46276,0.67154,-0.0123012,0.906254,-1.30704,0.0315744,0.0602747,0.0735533,6.61665,0.193434,0.138148,1057000,917
-3.74422,-2.89543,-2.64871,0.502988,0.93472,-0.0133758,1.39454,-1.41402,0.0296615,0.0706207,0.0612156,6.68943,0.196693,0.138935,1058000,918
-3.67556,-2.82084,-2.59441,0.438684,0.816513,-0.0358721,1.02804,-1.24671,0.0341036,0.0699314,0.0993653,6.67282,0.19546,0.138555,1059000,918
-3.52133,-2.76582,-2.56407,0.639711,0.628673,0.177311,0.789824,-1.19031,0.0281686,0.0672917,0.0794501,6.62681,0.194632,0.139521,1060000,919
-3.53001,-2.71982,-2.46531,0.414185,0.681352,-0.0369314,0.783519,-1.27304,0.0403656,0.0543199,0.0782845,6.67049,0.194344,0.136304,1061000,920
-3.53796,-2.84202,-2.6289,0.670302,0.815299,0.138369,0.952397,-1.14845,0.0188519,0.0731602,0.0558948,6.69715,0.198372,0.135194,1062000,921
-3.59713,-2.92463,-2.70726,0.682271,0.881562,0.162034,1.27355,-1.28178,0.0202457,0.0639952,0.0741679,6.59094,0.195464,0.1364,1063000,922
-3.54815,-2.73702,-2.54053,0.409499,0.798956,-0.0906039,0.945908,-1.3045,0.0298364,0.060493,0.0800437,6.69665,0.198012,0.137068,1064000,922
-3.59693,-2.80407,-2.5967,0.509354,0.727505,0.131153,0.981688,-1.24245,0.0259194,0.0724484,0.072715,6.60787,0.192865,0.138103,1065000,923
-3.60936,-2.91422,-2.68561,0.563337,0.924543,0.143277,1.2231,-1.30934,0.0239039,0.0690679,0.0739458,6.70329,0.194315,0.138371,1066000,924
-3.48783,-2.82761,-2.64351,0.599968,0.773391,0.178371,0.873264,-1.13664,0.033602,0.0466109,0.0845742,6.72012,0.193868,0.138857,1067000,925
-3.49336,-2.90244,-2.65202,0.703485,0.776428,0.170597,0.949219,-1.04667,0.0340236,0.0414829,0.101502,6.62076,0.196433,0.136247,1068000,926
-3.61104,-2.89005,-2.6461,0.507606,0.896845,0.0563475,1.05133,-1.16571,0.0256215,0.0696904,0.0911523,6.71011,0.196137,0.136633,1069000,926
-3.56692,-2.81701,-2.56761,0.68228,0.684475,0.185253,0.768316,-1.24252,0.0307156,0.0620423,0.0755763,6.70399,0.197743,0.135488,1070000,927
-3.66832,-2.86983,-2.63757,0.602372,0.783572,0.0489065,1.30583,-1.3213,0.0314994,0.0649718,0.0739202,6.6419,0.192575,0.137371,1071000,928
-3.76864,-2.83319,-2.58657,0.595806,0.787351,0.0161099,1.20579,-1.29755,0.0335948,0.0658445,0.0709641,6.72884,0.19121,0.138513,1072000,929
-3.61335,-2.78193,-2.54802,0.531205,0.685387,0.0162135,1.00152,-1.28358,0.0255487,0.0843622,0.0668658,6.63825,0.193972,0.137743,1073000,929
-3.57198,-2.62402,-2.43677,0.445561,0.576498,-0.115964,0.854734,-1.35655,0.0300106,0.0717323,0.0847629,6.75997,0.19108,0.139886,1074000,930
-3.49748,-2.65687,-2.46944,0.417817,0.599585,-0.105746,0.914234,-1.3216,0.0291901,0.0718122,0.0869748,6.70821,0.196166,0.139214,1075000,931
-3.46968,-2.69709,-2.47212,0.457418,0.610948,0.0317738,0.712292,-1.28922,0.0269632,0.0615307,0.0717652,6.69123,0.192681,0.137593,1076000,932
-3.70833,-2.53258,-2.30487,0.264703,0.500967,-0.269023,0.899161,-1.67042,0.0343263,0.075341,0.0808664,6.52733,0.194335,0.136244,1077000,933
-3.32471,-2.63389,-2.35572,0.483483,0.518273,-0.0374564,0.469881,-1.22415,0.0283537,0.0622335,0.0806414,6.66757,0.194553,0.139594,1078000,933
-3.39039,-2.68887,-2.46217,0.507037,0.617801,0.0452738,0.658764,-1.29077,0.0239916,0.0661513,0.0587807,6.54035,0.194645,0.135415,1079000,934
-3.59529,-2.5903,-2.32604,0.330309,0.542166,-0.220347,0.784964,-1.47462,0.0388323,0.0696483,0.0725846,6.62562,0.196836,0.137491,1080000,935
-3.61336,-2.74595,-2.52543,0.541066,0.671295,0.0339744,0.894564,-1.31116,0.0380633,0.0575384,0.0766318,6.77085,0.194635,0.137359,1081000,936
-3.7225,-2.79652,-2.59531,0.405537,0.820898,-0.0721307,1.24581,-1.45275,0.0332956,0.0732697,0.0827366,6.6421,0.193321,0.137244,1082000,936
-3.56079,-2.81144,-2.63405,0.530087,0.758919,0.073254,1.03261,-1.26381,0.0324164,0.0581573,0.084664,6.69745,0.193239,0.137609,1083000,937
-3.56473,-2.69213,-2.45739,0.439608,0.678798,-0.0540524,1.01259,-1.47442,0.0246621,0.0734428,0.0630374,6.61566,0.19755,0.138425,1084000,938
-3.63253,-2.80737,-2.55607,0.428398,0.748747,0.0139256,1.17279,-1.41644,0.0230721,0.072288,0.0678414,6.64573,0.192426,0.137652,1085000,939
-3.55239,-2.68577,-2.46875,0.452388,0.626779,-0.0341326,0.848924,-1.26818,0.0286407,0.0668391,0.0862332,6.63561,0.196863,0.139631,1086000,940
-3.30981,-2.48237,-2.24887,0.111192,0.461282,-0.190942,0.532522,-1.55804,0.0296964,0.0645482,0.0674457,6.70438,0.19566,0.139014,1087000,940
-3.63355,-2.58456,-2.38248,0.209085,0.571443,-0.170277,0.84084,-1.59681,0.027748,0.0873314,0.0802061,6.69291,0.196336,0.138934,1088000,941
-3.49468,-2.68056,-2.41643,0.184761,0.674706,-0.170226,0.936068,-1.4642,0.0242791,0.0788194,0.0834109,6.74505,0.196385,0.137159,1089000,942
-3.64358,-2.58464,-2.35977,0.357616,0.540621,-0.139042,0.756166,-1.49351,0.034867,0.0675668,0.0856548,6.70181,0.192965,0.140669,1090000,943
-3.32334,-2.58543,-2.29322,0.398848,0.456993,-0.0162352,0.425816,-1.34918,0.0246398,0.0657504,0.0546262,6.606,0.195848,0.13644,1091000,944
-3.44919,-2.49632,-2.27643,0.157613,0.597906,-0.296993,0.557358,-1.39968,0.0248176,0.0777357,0.0624403,6.6746,0.196187,0.137087,1092000,944
-3.41242,-2.46771,-2.24884,0.142753,0.403695,-0.249301,0.528659,-1.53334,0.0403445,0.0646424,0.089018,6.58478,0.198266,0.139477,1093000,945
-3.16116,-2.33407,-2.09003,0.0354937,0.349573,-0.284055,0.134211,-1.45339,0.0270136,0.0670468,0.0658801,6.60586,0.196077,0.138044,1094000,946
-3.16667,-2.37206,-2.15783,0.135237,0.254047,-0.206912,0.112572,-1.40093,0.031875,0.0601655,0.0859015,6.56671,0.195567,0.138182,1095000,947
-3.25558,-2.3903,-2.15805,0.139356,0.334617,-0.277132,0.343994,-1.49201,0.0313776,0.0685813,0.0566639,6.66673,0.197035,0.137905,1096000,947
-3.0772,-2.26964,-2.02968,0.0121717,0.26789,-0.413928,0.0537705,-1.50785,0.0208662,0.0729516,0.0767693,6.66239,0.193343,0.13664,1097000,948
-3.10419,-2.37419,-2.16935,0.176175,0.37034,-0.22056,0.0516751,-1.32366,0.0313421,0.0554829,0.0712143,6.73168,0.196715,0.139094,1098000,949
-3.15112,-2.26604,-2.0751,0.0445606,0.195047,-0.277383,-0.0401915,-1.41696,0.0257038,0.0855532,0.074706,6.61821,0.196433,0.139804,1099000,950
-3.03066,-2.18522,-1.95029,-0.0160794,0.0833519,-0.30917,-0.36948,-1.43138,0.0308683,0.0693801,0.0821179,6.62776,0.192059,0.139033,1100000,951
-3.32504,-2.43198,-2.17078,0.092497,0.434668,-0.242013,0.25388,-1.38188,0.0364098,0.0542523,0.0734611,6.73418,0.195648,0.137785,1101000,951
-3.37211,-2.4698,-2.27086,0.181605,0.45142,-0.264233,0.514972,-1.51797,0.0295798,0.070659,0.0843806,6.67756,0.198152,0.136255,1102000,952
-3.30897,-2.45843,-2.24133,0.146421,0.480695,-0.203448,0.369032,-1.43726,0.0265909,0.0664285,0.0854375,6.58418,0.193508,0.137385,1103000,953
-3.15157,-2.37705,-2.12836,0.124881,0.377039,-0.253268,0.0296907,-1.26509,0.0298052,0.0567414,0.065385,6.7822,0.200872,0.137568,1104000,954
-3.10831,-2.25883,-2.01129,-0.0497989,0.186777,-0.377605,-0.027097,-1.43104,0.0301945,0.0609103,0.0762072,6.68061,0.197054,0.136283,1105000,954
-3.00871,-2.09755,-1.84161,-0.190502,0.0120463,-0.489174,-0.31542,-1.51876,0.0338114,0.0663427,0.0823527,6.67566,0.196247,0.135536,1106000,955
-2.9815,-2.15744,-1.91949,-0.194328,0.128806,-0.411385,-0.353234,-1.38659,0.0405272,0.0528745,0.0969179,6.68819,0.195758,0.137732,1107000,956
-3.05885,-2.13493,-1.94333,-0.129663,0.0603274,-0.461231,-0.0806483,-1.65197,0.0352922,0.0691749,0.0848796,6.67569,0.192777,0.137951,1108000,957
-3.02636,-1.97276,-1.75727,-0.332246,-0.0726728,-0.640274,-0.36653,-1.71453,0.0449078,0.0617403,0.0976965,6.71141,0.192611,0.137207,1109000,958
-2.97345,-1.8804,-1.6615,-0.401258,-0.141264,-0.684266,-0.605794,-1.67436,0.0295025,0.0808869,0.0683111,6.59859,0.198034,0.135676,1110000,958
-3.21068,-2.04775,-1.81715,-0.147498,-0.0299315,-0.49497,-0.506862,-1.53808,0.0365138,0.0774544,0.0774681,6.71392,0.197708,0.135905,1111000,959
-3.26908,-2.30502,-2.06288,0.0823067,0.216436,-0.28652,-0.0281308,-1.39729,0.0390224,0.0538204,0.0860118,6.73965,0.196564,0.137993,1112000,960
-3.28501,-2.36783,-2.14848,0.103765,0.34469,-0.28801,0.183494,-1.45385,0.0344685,0.0610062,0.0913645,6.66198,0.194979,0.139281,1113000,961
-3.43655,-2.55671,-2.30527,0.416519,0.528973,-0.197075,0.445913,-1.16937,0.0361316,0.05761,0.0750849,6.59996,0.19576,0.139776,1114000,962
-3.43103,-2.44691,-2.2593,0.187767,0.454999,-0.237604,0.45208,-1.49396,0.0377005,0.0652415,0.0803625,6.69563,0.19664,0.137494,1115000,962
-3.40228,-2.47751,-2.249,0.237093,0.418514,-0.212128,0.367927,-1.35765,0.0341067,0.0689143,0.0824447,6.66091,0.194122,0.139036,1116000,963
-3.39883,-2.45687,-2.27533,0.127629,0.508978,-0.267747,0.416717,-1.33569,0.0300274,0.0645833,0.0795069,6.74003,0.194405,0.140368,1117000,964
-3.26547,-2.50499,-2.25005,0.186369,0.45399,-0.201451,0.457808,-1.34476,0.0299207,0.0612669,0.0627056,6.80285,0.192507,0.133991,1118000,965
-3.41743,-2.63206,-2.37902,0.40765,0.560405,-0.0420143,0.615625,-1.33705,0.0299871,0.0721036,0.0620272,6.58702,0.19344,0.137229,1119000,965
-3.42435,-2.58651,-2.36974,0.38028,0.566254,-0.129325,0.618651,-1.30678,0.0314655,0.0659059,0.0791366,6.84193,0.193684,0.137492,1120000,970
-3.49581,-2.57756,-2.33541,0.396726,0.528726,-0.113187,0.623861,-1.32109,0.0316969,0.0603358,0.0652982,6.71276,0.192599,0.136923,1121000,971
-3.4145,-2.5407,-2.32204,0.234374,0.524096,-0.186101,0.757572,-1.48519,0.0357458,0.0610781,0.0691994,6.65578,0.194377,0.136339,1122000,971
-3.54017,-2.62356,-2.39837,0.417976,0.577055,-0.112544,0.818355,-1.44097,0.0295776,0.0680127,0.0675443,6.59938,0.194445,0.136024,1123000,972
-3.11847,-2.26222,-2.02303,0.111868,0.190622,-0.33038,0.0231516,-1.44906,0.0316045,0.0657098,0.0680417,6.77723,0.196038,0.140504,1124000,973
-2.99808,-2.22867,-2.01208,0.122606,0.109975,-0.319613,-0.294057,-1.27729,0.0289796,0.0687914,0.0841657,6.68342,0.193843,0.135949,1125000,974
-3.07353,-2.14341,-1.92327,-0.0633487,0.0883318,-0.350948,-0.417048,-1.44705,0.0395321,0.0521704,0.0788285,6.63353,0.195426,0.141209,1126000,974
-3.24644,-2.12986,-1.81918,-0.221009,0.119322,-0.483607,-0.31978,-1.56699,0.0298999,0.0813157,0.0718737,6.56296,0.196507,0.134622,1127000,975
-3.1821,-2.25374,-2.07883,0.0680977,0.206654,-0.403762,0.138256,-1.54636,0.034234,0.0698496,0.0842704,6.64413,0.191379,0.137358,1128000,976
-3.2761,-2.42662,-2.13416,0.145192,0.400707,-0.252815,0.276846,-1.40857,0.0355901,0.0555388,0.0689537,6.63955,0.195696,0.139179,1129000,977
-3.23247,-2.40453,-2.16533,0.124745,0.332931,-0.270758,0.195615,-1.43089,0.0340072,0.0617124,0.0930898,6.68248,0.191925,0.136472,1130000,978
-3.34566,-2.4557,-2.24499,0.32599,0.313793,-0.154763,0.271273,-1.34436,0.0329758,0.0628413,0.0781068,6.62313,0.192469,0.135542,1131000,978
-3.35031,-2.47667,-2.2445,0.179324,0.455755,-0.28299,0.555169,-1.42113,0.0353936,0.0602088,0.0772195,6.60909,0.193488,0.138422,1132000,979
-3.41081,-2.41565,-2.1802,0.03164,0.39959,-0.324588,0.456177,-1.55999,0.0399088,0.0655603,0.079017,6.5782,0.197244,0.139338,1133000,980
-3.33124,-2.44865,-2.21771,0.250484,0.402097,-0.193928,0.340962,-1.41626,0.0364702,0.0534199,0.0823054,6.63302,0.193772,0.137617,1134000,981
-3.26283,-2.4137,-2.12932,0.229392,0.331533,-0.17272,-0.0341346,-1.34391,0.0335214,0.0651443,0.0795865,6.59282,0.195128,0.13617,1135000,982
-3.62862,-2.51218,-2.31839,0.229843,0.476377,-0.229901,0.642597,-1.40364,0.0308727,0.0837959,0.0814484,6.63173,0.194241,0.136414,1136000,982
-3.54341,-2.69258,-2.45952,0.396617,0.66438,-0.122485,0.809295,-1.3107,0.041546,0.04648,0.100924,6.62358,0.193329,0.138173,1137000,983
-3.4573,-2.49218,-2.28922,0.165453,0.591092,-0.287608,0.55397,-1.36282,0.02919,0.0749671,0.0742269,6.64475,0.19475,0.138777,1138000,984
-3.42628,-2.73936,-2.48532,0.425864,0.702179,-0.0087104,0.694018,-1.14067,0.0337481,0.0596223,0.0819734,6.67115,0.194937,0.137295,1139000,985
-3.61095,-2.74713,-2.52861,0.483587,0.683186,-0.0146059,0.855671,-1.2733,0.0331116,0.0673666,0.0935618,6.59209,0.195385,0.138167,1140000,985
-3.48935,-2.77502,-2.57749,0.565078,0.691825,0.0279335,0.991955,-1.25401,0.035989,0.0504144,0.080225,6.73846,0.193496,0.136656,1141000,986
-3.59691,-2.83111,-2.65689,0.53082,0.783715,-0.00429252,1.10854,-1.2326,0.0393386,0.0494506,0.112927,6.56906,0.196324,0.13717,1142000,987
