BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.54675,-2.20575,-2.04961,0.0606546,6.60216,0.189232,0.139333,2222000,5949
-2.59769,-2.2271,-2.04646,0.0604158,6.61129,0.185276,0.141295,2223000,5951
-2.6139,-2.21158,-2.07338,0.0622977,6.54988,0.18879,0.139743,2224000,5953
-2.6081,-2.19711,-2.0397,0.0572894,6.70955,0.18469,0.142223,2225000,5956
-2.66776,-2.19834,-2.06478,0.0723839,6.6339,0.183858,0.142534,2226000,5959
-2.68662,-2.1704,-2.05139,0.0765324,6.68234,0.186944,0.141454,2227000,5962
-2.50457,-2.18043,-2.06224,0.0564525,6.72743,0.186074,0.14196,2228000,5965
-2.68329,-2.21206,-2.06873,0.0671283,6.64641,0.183401,0.142578,2229000,5968
-2.59272,-2.1961,-2.03659,0.0560208,6.63645,0.185583,0.141437,2230000,5971
-2.6637,-2.2067,-2.05253,0.0634598,6.5571,0.183812,0.139333,2231000,5974
-2.61931,-2.20264,-2.07881,0.067627,6.66178,0.183601,0.140178,2232000,5977
-2.66771,-2.19301,-2.08522,0.063991,6.56113,0.186512,0.141356,2233000,5980
-2.65305,-2.19163,-2.0133,0.0567395,6.71991,0.182048,0.142564,2234000,5983
-2.645,-2.18446,-2.05102,0.0648295,6.68092,0.185746,0.143221,2235000,5986
-2.6488,-2.19984,-2.07651,0.0648171,6.63977,0.185647,0.14088,2236000,5988
-2.62153,-2.19899,-2.04773,0.0646695,6.62977,0.187674,0.140737,2237000,5991
-2.57222,-2.18877,-2.06971,0.0661925,6.7532,0.184993,0.141844,2238000,5993
-2.6452,-2.18184,-2.05225,0.0636151,6.57004,0.185354,0.141863,2239000,5996
-2.60467,-2.23449,-2.04667,0.0664901,6.70513,0.184665,0.143573,2240000,5998
-2.57957,-2.1928,-2.02479,0.0583877,6.63157,0.186903,0.143817,2241000,6001
-2.69439,-2.20336,-2.06753,0.0724878,6.66331,0.18372,0.141401,2242000,6004
-2.55456,-2.20826,-2.05894,0.0576872,6.6934,0.185077,0.138994,2243000,6007
-2.60131,-2.18369,-2.08863,0.0661812,6.5682,0.183778,0.143206,2244000,6010
-2.62912,-2.20768,-2.04734,0.0616708,6.63813,0.183711,0.140257,2245000,6013
-2.62454,-2.20522,-2.08935,0.067105,6.65791,0.187485,0.141013,2246000,6016
-2.6385,-2.19912,-2.06956,0.0570659,6.59613,0.18504,0.140607,2247000,6020
-2.52048,-2.1969,-2.03021,0.0571828,6.47645,0.18679,0.142004,2248000,6023
-2.58783,-2.20339,-2.07086,0.0609403,6.77936,0.186321,0.141429,2249000,6025
-2.54587,-2.19199,-2.07609,0.0619369,6.7256,0.187865,0.141682,2250000,6028
-2.59334,-2.21469,-2.03581,0.0672008,6.56907,0.183847,0.140648,2251000,6031
-2.63576,-2.2037,-2.05719,0.0638139,6.7242,0.18306,0.144262,2252000,6034
-2.75053,-2.20334,-2.04508,0.0684243,6.81777,0.18314,0.141873,2253000,6037
-2.54024,-2.1993,-2.03578,0.0600397,6.73249,0.184949,0.142243,2254000,6040
-2.61221,-2.19185,-2.04172,0.057556,6.52338,0.182761,0.141125,2255000,6042
-2.64527,-2.18346,-2.06004,0.0674359,6.56032,0.185971,0.142319,2256000,6045
-2.55935,-2.18038,-2.05234,0.0499955,6.6144,0.181142,0.141458,2257000,6047
-2.66832,-2.17261,-2.03979,0.0622992,6.73636,0.187243,0.141962,2258000,6049
-2.51758,-2.18548,-2.06601,0.0578079,6.5363,0.184861,0.143934,2259000,6052
-2.5639,-2.21386,-2.06941,0.0631183,6.7469,0.185337,0.141071,2260000,6054
-2.70112,-2.18431,-2.04789,0.0718778,6.70234,0.186082,0.144134,2261000,6056
-2.62718,-2.1996,-2.04428,0.0641924,6.70641,0.186648,0.139966,2262000,6059
-2.59376,-2.19733,-2.09394,0.0619244,6.65048,0.187915,0.140968,2263000,6062
-2.6313,-2.19376,-2.06369,0.0646187,6.52273,0.186251,0.14013,2264000,6064
-2.59294,-2.20671,-2.06341,0.0574514,6.57171,0.186364,0.139013,2265000,6067
-2.63966,-2.18394,-2.05704,0.0624987,6.62625,0.185734,0.142647,2266000,6069
-2.6204,-2.18049,-2.06156,0.0584251,6.61411,0.186142,0.140902,2267000,6071
-2.67264,-2.20448,-2.04336,0.0631744,6.78139,0.185484,0.140905,2268000,6074
-2.56188,-2.17722,-2.04362,0.0589232,6.74231,0.186685,0.140796,2269000,6076
-2.64162,-2.20791,-2.0311,0.0612687,6.73617,0.186062,0.14138,2270000,6079
-2.59854,-2.17211,-2.05718,0.0668134,6.7085,0.186108,0.140139,2271000,6081
-2.72714,-2.16606,-2.08678,0.0693409,6.55972,0.184978,0.139751,2272000,6083
-2.66792,-2.20064,-2.06158,0.0660937,6.6275,0.18384,0.142016,2273000,6086
-2.59672,-2.19944,-2.07397,0.0592871,6.7948,0.185754,0.141172,2274000,6089
-2.70138,-2.21463,-2.04797,0.0639993,6.75449,0.183934,0.139671,2275000,6092
-2.70802,-2.167,-2.08365,0.068485,6.65204,0.186736,0.140837,2276000,6094
-2.64413,-2.19963,-2.07282,0.0662912,6.68478,0.185428,0.140958,2277000,6096
-2.59979,-2.20339,-2.0621,0.0632497,6.67323,0.184215,0.141722,2278000,6100
-2.61236,-2.19458,-2.04711,0.0577919,6.60025,0.183173,0.142111,2279000,6102
-2.75673,-2.17051,-2.0615,0.0671368,6.5668,0.183378,0.143888,2280000,6104
-2.56639,-2.18565,-2.03147,0.055467,6.81458,0.18525,0.141091,2281000,6107
-2.72644,-2.19486,-2.05849,0.066401,6.75438,0.186434,0.140536,2282000,6110
-2.59798,-2.20277,-2.04435,0.0592939,6.59305,0.185799,0.143364,2283000,6113
-2.604,-2.18499,-2.06016,0.059658,6.65659,0.19003,0.141438,2284000,6116
-2.79779,-2.19661,-2.10187,0.0795037,6.68375,0.18516,0.140964,2285000,6118
-2.65959,-2.18587,-2.07563,0.0659693,6.66643,0.186527,0.143557,2286000,6120
-2.61674,-2.16666,-2.04357,0.0607178,6.64134,0.185876,0.143924,2287000,6122
-2.75583,-2.21435,-2.07266,0.0638686,6.57663,0.185271,0.139689,2288000,6125
-2.57317,-2.20479,-2.04609,0.0648698,6.74824,0.186333,0.141251,2289000,6127
-2.66148,-2.20743,-2.06168,0.0626665,6.65218,0.187093,0.141529,2290000,6129
-2.66888,-2.18866,-2.05386,0.0712576,6.67753,0.189603,0.141921,2291000,6131
-2.59442,-2.19677,-2.06127,0.0582464,6.63284,0.186223,0.139818,2292000,6134
-2.4517,-2.1904,-2.06524,0.046052,6.74108,0.183093,0.140374,2293000,6136
-2.53892,-2.17758,-2.04868,0.0576109,6.71603,0.185504,0.141127,2294000,6139
-2.56146,-2.18958,-2.06913,0.0597889,6.64193,0.188079,0.140517,2295000,6142
-2.67338,-2.18326,-2.06078,0.0710147,6.66504,0.187231,0.140127,2296000,6145
-2.63324,-2.17534,-2.06903,0.066381,6.71914,0.185012,0.141922,2297000,6148
-2.62269,-2.19587,-2.06119,0.0590341,6.7129,0.1825,0.143139,2298000,6151
-2.6607,-2.2047,-2.05177,0.0655767,6.74705,0.18451,0.140777,2299000,6154
-2.67113,-2.18945,-2.08625,0.0606864,6.57152,0.184278,0.140356,2300000,6157
-2.69393,-2.19422,-2.10477,0.0668243,6.61221,0.185419,0.141345,2301000,6160
-2.66652,-2.19924,-2.07668,0.0665915,6.67809,0.187937,0.141975,2302000,6162
-2.62249,-2.17192,-2.04493,0.0664697,6.69878,0.186639,0.142522,2303000,6165
-2.78825,-2.22489,-2.05612,0.0761963,6.68617,0.184676,0.1417,2304000,6168
-2.68146,-2.18389,-2.05814,0.0612772,6.53781,0.18642,0.140898,2305000,6171
-2.7604,-2.20466,-2.09982,0.0695908,6.56156,0.187841,0.140266,2306000,6174
-2.65624,-2.19291,-2.08084,0.0610053,6.67603,0.188982,0.142216,2307000,6177
-2.63345,-2.21506,-2.06025,0.0651557,6.74171,0.188004,0.141828,2308000,6180
-2.63278,-2.19814,-2.05191,0.0615759,6.61331,0.187934,0.141656,2309000,6183
-2.59239,-2.21697,-2.05961,0.065675,6.70142,0.186603,0.139573,2310000,6186
-2.5194,-2.18216,-2.0419,0.0582728,6.5497,0.188604,0.142864,2311000,6189
-2.68697,-2.20644,-2.05886,0.0645507,6.6752,0.191225,0.140597,2312000,6192
-2.60593,-2.2165,-2.0518,0.0631694,6.74752,0.18687,0.141797,2313000,6194
-2.59765,-2.18383,-2.0238,0.0573237,6.6856,0.191133,0.143475,2314000,6197
-2.64735,-2.20802,-2.0908,0.0618799,6.6797,0.184265,0.139298,2315000,6200
-2.6144,-2.19661,-2.0795,0.058672,6.73513,0.187071,0.139386,2316000,6203
-2.57127,-2.20081,-2.04573,0.0601853,6.62645,0.184805,0.141721,2317000,6206
-2.64008,-2.19814,-2.06133,0.0599737,6.70978,0.18623,0.14009,2318000,6209
-2.71334,-2.22488,-2.05173,0.0668377,6.65363,0.187169,0.140237,2319000,6212
-2.61107,-2.20341,-2.05106,0.0637332,6.63264,0.186068,0.143503,2320000,6225
-2.59246,-2.20889,-2.07537,0.0645372,6.70924,0.1894,0.140638,2321000,6227
-2.57621,-2.20534,-2.08969,0.0648616,6.65792,0.190083,0.140685,2322000,6230
-2.5675,-2.20262,-2.03041,0.0604268,6.65446,0.186048,0.142217,2323000,6233
-2.62219,-2.19264,-2.0622,0.066012,6.67162,0.184465,0.141315,2324000,6236
-2.63412,-2.19855,-2.04959,0.0609043,6.66563,0.185646,0.143371,2325000,6238
-2.58224,-2.17555,-2.03998,0.056265,6.67974,0.187228,0.14236,2326000,6241
-2.53506,-2.17224,-2.02618,0.0580967,6.65391,0.191149,0.141628,2327000,6243
-2.60685,-2.19804,-2.06238,0.0632768,6.63329,0.188531,0.14434,2328000,6246
-2.66314,-2.20626,-2.06826,0.0664702,6.76474,0.187674,0.140328,2329000,6249
-2.64138,-2.20724,-2.09065,0.068403,6.63626,0.185829,0.140713,2330000,6251
-2.65839,-2.16232,-2.069,0.0628926,6.61543,0.186182,0.141907,2331000,6254
-2.73529,-2.19185,-2.0817,0.0634952,6.69301,0.188887,0.142224,2332000,6256
-2.49478,-2.18856,-2.06055,0.052979,6.75763,0.187728,0.143667,2333000,6259
-2.59612,-2.19607,-2.06325,0.0608579,6.63453,0.18477,0.143535,2334000,6262
-2.57269,-2.17331,-2.06533,0.0525462,6.69607,0.185719,0.141294,2335000,6264
-2.61176,-2.21937,-2.05528,0.0640319,6.64129,0.185624,0.139543,2336000,6266
-2.63073,-2.20333,-2.08077,0.0632204,6.65862,0.186516,0.139231,2337000,6268
-2.57747,-2.19813,-2.06363,0.0622775,6.73391,0.187243,0.141097,2338000,6271
-2.75533,-2.19909,-2.03699,0.0652976,6.82262,0.18441,0.140828,2339000,6274
-2.55852,-2.1736,-2.06395,0.0550545,6.70803,0.186153,0.140204,2340000,6276
-2.65156,-2.1851,-2.04847,0.063666,6.61799,0.189754,0.141265,2341000,6279
-2.62884,-2.18636,-2.04925,0.063128,6.84729,0.187359,0.142873,2342000,6281
-2.65309,-2.21593,-2.07253,0.069938,6.59616,0.186042,0.142123,2343000,6285
-2.62357,-2.18844,-2.06889,0.0652304,6.68435,0.187181,0.140979,2344000,6287
-2.58528,-2.17472,-2.08259,0.0618011,6.76312,0.186633,0.140254,2345000,6289
-2.62554,-2.19731,-2.05924,0.0658961,6.72153,0.18711,0.141607,2346000,6291
-2.55289,-2.21195,-2.0089,0.0546287,6.73307,0.188416,0.140141,2347000,6294
-2.59699,-2.18776,-2.05858,0.0584521,6.78186,0.185669,0.139464,2348000,6297
-2.58095,-2.14987,-2.01414,0.0528451,6.77117,0.1873,0.141708,2349000,6299
-2.58208,-2.17686,-2.06948,0.0598385,6.69992,0.183572,0.141576,2350000,6301
-2.51131,-2.18386,-2.05319,0.0551698,6.52839,0.187932,0.140399,2351000,6304
-2.58409,-2.21308,-2.05783,0.0655611,6.64176,0.185413,0.140486,2352000,6307
-2.65116,-2.21942,-2.074,0.0643098,6.75999,0.189022,0.140721,2353000,6311
-2.70312,-2.22014,-2.08461,0.0657048,6.69918,0.188382,0.140091,2354000,6314
-2.67796,-2.2136,-2.0263,0.0680203,6.64151,0.183993,0.143479,2355000,6317
-2.5073,-2.20748,-2.03122,0.0510776,6.67903,0.188182,0.140022,2356000,6320
-2.63239,-2.18057,-2.0686,0.065621,6.66749,0.187535,0.142986,2357000,6323
-2.63884,-2.22042,-2.07175,0.0645372,6.80998,0.186241,0.14187,2358000,6326
-2.7014,-2.19525,-2.08692,0.0675904,6.49647,0.184096,0.141837,2359000,6329
-2.7309,-2.24411,-2.07655,0.0675706,6.67075,0.185349,0.13922,2360000,6332
-2.55493,-2.18928,-2.07597,0.0578735,6.50042,0.188758,0.13967,2361000,6335
-2.60048,-2.20233,-2.06906,0.0602727,6.69921,0.189895,0.14234,2362000,6338
-2.56565,-2.21873,-2.07232,0.0598589,6.60068,0.187946,0.141818,2363000,6341
-2.58527,-2.20536,-2.06281,0.0651494,6.68613,0.186852,0.142086,2364000,6344
-2.61455,-2.20063,-2.07293,0.0590831,6.63359,0.18473,0.140965,2365000,6348
-2.52576,-2.17306,-2.08204,0.0596201,6.67163,0.188376,0.142744,2366000,6351
-2.70506,-2.20117,-2.07098,0.0688123,6.73367,0.185797,0.139827,2367000,6353
-2.61778,-2.20389,-2.0839,0.0700293,6.70762,0.190611,0.142467,2368000,6356
-2.78469,-2.20398,-2.06785,0.0687875,6.58919,0.18623,0.142137,2369000,6359
-2.61547,-2.20832,-2.02843,0.0610425,6.6928,0.183987,0.142118,2370000,6362
-2.6706,-2.19275,-2.06623,0.0669251,6.54878,0.189686,0.142583,2371000,6365
-2.58989,-2.21281,-2.0609,0.0596958,6.571,0.187987,0.140139,2372000,6369
-2.66324,-2.21727,-2.07217,0.0645687,6.74699,0.186518,0.139269,2373000,6372
-2.67086,-2.19637,-2.07132,0.0682784,6.64371,0.184376,0.139001,2374000,6374
-2.58107,-2.20142,-2.03518,0.0567429,6.79138,0.183579,0.140478,2375000,6376
-2.62574,-2.24174,-2.03229,0.0592072,6.7223,0.186583,0.140547,2376000,6379
-2.69331,-2.21569,-2.07638,0.0702794,6.66235,0.186294,0.140558,2377000,6382
-2.57135,-2.19094,-2.03773,0.0580106,6.59004,0.184544,0.14217,2378000,6385
-2.64383,-2.19553,-2.07772,0.0678741,6.68173,0.181965,0.141089,2379000,6387
-2.67939,-2.20309,-2.0517,0.0624082,6.63955,0.186057,0.140015,2380000,6389
-2.57964,-2.17812,-2.05157,0.0569704,6.744,0.185311,0.141191,2381000,6391
-2.6349,-2.19868,-2.07757,0.0605456,6.56816,0.186556,0.141875,2382000,6394
-2.61052,-2.22366,-2.05223,0.0637057,6.68561,0.187039,0.141514,2383000,6397
-2.5139,-2.19555,-2.04105,0.0517758,6.72111,0.187611,0.141669,2384000,6400
-2.59595,-2.18253,-2.04879,0.0674755,6.65732,0.184697,0.144515,2385000,6403
-2.58566,-2.19241,-2.06045,0.0603202,6.77501,0.183592,0.142033,2386000,6406
-2.56062,-2.17402,-2.04376,0.0579442,6.69699,0.185702,0.142479,2387000,6408
-2.54168,-2.1905,-2.05969,0.0511792,6.71992,0.184314,0.141906,2388000,6411
-2.58148,-2.17618,-2.05038,0.0645003,6.78955,0.185257,0.142332,2389000,6413
-2.659,-2.20864,-2.07474,0.0633386,6.78935,0.186466,0.142772,2390000,6416
-2.5428,-2.17776,-2.06314,0.0575454,6.62214,0.1874,0.142287,2391000,6419
-2.56509,-2.20003,-2.05505,0.0601102,6.60674,0.183541,0.140909,2392000,6421
-2.60251,-2.19724,-2.01673,0.0629165,6.62777,0.185543,0.141599,2393000,6423
-2.55149,-2.21324,-2.02723,0.0552772,6.6158,0.185253,0.139907,2394000,6425
-2.64205,-2.20559,-2.07307,0.0619491,6.60028,0.184637,0.140755,2395000,6427
-2.59923,-2.19284,-2.07635,0.0673704,6.59995,0.183657,0.141138,2396000,6430
-2.72049,-2.21209,-2.05959,0.0703631,6.73492,0.187948,0.139207,2397000,6433
-2.63411,-2.17392,-2.03921,0.0551529,6.68734,0.181213,0.140593,2398000,6435
-2.56688,-2.19685,-2.024,0.0608751,6.71667,0.184668,0.141537,2399000,6437
-2.58874,-2.19989,-2.03188,0.0606325,6.64174,0.186474,0.141952,2400000,6440
-2.67999,-2.21492,-2.04869,0.066797,6.70074,0.184153,0.141188,2401000,6443
-2.57514,-2.1595,-2.05126,0.0571058,6.68424,0.186696,0.143316,2402000,6446
-2.59273,-2.19597,-2.04975,0.0634092,6.71098,0.181964,0.143522,2403000,6448
-2.64579,-2.191,-2.05994,0.0615139,6.6242,0.188109,0.141468,2404000,6450
-2.58029,-2.18358,-2.03782,0.0577545,6.6479,0.1844,0.143937,2405000,6453
-2.59222,-2.19462,-2.04601,0.0604296,6.69017,0.186236,0.141534,2406000,6457
-2.66746,-2.22768,-2.08448,0.0697677,6.64238,0.181899,0.139624,2407000,6459
-2.54086,-2.21146,-2.05219,0.0542696,6.74977,0.184986,0.141954,2408000,6461
-2.56814,-2.16278,-2.04882,0.0587746,6.59932,0.183103,0.141561,2409000,6464
-2.52901,-2.201,-2.06117,0.0660453,6.74574,0.185169,0.14187,2410000,6467
-2.73176,-2.18806,-2.05476,0.0643889,6.62708,0.185158,0.140592,2411000,6470
-2.50554,-2.17969,-2.05511,0.0565655,6.77029,0.1868,0.140512,2412000,6472
-2.64516,-2.20136,-2.05437,0.0577721,6.60162,0.18662,0.141236,2413000,6475
-2.55878,-2.20029,-2.06766,0.0490033,6.57074,0.184403,0.141736,2414000,6478
-2.5647,-2.16673,-2.0343,0.0648324,6.63612,0.185661,0.14363,2415000,6481
-2.56757,-2.17453,-2.04781,0.0599094,6.70306,0.1848,0.140793,2416000,6484
-2.60854,-2.19969,-2.05164,0.0608532,6.66922,0.188173,0.142292,2417000,6486
-2.53874,-2.18552,-2.0707,0.0554753,6.61273,0.186695,0.139774,2418000,6488
-2.63923,-2.1802,-2.03787,0.0625946,6.59425,0.185945,0.141801,2419000,6491
-2.66942,-2.21932,-2.08309,0.0687942,6.82574,0.185789,0.139516,2420000,6499
-2.63365,-2.18408,-2.03888,0.0614272,6.60793,0.183373,0.142127,2421000,6501
-2.55151,-2.22141,-2.07894,0.0659958,6.63898,0.186582,0.139487,2422000,6503
-2.63478,-2.20978,-2.06492,0.0599184,6.67546,0.186878,0.141234,2423000,6506
-2.67669,-2.2157,-2.07196,0.0697622,6.73527,0.186292,0.139131,2424000,6510
-2.53492,-2.1835,-2.02735,0.0573468,6.7165,0.185736,0.14073,2425000,6513
-2.59311,-2.20139,-2.06086,0.0617916,6.6218,0.189297,0.143076,2426000,6516
-2.5214,-2.20281,-2.04207,0.0524618,6.6997,0.182938,0.143038,2427000,6519
-2.62361,-2.20224,-2.05938,0.0597837,6.7583,0.188386,0.141738,2428000,6522
-2.66783,-2.20644,-2.02303,0.0634848,6.63512,0.184967,0.142736,2429000,6525
-2.59109,-2.22109,-2.06126,0.0551262,6.70077,0.187389,0.141713,2430000,6529
-2.5452,-2.1871,-2.04126,0.0591271,6.57225,0.183833,0.141042,2431000,6532
-2.67276,-2.19422,-2.05387,0.0625755,6.70158,0.185512,0.140512,2432000,6535
-2.51367,-2.1795,-2.05207,0.0520283,6.74462,0.187535,0.143087,2433000,6538
-2.52833,-2.17545,-2.09381,0.057011,6.69278,0.186372,0.142744,2434000,6541
-2.5611,-2.20399,-2.04104,0.0580977,6.60398,0.185824,0.142335,2435000,6544
-2.48392,-2.17648,-2.04383,0.0518545,6.59346,0.187361,0.14121,2436000,6548
-2.55167,-2.16925,-2.03805,0.0585118,6.6299,0.184284,0.143061,2437000,6550
-2.6016,-2.18772,-2.03432,0.0601207,6.67807,0.185091,0.142698,2438000,6552
-2.5042,-2.21373,-2.07269,0.057688,6.57264,0.184468,0.141755,2439000,6554
-2.57503,-2.20807,-2.03394,0.0570219,6.61175,0.183541,0.14318,2440000,6556
-2.60749,-2.21259,-2.05298,0.0702841,6.6672,0.188384,0.142402,2441000,6560
-2.63907,-2.21068,-2.07715,0.061875,6.57574,0.185367,0.140715,2442000,6563
-2.6672,-2.20301,-2.05166,0.0701483,6.76685,0.184649,0.14207,2443000,6566
-2.58306,-2.2037,-2.02388,0.0547171,6.63428,0.185733,0.141311,2444000,6568
-2.64856,-2.18271,-2.06928,0.0684604,6.80295,0.185901,0.140801,2445000,6570
-2.58321,-2.20561,-2.03691,0.0619316,6.84619,0.18624,0.141894,2446000,6573
-2.69149,-2.19123,-2.06598,0.0673254,6.63589,0.184913,0.138575,2447000,6575
-2.69997,-2.2075,-2.07254,0.0686157,6.72921,0.18441,0.139592,2448000,6578
-2.54676,-2.20959,-2.0649,0.0520917,6.68356,0.185805,0.140789,2449000,6580
-2.62669,-2.17535,-2.03333,0.0601433,6.65099,0.184259,0.143959,2450000,6583
-2.62868,-2.1943,-2.07457,0.0696117,6.75075,0.182571,0.141101,2451000,6586
-2.62083,-2.19475,-2.06901,0.065219,6.59474,0.184477,0.140059,2452000,6589
-2.66676,-2.20219,-2.05291,0.0688392,6.71487,0.186051,0.14167,2453000,6591
-2.64523,-2.19169,-2.07183,0.0619642,6.70673,0.188535,0.141585,2454000,6594
-2.73422,-2.19375,-2.08909,0.0750401,6.62185,0.18566,0.144018,2455000,6597
-2.66712,-2.17412,-2.01872,0.0636348,6.73651,0.186744,0.142571,2456000,6600
-2.6154,-2.19132,-2.03056,0.0657159,6.7862,0.18493,0.142825,2457000,6604
-2.57189,-2.18689,-2.05937,0.0631749,6.71542,0.186462,0.142302,2458000,6607
-2.61321,-2.20291,-2.07519,0.0617089,6.65167,0.189265,0.138452,2459000,6609
-2.65132,-2.16291,-2.03633,0.0631361,6.64899,0.182516,0.140516,2460000,6613
-2.69635,-2.23009,-2.07087,0.0696514,6.64952,0.183689,0.140037,2461000,6616
-2.67811,-2.19457,-2.07082,0.0637126,6.60181,0.18909,0.139359,2462000,6618
-2.58547,-2.19127,-2.0796,0.0627421,6.67829,0.186446,0.141566,2463000,6620
-2.60241,-2.20542,-2.07847,0.068456,6.60733,0.186356,0.141528,2464000,6622
-2.61216,-2.2109,-2.01286,0.0583663,6.72774,0.185473,0.141824,2465000,6624
-2.57053,-2.20064,-2.04794,0.0597738,6.6132,0.184125,0.140856,2466000,6626
-2.50359,-2.20494,-2.06072,0.0474296,6.70986,0.187723,0.13906,2467000,6629
-2.62334,-2.20148,-2.05236,0.0620815,6.65108,0.187025,0.14228,2468000,6631
-2.55206,-2.19079,-2.04918,0.060646,6.70567,0.182489,0.140784,2469000,6633
-2.58465,-2.17963,-2.0668,0.0565338,6.65095,0.185052,0.142647,2470000,6635
-2.59817,-2.1889,-2.07925,0.0645519,6.67949,0.186059,0.141109,2471000,6638
-2.60364,-2.19837,-2.04835,0.0594181,6.69617,0.184971,0.140556,2472000,6640
-2.61449,-2.20114,-2.06121,0.0659344,6.61913,0.18512,0.140466,2473000,6643
-2.68021,-2.17303,-2.07158,0.0598582,6.68827,0.18564,0.141583,2474000,6646
-2.54106,-2.20524,-2.07601,0.0592163,6.59145,0.183526,0.141542,2475000,6648
-2.74352,-2.1984,-2.1025,0.070034,6.71713,0.187275,0.138821,2476000,6650
-2.57362,-2.20008,-2.06588,0.0614581,6.68872,0.187893,0.14136,2477000,6652
-2.63798,-2.20756,-2.09459,0.0630974,6.61749,0.185083,0.141789,2478000,6655
-2.59868,-2.20063,-2.0706,0.0587193,6.73529,0.184161,0.138644,2479000,6658
-2.53741,-2.20063,-2.06655,0.0572563,6.65446,0.186537,0.14092,2480000,6660
-2.59216,-2.21047,-2.07835,0.0603288,6.53664,0.184935,0.141077,2481000,6663
-2.66069,-2.19359,-2.03091,0.0596201,6.59658,0.186807,0.143342,2482000,6666
-2.61338,-2.19436,-2.0496,0.0648104,6.72219,0.186118,0.144012,2483000,6669
-2.65844,-2.16348,-2.05757,0.0645784,6.70492,0.185837,0.145484,2484000,6671
-2.60939,-2.20904,-2.06988,0.0606098,6.77882,0.186365,0.140584,2485000,6673
-2.62053,-2.19501,-2.05644,0.061489,6.7169,0.185252,0.139099,2486000,6677
-2.63675,-2.1976,-2.0752,0.0650909,6.62823,0.186644,0.140689,2487000,6680
-2.64448,-2.18415,-2.05616,0.0675167,6.7346,0.183992,0.143423,2488000,6683
-2.62636,-2.18822,-2.05151,0.0703126,6.67403,0.187296,0.141773,2489000,6686
-2.69378,-2.17461,-2.07133,0.0676092,6.66215,0.187731,0.143399,2490000,6689
-2.58276,-2.20149,-2.08417,0.0565803,6.59866,0.184403,0.141204,2491000,6692
-2.56344,-2.21491,-2.05163,0.0609799,6.70383,0.183224,0.142967,2492000,6695
-2.64111,-2.18503,-2.03629,0.0596402,6.67132,0.186446,0.140258,2493000,6697
-2.61989,-2.19128,-2.07059,0.0617298,6.54618,0.185718,0.140854,2494000,6700
-2.56131,-2.19632,-2.05588,0.0569805,6.69792,0.185381,0.139739,2495000,6703
-2.54914,-2.20311,-2.04459,0.0576252,6.64928,0.189629,0.141371,2496000,6706
-2.53232,-2.20352,-2.0364,0.0578737,6.66194,0.184162,0.140708,2497000,6709
-2.54449,-2.18529,-2.02389,0.0509481,6.72517,0.190095,0.140056,2498000,6712
-2.6433,-2.17636,-2.04442,0.063651,6.59665,0.187344,0.14235,2499000,6714
-2.61384,-2.22905,-2.08422,0.0593022,6.70079,0.186016,0.140481,2500000,6717
-2.6036,-2.19132,-2.06575,0.0666159,6.63106,0.185854,0.141097,2501000,6720
-2.59326,-2.19634,-2.04707,0.0607527,6.61777,0.186928,0.142337,2502000,6723
-2.63549,-2.20576,-2.03861,0.0574205,6.78505,0.185616,0.141336,2503000,6726
-2.65051,-2.18195,-2.05383,0.0646134,6.77125,0.186589,0.141252,2504000,6729
-2.58728,-2.20815,-2.05681,0.058556,6.6778,0.186227,0.140434,2505000,6732
-2.61629,-2.17869,-2.04116,0.0631404,6.65141,0.183947,0.141195,2506000,6736
-2.57434,-2.15561,-2.03854,0.0576807,6.54479,0.186022,0.141648,2507000,6739
-2.60851,-2.18526,-2.06333,0.0554754,6.55194,0.184017,0.142323,2508000,6742
-2.64377,-2.18976,-2.07032,0.0634845,6.6988,0.187862,0.14119,2509000,6745
-2.55074,-2.1996,-2.05515,0.0594911,6.61092,0.186511,0.138429,2510000,6748
-2.64988,-2.18618,-2.07225,0.0683327,6.54898,0.184077,0.141977,2511000,6750
-2.5731,-2.18661,-2.06845,0.0620013,6.61175,0.18551,0.140312,2512000,6753
-2.60912,-2.22343,-2.05341,0.0591575,6.62279,0.187892,0.140485,2513000,6755
-2.58229,-2.20424,-2.08006,0.0558047,6.64882,0.184328,0.140155,2514000,6757
-2.56029,-2.19953,-2.05075,0.0537522,6.71738,0.187541,0.143264,2515000,6759
-2.62205,-2.19663,-2.05708,0.0654678,6.58129,0.187149,0.140536,2516000,6761
-2.63428,-2.22144,-2.04675,0.0662309,6.62223,0.186016,0.140528,2517000,6764
