BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.53042,-2.21592,-2.04478,0.0617328,6.61152,0.184979,0.141384,2798000,7534
-2.64792,-2.18742,-2.05591,0.0655046,6.66161,0.184777,0.14209,2799000,7537
-2.63571,-2.17599,-2.07725,0.0621513,6.55767,0.185347,0.144119,2800000,7539
-2.65495,-2.1823,-2.04895,0.0661186,6.67903,0.185408,0.141599,2801000,7541
-2.53423,-2.19445,-2.03733,0.0515456,6.65585,0.189143,0.140492,2802000,7543
-2.61327,-2.21927,-2.081,0.0664796,6.62696,0.189302,0.142622,2803000,7546
-2.69431,-2.2156,-2.07862,0.0650088,6.77628,0.188691,0.140073,2804000,7548
-2.58223,-2.21755,-2.06222,0.0604804,6.58855,0.18695,0.139839,2805000,7550
-2.60817,-2.20834,-2.07814,0.0671295,6.70827,0.188093,0.141278,2806000,7553
-2.71952,-2.20335,-2.03651,0.0706124,6.63812,0.18673,0.142217,2807000,7555
-2.55087,-2.21648,-2.05926,0.0556488,6.63463,0.186978,0.14111,2808000,7557
-2.54081,-2.20348,-2.05795,0.0594816,6.63756,0.190214,0.141232,2809000,7560
-2.65414,-2.18554,-2.06135,0.0684643,6.72905,0.18773,0.143123,2810000,7562
-2.73124,-2.20501,-2.03318,0.0692793,6.6357,0.187246,0.141636,2811000,7564
-2.58935,-2.20791,-2.08449,0.0610901,6.64395,0.18765,0.140668,2812000,7568
-2.69472,-2.23333,-2.06054,0.0711649,6.68373,0.188825,0.140178,2813000,7571
-2.68431,-2.19049,-2.07389,0.0703,6.68586,0.188073,0.142003,2814000,7573
-2.68301,-2.22815,-2.05044,0.0656596,6.62403,0.190043,0.139674,2815000,7576
-2.58114,-2.23094,-2.03995,0.0571112,6.66673,0.187422,0.140428,2816000,7580
-2.67885,-2.21878,-2.05354,0.0677466,6.7204,0.186563,0.141497,2817000,7583
-2.6136,-2.22055,-2.06998,0.0623387,6.61178,0.190467,0.14061,2818000,7585
-2.69078,-2.22254,-2.09492,0.0713183,6.58129,0.188176,0.142808,2819000,7588
-2.56045,-2.2105,-2.05164,0.0608427,6.65761,0.189078,0.141188,2820000,7600
-2.59142,-2.2138,-2.04977,0.0602525,6.69349,0.189003,0.139614,2821000,7602
-2.62304,-2.18778,-2.05001,0.0610247,6.68928,0.186297,0.139472,2822000,7605
-2.67617,-2.18835,-2.04617,0.0631714,6.67213,0.187828,0.141206,2823000,7607
-2.61731,-2.21868,-2.06765,0.0630236,6.68574,0.188149,0.140832,2824000,7609
-2.63766,-2.17596,-2.06416,0.065764,6.68066,0.189366,0.141216,2825000,7612
-2.58746,-2.21356,-2.03873,0.0591677,6.59902,0.187173,0.141702,2826000,7615
-2.68721,-2.1741,-2.06055,0.0661746,6.67924,0.185823,0.144,2827000,7617
-2.61537,-2.23355,-2.03334,0.0665691,6.59614,0.185501,0.140847,2828000,7620
-2.5581,-2.18465,-2.05282,0.0534469,6.67543,0.186763,0.140489,2829000,7623
-2.60782,-2.23197,-2.05998,0.0601277,6.74603,0.188289,0.140861,2830000,7626
-2.61189,-2.20656,-2.07864,0.0593318,6.60274,0.183506,0.141143,2831000,7628
-2.48775,-2.1987,-2.07551,0.0560628,6.73935,0.184842,0.139729,2832000,7630
-2.55713,-2.20532,-2.02722,0.0614548,6.65977,0.186154,0.140031,2833000,7633
-2.62549,-2.19409,-2.01888,0.0644437,6.64025,0.185337,0.141203,2834000,7636
-2.65169,-2.23775,-2.08652,0.0656333,6.65869,0.188821,0.138944,2835000,7640
-2.68023,-2.20176,-2.06315,0.0651259,6.5707,0.186031,0.141625,2836000,7642
-2.59128,-2.20601,-2.06921,0.0596111,6.66067,0.186169,0.139831,2837000,7645
-2.64806,-2.22359,-2.03684,0.0734336,6.66822,0.184866,0.142158,2838000,7649
-2.65565,-2.19358,-2.08891,0.0601897,6.71851,0.186559,0.139898,2839000,7651
-2.64489,-2.19127,-2.10004,0.068328,6.62494,0.182622,0.139285,2840000,7653
-2.58472,-2.21022,-2.0236,0.059324,6.71642,0.183567,0.142277,2841000,7655
-2.60453,-2.22213,-2.05123,0.0637547,6.641,0.184138,0.142596,2842000,7657
-2.65891,-2.2193,-2.07504,0.068109,6.72291,0.186076,0.139291,2843000,7659
-2.61888,-2.21534,-2.06999,0.0560394,6.59273,0.18682,0.138573,2844000,7661
-2.54088,-2.20956,-2.05816,0.0551028,6.65423,0.185172,0.138769,2845000,7663
-2.68551,-2.22506,-2.06865,0.0649536,6.71334,0.187385,0.140519,2846000,7665
-2.59971,-2.19924,-2.06599,0.065327,6.65984,0.187063,0.139923,2847000,7667
-2.54376,-2.17303,-2.06808,0.0623737,6.61756,0.183298,0.141338,2848000,7670
-2.61646,-2.18978,-2.07781,0.0541999,6.6332,0.185837,0.140505,2849000,7673
-2.6197,-2.17173,-2.08344,0.0652988,6.60004,0.185704,0.141396,2850000,7676
-2.69026,-2.21636,-2.04893,0.0629101,6.63787,0.18602,0.140641,2851000,7679
-2.62131,-2.21163,-2.09196,0.0601389,6.68912,0.184283,0.140658,2852000,7682
-2.54382,-2.20623,-2.04487,0.0603465,6.70574,0.187724,0.140651,2853000,7686
-2.52495,-2.19265,-2.05618,0.0578621,6.59732,0.187403,0.14093,2854000,7689
-2.69806,-2.21689,-2.07838,0.0650323,6.59423,0.188906,0.140513,2855000,7691
-2.65441,-2.20103,-2.06192,0.0652029,6.76227,0.185912,0.13976,2856000,7693
-2.66159,-2.20826,-2.046,0.0670177,6.67604,0.185644,0.14062,2857000,7696
-2.57791,-2.19628,-2.02862,0.0637756,6.68441,0.18682,0.141675,2858000,7699
-2.57816,-2.21621,-2.06873,0.0603875,6.62286,0.185209,0.142414,2859000,7702
-2.61834,-2.18074,-2.04944,0.0581781,6.70002,0.184809,0.142152,2860000,7705
-2.64261,-2.20205,-2.05821,0.0670174,6.6731,0.182286,0.140698,2861000,7708
-2.53887,-2.16925,-2.0477,0.0570892,6.68154,0.182687,0.142988,2862000,7710
-2.59188,-2.20146,-2.06027,0.0574682,6.7766,0.186035,0.139683,2863000,7712
-2.52911,-2.20931,-2.06321,0.0653206,6.68774,0.184528,0.142954,2864000,7714
-2.54542,-2.2162,-2.06207,0.0614682,6.70845,0.182973,0.141966,2865000,7717
-2.5248,-2.20231,-2.04039,0.0564001,6.65223,0.185518,0.142057,2866000,7720
-2.56413,-2.19879,-2.07724,0.0617493,6.58366,0.185932,0.14293,2867000,7722
-2.59885,-2.22956,-2.05863,0.065238,6.60361,0.186304,0.140566,2868000,7724
-2.54643,-2.20872,-2.06185,0.0547142,6.59175,0.185494,0.140461,2869000,7727
-2.57029,-2.2108,-2.07555,0.0647143,6.70209,0.186404,0.140834,2870000,7730
-2.63193,-2.20808,-2.06123,0.0623493,6.68544,0.184416,0.142306,2871000,7733
-2.7303,-2.17811,-2.06801,0.0654414,6.61344,0.18431,0.142855,2872000,7736
-2.60328,-2.18632,-2.04492,0.0658479,6.85595,0.185196,0.142352,2873000,7739
-2.56613,-2.20488,-2.05664,0.0585668,6.66728,0.185734,0.138341,2874000,7741
-2.6439,-2.19518,-2.06479,0.0698282,6.71247,0.188252,0.139305,2875000,7744
-2.50814,-2.21725,-2.04491,0.0604915,6.66039,0.184463,0.140382,2876000,7747
-2.63517,-2.21036,-2.03437,0.059703,6.67055,0.185901,0.140216,2877000,7749
-2.6461,-2.20501,-2.03763,0.0706112,6.56664,0.182926,0.142873,2878000,7751
-2.58767,-2.2035,-2.05038,0.0612356,6.65108,0.188026,0.14256,2879000,7753
-2.5823,-2.1931,-2.06397,0.058269,6.65686,0.187666,0.141552,2880000,7756
-2.70009,-2.23337,-2.10351,0.0696191,6.67702,0.185298,0.138826,2881000,7759
-2.595,-2.19379,-2.07327,0.0602788,6.60387,0.184758,0.140774,2882000,7761
-2.5548,-2.1931,-2.0622,0.0649367,6.65407,0.183994,0.141576,2883000,7764
-2.62258,-2.18851,-2.03466,0.0634084,6.57096,0.184238,0.141008,2884000,7767
-2.65043,-2.23406,-2.0813,0.0666544,6.5623,0.185581,0.140671,2885000,7769
-2.50559,-2.17571,-2.07397,0.0522559,6.61104,0.183324,0.142072,2886000,7772
-2.51786,-2.20877,-2.07573,0.0540513,6.69439,0.18536,0.140151,2887000,7775
-2.60807,-2.2203,-2.08984,0.0618707,6.67184,0.186918,0.137458,2888000,7778
-2.72061,-2.19876,-2.05317,0.0670367,6.60788,0.184952,0.141787,2889000,7780
-2.62175,-2.20841,-2.03899,0.0632403,6.75763,0.182964,0.143021,2890000,7782
-2.77423,-2.23328,-2.04443,0.0706966,6.70789,0.1859,0.140344,2891000,7785
-2.64715,-2.21509,-2.10025,0.0606961,6.71206,0.18708,0.139384,2892000,7787
-2.57172,-2.20232,-2.02882,0.0618279,6.61911,0.189219,0.140539,2893000,7790
-2.73444,-2.21565,-2.04829,0.0740971,6.67486,0.18376,0.140456,2894000,7793
-2.63749,-2.18762,-2.07282,0.0649434,6.59691,0.188302,0.140787,2895000,7795
-2.63168,-2.21477,-2.05954,0.0666472,6.61132,0.186641,0.137967,2896000,7797
-2.57929,-2.19235,-2.09561,0.06423,6.70711,0.185933,0.139343,2897000,7799
-2.55321,-2.20906,-2.02327,0.0589098,6.60166,0.186484,0.14051,2898000,7801
-2.74884,-2.18317,-2.04708,0.0744179,6.69071,0.18859,0.143736,2899000,7803
-2.51294,-2.20089,-2.07239,0.0617979,6.65358,0.187223,0.142358,2900000,7806
-2.5736,-2.21903,-2.07648,0.0644627,6.66585,0.189902,0.142279,2901000,7808
-2.64642,-2.18006,-2.08503,0.0665439,6.68595,0.187608,0.141476,2902000,7810
-2.63692,-2.21988,-2.04389,0.0619603,6.78311,0.185667,0.140729,2903000,7812
-2.64158,-2.22022,-2.06048,0.0647298,6.65015,0.187194,0.141309,2904000,7815
-2.7727,-2.20148,-2.07113,0.0668248,6.77326,0.184249,0.141505,2905000,7818
-2.69242,-2.21622,-2.04547,0.0701621,6.71176,0.186293,0.142361,2906000,7820
-2.69793,-2.19044,-2.04293,0.060311,6.73629,0.186901,0.141734,2907000,7822
-2.64723,-2.1868,-2.06594,0.0651297,6.64869,0.186465,0.141827,2908000,7825
-2.60571,-2.21374,-2.07339,0.063226,6.66096,0.188616,0.140807,2909000,7827
-2.61988,-2.18789,-2.05964,0.066607,6.56855,0.187062,0.142728,2910000,7830
-2.55935,-2.21762,-2.05517,0.0627617,6.68655,0.188634,0.141467,2911000,7832
-2.60172,-2.23708,-2.05979,0.0640603,6.58193,0.185433,0.141133,2912000,7836
-2.72571,-2.22228,-2.07476,0.0716467,6.58956,0.18693,0.14091,2913000,7838
-2.65337,-2.21813,-2.0657,0.0651969,6.78742,0.183882,0.140511,2914000,7841
-2.52225,-2.19612,-2.03624,0.0590688,6.5987,0.186908,0.141408,2915000,7844
-2.61275,-2.20069,-2.06832,0.0671714,6.62233,0.184538,0.14285,2916000,7847
-2.65004,-2.18597,-2.07917,0.0615404,6.75997,0.186516,0.140763,2917000,7849
-2.58768,-2.21992,-2.04135,0.0600927,6.72089,0.187152,0.142791,2918000,7851
-2.63225,-2.21183,-2.05188,0.0593116,6.50881,0.18896,0.142242,2919000,7853
-2.64861,-2.2239,-2.11405,0.0671868,6.61102,0.184979,0.139548,2920000,7879
-2.6569,-2.21951,-2.09305,0.0693567,6.74005,0.187068,0.139919,2921000,7882
-2.65394,-2.20113,-2.09061,0.0716658,6.61545,0.187724,0.140447,2922000,7885
-2.66876,-2.22245,-2.07558,0.0710363,6.6274,0.188016,0.14118,2923000,7888
-2.59958,-2.21779,-2.06941,0.0605694,6.68268,0.185351,0.141394,2924000,7891
-2.64892,-2.19979,-2.07446,0.0682132,6.74754,0.183951,0.139644,2925000,7894
-2.62631,-2.20453,-2.04826,0.0618585,6.61879,0.185651,0.139672,2926000,7897
-2.68621,-2.20639,-2.06449,0.0728001,6.81068,0.184601,0.141023,2927000,7900
-2.59459,-2.20101,-2.03787,0.0610479,6.73109,0.184564,0.141737,2928000,7902
-2.66983,-2.20905,-2.0365,0.065858,6.64125,0.189926,0.141231,2929000,7904
-2.5891,-2.22929,-2.06796,0.0665403,6.6024,0.187397,0.138969,2930000,7907
-2.6519,-2.19539,-2.06878,0.061943,6.63087,0.186418,0.141565,2931000,7910
-2.63329,-2.20357,-2.08424,0.0624922,6.62238,0.18512,0.140636,2932000,7913
-2.54174,-2.19523,-2.06293,0.0562576,6.69388,0.186206,0.139259,2933000,7915
-2.64861,-2.1739,-2.07618,0.0677084,6.62419,0.187776,0.14169,2934000,7918
-2.63348,-2.19029,-2.03957,0.0620455,6.69911,0.188252,0.141217,2935000,7920
-2.70511,-2.21102,-2.05366,0.0741589,6.69455,0.185613,0.140224,2936000,7923
-2.63183,-2.21768,-2.02684,0.0584738,6.53654,0.184147,0.140693,2937000,7926
-2.62232,-2.23673,-2.05833,0.0638949,6.59505,0.186202,0.140421,2938000,7928
-2.67069,-2.16356,-2.07131,0.0658023,6.75794,0.186675,0.142325,2939000,7930
-2.6624,-2.23049,-2.04302,0.0607263,6.66003,0.189274,0.140163,2940000,7932
-2.63098,-2.20039,-2.06261,0.0658533,6.58019,0.188129,0.139734,2941000,7935
-2.57528,-2.21724,-2.07016,0.0564437,6.53174,0.183275,0.139935,2942000,7938
-2.54456,-2.20124,-2.08946,0.0611095,6.5875,0.185417,0.139787,2943000,7940
-2.68249,-2.23479,-2.04443,0.0646577,6.58171,0.184544,0.141152,2944000,7943
-2.70046,-2.22174,-2.05112,0.0635651,6.68753,0.184294,0.138572,2945000,7945
-2.66689,-2.2127,-2.06035,0.0677968,6.65397,0.187202,0.141589,2946000,7947
-2.61278,-2.16767,-2.03602,0.0673673,6.7692,0.184847,0.141831,2947000,7950
-2.5839,-2.22827,-2.07066,0.0650568,6.61065,0.184508,0.13929,2948000,7953
-2.50872,-2.21352,-2.05189,0.0587261,6.59982,0.187328,0.141076,2949000,7955
-2.53392,-2.21163,-2.04593,0.0550871,6.71031,0.188471,0.140849,2950000,7958
-2.63993,-2.19699,-2.01942,0.0583899,6.78485,0.185954,0.139492,2951000,7961
-2.51448,-2.21354,-2.03871,0.0547126,6.72811,0.18591,0.140356,2952000,7963
-2.55748,-2.2119,-2.06378,0.0605287,6.65222,0.185991,0.139779,2953000,7965
-2.60919,-2.21747,-2.0773,0.055494,6.6557,0.185964,0.140283,2954000,7967
-2.74966,-2.20042,-2.07056,0.0647575,6.64566,0.18331,0.139935,2955000,7969
-2.63149,-2.21786,-2.05492,0.0623235,6.67816,0.184882,0.140884,2956000,7971
-2.58623,-2.18615,-2.05906,0.0598984,6.49683,0.183609,0.141849,2957000,7974
-2.63761,-2.22574,-2.08714,0.0667718,6.68335,0.184365,0.14068,2958000,7977
-2.62683,-2.19737,-2.05515,0.0648368,6.52629,0.183891,0.140396,2959000,7980
-2.58936,-2.20557,-2.05602,0.0568243,6.80389,0.186278,0.142019,2960000,7983
-2.52058,-2.18219,-2.06466,0.055837,6.65583,0.185889,0.14088,2961000,7986
-2.67335,-2.21554,-2.0633,0.0653264,6.72864,0.186691,0.140306,2962000,7989
-2.58049,-2.17748,-2.06796,0.0604844,6.71589,0.187273,0.141242,2963000,7992
-2.62589,-2.21323,-2.08406,0.0663229,6.66418,0.18678,0.139433,2964000,7995
-2.60024,-2.20013,-2.084,0.0582727,6.71455,0.185047,0.14175,2965000,7998
-2.53767,-2.22651,-2.0566,0.0575523,6.6449,0.183006,0.141127,2966000,8001
-2.63144,-2.19989,-2.05412,0.0590619,6.5901,0.185617,0.138827,2967000,8003
-2.54334,-2.21797,-2.05919,0.0549709,6.61647,0.186282,0.141906,2968000,8006
-2.56125,-2.19073,-2.06948,0.0648547,6.68645,0.186268,0.141486,2969000,8009
-2.76163,-2.18276,-2.076,0.0761835,6.56516,0.186176,0.141407,2970000,8011
-2.62648,-2.23386,-2.0807,0.0656184,6.58212,0.188086,0.139682,2971000,8014
-2.69519,-2.18587,-2.06307,0.0642707,6.69807,0.185836,0.140063,2972000,8017
-2.61534,-2.21216,-2.05826,0.0642304,6.61437,0.188656,0.142734,2973000,8020
-2.54504,-2.18197,-2.05972,0.0526408,6.62311,0.18687,0.142038,2974000,8023
-2.5919,-2.21077,-2.05161,0.0604101,6.638,0.186742,0.141035,2975000,8026
-2.71971,-2.21794,-2.04665,0.0685977,6.69564,0.185716,0.139313,2976000,8030
-2.63399,-2.22288,-2.07612,0.0695148,6.77286,0.183665,0.140147,2977000,8033
-2.64418,-2.22384,-2.07364,0.069675,6.66721,0.185537,0.142293,2978000,8036
-2.65099,-2.20013,-2.07795,0.0646828,6.71747,0.188125,0.140452,2979000,8039
-2.50557,-2.19105,-2.05388,0.0588075,6.73681,0.185081,0.140907,2980000,8042
-2.58465,-2.22753,-2.07916,0.0610686,6.83921,0.186938,0.137731,2981000,8045
-2.67952,-2.19682,-2.0667,0.0692412,6.60644,0.185308,0.14134,2982000,8049
-2.66243,-2.21667,-2.10309,0.0675217,6.72492,0.184111,0.138878,2983000,8051
-2.67082,-2.17541,-2.08859,0.0699319,6.68554,0.184352,0.141582,2984000,8053
-2.63847,-2.22376,-2.06108,0.0658036,6.67188,0.182111,0.14117,2985000,8056
-2.57664,-2.19714,-2.04214,0.0576628,6.63928,0.18571,0.141744,2986000,8059
-2.60726,-2.2146,-2.05632,0.0661691,6.7542,0.185492,0.141341,2987000,8062
-2.61226,-2.21578,-2.05811,0.0644153,6.61392,0.184193,0.140656,2988000,8066
-2.54758,-2.22844,-2.05783,0.0562844,6.64549,0.187216,0.139746,2989000,8069
-2.70149,-2.18633,-2.07099,0.0691291,6.62275,0.184719,0.140684,2990000,8072
-2.62939,-2.2074,-2.03953,0.0675302,6.55133,0.187671,0.143272,2991000,8075
-2.63705,-2.193,-2.05705,0.0632506,6.66173,0.185544,0.14287,2992000,8078
-2.51438,-2.2039,-2.05741,0.0539809,6.64229,0.187047,0.140344,2993000,8081
-2.61244,-2.20702,-2.07239,0.05718,6.68352,0.191397,0.139212,2994000,8083
-2.64381,-2.18709,-2.05173,0.0676345,6.71211,0.189144,0.141918,2995000,8085
-2.64841,-2.21279,-2.07226,0.0615269,6.74394,0.184679,0.139454,2996000,8088
-2.72575,-2.20728,-2.07111,0.0731401,6.66145,0.18721,0.139192,2997000,8091
-2.74861,-2.22345,-2.09404,0.0708155,6.72954,0.188943,0.138561,2998000,8094
-2.70392,-2.2003,-2.06061,0.0685435,6.71018,0.184251,0.141124,2999000,8097
-2.63058,-2.20391,-2.06463,0.0624025,6.62163,0.184174,0.139091,3000000,8100
-2.67838,-2.2059,-2.05904,0.0686249,6.67707,0.185093,0.14395,3001000,8102
-2.64233,-2.20723,-2.06967,0.0579371,6.68613,0.184508,0.143026,3002000,8105
-2.68972,-2.18697,-2.06756,0.0686029,6.62473,0.189197,0.142238,3003000,8108
-2.59284,-2.21008,-2.06029,0.0664325,6.7405,0.186623,0.141242,3004000,8111
-2.64666,-2.20107,-2.05332,0.0650027,6.76776,0.185157,0.144331,3005000,8114
-2.59929,-2.20872,-2.05319,0.0571074,6.65733,0.186487,0.14217,3006000,8116
-2.55265,-2.22178,-2.06184,0.0585859,6.59408,0.188226,0.140183,3007000,8118
-2.63892,-2.19029,-2.06998,0.0634092,6.7185,0.187004,0.142771,3008000,8121
-2.63065,-2.17985,-2.06401,0.0676352,6.63724,0.189153,0.14296,3009000,8123
-2.66864,-2.2139,-2.06814,0.0642497,6.81104,0.186819,0.137757,3010000,8125
-2.65305,-2.21937,-2.06483,0.0622284,6.52612,0.187145,0.140947,3011000,8127
-2.50745,-2.19118,-2.06683,0.0539256,6.65078,0.187661,0.139582,3012000,8130
-2.58511,-2.23097,-2.03519,0.0556314,6.6859,0.188039,0.141301,3013000,8132
-2.66,-2.20885,-2.06799,0.0732826,6.78149,0.183855,0.142012,3014000,8134
-2.55607,-2.20333,-2.06455,0.059083,6.76738,0.186992,0.1391,3015000,8136
-2.55896,-2.20712,-2.06519,0.0584257,6.66314,0.186325,0.14036,3016000,8139
-2.59699,-2.19513,-2.05229,0.0576618,6.66876,0.186357,0.139236,3017000,8142
-2.52638,-2.19606,-2.05529,0.0578909,6.6567,0.189028,0.142835,3018000,8144
-2.65422,-2.17538,-2.04935,0.0605115,6.81277,0.185684,0.139867,3019000,8146
-2.56317,-2.21529,-2.04259,0.0618903,6.66809,0.187454,0.139443,3020000,8153
-2.60903,-2.21378,-2.08682,0.0623551,6.64793,0.188398,0.139747,3021000,8156
-2.68572,-2.21189,-2.08573,0.0677275,6.6637,0.187356,0.138365,3022000,8158
-2.67448,-2.19834,-2.06826,0.0710951,6.66871,0.188487,0.142106,3023000,8160
-2.5936,-2.21086,-2.07813,0.065295,6.65529,0.18594,0.141723,3024000,8163
-2.62203,-2.23555,-2.06431,0.0604342,6.64923,0.186324,0.140757,3025000,8167
-2.61611,-2.20548,-2.05746,0.0598856,6.65876,0.186358,0.140753,3026000,8170
-2.50855,-2.18821,-2.07513,0.0604527,6.59789,0.184209,0.142397,3027000,8173
-2.66503,-2.22227,-2.07859,0.0669156,6.67671,0.1879,0.140221,3028000,8176
-2.62616,-2.1888,-2.08538,0.0618605,6.68733,0.186938,0.140548,3029000,8178
-2.65203,-2.22605,-2.09129,0.0646553,6.65499,0.189186,0.138559,3030000,8181
-2.57009,-2.22468,-2.0696,0.0573066,6.73095,0.18667,0.138746,3031000,8184
-2.74303,-2.19357,-2.04536,0.0743911,6.61041,0.188124,0.139833,3032000,8186
-2.68818,-2.22829,-2.04235,0.0614366,6.68223,0.188595,0.138798,3033000,8188
-2.74202,-2.23496,-2.08006,0.071625,6.721,0.186338,0.138125,3034000,8191
-2.67515,-2.2419,-2.09468,0.0674623,6.71963,0.184042,0.139692,3035000,8194
-2.7242,-2.20264,-2.07131,0.0696478,6.70143,0.18415,0.141805,3036000,8196
-2.63584,-2.18728,-2.0764,0.0620095,6.74152,0.186662,0.141884,3037000,8199
-2.54712,-2.177,-2.06754,0.0537639,6.65214,0.187796,0.14139,3038000,8202
-2.59562,-2.19129,-2.0494,0.0581207,6.52548,0.186399,0.141293,3039000,8205
-2.50747,-2.1769,-2.03237,0.0581065,6.77824,0.185796,0.142213,3040000,8207
-2.61244,-2.22321,-2.07701,0.0663542,6.59635,0.187193,0.141551,3041000,8210
-2.67805,-2.1859,-2.0713,0.0619566,6.6805,0.185794,0.141056,3042000,8212
-2.62661,-2.2035,-2.05845,0.0644107,6.60471,0.187058,0.140444,3043000,8214
-2.60727,-2.21182,-2.05497,0.068097,6.72734,0.185883,0.139716,3044000,8216
-2.61976,-2.19883,-2.04176,0.0606604,6.70217,0.186752,0.14141,3045000,8218
-2.64026,-2.21154,-2.05392,0.056739,6.68585,0.187756,0.141139,3046000,8220
-2.66809,-2.18531,-2.06476,0.0669034,6.56653,0.1842,0.141381,3047000,8223
-2.64837,-2.21347,-2.07715,0.0655384,6.75218,0.18564,0.14308,3048000,8225
-2.59016,-2.22086,-2.0563,0.0621775,6.70013,0.184474,0.141816,3049000,8229
-2.65955,-2.21058,-2.04468,0.071507,6.65055,0.186208,0.139793,3050000,8232
-2.71685,-2.19456,-2.05913,0.0645175,6.81277,0.188552,0.140715,3051000,8234
-2.56572,-2.19562,-2.07787,0.064844,6.60109,0.188066,0.140923,3052000,8238
-2.56281,-2.20091,-2.08657,0.0558031,6.77497,0.188528,0.138921,3053000,8241
-2.50599,-2.20324,-2.08362,0.0623541,6.60771,0.188856,0.140326,3054000,8243
-2.51226,-2.20104,-2.04564,0.0598977,6.64668,0.190263,0.143249,3055000,8245
-2.71931,-2.22087,-2.05557,0.0641151,6.69182,0.186718,0.141452,3056000,8247
-2.77783,-2.22417,-2.04914,0.0732498,6.63897,0.188707,0.141103,3057000,8249
-2.61961,-2.17817,-2.03801,0.0657021,6.68826,0.184732,0.140978,3058000,8252
-2.59824,-2.21623,-2.0877,0.0649244,6.65369,0.18768,0.141489,3059000,8255
-2.57342,-2.21499,-2.04901,0.0600741,6.71403,0.187884,0.140924,3060000,8257
-2.60576,-2.18682,-2.04381,0.0597256,6.62597,0.189291,0.139974,3061000,8260
-2.5745,-2.19901,-2.03467,0.0611464,6.68043,0.184444,0.141212,3062000,8262
-2.68872,-2.18201,-2.07518,0.0661102,6.66379,0.184614,0.141568,3063000,8265
-2.64996,-2.18369,-2.06347,0.0640818,6.76319,0.187016,0.141281,3064000,8267
-2.57483,-2.18531,-2.06295,0.0605263,6.64365,0.185508,0.143705,3065000,8270
-2.6966,-2.1979,-2.0626,0.0654514,6.58048,0.184238,0.141739,3066000,8273
-2.59245,-2.19797,-2.02341,0.0619549,6.51066,0.185294,0.141612,3067000,8275
-2.67034,-2.22507,-2.05169,0.0598286,6.59108,0.186073,0.140253,3068000,8277
-2.65511,-2.22847,-2.03177,0.0655397,6.67499,0.185155,0.142035,3069000,8280
-2.53824,-2.20768,-2.02764,0.0532612,6.66895,0.185258,0.141666,3070000,8284
-2.57168,-2.17709,-2.0442,0.0596999,6.65958,0.186995,0.143397,3071000,8286
-2.50543,-2.18281,-2.07052,0.0523803,6.63426,0.181642,0.140991,3072000,8288
-2.63158,-2.20372,-2.06264,0.0630405,6.71316,0.187414,0.141814,3073000,8290
-2.5986,-2.16486,-2.04198,0.0559946,6.56927,0.185052,0.141923,3074000,8292
-2.71776,-2.20797,-2.0704,0.0675221,6.59523,0.183764,0.141012,3075000,8295
-2.58979,-2.19361,-2.03733,0.0637844,6.59534,0.187276,0.141307,3076000,8299
-2.54389,-2.20367,-2.06667,0.0599971,6.6608,0.184882,0.141117,3077000,8302
-2.66243,-2.2065,-2.0575,0.0659558,6.60331,0.186822,0.142689,3078000,8305
-2.60337,-2.21852,-2.07853,0.0597772,6.64034,0.185135,0.139182,3079000,8308
-2.61758,-2.19843,-2.05636,0.0575083,6.64496,0.185661,0.14049,3080000,8311
-2.5752,-2.19496,-2.04405,0.0640198,6.80935,0.185846,0.141404,3081000,8313
-2.53598,-2.2053,-2.04465,0.0546123,6.66287,0.186838,0.142292,3082000,8316
-2.5776,-2.1918,-2.05827,0.0629766,6.77518,0.182859,0.142436,3083000,8318
-2.63171,-2.21941,-2.06864,0.0638359,6.60208,0.185026,0.139694,3084000,8321
-2.65419,-2.20307,-2.05157,0.0731413,6.67876,0.187395,0.143533,3085000,8325
-2.49336,-2.20468,-2.05179,0.0560796,6.74111,0.184314,0.140223,3086000,8327
-2.68394,-2.20475,-2.07822,0.0635903,6.67666,0.185229,0.139697,3087000,8329
-2.61036,-2.18812,-2.04737,0.060172,6.65232,0.183111,0.139059,3088000,8332
-2.53468,-2.19804,-2.02879,0.0588255,6.77601,0.185529,0.143409,3089000,8335
-2.54937,-2.21801,-2.06105,0.0606098,6.728,0.185504,0.14045,3090000,8338
-2.53689,-2.19895,-2.08189,0.065455,6.72759,0.185544,0.141078,3091000,8342
-2.56279,-2.1917,-2.08086,0.0662883,6.52561,0.186246,0.142266,3092000,8344
